,ctx-lh-F2,ctx-lh-F3,ctx-lh-F4,ctx-lh-F5,ctx-lh-F6,ctx-lh-F7,ctx-lh-F8,ctx-lh-F9,ctx-lh-F10,ctx-lh-F10x,ctx-lh-F11,ctx-lh-F12,ctx-lh-F13,ctx-lh-F14,ctx-lh-F15,ctx-lh-F16,ctx-lh-F17,ctx-lh-F18,ctx-lh-F19,ctx-lh-F20,ctx-lh-F21,ctx-lh-F22,ctx-lh-F23,ctx-lh-F24,ctx-lh-F25,ctx-lh-F26,ctx-lh-F27,ctx-lh-F28,ctx-lh-F29,ctx-lh-F30,ctx-lh-F31,ctx-lh-F32,ctx-lh-F33,ctx-lh-F34,ctx-lh-F35,ctx-lh-F36,ctx-lh-F37,ctx-lh-F38,ctx-lh-F39,ctx-lh-F40,ctx-lh-F41,ctx-lh-F42,ctx-lh-F43,ctx-lh-F44,ctx-lh-F45,ctx-lh-F2b,ctx-rh-F2,ctx-rh-F3,ctx-rh-F4,ctx-rh-F5,ctx-rh-F6,ctx-rh-F7,ctx-rh-F8,ctx-rh-F9,ctx-rh-F10,ctx-rh-F10x,ctx-rh-F11,ctx-rh-F12,ctx-rh-F13,ctx-rh-F14,ctx-rh-F15,ctx-rh-F16,ctx-rh-F17,ctx-rh-F18,ctx-rh-F19,ctx-rh-F20,ctx-rh-F21,ctx-rh-F22,ctx-rh-F23,ctx-rh-F24,ctx-rh-F25,ctx-rh-F26,ctx-rh-F27,ctx-rh-F28,ctx-rh-F29,ctx-rh-F30,ctx-rh-F31,ctx-rh-F32,ctx-rh-F33,ctx-rh-F34,ctx-rh-F35,ctx-rh-F36,ctx-rh-F37,ctx-rh-F38,ctx-rh-F39,ctx-rh-F40,ctx-rh-F41,ctx-rh-F42,ctx-rh-F43,ctx-rh-F44,ctx-rh-F45,ctx-rh-F2b
ctx-lh-F11,,,,,,,,,,,,-0.051,-0.028,0.097,-0.072,-0.179,-0.121,-0.051,-0.065,0.094,0.054,0.043,0.033,-0.024,0.051,0.076,0.062,-0.07,0.061,0.019,-0.074,-0.038,-0.115,-0.048,0.077,0.006,0.01,-0.004,0.067,0.031,-0.111,-0.05,-0.087,0.018,0.08,-0.007,-0.039,-0.012,-0.041,-0.189,-0.055,-0.066,0.043,-0.135,-0.024,-0.046,-0.017,-0.01,-0.002,0.094,-0.139,-0.119,-0.052,-0.069,-0.142,0.138,0.053,-0.009,-0.046,-0.082,0.077,0.026,-0.04,-0.075,-0.035,0.083,-0.172,-0.074,-0.165,-0.047,0.095,-0.037,0.089,-0.091,-0.024,0.065,-0.121,-0.129,-0.046,-0.046,0.128,-0.044
ctx-lh-F12,,,,,,,,,,,,,-0.012,0.013,0.044,0.017,0.003,-0.029,0.045,-0.095,0.026,-0.032,-0.005,0.124,0.045,-0.024,0.049,0.02,0.022,-0.088,0.062,0.111,-0.148,-0.007,0.138,-0.024,0.036,0.06,0.004,-0.192,-0.127,0.026,-0.074,0.0,0.108,0.011,-0.022,-0.007,0.047,-0.123,0.016,-0.007,-0.034,-0.243,0.034,-0.069,-0.019,-0.133,-0.047,0.045,0.024,0.066,-0.052,0.023,0.039,-0.046,-0.054,-0.038,-0.016,-0.014,0.02,-0.073,0.077,0.053,-0.052,0.033,-0.003,0.01,-0.124,-0.014,0.141,-0.034,0.069,0.002,-0.005,-0.029,-0.116,-0.034,-0.097,-0.016,0.086,-0.011
ctx-lh-F13,,,,,,,,,,,,,,-0.015,-0.047,-0.006,0.068,-0.044,-0.084,-0.069,0.018,-0.045,-0.057,0.117,0.104,-0.041,0.023,0.028,0.036,0.024,0.045,0.002,0.01,-0.072,0.037,0.022,-0.023,0.04,-0.005,-0.118,0.027,0.055,-0.023,-0.038,0.063,0.09,0.015,-0.007,-0.053,0.007,-0.117,-0.088,0.01,-0.017,-0.043,-0.023,-0.051,-0.053,-0.079,-0.033,-0.036,-0.013,-0.003,-0.089,-0.133,-0.021,-0.03,-0.042,-0.025,0.057,0.043,-0.056,0.041,0.006,0.046,0.018,0.032,-0.028,-0.003,-0.024,-0.024,-0.011,-0.112,0.076,0.072,-0.006,-0.024,-0.007,-0.054,0.024,-0.009,0.056
ctx-lh-F14,,,,,,,,,,,,,,,0.017,-0.008,0.138,-0.04,-0.051,0.021,-0.108,0.07,-0.063,0.074,-0.002,0.08,-0.071,-0.017,-0.037,0.104,0.077,0.033,-0.075,-0.071,0.046,-0.192,-0.051,0.09,-0.048,0.003,-0.136,-0.088,-0.128,-0.088,0.101,-0.046,0.042,-0.022,-0.003,-0.029,-0.078,0.048,-0.049,-0.109,0.001,0.059,0.087,-0.002,-0.022,0.01,0.009,0.027,0.136,-0.004,-0.045,0.014,-0.011,0.055,-0.046,0.098,0.067,0.039,-0.066,-0.069,0.001,0.03,0.114,0.036,-0.109,-0.011,0.099,-0.124,0.062,0.105,0.05,0.001,-0.09,-0.025,-0.081,-0.055,-0.005,-0.048
ctx-lh-F15,,,,,,,,,,,,,,,,-0.086,0.008,-0.104,-0.027,0.141,0.091,-0.044,0.0,-0.026,-0.077,-0.007,0.058,-0.071,-0.028,-0.056,-0.027,-0.01,0.01,-0.004,-0.016,0.109,0.04,-0.012,0.032,0.05,-0.016,0.029,0.051,0.028,0.099,-0.057,-0.048,-0.09,-0.081,-0.034,-0.095,-0.046,0.061,0.069,-0.007,0.006,-0.115,0.105,-0.01,-0.034,-0.131,-0.092,-0.052,-0.153,-0.071,0.083,0.124,-0.023,-0.036,0.022,-0.068,-0.022,0.058,-0.056,0.117,-0.039,-0.046,-0.068,0.057,0.001,-0.044,0.13,0.02,-0.055,-0.064,-0.057,0.07,0.141,0.089,0.041,0.033,0.074
ctx-lh-F16,,,,,,,,,,,,,,,,,-0.059,-0.038,-0.077,0.063,0.074,-0.165,0.04,0.026,0.001,-0.06,0.087,-0.066,-0.006,-0.041,0.048,0.004,-0.026,0.047,0.054,0.069,-0.023,0.012,0.055,0.07,0.055,0.129,0.053,0.072,0.098,-0.043,-0.031,-0.156,-0.103,0.003,-0.085,-0.094,0.121,0.099,-0.043,0.005,-0.093,0.031,0.038,-0.035,-0.053,-0.08,-0.112,-0.109,-0.07,-0.013,0.064,-0.165,0.006,-0.032,-0.004,-0.066,0.001,-0.013,0.037,-0.028,-0.038,-0.0,-0.015,0.023,-0.014,0.066,-0.036,-0.023,-0.046,-0.065,0.04,0.09,0.058,-0.011,0.031,0.073
ctx-lh-F17,,,,,,,,,,,,,,,,,,0.041,-0.022,0.04,-0.001,-0.017,0.062,-0.055,-0.073,-0.109,-0.024,-0.053,-0.044,-0.08,-0.045,-0.013,0.01,0.15,-0.065,-0.019,-0.112,-0.107,0.052,0.107,-0.004,0.002,0.058,0.012,-0.011,0.024,0.009,-0.014,-0.009,-0.026,0.022,0.009,0.054,0.036,0.066,0.033,-0.026,-0.009,0.017,0.097,-0.031,0.068,0.009,0.069,-0.0,0.005,0.005,0.001,0.035,0.021,0.007,-0.065,0.041,0.018,0.01,-0.008,-0.028,0.008,0.043,0.103,0.032,0.044,-0.048,-0.05,-0.021,0.106,-0.032,-0.004,0.05,0.085,0.039,0.036
ctx-lh-F18,,,,,,,,,,,,,,,,,,,-0.195,-0.028,-0.044,-0.079,-0.049,0.093,0.055,-0.03,-0.015,-0.093,0.111,-0.02,0.006,-0.003,-0.145,-0.039,0.097,-0.05,-0.003,0.074,-0.066,-0.084,-0.018,0.028,-0.071,0.052,0.047,0.059,0.106,-0.107,-0.098,-0.041,-0.072,-0.098,-0.012,-0.028,-0.026,0.001,-0.056,-0.031,0.011,0.003,-0.112,-0.066,-0.057,-0.17,-0.158,-0.046,-0.099,-0.103,-0.058,-0.028,0.031,-0.081,-0.055,-0.136,0.067,0.044,0.012,-0.012,-0.157,0.011,0.032,-0.035,-0.079,0.026,-0.033,-0.041,-0.03,-0.011,-0.098,-0.051,0.028,0.056
ctx-lh-F19,,,,,,,,,,,,,,,,,,,,0.091,0.011,-0.045,-0.001,0.024,0.058,0.052,-0.065,-0.122,0.101,0.024,-0.095,0.047,-0.144,-0.054,0.075,-0.005,0.036,0.05,-0.101,0.01,-0.013,-0.039,0.016,-0.088,0.051,-0.117,0.038,-0.139,-0.048,-0.152,0.003,0.023,0.12,-0.045,-0.007,-0.05,0.004,0.029,-0.062,0.005,-0.044,-0.07,-0.075,-0.183,-0.089,0.059,-0.026,-0.033,-0.018,-0.046,0.113,0.001,-0.091,-0.097,0.074,0.078,-0.083,0.011,-0.188,-0.066,0.056,0.017,0.006,-0.021,-0.032,0.013,-0.021,-0.032,-0.053,-0.139,0.052,-0.063
ctx-lh-F20,,,,,,,,,,,,,,,,,,,,,-0.117,0.052,0.083,-0.006,-0.046,0.038,0.052,0.132,0.049,0.034,0.093,0.197,-0.099,-0.075,-0.004,-0.115,-0.029,-0.103,0.108,-0.096,-0.155,-0.091,-0.121,-0.059,-0.038,0.02,-0.026,0.2,0.158,-0.068,0.113,0.074,-0.079,-0.196,0.049,-0.008,0.08,0.069,-0.033,0.039,0.071,0.091,0.074,-0.007,0.076,0.004,0.008,0.103,0.061,-0.017,0.057,-0.012,-0.003,0.128,0.008,0.038,0.05,0.095,-0.091,-0.052,0.032,-0.071,0.068,-0.051,-0.005,0.004,-0.107,-0.108,-0.107,-0.098,0.0,-0.055
ctx-lh-F21,,,,,,,,,,,,,,,,,,,,,,-0.012,0.124,0.052,-0.028,-0.007,-0.078,0.084,0.051,0.027,0.027,0.068,-0.011,-0.106,0.079,-0.093,-0.002,0.102,-0.132,-0.136,-0.038,-0.061,-0.056,-0.02,0.086,-0.059,-0.004,-0.004,-0.015,-0.013,-0.021,0.049,0.012,0.001,-0.075,-0.085,0.037,-0.032,-0.032,-0.04,0.093,-0.009,0.06,0.004,0.034,0.016,0.034,-0.013,0.062,0.009,-0.028,-0.105,-0.019,0.028,-0.028,0.0,-0.059,0.002,-0.055,-0.063,0.08,-0.055,0.01,0.106,0.051,-0.039,-0.006,-0.039,-0.01,-0.045,0.103,-0.083
ctx-lh-F22,,,,,,,,,,,,,,,,,,,,,,,0.029,-0.009,0.011,0.043,-0.003,-0.045,0.064,0.027,-0.029,-0.038,-0.048,-0.03,-0.01,-0.066,-0.013,-0.049,-0.012,0.003,-0.071,-0.048,-0.132,-0.069,0.012,0.013,0.01,-0.085,-0.003,-0.05,-0.075,0.021,0.078,-0.037,-0.003,-0.051,0.072,-0.047,-0.059,0.065,-0.083,-0.09,0.004,-0.059,-0.094,0.039,-0.021,-0.014,-0.051,-0.025,0.086,0.012,-0.016,-0.043,0.014,0.12,-0.048,-0.061,-0.017,-0.004,0.106,-0.041,0.129,-0.052,-0.045,0.122,-0.062,-0.039,-0.102,-0.059,0.074,0.073
ctx-lh-F23,,,,,,,,,,,,,,,,,,,,,,,,0.006,-0.068,-0.003,0.027,0.071,-0.054,-0.029,0.02,0.031,0.059,-0.051,-0.105,0.126,0.051,-0.01,0.066,0.033,0.018,0.056,0.064,0.06,-0.015,0.01,-0.105,-0.081,-0.016,0.017,0.052,0.011,0.113,0.035,-0.073,-0.0,-0.043,0.049,-0.023,-0.076,0.06,-0.045,-0.027,-0.137,-0.058,0.044,0.112,-0.027,0.006,-0.019,-0.044,-0.024,-0.001,0.05,0.054,-0.049,-0.023,-0.016,0.054,-0.01,-0.163,0.087,-0.048,-0.035,-0.045,-0.089,0.027,0.039,0.073,-0.026,-0.063,0.054
ctx-lh-F24,,,,,,,,,,,,,,,,,,,,,,,,,-0.003,0.005,-0.053,-0.095,-0.003,-0.016,-0.096,0.01,0.01,0.091,-0.015,0.009,0.057,0.004,-0.021,0.034,0.032,-0.061,0.038,-0.02,0.036,-0.051,-0.026,0.003,-0.04,0.015,0.0,0.021,-0.037,0.102,-0.08,-0.018,-0.012,0.022,0.066,0.077,0.005,0.026,0.041,0.084,0.001,0.022,0.069,0.025,-0.022,0.011,0.015,-0.002,-0.03,-0.087,-0.027,-0.058,-0.098,0.021,0.013,0.097,0.136,0.07,-0.011,0.029,0.137,0.066,0.093,-0.026,0.041,0.005,0.048,0.035
ctx-lh-F25,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,-0.062,-0.111,-0.082,-0.045,-0.076,-0.005,-0.058,0.075,0.056,-0.005,0.004,0.017,-0.036,-0.042,0.023,-0.031,0.046,0.027,-0.02,0.019,0.015,0.05,0.02,-0.057,0.039,0.091,-0.002,-0.009,-0.037,0.009,0.034,0.015,0.058,-0.005,-0.038,-0.008,-0.005,0.061,0.006,-0.061,0.035,-0.012,0.01,-0.013,-0.013,-0.011,-0.005,-0.039,-0.098,-0.088,-0.013,-0.022,-0.064,0.121,0.042,0.012,-0.032,-0.027,0.039,-0.059,0.074,-0.024,0.026,0.027,-0.017,-0.028
ctx-lh-F26,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.029,-0.11,0.005,0.028,-0.001,-0.243,-0.013,0.01,-0.06,-0.045,-0.058,0.087,-0.034,-0.174,-0.081,-0.075,-0.053,0.025,0.015,0.056,0.086,0.129,-0.133,0.024,0.092,-0.044,-0.165,0.092,0.04,0.065,0.001,0.03,0.097,-0.088,0.035,-0.023,0.028,0.029,-0.034,0.027,0.054,-0.04,0.049,0.1,0.0,0.078,0.094,-0.099,0.085,0.039,0.02,-0.179,-0.016,0.139,-0.014,0.119,0.008,-0.046,0.095,-0.14,-0.05,-0.096,0.028,0.072,-0.104
ctx-lh-F27,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026,0.025,0.031,-0.016,0.049,-0.055,-0.038,-0.044,-0.033,0.059,0.055,0.024,-0.037,-0.043,-0.079,-0.055,-0.042,-0.03,-0.015,0.005,-0.039,-0.01,-0.053,-0.031,0.053,0.011,-0.068,-0.038,0.006,0.091,-0.001,0.042,-0.007,0.069,0.118,0.016,-0.034,-0.045,0.016,-0.078,0.044,0.041,0.029,0.113,0.056,-0.016,-0.025,0.009,0.086,-0.0,0.11,-0.081,-0.038,0.039,-0.05,0.091,0.017,0.187,0.006,-0.064,-0.024,-0.089,-0.086,-0.003,-0.061
ctx-lh-F28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.114,-0.028,-0.078,0.015,-0.064,-0.019,-0.037,0.131,-0.051,-0.039,-0.001,0.05,-0.067,-0.044,0.088,0.046,0.048,0.041,-0.146,-0.125,-0.048,-0.054,-0.043,-0.033,0.111,-0.029,0.006,0.001,-0.068,0.112,0.016,-0.027,-0.02,-0.091,-0.087,-0.164,-0.121,0.096,0.141,-0.071,0.042,-0.012,-0.011,-0.014,-0.05,-0.027,-0.037,-0.032,-0.102,-0.063,-0.054,0.046,-0.042,0.119,-0.001,-0.085,-0.065,0.0,0.007,0.051,0.141,0.026,0.039,0.076
ctx-lh-F29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11,-0.069,-0.089,0.042,0.08,-0.113,-0.003,-0.095,-0.08,0.067,-0.043,0.004,0.034,-0.025,0.021,-0.033,0.076,-0.024,0.092,0.047,-0.017,0.072,-0.009,-0.081,0.055,0.093,0.03,0.026,0.049,-0.049,-0.067,-0.066,0.06,0.031,0.152,0.156,0.038,0.116,0.099,-0.057,0.013,-0.074,-0.022,0.098,-0.031,-0.042,-0.054,-0.029,-0.01,0.108,0.115,-0.051,0.136,0.002,-0.027,0.055,-0.002,0.059,0.074,0.038,0.113,0.023,0.113
ctx-lh-F30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.071,-0.015,-0.118,0.107,0.049,0.005,-0.063,-0.064,0.077,0.01,-0.046,-0.057,0.084,-0.002,0.055,-0.007,0.025,0.137,0.075,-0.147,0.085,0.046,-0.12,-0.156,0.087,-0.007,-0.035,-0.036,0.126,0.155,-0.11,-0.04,0.019,0.03,0.051,0.001,0.043,0.094,-0.089,-0.047,-0.003,-0.006,-0.028,-0.005,-0.092,-0.005,-0.026,-0.061,-0.132,0.108,0.075,0.014,0.025,-0.015,-0.043,0.083,-0.001,-0.029,0.082,-0.034,0.082,0.025
ctx-lh-F31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,-0.043,0.061,-0.078,0.07,-0.121,-0.08,0.058,0.03,-0.049,-0.038,0.096,-0.015,0.04,0.089,-0.07,-0.066,-0.055,-0.054,-0.127,-0.056,0.042,0.005,0.015,0.045,-0.009,0.062,0.012,-0.013,-0.041,0.084,-0.027,-0.086,-0.102,0.033,0.017,0.01,0.016,-0.004,-0.045,0.057,-0.096,-0.008,-0.017,-0.013,0.061,0.091,-0.034,0.055,-0.096,0.087,0.028,-0.056,0.042,0.029,-0.0,0.005,0.079,0.005,0.055,0.022
ctx-lh-F32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,-0.005,-0.022,0.065,0.02,0.001,0.052,0.137,-0.027,0.017,0.039,0.028,0.058,0.018,-0.1,-0.125,-0.084,0.005,-0.002,-0.001,0.076,0.111,0.021,0.075,-0.081,0.177,0.03,-0.057,-0.017,-0.073,-0.071,-0.027,0.045,0.088,0.105,-0.083,0.036,0.026,-0.0,-0.055,0.054,0.052,0.018,-0.008,-0.045,-0.038,0.066,-0.01,-0.089,0.076,-0.025,-0.04,-0.089,-0.022,0.03,0.046,0.088,0.036,0.002,0.022
ctx-lh-F33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025,-0.046,0.008,-0.139,0.009,-0.128,-0.153,0.018,0.02,-0.057,-0.052,0.069,0.067,-0.067,-0.073,-0.078,0.039,-0.158,-0.149,0.024,0.129,-0.132,-0.085,-0.128,-0.062,-0.036,-0.045,-0.007,-0.062,-0.111,-0.152,-0.174,-0.053,0.05,-0.076,0.076,0.021,-0.133,-0.172,-0.07,-0.007,0.058,-0.058,-0.006,0.033,0.004,0.014,-0.034,0.076,-0.115,0.053,-0.08,-0.145,0.076,0.059,0.016,0.029,0.123,0.135
ctx-lh-F34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046,-0.132,0.065,0.084,-0.093,0.021,-0.104,0.048,-0.142,0.005,0.09,-0.011,0.004,-0.12,-0.125,-0.002,-0.172,-0.107,-0.025,-0.002,-0.077,-0.058,-0.057,-0.065,-0.105,-0.009,0.012,0.001,0.086,-0.02,-0.066,-0.015,-0.046,-0.092,-0.011,0.096,0.056,-0.111,0.03,-0.102,0.067,0.043,0.045,-0.005,-0.033,-0.073,0.056,-0.108,0.044,0.161,0.023,-0.009,-0.064,0.119,-0.126,0.051,0.103,0.004
ctx-lh-F35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,0.013,0.06,-0.072,0.008,0.011,-0.038,0.123,-0.008,0.095,-0.09,0.062,0.017,0.014,-0.015,-0.044,0.0,-0.02,0.037,-0.026,0.017,-0.005,-0.004,-0.003,0.043,0.082,0.0,0.002,0.071,0.086,0.057,0.013,-0.052,-0.022,-0.028,0.02,0.002,0.062,-0.005,-0.086,-0.005,0.019,-0.009,-0.06,0.035,0.031,0.091,-0.005,0.047,0.057,-0.013,0.036,-0.012,0.054,0.024,0.046,-0.097
ctx-lh-F36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,0.084,-0.119,-0.073,-0.002,0.005,-0.039,0.038,0.032,-0.044,0.012,-0.048,-0.029,0.129,-0.009,-0.013,0.069,0.042,-0.088,-0.038,0.043,-0.0,-0.025,-0.097,0.117,-0.014,-0.055,-0.016,-0.052,-0.023,-0.062,-0.106,0.088,-0.049,0.008,-0.145,0.003,0.061,-0.041,0.031,0.041,0.044,0.001,-0.119,0.012,-0.02,-0.028,0.066,0.021,-0.102,0.006,0.022,-0.001,-0.018,0.004,-0.017
ctx-lh-F37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,-0.065,-0.064,0.015,-0.004,0.038,-0.017,0.076,-0.043,0.063,0.037,0.016,0.009,0.086,0.066,0.023,-0.013,-0.02,0.014,0.005,-0.022,0.068,0.065,0.036,0.014,-0.019,0.037,0.027,-0.05,0.001,0.027,0.02,-0.015,0.006,-0.014,0.051,0.057,-0.039,0.012,-0.101,0.002,-0.076,0.021,0.143,0.027,-0.078,0.035,-0.03,0.022,0.011,0.038,0.006,-0.009,0.075,-0.075
ctx-lh-F38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019,0.015,0.062,0.069,0.108,0.119,-0.016,0.0,-0.006,0.065,0.005,0.018,-0.003,-0.03,-0.075,0.081,-0.027,-0.012,-0.054,-0.053,0.019,0.107,0.023,-0.032,-0.003,0.069,0.067,-0.032,0.096,-0.02,-0.065,-0.055,-0.043,-0.058,0.063,-0.025,-0.039,-0.058,-0.074,-0.067,-0.031,0.094,0.116,0.077,-0.055,0.078,0.03,-0.01,0.037,0.054,0.107,0.083,0.052,0.066
ctx-lh-F39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,-0.099,-0.084,-0.098,-0.14,-0.011,0.052,0.013,-0.093,-0.007,0.002,-0.069,0.052,0.116,-0.107,-0.011,0.064,0.064,0.059,0.03,-0.032,-0.027,0.017,0.064,-0.082,-0.087,0.029,-0.045,-0.005,0.042,0.103,0.131,0.036,-0.011,0.053,0.06,0.115,0.069,0.077,-0.126,-0.113,0.039,-0.076,0.113,0.018,-0.082,0.069,-0.1,-0.041,-0.091,-0.08,0.074,-0.143
ctx-lh-F40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.115,-0.101,-0.065,-0.073,0.087,-0.105,0.008,0.066,0.082,0.029,0.059,0.114,-0.06,-0.23,0.019,-0.023,0.09,-0.082,-0.031,-0.022,0.036,0.063,0.113,0.01,0.027,-0.131,-0.165,0.094,0.013,-0.054,-0.037,0.012,-0.066,0.064,-0.02,0.054,0.098,0.071,-0.141,0.008,0.027,-0.055,0.039,0.029,-0.058,0.019,-0.127,-0.09,-0.07,-0.058,0.028,-0.039
ctx-lh-F41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,-0.159,-0.051,-0.037,0.021,-0.033,-0.117,-0.139,0.028,-0.056,-0.037,-0.07,0.11,-0.1,-0.057,-0.098,-0.091,-0.062,-0.024,-0.022,0.02,0.002,0.021,0.004,-0.082,0.018,-0.073,0.032,0.043,0.051,-0.114,-0.003,-0.032,0.01,0.027,0.002,0.038,-0.02,-0.007,0.068,0.073,0.029,0.131,0.066,-0.064,0.024,0.131,-0.034,0.055,0.07,0.095
ctx-lh-F42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.044,-0.067,-0.028,-0.015,-0.012,-0.018,-0.075,0.056,-0.004,0.006,0.024,0.103,-0.029,0.007,-0.061,-0.04,0.03,-0.055,0.083,0.085,0.016,0.054,0.021,-0.074,-0.041,-0.009,0.073,0.022,0.009,-0.042,0.047,0.037,0.02,-0.029,-0.002,0.08,0.013,0.007,0.05,0.049,-0.034,0.082,0.105,-0.065,0.063,0.066,-0.007,0.013,0.019,0.077
ctx-lh-F43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.073,-0.028,-0.038,-0.153,-0.098,0.023,-0.08,-0.018,-0.045,-0.046,-0.055,-0.096,-0.05,-0.06,-0.003,0.011,0.036,-0.005,0.029,0.011,0.056,-0.009,0.005,-0.156,0.046,0.022,0.063,-0.125,0.042,0.036,-0.07,0.096,0.089,0.013,-0.07,-0.041,0.113,-0.023,0.081,0.144,0.049,-0.052,-0.109,0.042,-0.028,0.037,0.068,-0.009
ctx-lh-F44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,-0.075,0.038,-0.072,-0.056,0.005,-0.088,-0.011,0.07,-0.05,-0.076,-0.004,0.05,-0.041,0.022,-0.029,0.013,0.053,0.005,-0.067,-0.087,0.004,-0.084,-0.063,0.064,-0.005,0.056,-0.027,-0.03,0.03,0.009,0.032,0.05,0.039,-0.13,-0.044,-0.001,0.035,-0.031,0.071,0.043,-0.04,-0.084,-0.062,-0.033,-0.096,-0.015,-0.059
ctx-lh-F45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.044,0.002,0.107,0.065,0.052,0.032,0.056,-0.057,0.007,0.081,0.004,0.01,-0.037,-0.007,0.064,0.126,0.008,0.052,0.088,0.074,0.013,0.013,0.069,0.006,-0.018,-0.038,-0.004,0.088,-0.006,-0.025,0.015,0.021,0.009,0.067,0.104,0.083,0.015,-0.007,0.004,0.044,0.019,-0.062,-0.051,0.059,-0.033,0.042,0.028
ctx-lh-F2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048,0.041,-0.093,0.137,-0.013,-0.006,-0.002,0.026,0.002,0.098,-0.008,0.024,-0.0,-0.113,-0.009,-0.029,0.022,-0.01,-0.113,-0.065,-0.081,0.103,0.0,-0.057,-0.034,0.089,-0.077,0.028,0.084,-0.059,0.138,0.122,0.028,0.034,-0.091,-0.075,0.015,-0.061,0.106,-0.06,0.023,-0.012,-0.038,-0.074,-0.072,-0.018
ctx-rh-F2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,-0.006,-0.016,0.007,0.006,-0.08,-0.151,0.001,0.073,0.008,0.073,0.11,0.05,-0.018,-0.0,0.03,0.045,0.077,-0.057,0.005,0.014,-0.063,0.051,0.036,0.059,0.0,-0.08,-0.006,-0.008,-0.017,-0.014,-0.141,-0.018,-0.017,0.008,0.059,0.023,0.053,-0.056,-0.016,0.009,-0.021,0.069,0.083,-0.068
ctx-rh-F3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.105,0.017,-0.148,-0.05,0.063,-0.064,0.052,-0.002,0.105,0.012,0.043,0.092,-0.143,-0.101,-0.08,-0.122,-0.146,0.148,-0.033,-0.137,-0.134,-0.029,0.109,0.076,-0.065,-0.077,0.058,0.142,-0.013,-0.093,-0.044,-0.112,0.102,-0.08,0.146,-0.002,-0.083,0.089,-0.109,-0.016,-0.121,-0.049,0.107,-0.074
ctx-rh-F4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.054,-0.089,-0.101,0.061,-0.109,0.018,-0.037,0.063,0.028,-0.04,0.035,-0.076,-0.075,-0.056,-0.131,-0.101,0.125,-0.013,-0.058,-0.071,-0.003,0.095,0.051,-0.057,-0.067,0.037,0.079,-0.056,-0.06,-0.079,-0.103,0.083,-0.059,0.098,-0.051,-0.114,0.06,-0.151,-0.045,-0.108,-0.095,0.098,-0.073
ctx-rh-F5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.081,-0.08,0.061,-0.018,-0.03,-0.029,-0.105,-0.023,0.025,-0.088,0.002,-0.032,0.01,-0.166,-0.2,-0.117,-0.083,-0.013,0.006,-0.107,-0.161,-0.03,-0.056,0.036,0.011,-0.146,-0.015,-0.011,0.038,-0.03,-0.103,0.038,-0.079,-0.035,-0.021,-0.115,0.06,0.043,0.012,0.026,0.002,0.09
ctx-rh-F6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.079,0.121,-0.108,-0.031,-0.101,-0.037,-0.052,-0.053,-0.009,-0.102,-0.144,-0.085,-0.068,-0.042,0.021,-0.045,-0.081,0.017,0.006,0.116,-0.043,-0.028,0.006,0.044,0.099,-0.086,-0.075,-0.141,-0.147,0.038,-0.054,0.082,-0.014,-0.126,0.063,-0.053,-0.013,-0.1,-0.082,0.073,-0.085
