,ctx-lh-FA,ctx-lh-FB,ctx-lh-FC,ctx-lh-FCBm,ctx-lh-FD,ctx-lh-FDdelta,ctx-lh-FDT,ctx-lh-FE,ctx-lh-FF,ctx-lh-FG,ctx-lh-FH,ctx-lh-FJK,ctx-lh-FLMN,ctx-lh-HA,ctx-lh-HB,ctx-lh-HC,ctx-lh-IA,ctx-lh-IB,ctx-lh-LA1,ctx-lh-LA2,ctx-lh-LC1,ctx-lh-LC2,ctx-lh-LC3,ctx-lh-LD,ctx-lh-LE,ctx-lh-OA,ctx-lh-OB,ctx-lh-OC,ctx-lh-PA,ctx-lh-PB,ctx-lh-PC,ctx-lh-PD,ctx-lh-PE,ctx-lh-PF,ctx-lh-PG,ctx-lh-PH,ctx-lh-TA,ctx-lh-TB,ctx-lh-TC,ctx-lh-TD,ctx-lh-TE,ctx-lh-TF,ctx-lh-TG,ctx-rh-FA,ctx-rh-FB,ctx-rh-FC,ctx-rh-FCBm,ctx-rh-FD,ctx-rh-FDdelta,ctx-rh-FDT,ctx-rh-FE,ctx-rh-FF,ctx-rh-FG,ctx-rh-FH,ctx-rh-FJK,ctx-rh-FLMN,ctx-rh-HA,ctx-rh-HB,ctx-rh-HC,ctx-rh-IA,ctx-rh-IB,ctx-rh-LA1,ctx-rh-LA2,ctx-rh-LC1,ctx-rh-LC2,ctx-rh-LC3,ctx-rh-LD,ctx-rh-LE,ctx-rh-OA,ctx-rh-OB,ctx-rh-OC,ctx-rh-PA,ctx-rh-PB,ctx-rh-PC,ctx-rh-PD,ctx-rh-PE,ctx-rh-PF,ctx-rh-PG,ctx-rh-PH,ctx-rh-TA,ctx-rh-TB,ctx-rh-TC,ctx-rh-TD,ctx-rh-TE,ctx-rh-TF,ctx-rh-TG
ctx-lh-PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.074,-0.045,0.145,-0.02,-0.135,0.056,0.02,0.158,0.035,-0.088,-0.011,0.075,-0.038,0.021,-0.017,0.099,-0.082,0.05,0.087,0.006,0.061,0.039,-0.059,0.059,0.009,-0.082,-0.053,-0.008,0.159,0.125,0.12,0.022,-0.061,-0.07,0.039,-0.053,-0.016,-0.172,0.024,0.128,-0.091,-0.027,-0.146,-0.229,-0.039,0.065,-0.119,-0.156,-0.055,-0.007,0.124,0.059,-0.117,-0.156,0.077
ctx-lh-PD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048,-0.005,-0.005,-0.162,0.088,0.032,0.194,-0.035,-0.043,-0.096,0.031,-0.128,-0.068,0.125,0.004,0.089,0.171,0.006,0.057,0.083,0.001,-0.013,0.02,0.064,-0.034,0.021,-0.081,0.077,-0.029,0.038,-0.01,-0.02,-0.038,0.111,-0.013,-0.087,-0.159,0.0,0.066,-0.131,-0.154,-0.07,-0.042,-0.041,-0.036,0.014,-0.158,-0.029,-0.007,0.055,0.037,0.075,-0.144,0.038
ctx-lh-PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079,-0.076,-0.162,-0.041,0.041,0.163,0.038,-0.114,-0.133,-0.169,0.011,0.101,0.159,0.018,0.18,0.237,0.048,-0.009,0.058,0.04,0.037,-0.063,-0.03,0.01,-0.124,-0.051,0.013,-0.035,0.153,0.128,-0.025,-0.1,0.148,-0.006,-0.053,-0.112,-0.052,-0.063,0.096,-0.048,-0.017,-0.023,0.033,0.101,0.009,-0.07,0.012,0.051,-0.004,0.108,0.055,-0.107,-0.099
ctx-lh-PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.046,0.13,0.079,0.096,0.051,-0.063,-0.054,0.036,-0.026,0.053,0.088,-0.084,-0.034,-0.16,0.16,-0.044,-0.132,-0.122,-0.146,-0.148,0.115,-0.122,-0.006,0.015,-0.078,0.071,0.097,0.171,0.013,-0.27,-0.111,0.043,-0.034,-0.178,-0.043,0.01,0.036,0.119,0.068,0.107,0.048,0.033,0.089,-0.102,0.067,0.01,0.079,0.05,-0.05,-0.015,-0.02,-0.05
ctx-lh-PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.103,-0.149,-0.045,-0.024,0.11,-0.022,-0.181,-0.014,-0.091,-0.106,0.071,-0.089,0.154,-0.104,-0.012,0.05,-0.103,0.068,0.152,-0.03,0.009,0.145,0.037,-0.096,-0.095,-0.0,0.018,0.097,0.211,0.074,0.095,0.007,0.114,0.024,0.015,-0.014,-0.127,-0.103,-0.135,-0.078,-0.013,-0.045,0.056,-0.048,-0.056,0.056,-0.123,0.101,-0.047,-0.089,0.019
ctx-lh-PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,0.133,0.13,0.159,-0.079,-0.072,-0.044,-0.141,0.053,0.179,0.113,0.206,0.207,0.055,0.109,0.137,-0.05,0.124,0.113,0.064,-0.162,-0.151,-0.024,0.102,0.143,0.346,0.37,0.134,0.023,0.165,0.021,0.042,0.092,0.155,0.161,-0.182,-0.179,-0.093,-0.203,-0.091,0.052,-0.111,-0.069,-0.054,0.075,0.189,0.009,-0.097,-0.019,-0.145
ctx-lh-TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088,0.031,-0.025,-0.11,-0.004,-0.121,0.034,0.085,-0.026,0.178,-0.03,0.044,0.039,-0.103,0.014,-0.105,-0.052,0.04,-0.04,0.041,-0.07,-0.173,0.12,0.076,-0.005,0.139,-0.011,0.014,0.077,-0.123,-0.072,-0.105,-0.091,-0.012,0.007,0.017,0.027,0.073,0.001,0.04,-0.094,-0.118,-0.289,-0.008,0.138,0.038,-0.18,-0.193,-0.213
ctx-lh-TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,-0.052,0.0,0.003,-0.057,0.028,-0.003,-0.106,0.018,-0.086,0.074,0.089,-0.088,0.014,-0.153,-0.142,-0.067,-0.008,-0.018,-0.015,0.001,-0.032,-0.055,-0.015,0.107,-0.001,-0.016,-0.078,-0.068,-0.021,-0.021,-0.048,0.031,0.05,-0.077,0.002,0.057,0.051,0.072,-0.021,0.023,0.029,-0.036,0.061,-0.083,0.054,0.005,-0.05
ctx-lh-TC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.119,-0.07,0.075,-0.098,0.137,0.001,-0.231,0.031,-0.207,-0.036,-0.032,-0.096,-0.05,-0.05,-0.11,-0.031,-0.083,0.039,-0.008,-0.025,0.002,-0.136,-0.177,-0.104,-0.127,0.054,0.086,-0.056,-0.067,0.073,-0.011,-0.043,0.17,0.144,0.143,0.197,0.164,0.055,-0.022,0.048,-0.049,-0.192,-0.165,-0.176,-0.008,0.042,-0.134
ctx-lh-TD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094,0.12,0.076,-0.033,-0.086,-0.157,-0.088,-0.147,-0.097,-0.018,0.036,-0.006,0.038,0.052,-0.135,0.05,-0.1,-0.049,-0.051,-0.178,-0.104,-0.228,-0.134,-0.116,-0.008,-0.03,-0.129,-0.11,0.047,-0.076,-0.06,0.012,-0.045,-0.015,0.006,0.04,-0.078,0.022,0.101,-0.038,-0.19,-0.138,-0.097,0.018,-0.028,0.035
ctx-lh-TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.081,-0.002,-0.112,-0.025,0.055,-0.005,0.098,-0.132,0.033,-0.035,-0.098,-0.032,0.038,0.071,-0.086,0.153,0.084,-0.14,0.039,0.04,-0.029,0.135,0.121,0.08,0.105,0.043,0.04,-0.038,-0.001,0.087,-0.235,-0.113,-0.085,-0.083,-0.126,-0.08,0.004,-0.091,-0.22,-0.002,-0.037,-0.051,-0.175,-0.152,-0.119
ctx-lh-TF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,-0.025,0.106,0.063,0.07,0.093,0.059,-0.008,0.097,0.181,-0.011,0.071,0.103,0.109,0.002,0.006,-0.109,0.127,0.171,0.182,0.182,0.006,-0.096,-0.021,-0.037,-0.066,-0.041,0.089,0.123,-0.136,-0.153,-0.004,-0.109,-0.084,0.003,-0.185,-0.099,-0.067,0.022,0.116,0.03,-0.168,-0.104,-0.123
ctx-lh-TG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,0.054,0.044,-0.014,0.045,-0.057,0.047,-0.034,-0.065,0.052,0.019,0.088,0.088,0.077,0.068,-0.077,-0.038,0.009,-0.089,-0.04,0.056,0.109,-0.134,-0.016,-0.055,-0.05,-0.054,-0.014,-0.019,0.01,0.047,0.057,-0.134,0.031,-0.002,-0.065,-0.062,0.072,0.053,0.136,-0.085,0.083,-0.16
ctx-rh-FA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041,-0.03,0.111,-0.213,0.028,0.225,-0.008,0.01,-0.002,-0.118,0.08,-0.029,0.009,-0.009,-0.032,0.126,0.111,0.064,-0.025,-0.076,-0.11,0.071,-0.128,-0.059,-0.1,0.03,0.114,-0.019,0.008,-0.018,-0.133,0.048,0.134,-0.139,-0.096,0.023,0.062,0.181,0.01,-0.028,-0.084,0.16
ctx-rh-FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.067,0.053,-0.12,0.163,0.097,-0.039,0.057,-0.063,-0.119,0.192,0.01,-0.114,-0.07,0.13,0.142,0.008,0.013,-0.083,-0.158,-0.134,0.058,0.033,-0.047,-0.022,0.077,0.046,0.171,0.096,0.082,0.048,0.111,0.018,-0.149,0.031,0.082,-0.011,0.042,-0.012,0.085,0.049,0.161
ctx-rh-FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.217,-0.1,-0.174,-0.129,-0.011,-0.032,-0.021,-0.006,-0.004,-0.004,0.046,-0.07,0.148,-0.112,-0.15,-0.187,-0.217,0.042,0.013,-0.025,0.177,0.149,0.235,0.15,0.025,0.108,0.08,0.003,0.208,0.188,-0.142,0.073,0.107,-0.007,-0.101,-0.238,-0.119,0.027,0.082,0.027
ctx-rh-FCBm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.156,-0.028,-0.048,-0.05,-0.05,-0.11,-0.012,-0.034,0.073,0.026,0.069,0.192,0.027,0.11,-0.025,-0.124,-0.152,0.021,-0.139,-0.015,-0.013,0.076,0.132,0.061,0.171,0.104,0.109,0.093,0.051,-0.096,-0.106,0.098,0.24,0.131,0.149,0.061,0.102,0.15,0.129
ctx-rh-FD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.133,-0.107,0.004,-0.093,-0.041,-0.027,-0.042,-0.146,0.047,-0.052,0.07,-0.15,-0.18,-0.192,-0.185,0.02,-0.012,-0.092,0.05,0.104,0.235,0.08,-0.027,-0.041,-0.087,-0.129,0.147,0.113,-0.188,0.071,0.104,-0.017,-0.071,-0.198,-0.147,-0.057,0.087,-0.002
ctx-rh-FDdelta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.144,-0.068,-0.102,-0.197,-0.146,0.005,-0.248,-0.1,-0.107,0.096,0.099,0.022,0.069,-0.061,-0.143,-0.174,-0.093,0.163,-0.077,0.202,0.114,0.054,0.197,0.035,0.016,0.204,0.193,-0.002,-0.079,0.118,0.007,-0.045,-0.083,-0.038,-0.186,0.07,-0.093
ctx-rh-FDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.091,-0.183,-0.047,-0.066,-0.087,0.01,-0.037,0.018,0.06,-0.074,0.074,-0.033,-0.071,-0.045,0.055,-0.221,-0.059,-0.001,0.06,0.003,-0.011,0.222,0.164,0.142,0.134,0.08,-0.056,-0.024,0.061,0.103,0.026,0.112,0.064,0.082,0.09,0.076
ctx-rh-FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,-0.067,-0.108,-0.076,-0.124,0.101,-0.07,-0.033,-0.065,-0.065,-0.136,-0.05,0.019,-0.017,-0.108,0.078,0.063,0.163,0.054,-0.025,0.002,0.026,-0.043,0.09,0.007,-0.135,0.119,0.106,-0.072,0.01,-0.141,-0.044,-0.14,0.019,-0.04
ctx-rh-FF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12,-0.126,-0.102,-0.217,0.02,-0.009,0.092,0.05,0.021,-0.064,-0.009,-0.029,-0.018,-0.072,0.074,0.002,0.239,0.142,0.043,0.044,-0.026,0.069,0.204,0.065,-0.11,-0.11,0.208,0.045,0.091,0.094,-0.036,-0.175,0.162,-0.081
ctx-rh-FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,-0.028,-0.078,0.098,-0.039,0.005,-0.113,0.023,-0.124,-0.02,0.053,-0.013,-0.201,0.044,0.005,0.072,0.016,-0.015,-0.11,0.01,-0.108,-0.14,-0.037,-0.133,0.007,0.007,-0.02,0.024,0.039,-0.003,-0.135,0.02,0.022
ctx-rh-FH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.059,-0.125,0.07,-0.056,-0.033,-0.065,-0.054,-0.138,-0.049,0.03,-0.023,-0.175,0.017,0.073,0.077,0.081,-0.017,-0.106,-0.048,-0.147,-0.085,0.048,-0.082,0.073,0.07,0.044,0.001,-0.013,-0.022,-0.089,0.006,0.084
ctx-rh-FJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,0.057,0.066,-0.11,0.018,0.065,-0.023,-0.117,-0.131,-0.049,-0.179,-0.097,-0.077,0.051,-0.042,-0.048,0.079,-0.015,0.048,0.133,-0.024,0.07,-0.007,0.08,0.062,0.004,-0.004,-0.097,0.015,0.078,-0.05
ctx-rh-FLMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085,-0.039,0.023,-0.008,0.07,-0.159,-0.135,-0.087,-0.071,-0.149,0.078,-0.024,0.114,0.108,0.074,-0.002,-0.0,-0.063,0.002,-0.032,-0.047,0.0,0.081,0.051,0.025,-0.08,0.018,-0.113,0.109,0.178
ctx-rh-HA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177,0.052,-0.231,-0.125,-0.13,-0.159,0.081,0.073,-0.08,-0.005,-0.055,-0.052,-0.013,-0.061,-0.036,0.098,-0.024,-0.073,-0.034,-0.027,0.132,-0.091,0.09,0.093,-0.064,0.028,0.067,0.015,0.189
ctx-rh-HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,0.009,-0.043,-0.11,0.005,-0.068,0.014,-0.196,0.077,-0.1,-0.167,-0.147,-0.093,-0.153,0.054,0.003,-0.026,-0.218,0.021,-0.007,-0.067,0.024,0.122,-0.076,0.081,-0.015,0.071,0.014
ctx-rh-HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,-0.132,0.04,0.098,0.052,-0.08,0.027,-0.044,0.02,0.031,0.057,0.05,-0.129,-0.105,-0.049,-0.136,-0.06,0.101,-0.049,0.005,-0.105,-0.021,-0.044,-0.026,-0.015,-0.128,-0.007
ctx-rh-IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,-0.025,-0.161,-0.258,0.02,-0.079,-0.068,-0.153,-0.004,-0.009,-0.01,0.202,0.093,0.208,0.188,0.022,-0.035,-0.118,0.062,0.173,0.003,0.108,0.007,0.071,0.093,0.051
ctx-rh-IB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093,-0.06,-0.168,-0.04,0.067,-0.109,-0.138,-0.041,-0.067,-0.038,0.135,0.087,0.222,-0.036,-0.039,0.091,-0.04,0.086,0.099,-0.091,0.105,0.057,0.098,0.068,0.004
ctx-rh-LA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.136,-0.209,-0.124,-0.048,-0.075,-0.157,0.192,0.074,-0.021,0.155,0.104,0.113,0.105,0.115,0.099,-0.069,0.263,0.103,-0.032,-0.057,-0.113,-0.013,0.106,-0.042
ctx-rh-LA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.119,0.004,-0.1,0.012,-0.018,0.261,0.072,-0.032,0.015,-0.04,0.023,0.153,0.102,-0.038,0.037,0.286,0.244,0.043,-0.074,0.002,0.097,0.171,-0.04
ctx-rh-LC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,-0.053,0.022,0.09,0.075,-0.027,-0.07,-0.077,-0.057,-0.068,-0.054,-0.054,-0.195,0.199,0.172,0.012,-0.117,-0.151,0.012,0.112,0.034,-0.033
ctx-rh-LC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,-0.044,-0.051,0.134,0.046,0.054,-0.18,-0.119,-0.115,-0.141,-0.175,-0.078,0.046,0.037,0.017,-0.006,-0.025,0.033,-0.006,-0.103,0.001
ctx-rh-LC3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048,0.08,0.043,-0.15,-0.193,0.079,0.02,0.06,0.187,0.143,0.03,0.043,0.133,0.147,-0.015,-0.021,0.102,0.062,-0.059,-0.177
ctx-rh-LD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.072,-0.176,-0.049,-0.121,-0.194,-0.179,-0.087,-0.134,-0.094,-0.094,0.054,-0.078,-0.077,-0.015,-0.045,-0.02,0.044,-0.113,-0.061
ctx-rh-LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.037,-0.03,-0.091,-0.112,-0.072,-0.062,-0.13,-0.076,-0.113,0.1,0.0,0.001,-0.048,-0.089,-0.068,-0.028,-0.117,-0.095
ctx-rh-OA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086,0.148,-0.187,-0.176,-0.099,-0.115,-0.082,0.033,0.059,-0.009,-0.044,-0.02,0.081,-0.06,-0.022,-0.001,-0.057
ctx-rh-OB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,-0.053,-0.046,0.076,-0.005,-0.136,0.029,0.023,0.042,-0.052,-0.05,-0.017,-0.035,0.025,0.095,-0.134
ctx-rh-OC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.074,0.034,0.148,0.05,-0.075,0.04,0.001,0.094,0.072,0.017,0.014,-0.079,0.086,0.128,-0.04
ctx-rh-PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,-0.084,-0.103,0.072,0.275,-0.054,-0.102,0.012,0.097,0.236,0.06,0.045,-0.192,0.047
ctx-rh-PB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.071,-0.145,-0.016,0.193,-0.059,-0.078,0.024,0.077,0.148,-0.016,0.001,-0.16,0.041
ctx-rh-PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.076,0.033,0.231,-0.107,-0.052,-0.036,0.035,0.131,0.042,0.002,-0.082,0.087
ctx-rh-PD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.013,-0.027,-0.091,-0.02,-0.047,0.079,0.015,0.09,-0.126,0.086
ctx-rh-PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,-0.038,-0.012,0.058,-0.028,0.033,0.093,0.06,-0.116,-0.077
ctx-rh-PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.046,0.109,0.087,-0.046,0.052,0.098,0.085,0.047,0.075
ctx-rh-PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,-0.086,-0.079,-0.16,0.069,0.044,-0.086,0.047
ctx-rh-PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,-0.045,0.157,0.026,-0.038,-0.018,-0.016
ctx-rh-TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.089,0.101,0.063,-0.277,-0.151,-0.126
ctx-rh-TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.014,-0.072,-0.091,0.004,0.022
ctx-rh-TC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,-0.023,0.114,0.012
ctx-rh-TD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,-0.008,0.164
ctx-rh-TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.096,-0.164
ctx-rh-TF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001
ctx-rh-TG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
