nan,1.804976138831699758e-02,1.788384479441994940e-02,1.786593571225205540e-02,1.787030366622492303e-02,1.793426123774630523e-02,1.788170824580587875e-02,1.789302508388380952e-02,1.805702948718154385e-02,1.785420247214884043e-02,1.784194651794151348e-02,1.786094779448490349e-02,1.801099357655822075e-02,1.786131097131665735e-02,1.805498161293607462e-02,1.784995123026092423e-02,1.792329931134790597e-02,1.828065279107039809e-02,1.787264262068662471e-02,1.790961111746130693e-02,1.787077234654086896e-02,1.783911034819062741e-02,1.784232972539949447e-02,1.791852688683865172e-02,1.791532827606667419e-02,1.809948198168011280e-02,1.785531714746326978e-02,1.785581068562839060e-02,1.785284096113608915e-02,1.809836154443028589e-02,1.783793659101852794e-02,1.791436320295141174e-02,1.787385132647484678e-02,1.787093107731953234e-02,1.836655234522912433e-02,1.790331748981521115e-02,1.809128158234758754e-02,1.785394063956948982e-02,1.789761078691641874e-02,1.818133007438828275e-02,1.785553031149067146e-02,1.844385034867290774e-02,1.809124270047608729e-02,1.787476878160960611e-02,1.783791565245021818e-02,1.783776861870513264e-02,1.807534186445805893e-02,1.785407351856982058e-02,1.810692230341938089e-02,1.784096337668325885e-02,1.788915688414766114e-02,1.812134993284332876e-02,1.783849491119789826e-02,1.793418117535318379e-02,1.787428135417833824e-02,1.783871178443489219e-02,1.783781588025287398e-02,1.787135360411198914e-02,1.783871708648778961e-02,1.812442559836705686e-02,1.792634280700260846e-02,1.783852951407893447e-02,1.784005329119193670e-02,1.819512798591294001e-02,1.786822775831528251e-02,1.801207446966139256e-02,1.790416114026484665e-02,1.786097859283993644e-02,1.831143347589148790e-02,1.784558940286780707e-02,1.814254932147230104e-02,1.788782003986915531e-02,1.787847927562740205e-02,1.808015275001702976e-02,1.790045084995032718e-02,1.863298626904390243e-02,1.826831155935128639e-02,1.796501439121807667e-02,1.786420429384948105e-02,1.783916970193871743e-02,1.802258676026100015e-02,1.792894107518283944e-02
1.804976138831699758e-02,nan,1.787837466882221532e-02,1.783886257825579788e-02,1.784392639678734210e-02,1.783775321846826217e-02,1.786827497550322330e-02,1.797921864341132589e-02,1.788707264543159745e-02,1.786206551268695181e-02,1.783820999519341102e-02,1.784855596610385869e-02,1.785097788236963620e-02,1.791990863662042827e-02,1.783849172082666718e-02,1.783876777004946707e-02,1.811752430615504172e-02,1.804653506688503814e-02,1.783765996938133785e-02,1.797756187970111358e-02,1.788818031607495099e-02,1.784887759860164305e-02,1.784204009225479753e-02,1.794217754065333126e-02,1.789441646416112253e-02,1.806237509838274150e-02,1.783818959750571240e-02,1.797505005347264234e-02,1.786973771615997866e-02,1.787873854983487026e-02,1.787741749347494455e-02,1.792344662690029469e-02,1.789092013364593919e-02,1.785356257151334697e-02,1.792416950649608487e-02,1.783924186327130734e-02,1.786129864519891627e-02,1.785543572610973767e-02,1.784610901549864986e-02,1.808281111786941980e-02,1.792083191870512751e-02,1.813958100615797528e-02,1.789617331667656477e-02,1.783770130106653029e-02,1.787297807710677700e-02,1.785233355239905853e-02,1.785651602416278572e-02,1.791935290805002010e-02,1.791674904784022054e-02,1.784849297127091838e-02,1.786189856048264052e-02,1.792604934230956557e-02,1.783949845029542819e-02,1.790776974839116895e-02,1.783779104910300506e-02,1.783771320854201509e-02,1.785592363007998049e-02,1.799967615301101970e-02,1.783972918949225731e-02,1.793304706934065185e-02,1.784129275956635938e-02,1.783776329474121014e-02,1.789581913238813202e-02,1.787727658628284269e-02,1.785039119080585740e-02,1.783771654707335536e-02,1.785226989517383830e-02,1.783870784931592193e-02,1.796776321608504687e-02,1.784770558502183496e-02,1.792927559785585656e-02,1.791904523040513744e-02,1.783845393296261753e-02,1.787918591696877058e-02,1.787177341029759850e-02,1.811034606517530551e-02,1.796158173056962293e-02,1.790836927252307392e-02,1.789805708822618177e-02,1.794107838738976876e-02,1.794815864778991077e-02,1.791898155471713730e-02
1.788384479441994940e-02,1.787837466882221532e-02,nan,1.787468405949210054e-02,1.784495616284976008e-02,1.783766447601685748e-02,1.795009234371786055e-02,1.791107431238735462e-02,1.785774297763508683e-02,1.784287514795706436e-02,1.784765166909685341e-02,1.783953584090008579e-02,1.784093908830241756e-02,1.788224109797915268e-02,1.786657399199174240e-02,1.796656260781433548e-02,1.784086094477308967e-02,1.790951432152024236e-02,1.783982673757634335e-02,1.785891397539951866e-02,1.784639675688417387e-02,1.785335893780229041e-02,1.785665833596533983e-02,1.793955641481712396e-02,1.784683537967115402e-02,1.795055140572646840e-02,1.783938026000491187e-02,1.783767999452321243e-02,1.785481855756914163e-02,1.783766194506683500e-02,1.800490029751933632e-02,1.785119243902059949e-02,1.786889590120971719e-02,1.785269762578757871e-02,1.788049205165484490e-02,1.797694350049443973e-02,1.784067687975430389e-02,1.792945846934332343e-02,1.783855270652408287e-02,1.784003419176426880e-02,1.786086519590660004e-02,1.793705282739611884e-02,1.786630101072911661e-02,1.784330822013153323e-02,1.783913130264179817e-02,1.785435786507300754e-02,1.783781639885496581e-02,1.784340824154025812e-02,1.785192083742764141e-02,1.789328336734417879e-02,1.785631431727216153e-02,1.794389404068574834e-02,1.784176246488690040e-02,1.784333433558024304e-02,1.786981725812520835e-02,1.787254809024770366e-02,1.786588646282870688e-02,1.792272255119206278e-02,1.785747962139676986e-02,1.793138654351159045e-02,1.784061962700024886e-02,1.790712337084606268e-02,1.784485287666141493e-02,1.783781031211850721e-02,1.789558489228999794e-02,1.784773451353990556e-02,1.785403862753795132e-02,1.785594745380176054e-02,1.787436508898923929e-02,1.792840828252042704e-02,1.783783834156817821e-02,1.794482782426969764e-02,1.783785438040093665e-02,1.784052563458686166e-02,1.786172047285830566e-02,1.795696891978418308e-02,1.792427290974826087e-02,1.783927835344437454e-02,1.784631947020378501e-02,1.789406404969434705e-02,1.783892648088555508e-02,1.784386808839802385e-02
1.786593571225205540e-02,1.783886257825579788e-02,1.787468405949210054e-02,nan,1.783847902111191860e-02,1.783829292923534010e-02,1.785431400756385192e-02,1.785638911749773405e-02,1.783928613468309388e-02,1.791132750650629643e-02,1.783765300488434485e-02,1.783768345889007526e-02,1.785421932369968268e-02,1.786292453605302019e-02,1.790528279318487001e-02,1.788638148278998488e-02,1.784016005850578082e-02,1.797354258796467555e-02,1.792413192093782193e-02,1.783782758073729560e-02,1.783812314756075615e-02,1.783973686997900043e-02,1.783769124141611900e-02,1.785295038644777246e-02,1.795909911998124289e-02,1.791442334780771889e-02,1.790031917523310714e-02,1.783805005196525614e-02,1.783810921848775696e-02,1.792871819638579625e-02,1.783831719574461086e-02,1.787240365193223934e-02,1.783902482712412113e-02,1.784352613601079135e-02,1.804298801613406569e-02,1.792731254122705703e-02,1.786786471671561113e-02,1.785328579976056332e-02,1.784890340883256085e-02,1.786443956981621090e-02,1.783771817198034557e-02,1.803494064653868301e-02,1.787120948669835077e-02,1.784718063418066006e-02,1.784011008037941076e-02,1.785299696733834776e-02,1.790605840786020295e-02,1.784240580891685926e-02,1.798663629306773010e-02,1.792727391349498850e-02,1.783903425067227475e-02,1.797984399714785964e-02,1.786736781183955597e-02,1.784505722221612148e-02,1.784006381692517310e-02,1.784753410785563932e-02,1.783765988620518092e-02,1.785869778808356692e-02,1.784297375039373135e-02,1.790143023966647012e-02,1.796392043099713509e-02,1.786208351877210249e-02,1.785662516830955823e-02,1.799427162346850517e-02,1.784689893132128044e-02,1.786268071974102256e-02,1.783871349112585436e-02,1.784726775026454146e-02,1.802832700246308553e-02,1.787988453972475314e-02,1.790144780414772846e-02,1.785375893781226964e-02,1.788324335858177197e-02,1.789292201209324515e-02,1.785448870591817977e-02,1.799536732885730766e-02,1.803820144617688387e-02,1.785843051369150059e-02,1.784470628530459430e-02,1.785013289363408806e-02,1.786272515139250561e-02,1.783936224737957613e-02
1.787030366622492303e-02,1.784392639678734210e-02,1.784495616284976008e-02,1.783847902111191860e-02,nan,1.792252878543120626e-02,1.783765248416079377e-02,1.786652788387213184e-02,1.783767464519056198e-02,1.784765539252010716e-02,1.783823284612133867e-02,1.785458059363194058e-02,1.786687591409990769e-02,1.783801279384350166e-02,1.784128781827616292e-02,1.792681326590372590e-02,1.783800102203996971e-02,1.786542581087280368e-02,1.783766493426120273e-02,1.786221237754197916e-02,1.783939600081103569e-02,1.787494117136684962e-02,1.783925421941626524e-02,1.784826416466483989e-02,1.784853290268771306e-02,1.784960704441362553e-02,1.786136221302538074e-02,1.784856529428390653e-02,1.783772993803252327e-02,1.785566216701997555e-02,1.791314727366330808e-02,1.788672695632190224e-02,1.789473547318517349e-02,1.785288543749077514e-02,1.783824550056263905e-02,1.797358703011057296e-02,1.784993757455260316e-02,1.785067873235614624e-02,1.783877430824664170e-02,1.785807287980851338e-02,1.784418445986181434e-02,1.783778217951988154e-02,1.783827527983444794e-02,1.784097596571054475e-02,1.787933616910799758e-02,1.784157474239287181e-02,1.783768343709483256e-02,1.787523777047573398e-02,1.783791796420620621e-02,1.792735775131461956e-02,1.783766706333824240e-02,1.787712187980631737e-02,1.784355776243727598e-02,1.784797527120458166e-02,1.784408232079313233e-02,1.793707676705628973e-02,1.784101847945824063e-02,1.783765631961434575e-02,1.788285066336590609e-02,1.787458807690277263e-02,1.784914840897218469e-02,1.786060565514024229e-02,1.783943984497216723e-02,1.785472138699430514e-02,1.787025088336352888e-02,1.784747789468004928e-02,1.786201069199593386e-02,1.783776287777759373e-02,1.783864564378670817e-02,1.796694070012740813e-02,1.783838051242391323e-02,1.783825861279839109e-02,1.784480781381173400e-02,1.788116459942341863e-02,1.783842564090279414e-02,1.784321990614055886e-02,1.786879728460252434e-02,1.785464153312658897e-02,1.783892512917395479e-02,1.785404588011187815e-02,1.784111211223574772e-02,1.787015049197538882e-02
1.793426123774630523e-02,1.783775321846826217e-02,1.783766447601685748e-02,1.783829292923534010e-02,1.792252878543120626e-02,nan,1.785844415796940601e-02,1.794964517371661419e-02,1.783843725333249947e-02,1.783766284514789330e-02,1.783769324402957948e-02,1.786745278617480129e-02,1.783961340839336843e-02,1.788538615682697466e-02,1.784990195456562234e-02,1.786953666574798288e-02,1.784580473226576522e-02,1.787115775197604256e-02,1.787395279040201665e-02,1.784322447222956923e-02,1.785671127952183010e-02,1.786433536634945973e-02,1.784293459532896101e-02,1.783774920177325432e-02,1.783811779751850318e-02,1.784574172235509765e-02,1.784630078071900577e-02,1.789415768950942606e-02,1.786808421088831311e-02,1.787533112020054521e-02,1.789248689837993553e-02,1.787531073933180600e-02,1.785917295902873445e-02,1.783829565253935989e-02,1.784034870316754742e-02,1.790893826720178425e-02,1.786511327463422005e-02,1.783771441021454740e-02,1.784502705022132998e-02,1.783782400589383269e-02,1.783827204979068423e-02,1.788232910994204394e-02,1.784558878829338793e-02,1.785867208320632282e-02,1.789795938918446738e-02,1.783765941750840162e-02,1.785631479011779571e-02,1.783782044419496976e-02,1.784123985007713895e-02,1.785381983267760389e-02,1.783893905679920580e-02,1.785812076574747054e-02,1.787958936293944021e-02,1.783819270606236407e-02,1.784515617831750056e-02,1.789604442792658984e-02,1.784077851343021659e-02,1.785896617618123322e-02,1.783864727143637252e-02,1.783889184831275246e-02,1.784334480922556906e-02,1.788430194277171315e-02,1.783819015996612745e-02,1.786408877157420749e-02,1.785874636331150414e-02,1.783895475745875953e-02,1.784032563781892677e-02,1.783830833223233603e-02,1.784084362581297642e-02,1.787769209480056035e-02,1.783801850847376025e-02,1.783899102514290014e-02,1.784498588815135525e-02,1.783768263205495405e-02,1.786676137188847671e-02,1.786097782085759728e-02,1.799271747680733849e-02,1.786149385947307169e-02,1.784052856118094332e-02,1.784545690202178278e-02,1.784110097960112454e-02,1.784486144985680811e-02
1.788170824580587875e-02,1.786827497550322330e-02,1.795009234371786055e-02,1.785431400756385192e-02,1.783765248416079377e-02,1.785844415796940601e-02,nan,1.790342024662360323e-02,1.788800759275864863e-02,1.792080972181641155e-02,1.786118055510801592e-02,1.783765531444628585e-02,1.783830656550085964e-02,1.785874965473761844e-02,1.784930928893599736e-02,1.783960104208472119e-02,1.787448440058868326e-02,1.785351789211176571e-02,1.784051337838983217e-02,1.789437916324770200e-02,1.783780812992111220e-02,1.798385984345999070e-02,1.784226710734647392e-02,1.784844990866190154e-02,1.785098661696150543e-02,1.783796681409718227e-02,1.783851612254521574e-02,1.783812035610612273e-02,1.784292863101939394e-02,1.784351784375512104e-02,1.784596968411840401e-02,1.784135252553152584e-02,1.784051788158492330e-02,1.786141511183220523e-02,1.793533707512164066e-02,1.783787534291685073e-02,1.797686270883704779e-02,1.783765358904873533e-02,1.784359108810681591e-02,1.789029681123658830e-02,1.785354747723772936e-02,1.783839928306511086e-02,1.783941437516286047e-02,1.783858562265345366e-02,1.792270840613103405e-02,1.788877433503281364e-02,1.783770603941491409e-02,1.783921331249872788e-02,1.784605286685696582e-02,1.788141213131628701e-02,1.786778937360884376e-02,1.783782283669079621e-02,1.783854028791240567e-02,1.785926551430874754e-02,1.783792468329343378e-02,1.796322030312884344e-02,1.784028100132041897e-02,1.788004831202580011e-02,1.785242835803079256e-02,1.783983551932178530e-02,1.785166460973105010e-02,1.787939874063978682e-02,1.783770945116039397e-02,1.785141739772086109e-02,1.786731518176139580e-02,1.784429162042014405e-02,1.784892867632721300e-02,1.786105270270730086e-02,1.788398103084676630e-02,1.785080237879737089e-02,1.798928223914755126e-02,1.783814586656189832e-02,1.784293373352328557e-02,1.789144580604502821e-02,1.786537840250385784e-02,1.784251127797105083e-02,1.784862198511740286e-02,1.784553342151534022e-02,1.785242634824317845e-02,1.784551160936237446e-02,1.786457491094176064e-02,1.783838971301233978e-02
1.789302508388380952e-02,1.797921864341132589e-02,1.791107431238735462e-02,1.785638911749773405e-02,1.786652788387213184e-02,1.794964517371661419e-02,1.790342024662360323e-02,nan,1.801393659592913712e-02,1.788378557013624651e-02,1.784190538573877938e-02,1.786004018566810306e-02,1.803174528446883917e-02,1.785518149238846108e-02,1.806742778153503856e-02,1.785079536534654038e-02,1.791951039201821611e-02,1.828234777455030324e-02,1.788679905885154006e-02,1.788236656070355327e-02,1.785110641133145007e-02,1.786085986849300991e-02,1.786927670824250622e-02,1.788658023573161740e-02,1.786368524733645408e-02,1.814190881850809983e-02,1.784110180754346076e-02,1.789688019849606029e-02,1.783895579324687800e-02,1.808027697304629908e-02,1.783765243605965264e-02,1.788829315585565086e-02,1.785924479962498410e-02,1.792422600196762542e-02,1.836516419989163082e-02,1.788154503060314371e-02,1.808826394029194873e-02,1.785723571806913101e-02,1.786963676690845465e-02,1.815677139588726258e-02,1.783800830088624195e-02,1.833472027441976002e-02,1.802269175261000597e-02,1.785188141214991142e-02,1.783943261788644222e-02,1.783792019242942326e-02,1.809113333383996491e-02,1.786519641749881315e-02,1.810473647857977278e-02,1.784713222912668804e-02,1.792267609374995768e-02,1.811695904884496125e-02,1.783841789022325153e-02,1.795075261098700442e-02,1.788158194059241007e-02,1.783923685345598781e-02,1.783843094255403022e-02,1.788092451643824923e-02,1.783826519742027703e-02,1.819709360735917089e-02,1.786565058526598179e-02,1.785418035859045668e-02,1.784440543265381623e-02,1.822663483693679615e-02,1.785102739126308985e-02,1.797673893775124376e-02,1.789573866747628736e-02,1.791499397579703057e-02,1.826762742827715488e-02,1.785992347770609667e-02,1.811908393746316029e-02,1.788116660000496280e-02,1.790420922263178186e-02,1.817602939095753697e-02,1.790695278966005291e-02,1.848697417384975727e-02,1.828991597681339093e-02,1.788207033753908687e-02,1.784441280322927870e-02,1.783970165369875779e-02,1.804895308382674715e-02,1.791770342485294806e-02
1.805702948718154385e-02,1.788707264543159745e-02,1.785774297763508683e-02,1.783928613468309388e-02,1.783767464519056198e-02,1.783843725333249947e-02,1.788800759275864863e-02,1.801393659592913712e-02,nan,1.783783255952296753e-02,1.784939759613043270e-02,1.783766029142266549e-02,1.783862049306001937e-02,1.785611455506310938e-02,1.784735437321055204e-02,1.783810706586705375e-02,1.789747175518149880e-02,1.808860513480014739e-02,1.783861816643058859e-02,1.791275747934796894e-02,1.784570480199398554e-02,1.784030941940530426e-02,1.784506099919448696e-02,1.791936818718515081e-02,1.783771093450970888e-02,1.806013878817301632e-02,1.784091376413482477e-02,1.799345365387060997e-02,1.783798739492324995e-02,1.787771710800652170e-02,1.784417565448152138e-02,1.784796935199847029e-02,1.786970798802996890e-02,1.788449300379259255e-02,1.793027861511014773e-02,1.783766865272651964e-02,1.790295165268285596e-02,1.785617809025674685e-02,1.783844307436753540e-02,1.789565540633450413e-02,1.786290907116048002e-02,1.807167234449370136e-02,1.788260229004496119e-02,1.783775482223060732e-02,1.785065755201674376e-02,1.789599254497563005e-02,1.784643542450903980e-02,1.788594153546655546e-02,1.786938857900912878e-02,1.784398100111065158e-02,1.787289421425140856e-02,1.807031298556218551e-02,1.785351361609659876e-02,1.788209345330177280e-02,1.784030794801766059e-02,1.783779930920180792e-02,1.785239051770976318e-02,1.795863880002492377e-02,1.783765374873743856e-02,1.801300851665564237e-02,1.783824976928725589e-02,1.785404177596381162e-02,1.786601876893500335e-02,1.789054626842231585e-02,1.783810085493668304e-02,1.784035352800939639e-02,1.788052258071450365e-02,1.785842579238950192e-02,1.796720600831889364e-02,1.784292710412608424e-02,1.788404597132143073e-02,1.788858490862074019e-02,1.784886221959340949e-02,1.796899163155668208e-02,1.786950202799792581e-02,1.803660773653398622e-02,1.798284385198625074e-02,1.787172852587816385e-02,1.788380183536733212e-02,1.784688256477630353e-02,1.794356424474253739e-02,1.785715990189287034e-02
1.785420247214884043e-02,1.786206551268695181e-02,1.784287514795706436e-02,1.791132750650629643e-02,1.784765539252010716e-02,1.783766284514789330e-02,1.792080972181641155e-02,1.788378557013624651e-02,1.783783255952296753e-02,nan,1.784520336299620993e-02,1.783841698782664617e-02,1.783794841911619938e-02,1.787717840817731191e-02,1.789322451619648063e-02,1.790700572897947068e-02,1.783796023908189657e-02,1.792871760447158069e-02,1.783768110968661155e-02,1.784383484473764034e-02,1.785587719255735811e-02,1.784466748901141278e-02,1.788339280478011550e-02,1.789643813728508670e-02,1.784908097315910519e-02,1.796407476665236314e-02,1.783981139721134423e-02,1.783896426444028446e-02,1.786863930782904564e-02,1.784430825524300351e-02,1.796625905855573843e-02,1.786156590932958324e-02,1.784427915934964221e-02,1.790323932068331111e-02,1.793933602050555576e-02,1.791670986707893931e-02,1.783784484110560384e-02,1.794913938686440447e-02,1.783916053141807942e-02,1.783818257946312089e-02,1.784132256128562535e-02,1.797210655436762977e-02,1.785161288122926598e-02,1.783819701751226949e-02,1.783766560866868398e-02,1.784906538202931173e-02,1.783804436514926234e-02,1.783801500037066751e-02,1.785472880508513771e-02,1.788749643037737189e-02,1.784407792635421194e-02,1.791745796552253467e-02,1.783771945482792026e-02,1.783816383373880779e-02,1.784577491257972881e-02,1.784122986508430292e-02,1.786948466522150780e-02,1.786653451584501243e-02,1.783782484081592248e-02,1.794506476635215203e-02,1.784993487671629117e-02,1.784617045602863994e-02,1.784257645517541360e-02,1.784979819353493813e-02,1.795166823331594691e-02,1.784077138244300267e-02,1.789878944619187340e-02,1.791642628447350644e-02,1.791721980627488872e-02,1.792598808333839208e-02,1.784002430021880761e-02,1.791092759440644083e-02,1.783775528844823086e-02,1.785952960749684695e-02,1.786469414033671835e-02,1.791080647585303540e-02,1.788361124953296091e-02,1.784836011851290150e-02,1.784256841561561099e-02,1.784705124955529576e-02,1.784007055711440276e-02,1.784391815095479061e-02
