# File generated on 2024-06-04 22:05:44
# Number of participants: 10
# Number of patients (other_mood): 5
# Number of controls: 5
# 1 datasets were included:
# - NKI-Enhanced-all_parts
# Effect size betas (regression coefficient of the linear model including: dx, age, sex, DVARS, FD, intercept).
x,ctx-lh-bankssts_1,ctx-lh-caudalanteriorcingulate_1,ctx-lh-caudalmiddlefrontal_1,ctx-lh-cuneus_1,ctx-lh-entorhinal_1,ctx-lh-fusiform_1,ctx-lh-fusiform_2,ctx-lh-inferiorparietal_1,ctx-lh-inferiorparietal_2,ctx-lh-inferiortemporal_1,ctx-lh-inferiortemporal_2,ctx-lh-isthmuscingulate_1,ctx-lh-lateraloccipital_1,ctx-lh-lateraloccipital_2,ctx-lh-lateralorbitofrontal_1,ctx-lh-lateralorbitofrontal_2,ctx-lh-lingual_1,ctx-lh-lingual_2,ctx-lh-medialorbitofrontal_1,ctx-lh-middletemporal_1,ctx-lh-middletemporal_2,ctx-lh-parahippocampal_1,ctx-lh-paracentral_1,ctx-lh-parsopercularis_1,ctx-lh-parsorbitalis_1,ctx-lh-parstriangularis_1,ctx-lh-pericalcarine_1,ctx-lh-postcentral_1,ctx-lh-postcentral_2,ctx-lh-postcentral_3,ctx-lh-posteriorcingulate_1,ctx-lh-precentral_1,ctx-lh-precentral_2,ctx-lh-precentral_3,ctx-lh-precentral_4,ctx-lh-precuneus_1,ctx-lh-precuneus_2,ctx-lh-rostralanteriorcingulate_1,ctx-lh-rostralmiddlefrontal_1,ctx-lh-rostralmiddlefrontal_2,ctx-lh-rostralmiddlefrontal_3,ctx-lh-superiorfrontal_1,ctx-lh-superiorfrontal_2,ctx-lh-superiorfrontal_3,ctx-lh-superiorfrontal_4,ctx-lh-superiorparietal_1,ctx-lh-superiorparietal_2,ctx-lh-superiorparietal_3,ctx-lh-superiortemporal_1,ctx-lh-superiortemporal_2,ctx-lh-supramarginal_1,ctx-lh-supramarginal_2,ctx-lh-frontalpole_1,ctx-lh-temporalpole_1,ctx-lh-transversetemporal_1,ctx-lh-insula_1,ctx-lh-insula_2,ctx-rh-bankssts_1,ctx-rh-caudalanteriorcingulate_1,ctx-rh-caudalmiddlefrontal_1,ctx-rh-cuneus_1,ctx-rh-entorhinal_1,ctx-rh-fusiform_1,ctx-rh-fusiform_2,ctx-rh-inferiorparietal_1,ctx-rh-inferiorparietal_2,ctx-rh-inferiorparietal_3,ctx-rh-inferiortemporal_1,ctx-rh-inferiortemporal_2,ctx-rh-isthmuscingulate_1,ctx-rh-lateraloccipital_1,ctx-rh-lateraloccipital_2,ctx-rh-lateraloccipital_3,ctx-rh-lateralorbitofrontal_1,ctx-rh-lateralorbitofrontal_2,ctx-rh-lingual_1,ctx-rh-lingual_2,ctx-rh-medialorbitofrontal_1,ctx-rh-medialorbitofrontal_2,ctx-rh-middletemporal_1,ctx-rh-middletemporal_2,ctx-rh-parahippocampal_1,ctx-rh-paracentral_1,ctx-rh-parsopercularis_1,ctx-rh-parsorbitalis_1,ctx-rh-parstriangularis_1,ctx-rh-pericalcarine_1,ctx-rh-postcentral_1,ctx-rh-postcentral_2,ctx-rh-posteriorcingulate_1,ctx-rh-precentral_1,ctx-rh-precentral_2,ctx-rh-precentral_3,ctx-rh-precuneus_1,ctx-rh-precuneus_2,ctx-rh-rostralanteriorcingulate_1,ctx-rh-rostralmiddlefrontal_1,ctx-rh-rostralmiddlefrontal_2,ctx-rh-superiorfrontal_1,ctx-rh-superiorfrontal_2,ctx-rh-superiorfrontal_3,ctx-rh-superiorfrontal_4,ctx-rh-superiorparietal_1,ctx-rh-superiorparietal_2,ctx-rh-superiorparietal_3,ctx-rh-superiortemporal_1,ctx-rh-superiortemporal_2,ctx-rh-supramarginal_1,ctx-rh-supramarginal_2,ctx-rh-frontalpole_1,ctx-rh-temporalpole_1,ctx-rh-transversetemporal_1,ctx-rh-insula_1,ctx-rh-insula_2
ctx-lh-bankssts_1, nan,0.3418255428227935,-0.25630899941929974,0.37856475022588815,0.15462788364582977,0.502174749883989,0.18403600548093121,0.5294298108263933,0.07484769933148293,0.0864697078790494,-0.08370944821386221,0.3909591139932693,0.5371680710787263,0.49329533815637217,-0.444678886268744,0.026601709867612584,0.6050516234421816,0.5174309981073116,0.06857399099955351,0.22045030208471642,-0.172624837684567,-0.10515254191881473,0.5119442545868971,-0.3623723040463389,0.04822242968966806,0.04356975599501383,0.15695543316931201,0.40430039200305207,0.67097740753147,0.3714447296415854,-0.026003342343645076,0.4370029973348075,0.40230485861816456,0.34441159974404284,0.2300237126360828,0.24781321924786065,0.060225112027943666,0.1531867797962047,0.07416299799853403,0.01910638622656288,0.012040355804475216,0.32440117395222495,0.33968248431239734,0.3046813575579377,0.2930346245613143,0.2509769898791246,-0.059501749463800525,0.1963511356555215,0.41398440016793786,0.3316684540042711,0.42486322076909355,0.11859794577206878,0.19996288234438753,0.18726748503363275,0.2999486052930194,0.5441821139692317,0.32857337331290876,0.03145626106026381,0.11803912578870483,0.36389385876122166,0.3509419700453665,0.04625738143177969,0.5234161828714098,0.1545791137862345,0.1211121607469706,0.25908626450673156,0.14754262930039064,-0.06216093095096584,0.07222822593406468,0.2797995467601042,0.41380670854160395,0.36417658162207595,0.37950281173153355,-0.12207915311675135,-0.2585209849546618,0.41406972348321014,0.6482727959187495,-0.09032542557454086,-0.023420658520120506,0.17405839354960198,0.06288189821387113,0.19304843967112806,0.1710765057971196,0.05725346536032659,-0.14218141694633069,-0.2211058891627577,0.15486867256530915,0.2629767126017036,0.38866756510812184,-0.005593098690175343,0.29424064852935794,0.3811853212860279,0.5638282014954674,0.20590071781118469,-0.07788125036275724,0.26873153991677873,-0.07244971997373713,-0.0889131537133318,0.36488938992937503,0.3146895206007359,0.6399947164398284,0.1668627565218377,0.03325010504842094,0.17418987618615422,0.24049789162253657,0.5611192868613092,0.49453929678121983,-0.09386238162132013,0.039829438195055196,0.48440112874122193,0.06684567615755474,0.054649569708380356,0.22707342440978012,0.22472844040123702
ctx-lh-caudalanteriorcingulate_1, nan,nan,0.39190120296660885,0.2963712360079493,-0.38912253205606756,0.32507822767445943,-0.04940886121408503,-0.0321843030637572,0.5910882760383397,-0.36017041013583456,0.2763530771055911,0.32937540160622175,0.42245035561207617,0.2755505293367518,-0.10299597181409213,-0.004798248100996468,0.47749488240226207,0.27617726765260664,0.03126971563655447,0.24874651935108386,0.10744984718443669,0.2727308321344866,0.1256380469950174,0.5895004449989157,0.2296384306446343,0.03969859185638771,0.27011668467374766,0.271486958818635,0.32563178697969475,0.11456943170760676,0.28308836361863376,0.0953687167396272,0.0829169365856806,0.2670744185136399,0.24433360465621043,0.3369395747603014,0.2679054379357434,-0.09152290571545142,0.3572215211990299,0.07944873319445561,0.21877862491784236,-0.0004388786840849957,0.16054877959242092,0.528670034573688,0.05371731171955218,0.5591770440561478,0.8458472849817282,0.6844497440551023,0.3139971839920953,-0.011112486937868099,0.35262610060143723,0.5688583372132134,-0.080148472590129,-0.3315527245534666,-0.024891173381359894,-0.09142935982424857,0.07388498324545308,0.5367136035711633,0.036726845744925136,0.26692329415308536,-0.019346559375299416,-0.47338578979663254,0.20168846514039743,0.27332390062191264,0.6071306257226031,0.5785005598308083,0.24645038701139743,-0.17705486839574014,0.8336717699525932,0.5168915743148936,0.3900313022080012,0.06018350200833448,0.16325959715156732,-0.22389505042152297,0.05703171091792054,-0.009274309381727082,0.24519913840115828,-0.08782922702737424,0.5143494351695178,0.7067381298803607,-0.08215159808457624,0.4716328684126943,-0.02517132044508126,0.13809830421592484,0.5431386935022455,0.2098921549769251,0.1765078271508501,-0.1035894588507406,0.14467925470313486,0.43223059863952457,0.15146508148652638,0.2180719002108776,0.22037220605723357,0.06994577666231203,0.3831422191521357,0.1137829788193685,0.35105963225350334,0.13328995093200366,0.006846356332218475,-0.10081028909174523,0.11816237146654436,0.8535459220987147,0.4029360447605496,0.557244367158539,0.34530436045510604,0.3098278365092285,-0.2541271392226666,0.6939875609450602,0.13920009220871413,-0.12335278034513701,-0.2626489908863402,-0.23256879083948767,-0.02907586017603059,0.02321696455449108
ctx-lh-caudalmiddlefrontal_1, nan,nan,nan,0.23414067897810026,0.003770680805758542,0.08284559601662042,0.2470150383670317,0.8454690126949262,-0.061848443701515744,0.2297884542411707,0.15595356668199117,0.5206822429656208,0.313329232397463,0.13092215283911618,-0.12894426141116028,0.35373339718125424,0.5514160551554748,0.3833558175523595,0.34683112900400637,0.1874338804345857,-0.10100972369955465,-0.05627981688164059,0.2966991992002893,-0.26612050552329564,0.08360103521768841,0.14860974702642663,0.18503314747492644,0.10986334437445248,0.24495599002420643,0.24268576495721905,0.17623219079404637,0.25101351960829765,0.2899765876946199,0.2962467789151415,0.25380231879744564,0.3062381417667915,0.2982288602124007,0.4704084794895099,0.21604940386725976,0.1597440759196128,0.079600965099832,0.208338552609336,0.309591128553977,0.3125831038553899,0.26610745525332963,0.0645101885449718,-0.14787518247183604,0.10283014773658411,0.04478713292002062,0.029560739454968947,0.24848027626254213,-0.027952925314795082,0.38965471332058244,0.18061411306618774,0.020273535582124382,0.3566454249950093,0.14886832839825243,-0.3246914919628064,0.36169417207314614,0.44068072396735314,0.10748296477121703,0.124398235009923,0.07784689798241146,0.20189632554729997,0.06999634188793201,0.5032996913326441,0.27556863333489445,-0.0787767503836996,0.04078564547681463,0.38564809695732394,0.055150635346471966,0.0883614242187523,0.0560965312463675,0.18980076327740128,-0.12569719007490332,0.10531332373607755,0.4313336419748198,0.07684407954598839,0.27240678231019066,0.07794496446110682,0.2095903980800067,0.2859172402718756,0.23733258014445868,0.11883528868010307,-0.2657939415163841,-0.19753421611154928,0.10009660770029791,0.3092349084328857,0.26607266361688753,0.1638759777008721,0.2784607252397364,0.4165241701603783,0.3573759177868938,0.3517375711177177,-0.020752945697496573,0.36444179162454365,0.3380219694064105,-0.14131669507912442,0.03606361139963217,0.37247094690677557,0.824954636512745,0.12550266697433865,-0.015927872293595813,0.19155360925383114,-0.02409258314115027,0.3067756344607018,0.3737544701134887,-0.2471735745312518,0.14239677991219454,0.20872863436396857,0.02675264099237678,-0.011941101231211733,0.14891068449535783,0.09139028593482428
ctx-lh-cuneus_1, nan,nan,nan,nan,-0.05929616473289246,0.24537113079954434,-0.197188912890641,0.2978227527457495,0.359006342254298,0.17492317658829,0.13064619463486796,0.1408061590382442,0.5852810688492209,0.4380627108509961,0.042887927440293155,0.20818037695507305,0.37055587366060355,0.05502771359751706,0.20652561093993016,0.44566739192758587,-0.031255701092635035,0.06112890414645827,0.7000090329499641,0.34542090144392057,0.2998581751168985,0.22484549830713427,-0.09522603451293984,0.8040197351418574,0.8234265865397284,0.5514292376334584,0.34891790882542273,0.571237966471634,0.25889008977405276,0.39354865493976976,0.43716663206647083,0.5902714189319832,0.15564259129929744,-0.19257453748941247,0.3332737019509712,0.311723189262451,0.37804071838613373,-0.13097062661641218,-0.21470995473726404,0.21424161020227975,-0.006026571064511146,0.8536723953144222,0.9086943443183056,0.4296263263997906,0.4516443858377457,0.21288510969330912,0.6914905411319224,0.6414725627666991,-0.23491557130163435,-0.06851956722919265,0.27569231969806013,0.4751625119977219,0.330069105719483,0.7039092162753605,0.16575783849935175,-0.024437529308849733,0.03947912405127948,-0.30938422686208533,0.0449927298637918,0.4031884966029104,0.299905166515286,0.7438772457632631,0.4942709683016742,0.12770337651148936,0.8588100716913265,0.25788579903360886,0.6708039522889182,0.3348872015737171,0.5375668394825079,-0.08157197038089475,0.2376348136668034,0.10877010214397513,0.2950125923296297,0.08380997123532069,0.3044209702092564,0.7582871985865595,0.24223361448512284,0.27526897113063464,0.5290611831738194,0.29304869908491865,0.4560088605614392,0.21747812838394295,-0.14616475890782352,0.5139033132324959,0.854689430643889,0.1608326505081732,0.491822680171997,0.453728784648109,0.5284720788631816,0.12061867294361853,0.5189078513697141,-0.03745730268514651,0.12090453822207207,0.063691129155595,0.09558830780187724,-0.15365261437841687,0.1963171254739995,0.4891569210896786,0.6143396533524474,0.9202014522119576,0.5242123234516705,0.614147800422662,0.643403804501251,0.7254447087946873,0.35474342003897047,0.7211687151535943,-0.135562565865849,0.10754560357338253,0.34533475489613846,0.344533858209873
ctx-lh-entorhinal_1, nan,nan,nan,nan,nan,-0.4465887542043342,0.1693777577710721,0.017408602795775788,-0.44926402584822156,0.6209806913064958,-0.060403477949872816,-0.4938014013523079,-0.39111537703130034,-0.4772298012338389,0.08376741471560117,-0.16111691262845515,-0.38584141241149,0.1862191752213355,0.141567089817253,0.037221531952816106,0.22063459951592226,0.06793616908351176,0.08399139498641946,0.2944505099108686,0.36242017575489177,0.45902442687603473,0.20477199035161398,0.046964741543511664,0.011110949331024009,0.12259934906995565,-0.32291618851162857,0.011058597351673345,0.04999298637058695,-0.037361520143875504,0.2749027820752635,-0.4836345143497984,-0.505395087792073,-0.23306585556930434,-0.25859966783324495,-0.29428931567501787,-0.07321311002303386,-0.16844337681566116,-0.2466033209654167,-0.1485073952276046,0.010917646093919955,0.027712477768210557,-0.2908088716167631,-0.34232752204464656,-0.2631815212604399,0.16450458893788772,0.13971720859402145,-0.15979121646932634,0.14488781867493825,0.5263678891733029,0.054571028259772135,0.1686171216597484,-0.16645310851384065,-0.14285785075228166,-0.3903483876689106,-0.4348737905863799,-0.10937010205668424,0.3511525166443408,-0.48773208237068366,0.3141614614593039,-0.7700545838617475,-0.44335711900250896,-0.31022507994722054,0.3769543826490137,-0.11122116115753693,-0.3921256346912319,-0.394533478027309,-0.41228063080507893,-0.3334318287249984,-0.05930189018228123,-0.0969158337952659,-0.25641892769909236,-0.0025089465502688155,0.3203411877591616,0.20983519215532903,-0.2777910817418613,0.304575551536375,-0.27900908913249584,0.23874386493178965,0.05709272623248539,0.17299047474114154,0.25407982052070355,0.15380912790285436,0.14500486101583174,0.04273880637656374,-0.4996562004238271,-0.008393616843655641,-0.30659603369111443,-0.21773670421808083,-0.43163806034740587,-0.6420404691030026,-0.3935669553478813,-0.517355533837825,-0.40478789648459346,-0.26607732321859073,0.13085280724159945,-0.33630023333965003,-0.4816841441864179,0.1369066566457443,-0.7060536176466327,-0.65226465114065,0.026954109930150412,0.35538744329289074,-0.39977294833408167,0.10914697563050958,0.12334273933534895,0.4791375070033192,0.09424319974947402,0.2256585310719348,0.04857341875543242
ctx-lh-fusiform_1, nan,nan,nan,nan,nan,nan,-0.08431628032072305,0.46078550037806615,0.14321826668416165,-0.1026717222368942,-0.1426956292574205,0.33802573745004694,0.23780617967001808,0.12097912423377621,0.23047174477140187,0.14697300790530218,0.3211999279201191,0.49701730051581355,0.3202061093465467,0.2461198795081777,-0.15003081911697572,0.03340947605341122,0.44956642500102206,0.41944105099960755,-0.002637081679308081,0.4307703567616024,0.2828242660214598,0.41785455589141113,0.845144438005334,0.714259708771654,0.20126602241769864,0.2952141697593733,0.27569416494919996,0.5926943667837778,0.20809014235211729,0.6120706469915758,0.044459279508208396,-0.056882291670048435,0.16018527446815115,-0.029329070186078023,0.2703084790435345,0.27851894476270567,0.1488537526401264,-0.3313037152966192,0.27110030719804346,0.5901170292082145,0.28336852821211383,0.41632476847673866,0.29985086587268345,0.010964221336518643,0.3946956544849741,0.5414516732804928,-0.1302095782956448,-0.311844655971417,0.1790646616104302,0.428282790396768,0.2430780738161333,1.021541774225599,0.07033789865101975,-0.19836106250743843,-0.08734188142983917,-0.7756141303276745,0.13325207029368125,0.24941039397420897,0.1150657081458223,0.4945668335501425,0.3902163720075892,-0.4437480592137685,0.09276374777236193,0.09087317030369592,0.43273944841692963,0.13438835879635253,0.19856710094546273,-0.0021341919231477363,-0.28439083324704134,0.24048773799522716,0.72930715690465,0.2706579208655386,-0.07131853058742982,0.28470121809419974,0.09373696509362531,0.12633219703193016,0.13766652567606982,0.18506695416134333,0.1258536407531952,0.49917076054608456,0.3109102593607459,0.6625892911369453,0.4311596489427535,-0.06833628869174398,0.21717080294329075,0.6099637414917995,0.05493240706006375,0.1839038432366188,0.24167008835356318,-0.2430412767316614,-0.04475642311158005,0.09464820214833765,0.17162688665411124,-0.16379166755478605,0.3054973567579744,-0.08807127810384864,0.0009029536961693934,0.4651456519884926,0.09358357969234157,0.3307203648411274,0.5727966519547896,0.27253381935926574,0.1364962661601411,0.28696237090245175,-0.16680739516844165,0.19169955044735243,0.2621673075321209,0.3528960139503144
ctx-lh-fusiform_2, nan,nan,nan,nan,nan,nan,nan,0.3540002497409706,0.370017543849014,0.2549161440257887,-0.03256143301161454,0.246679498880512,0.07571864266529389,0.030364157845926543,0.11257274433881942,0.24311994865236733,0.35547891577331137,-0.04922995788441165,0.37663453376822975,0.24042152526955468,0.20208238506893,0.03521468917458709,0.3096507094436426,0.264891199965672,0.05856611990002775,0.13769025067339558,-0.08981578934853572,0.5260966862707038,0.6427616966291807,0.26387968200838147,-0.028977675810708446,0.13052921640983658,0.11206862201954662,0.07766015357562457,0.0754321720059994,0.24534908217060777,0.10388973418505905,0.08214783721477475,-0.17142165280771107,-0.09844893568925937,0.46571265959113556,0.4959826489699898,0.22931628664296352,0.17283005261923282,-0.22779498153182617,0.2260188931996176,0.33982487419366364,0.31222183079642,0.29980821764668203,-0.01487484464755117,0.10149986054652219,0.10023146716229976,0.06889202888770325,-0.19966493461378343,-0.19433966887489015,0.20772637930672125,-0.13611410289994402,0.6092814019648661,-0.4140027718656411,-0.18698379827483602,-0.3031837055665109,-0.46920943081365385,-0.025271956349268588,0.12483903878003753,-0.006314778008972361,0.6285741242105172,0.2805666708425951,0.07872091066094199,0.2009421028574708,0.23465838032339784,0.2681853637083835,-0.1166909874882272,0.347490435064089,-0.30617911830626604,-0.20663839669984996,0.10310885325083943,0.08125906604183321,0.29065185203369803,0.2138175912776756,0.3907331329370915,0.2641282347612325,0.0524833535029297,0.04830642748488634,0.09802395547281417,0.0680436135612964,0.1312647717084172,0.0006741922254169978,0.21161830366068282,0.5752023191905439,-0.3348041184910442,0.05451988588040699,0.2783729317882991,0.10249049522016655,-0.030897496840619803,-0.035653227728848616,0.02622619738480591,-0.36840269100223816,0.045312907855933476,0.27167429646071356,0.16876346880977855,-0.2853821789945134,0.1222306265655558,0.07293819818298151,0.1296930664846976,0.136918537404422,0.4033472759228216,0.3969986071107072,0.044935899744319635,-0.12967321348527933,0.6101477561639832,-0.30200862414323165,-0.049531463222869464,0.02114540757500289,0.05529128569147854
ctx-lh-inferiorparietal_1, nan,nan,nan,nan,nan,nan,nan,nan,1.2818616898171193,0.13091841332460238,-0.04777264271309537,1.1858558500287872,0.39784274983799056,0.47589718295457295,0.37674930262973333,-0.13460531694102315,0.3475934504532341,0.08701662026991455,1.0849260985872469,0.5177920725168773,1.0867531159837391,0.0005128164989922585,0.5035248734024057,0.2866523284824679,0.4136582265941945,0.2730059401569733,0.12369650367330973,0.2763474584920275,0.6080415769535107,0.34804077151308616,0.09323783315341015,0.1424821517548995,0.2941837916800285,0.6739975498671441,-0.16093483249225568,-0.28576629893795946,0.8618402011500967,0.6814928929621799,-0.32693948061318384,-0.8813672372600629,0.4510157509610334,1.2032816033767073,1.1483624735620122,0.6917604190037416,-0.07029214340485133,-0.44486158616348076,-0.15558957996064862,0.30013311859299385,0.6080966174790388,0.6568212811787836,-0.2565071053694589,-0.4197252591090248,0.22322625445062705,0.2614024202128645,0.20090271193750384,0.15175651871601614,-0.045917725830346305,0.5390820436762445,-0.42727971298492123,0.3536852288016569,0.13018188635612454,0.10079523966060079,0.35648836272479717,0.2670324356595294,0.15341446860011354,0.8416571979632582,0.1116188639325817,-0.06172932113429289,0.1498769305230844,0.9247091818524074,0.5082774806249157,0.1332828349906261,0.5977948399560686,0.03331169723693054,-0.05677452276161328,0.11402920769832411,0.2140050874015435,0.9576362306799707,0.8800631472600627,0.30992140412498614,0.8504123117492609,0.3609949107510122,0.1457718987043429,-0.0861931028729327,0.4906949565240764,-0.06541097259396299,0.17308116642364552,0.38657110095435937,0.4699361762765691,-0.49271935450930443,0.21412739305722395,0.2813567492255442,0.3128224742802031,0.6407376634137358,-0.33532173999051335,0.45791255307298995,-1.0580667107988502,-0.345286676585939,0.7602126940004423,0.45943291212139026,-0.15371857506193612,-0.07489347881844792,-0.43510926860721205,-0.06508354593052751,0.2669812264920409,0.4555482952993704,0.5614208252563823,-0.6341742148409587,-0.3034741296115822,0.4764576170892665,0.3108750568354738,-0.018819681925911165,0.3378570103992631,0.0834395737061887
ctx-lh-inferiorparietal_2, nan,nan,nan,nan,nan,nan,nan,nan,nan,0.25591715813892535,0.28837387974650913,0.24298689915862723,0.4599488220350431,0.24051127164053376,0.028759786129756017,0.13054918857226774,0.44114746429734747,0.5028922919542477,0.4421012565292985,0.5491774432873965,-0.005497504973617742,0.00873140517538166,0.4981366500885997,-0.10424383678544466,0.22120620115941028,0.4231020033447018,0.28770918100610565,0.06252118671795011,0.5220300641459532,0.44279424141955726,0.15676518059410563,0.3262790556083666,0.37523495837521276,0.3854246037802983,0.2716137465821118,0.580772491462477,0.037453597277381116,0.49962427273756,0.04438001586457911,0.2256994606112158,0.2094844162496816,0.042811729326703074,0.28037994115700937,0.010490250416472056,0.5172649621474829,0.2678125832711748,-0.10092423095663175,0.23812680004810516,0.12411058381828871,0.2264446226126611,0.4861846775307012,0.32234904064934244,0.06665178473633215,-0.04068167353484882,0.12994922413974755,0.5937270777854158,0.30220268458158167,-0.18353528478909995,0.47804460995284187,0.2458502751825806,0.24067026570144082,0.0035905968293578508,-0.007384111806696531,0.15504430841370448,-0.14613567575513348,0.5375717644323371,0.6023610627239337,-0.20791835347036122,-0.025787115201615012,0.16244792310684295,0.1939243577662763,0.18563617282957903,0.2123953301677047,0.3896356341057502,0.01046078796281971,0.15027504520772103,0.6273666876052646,0.47187388085865334,0.14781641159067554,-0.006356218881224348,0.36712189501964615,0.06988995890288316,0.5478614471694926,0.17995568928590217,-0.15783423399771765,0.05395155861465164,0.22975431185009287,0.6922651915361469,0.605457755312909,0.10197758638296911,0.206702003436265,0.15118853278083966,0.33095312311053543,0.31552960607731256,0.03638994690183638,0.14207158166933798,0.06374936606693958,-0.003663210303195492,0.14788402749896581,0.721794777731232,0.6466336157607161,-0.41218867136415305,0.22826890127094693,0.3485233942178239,0.054989440065387044,0.14941141506652156,0.7749759220696427,-0.2905392377538908,0.40220348426592417,0.4439600538193169,0.29355777044153647,0.037377310686073285,0.28543276276924695,0.13250655521249913
ctx-lh-inferiortemporal_1, nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.16688188916946164,0.3493915301384997,-0.06003444352990021,-0.027085258674382048,-0.013352856537145356,0.08000434927469084,0.5386938199140562,0.319090772246259,0.22550623528288855,-0.20490221589343696,0.32702649589737526,0.26308604738601554,-0.20919159605459567,-0.06748070948092225,-0.09879208219972621,0.04164839718198837,0.12255155683488944,0.039584751539602045,0.20893036234888726,0.06293478366366838,-0.10395748745578191,-0.22590805161782315,-0.07298754428696376,0.11398668398332336,-0.09762598796946334,-0.08543731425757622,0.028891303020243134,0.05523538169569407,-0.09769417852782133,-0.19416573324929076,0.4445445125619257,0.5685563490870134,0.4960006734111997,0.06006738053275449,0.08352880666428823,-0.2824277670822009,-0.09913057296232054,0.007039957282151289,-0.2915114458288396,-0.162666193773829,-0.43321946452428794,-0.26995451364582035,0.18185486327804554,-0.2315271699985477,-0.4619394682654904,-0.23365743134232592,-0.3124923717388733,0.2252780866874035,-0.5026806041793555,-0.04104259869274857,-0.0966759410694625,-0.2862802310487613,-0.04016645761309845,0.25516041154703484,-0.0735656911870891,0.30279784470417626,-0.034240055827001854,0.12451684077757874,-0.21689312714785647,0.37241544935142257,-0.022454341318422853,-0.19176678287830456,-0.005550070992879774,-0.40270063104443826,-0.28674794078785293,0.12716079014073092,0.3736159150780229,0.35455006443108134,0.09465942840807506,-0.0520452547097541,0.22429193123650448,0.1599538116858789,-0.478927059562909,-0.2437451338279768,-0.09107000880050817,-0.1369092335029186,0.1690694340687606,-0.17076898707072974,-0.0648820746153814,-0.20346135991640663,-0.2610160608257583,-0.05975995086456413,-0.32144719475792755,0.08865190751934648,-0.1290047203555831,-0.09783035460634686,-0.24221836847919465,-0.16095077342800532,0.4549894622441142,0.19967735947705542,-0.2431125111979924,-0.26632301744046183,-0.2654516278972046,-0.1906337273849062,-0.08096021423139182,-0.2599991572538698,0.1464324665978722,-0.5507608773472,-0.6000237182471438,0.5944547647450004,-0.12728018774395555,-0.5103043781204735,-0.4440151626670604,-0.22125085259863414
