,ctx-lh-FA,ctx-lh-FB,ctx-lh-FC,ctx-lh-FCBm,ctx-lh-FD,ctx-lh-FDdelta,ctx-lh-FDT,ctx-lh-FE,ctx-lh-FF,ctx-lh-FG,ctx-lh-FH,ctx-lh-FJK,ctx-lh-FLMN,ctx-lh-HA,ctx-lh-HB,ctx-lh-HC,ctx-lh-IA,ctx-lh-IB,ctx-lh-LA1,ctx-lh-LA2,ctx-lh-LC1,ctx-lh-LC2,ctx-lh-LC3,ctx-lh-LD,ctx-lh-LE,ctx-lh-OA,ctx-lh-OB,ctx-lh-OC,ctx-lh-PA,ctx-lh-PB,ctx-lh-PC,ctx-lh-PD,ctx-lh-PE,ctx-lh-PF,ctx-lh-PG,ctx-lh-PH,ctx-lh-TA,ctx-lh-TB,ctx-lh-TC,ctx-lh-TD,ctx-lh-TE,ctx-lh-TF,ctx-lh-TG,ctx-rh-FA,ctx-rh-FB,ctx-rh-FC,ctx-rh-FCBm,ctx-rh-FD,ctx-rh-FDdelta,ctx-rh-FDT,ctx-rh-FE,ctx-rh-FF,ctx-rh-FG,ctx-rh-FH,ctx-rh-FJK,ctx-rh-FLMN,ctx-rh-HA,ctx-rh-HB,ctx-rh-HC,ctx-rh-IA,ctx-rh-IB,ctx-rh-LA1,ctx-rh-LA2,ctx-rh-LC1,ctx-rh-LC2,ctx-rh-LC3,ctx-rh-LD,ctx-rh-LE,ctx-rh-OA,ctx-rh-OB,ctx-rh-OC,ctx-rh-PA,ctx-rh-PB,ctx-rh-PC,ctx-rh-PD,ctx-rh-PE,ctx-rh-PF,ctx-rh-PG,ctx-rh-PH,ctx-rh-TA,ctx-rh-TB,ctx-rh-TC,ctx-rh-TD,ctx-rh-TE,ctx-rh-TF,ctx-rh-TG
ctx-lh-TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042,-0.068,-0.051,-0.037,-0.002,0.066,-0.138,-0.037,-0.007,-0.005,-0.02,-0.021,-0.037,-0.038,0.005,-0.008,-0.014,0.041,-0.033,-0.03,-0.005,-0.015,-0.036,-0.045,0.027,0.046,0.063,0.081,0.106,-0.024,0.077,-0.016,0.033,0.022,-0.114,-0.168,-0.172,-0.042,0.041,-0.049,0.045,-0.014,-0.097,-0.105,-0.093,-0.045,-0.084,-0.011,0.022
ctx-lh-TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039,-0.042,0.002,0.002,-0.013,-0.08,-0.034,-0.019,-0.076,-0.044,-0.02,-0.0,-0.045,-0.037,-0.026,0.007,-0.029,-0.042,0.001,-0.062,-0.026,-0.073,-0.097,-0.035,0.028,-0.006,0.023,-0.002,-0.075,-0.014,0.008,-0.014,-0.048,-0.04,-0.093,-0.076,-0.002,0.085,-0.046,0.044,0.058,-0.095,0.009,-0.057,-0.075,-0.067,0.009,-0.002
ctx-lh-TC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.072,-0.057,-0.064,-0.009,0.011,0.007,0.002,0.018,-0.007,0.004,-0.003,0.018,0.04,0.067,0.056,0.022,-0.021,-0.031,-0.05,-0.082,0.03,-0.059,0.023,0.026,-0.068,-0.053,0.074,-0.041,-0.045,0.005,-0.029,-0.08,-0.073,-0.039,0.014,0.042,0.032,0.01,-0.012,0.077,-0.159,-0.075,-0.085,-0.103,-0.118,-0.044,-0.014
ctx-lh-TD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.026,0.035,-0.116,-0.037,-0.004,-0.052,-0.037,-0.001,-0.044,-0.014,0.073,0.017,0.001,0.052,-0.008,0.04,0.044,-0.007,-0.05,-0.101,-0.049,-0.012,-0.044,-0.018,0.033,-0.114,-0.021,0.046,0.007,-0.036,-0.111,-0.12,-0.082,-0.012,0.056,-0.039,0.043,0.071,-0.091,-0.021,-0.047,-0.117,-0.069,-0.0,0.035
ctx-lh-TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.126,0.049,-0.158,-0.047,-0.025,-0.035,-0.039,-0.041,-0.101,-0.047,-0.029,-0.032,-0.002,0.048,-0.039,-0.007,0.049,0.055,-0.026,-0.002,-0.004,0.062,0.104,0.107,0.053,-0.027,0.083,0.018,0.058,0.075,-0.175,-0.178,-0.158,-0.124,-0.071,-0.082,0.011,-0.0,-0.104,-0.113,-0.06,-0.021,-0.115,0.07,0.019
ctx-lh-TF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093,-0.098,-0.105,0.037,-0.101,0.055,0.028,0.004,0.072,0.025,0.04,0.012,0.014,0.06,0.051,0.009,0.039,-0.078,-0.048,-0.089,-0.025,0.143,0.125,0.035,-0.034,0.035,-0.106,-0.052,-0.031,-0.023,-0.025,-0.058,-0.093,-0.047,-0.103,0.085,-0.06,-0.031,-0.082,0.036,-0.002,0.038,-0.085,0.051
ctx-lh-TG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072,0.088,-0.073,0.029,-0.163,-0.094,-0.03,-0.053,0.043,0.052,-0.011,0.048,-0.011,0.014,-0.013,0.049,0.057,0.086,-0.056,-0.099,-0.046,0.034,-0.113,-0.014,0.002,-0.039,0.011,0.086,0.035,-0.035,0.019,0.064,-0.056,0.016,-0.053,-0.048,0.099,-0.011,0.003,0.05,0.074,0.089,-0.05
ctx-rh-FA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108,0.036,0.086,0.03,0.027,0.128,-0.018,0.07,-0.028,-0.013,0.102,-0.038,0.114,0.089,-0.048,0.093,0.066,0.129,0.121,-0.015,0.011,0.03,-0.043,-0.004,-0.062,0.005,0.04,-0.008,-0.075,-0.017,-0.035,0.034,0.095,-0.002,-0.07,-0.075,-0.011,-0.03,-0.1,-0.052,-0.056,0.087
ctx-rh-FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,-0.061,0.019,0.041,0.009,0.049,-0.01,-0.023,0.071,0.019,0.014,0.054,0.075,-0.047,-0.053,0.02,0.042,0.042,-0.028,-0.004,-0.04,-0.02,-0.019,-0.04,-0.018,-0.05,0.033,0.106,0.126,0.015,0.056,-0.044,0.028,0.038,0.001,0.024,0.039,-0.004,0.005,-0.057,0.102
ctx-rh-FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073,0.036,0.037,-0.004,-0.042,-0.011,-0.023,0.029,-0.103,0.027,-0.024,-0.054,0.026,-0.002,0.049,-0.043,-0.007,-0.033,-0.023,-0.044,-0.005,0.002,0.062,-0.016,-0.035,0.015,0.071,0.068,0.014,0.059,0.02,-0.01,0.048,0.068,0.038,-0.053,0.08,0.028,0.106,-0.052
ctx-rh-FCBm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.119,0.065,-0.046,0.143,-0.05,0.064,0.134,-0.064,0.01,-0.04,-0.052,-0.033,-0.16,-0.016,-0.013,-0.047,0.04,0.06,-0.076,-0.011,0.022,-0.1,-0.131,-0.207,0.026,0.093,0.14,-0.008,0.057,-0.101,0.074,0.025,0.106,0.049,-0.027,-0.014,0.011,-0.084,0.044
ctx-rh-FD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054,0.062,-0.013,0.04,-0.014,0.012,-0.075,0.021,-0.111,-0.037,0.054,0.012,0.035,-0.084,-0.067,-0.047,-0.067,-0.089,-0.014,-0.004,0.017,-0.048,-0.065,-0.011,0.009,0.048,0.018,0.018,-0.004,0.033,-0.0,0.076,0.032,-0.05,0.05,0.022,0.1,-0.102
ctx-rh-FDdelta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025,-0.005,-0.02,0.004,0.024,-0.044,0.014,-0.085,-0.017,0.042,0.018,0.038,0.041,0.011,-0.029,-0.063,-0.022,0.001,0.006,-0.025,-0.032,-0.067,0.021,0.015,0.024,0.022,0.063,0.021,-0.023,-0.005,-0.001,0.034,-0.03,0.014,-0.053,0.038,-0.068
ctx-rh-FDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.115,0.035,0.045,0.1,-0.023,0.035,-0.108,-0.056,0.078,-0.067,0.003,-0.059,-0.042,0.077,0.063,-0.073,0.012,0.049,-0.054,-0.083,-0.114,0.048,0.056,0.104,0.008,0.062,-0.1,0.064,-0.009,0.116,-0.0,-0.009,0.024,0.017,0.051,-0.017
ctx-rh-FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,-0.059,-0.073,-0.013,-0.017,-0.063,0.004,0.053,0.106,0.026,-0.057,-0.045,-0.089,-0.076,-0.059,-0.059,-0.05,0.066,0.021,0.013,-0.024,-0.042,-0.068,0.045,-0.067,0.012,-0.06,0.045,0.05,-0.017,0.004,0.01,-0.003,0.071,-0.052
ctx-rh-FF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,0.045,-0.038,0.014,-0.061,-0.025,0.12,-0.035,-0.003,-0.069,-0.049,0.037,0.054,-0.092,0.032,0.076,-0.041,-0.063,-0.067,0.047,0.057,0.075,-0.016,-0.006,-0.07,0.083,0.014,0.083,-0.026,0.034,0.069,0.031,0.075,-0.003
ctx-rh-FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051,-0.011,0.046,-0.031,0.039,0.136,0.024,0.022,-0.063,0.007,-0.022,-0.046,0.007,-0.01,-0.044,0.002,0.002,-0.003,-0.055,-0.088,-0.049,-0.01,-0.048,0.009,-0.045,-0.036,0.087,0.014,0.001,0.022,0.035,0.076,0.022
ctx-rh-FH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,-0.036,-0.069,-0.041,0.044,0.102,0.043,-0.061,-0.018,0.0,0.009,0.017,-0.02,-0.039,0.009,0.008,-0.023,0.0,-0.053,0.007,0.069,0.002,0.088,0.025,-0.028,0.09,-0.014,0.004,0.005,0.027,0.039,-0.059
ctx-rh-FJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003,0.01,0.006,-0.017,0.02,0.034,-0.068,-0.047,-0.096,-0.019,-0.075,-0.067,-0.035,0.006,-0.069,-0.038,0.038,0.02,0.088,0.029,-0.006,-0.002,-0.039,0.037,0.095,0.069,0.005,0.032,0.043,0.059,0.046
ctx-rh-FLMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005,-0.029,0.118,0.028,0.011,-0.03,0.003,0.037,0.024,-0.015,0.038,0.045,0.023,0.01,0.022,-0.036,-0.091,-0.06,-0.015,-0.024,-0.011,-0.002,0.009,0.038,0.022,0.014,-0.014,-0.025,0.082,-0.023
ctx-rh-HA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,0.088,-0.052,0.033,-0.117,-0.097,0.004,0.013,-0.013,0.053,-0.03,-0.011,0.052,0.06,0.099,-0.017,0.065,0.109,0.069,-0.031,0.009,-0.017,-0.062,-0.04,-0.044,0.051,-0.003,0.091,0.045
ctx-rh-HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,-0.004,0.004,-0.061,-0.086,-0.024,-0.005,-0.034,-0.02,-0.011,-0.008,0.027,0.009,0.023,0.026,0.064,0.022,-0.033,-0.031,-0.053,0.029,0.018,-0.02,0.002,0.001,0.043,0.063,0.006
ctx-rh-HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012,-0.009,-0.056,-0.012,0.047,0.031,0.03,0.011,-0.011,-0.033,-0.004,-0.007,0.02,-0.034,-0.012,-0.003,-0.034,0.011,0.011,-0.001,0.006,-0.017,-0.013,-0.029,0.088,0.039,0.045
ctx-rh-IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016,-0.017,-0.039,-0.024,0.033,-0.063,-0.022,-0.011,-0.069,-0.087,-0.16,0.07,0.081,0.112,0.038,0.093,-0.121,0.038,0.012,0.046,0.086,-0.006,0.006,-0.029,-0.036,0.07
ctx-rh-IB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.031,-0.076,-0.048,-0.02,-0.084,-0.017,-0.045,-0.057,-0.07,-0.092,-0.034,-0.022,0.018,0.023,0.019,-0.09,0.028,0.006,-0.03,0.011,-0.039,-0.081,-0.044,-0.034,0.076
ctx-rh-LA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.149,-0.189,-0.167,-0.108,-0.048,-0.142,0.088,0.02,-0.016,0.082,0.086,0.121,0.115,0.061,-0.003,-0.062,0.113,0.02,0.035,-0.087,-0.031,-0.045,-0.018,-0.072
ctx-rh-LA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.142,-0.113,-0.134,0.013,-0.111,0.086,-0.004,-0.016,0.049,0.054,0.141,0.135,0.017,0.002,0.014,0.114,0.017,0.031,-0.079,-0.06,0.034,0.036,-0.112
ctx-rh-LC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09,-0.058,-0.007,-0.094,0.121,0.061,0.071,-0.073,-0.04,-0.04,0.103,-0.058,0.017,0.04,0.099,-0.002,-0.056,-0.1,-0.034,0.081,0.155,-0.065
ctx-rh-LC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.062,-0.009,-0.037,0.079,0.039,0.042,-0.096,-0.076,0.019,0.062,-0.098,0.051,0.007,0.076,0.066,-0.036,-0.129,-0.026,0.103,0.142,0.021
ctx-rh-LC3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,-0.002,0.098,0.044,0.03,0.049,0.061,0.05,0.08,0.03,-0.045,0.012,0.087,0.043,0.024,0.007,0.007,0.034,0.118,-0.078
ctx-rh-LD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.038,0.035,0.023,0.042,-0.041,-0.066,-0.015,0.113,0.043,0.013,0.037,0.051,-0.031,-0.006,-0.028,-0.096,-0.007,-0.03,-0.058
ctx-rh-LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046,-0.008,0.004,-0.083,-0.083,-0.04,0.073,-0.062,0.025,-0.013,0.078,0.044,0.003,-0.06,-0.106,0.069,0.041,-0.025
ctx-rh-OA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,0.023,0.014,0.02,-0.084,-0.005,0.064,-0.02,0.109,-0.114,-0.096,-0.013,0.043,-0.004,-0.073,-0.162,-0.04
ctx-rh-OB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.013,0.028,-0.022,0.045,0.047,-0.018,0.074,-0.024,-0.017,0.02,-0.044,-0.07,-0.02,-0.1,0.006
ctx-rh-OC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076,0.023,-0.008,0.066,0.111,-0.071,0.073,0.008,-0.016,0.003,-0.028,-0.089,-0.0,-0.064,0.082
ctx-rh-PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029,-0.011,0.067,0.102,0.014,-0.041,0.06,-0.144,-0.044,-0.045,-0.137,-0.122,-0.031,0.048
ctx-rh-PB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.055,0.064,0.113,0.058,0.016,0.056,-0.126,-0.028,-0.042,-0.087,-0.08,-0.035,-0.03
ctx-rh-PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.041,0.07,0.023,-0.053,-0.121,-0.047,-0.051,-0.08,-0.036,-0.032,0.011
ctx-rh-PD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086,0.005,0.039,-0.033,-0.083,0.013,0.092,0.033,-0.113,-0.083,0.05
ctx-rh-PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,-0.058,-0.002,-0.029,-0.003,0.068,0.062,-0.095,-0.08,-0.049
ctx-rh-PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063,0.045,-0.067,0.019,-0.018,0.016,-0.035,-0.076,0.037
ctx-rh-PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095,-0.005,-0.062,-0.027,0.048,0.044,0.12,-0.047
ctx-rh-PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.076,0.0,0.133,0.049,-0.039,-0.113,-0.012
ctx-rh-TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.124,-0.116,-0.094,0.019,0.017,0.102
ctx-rh-TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,-0.015,-0.135,-0.029,-0.02
ctx-rh-TC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.064,-0.074,0.086,0.021
ctx-rh-TD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034,-0.007,0.094
ctx-rh-TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116,0.115
ctx-rh-TF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13
ctx-rh-TG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
