,ctx-lh-BA1_3,ctx-lh-BA2,ctx-lh-BA4,ctx-lh-BA5,ctx-lh-BA6,ctx-lh-BA7,ctx-lh-BA8,ctx-lh-BA9,ctx-lh-BA10,ctx-lh-BA11,ctx-lh-BA13,ctx-lh-BA16,ctx-lh-BA17,ctx-lh-BA18,ctx-lh-BA19,ctx-lh-BA20,ctx-lh-BA21,ctx-lh-BA22,ctx-lh-BA23,ctx-lh-BA24,ctx-lh-BA25,ctx-lh-BA26_29_30,ctx-lh-BA27,ctx-lh-BA28,ctx-lh-BA31,ctx-lh-BA32,ctx-lh-BA33,ctx-lh-BA34,ctx-lh-BA35_36,ctx-lh-BA37,ctx-lh-BA38,ctx-lh-BA39,ctx-lh-BA40,ctx-lh-BA41_42_52,ctx-lh-BA43,ctx-lh-BA44,ctx-lh-BA45,ctx-lh-BA46,ctx-lh-BA47,ctx-rh-BA1_3,ctx-rh-BA2,ctx-rh-BA4,ctx-rh-BA5,ctx-rh-BA6,ctx-rh-BA7,ctx-rh-BA8,ctx-rh-BA9,ctx-rh-BA10,ctx-rh-BA11,ctx-rh-BA13,ctx-rh-BA16,ctx-rh-BA17,ctx-rh-BA18,ctx-rh-BA19,ctx-rh-BA20,ctx-rh-BA21,ctx-rh-BA22,ctx-rh-BA23,ctx-rh-BA24,ctx-rh-BA25,ctx-rh-BA26_29_30,ctx-rh-BA27,ctx-rh-BA28,ctx-rh-BA31,ctx-rh-BA32,ctx-rh-BA33,ctx-rh-BA34,ctx-rh-BA35_36,ctx-rh-BA37,ctx-rh-BA38,ctx-rh-BA39,ctx-rh-BA40,ctx-rh-BA41_42_52,ctx-rh-BA43,ctx-rh-BA44,ctx-rh-BA45,ctx-rh-BA46,ctx-rh-BA47
ctx-lh-BA13,,,,,,,,,,,,-0.098,-0.05,0.017,0.04,0.032,-0.004,0.021,-0.111,-0.021,-0.05,-0.156,-0.114,-0.053,-0.112,-0.015,-0.062,0.081,-0.041,0.039,0.016,-0.054,-0.049,-0.018,-0.019,-0.056,-0.052,0.053,0.056,0.107,0.151,0.106,0.163,-0.013,0.033,-0.007,-0.057,0.05,0.041,0.027,0.016,-0.115,-0.028,-0.021,-0.022,-0.043,0.055,-0.134,0.005,0.02,-0.138,-0.172,-0.109,-0.111,-0.031,-0.021,0.034,0.052,0.058,0.057,-0.056,-0.004,0.066,0.04,-0.07,-0.024,-0.028,0.021
ctx-lh-BA16,,,,,,,,,,,,,0.013,0.034,0.069,0.043,0.067,0.005,-0.201,-0.076,0.022,-0.179,-0.142,-0.076,-0.1,-0.077,-0.027,-0.035,0.013,0.119,0.022,-0.057,-0.033,-0.049,-0.047,0.004,0.015,-0.052,0.051,0.002,0.121,0.108,0.19,-0.009,0.054,-0.064,-0.075,0.031,0.025,-0.01,-0.011,-0.036,-0.009,-0.01,0.015,-0.015,0.037,-0.139,-0.101,0.008,-0.193,-0.171,-0.091,-0.103,-0.11,-0.024,0.004,0.055,0.057,0.062,-0.027,0.057,0.023,-0.089,0.051,0.042,0.028,0.042
ctx-lh-BA17,,,,,,,,,,,,,,0.103,0.19,0.065,0.015,0.084,-0.028,-0.022,-0.066,-0.025,0.13,0.053,-0.099,-0.046,-0.037,0.02,0.058,0.165,-0.024,0.002,-0.008,-0.002,0.157,-0.036,-0.065,-0.064,-0.061,0.136,0.121,0.089,0.059,0.018,-0.009,0.001,-0.032,-0.133,-0.039,0.016,-0.022,-0.021,0.122,0.149,-0.015,-0.045,-0.025,-0.095,-0.013,0.007,-0.037,0.089,0.086,-0.116,0.002,0.032,-0.129,-0.004,0.037,-0.065,-0.054,-0.024,0.031,0.12,-0.054,-0.017,-0.116,-0.121
ctx-lh-BA18,,,,,,,,,,,,,,,0.106,0.043,0.03,-0.023,0.053,0.114,-0.001,0.047,0.1,0.063,0.04,0.067,0.036,-0.092,0.055,0.056,-0.067,0.098,0.012,-0.064,0.051,-0.076,-0.092,-0.045,-0.085,-0.029,-0.074,-0.016,-0.067,0.01,-0.016,0.058,0.042,-0.064,-0.05,-0.0,-0.03,0.096,0.041,0.099,-0.021,-0.047,-0.104,0.063,0.094,0.029,0.074,0.02,0.113,0.093,0.125,0.074,-0.097,-0.031,-0.03,-0.076,0.039,-0.034,-0.003,0.071,-0.037,-0.04,-0.114,-0.114
ctx-lh-BA19,,,,,,,,,,,,,,,,0.023,-0.008,-0.066,0.015,0.173,-0.015,0.06,0.091,0.026,-0.022,0.074,0.099,-0.063,-0.012,-0.075,-0.017,0.028,-0.02,-0.036,-0.001,-0.08,-0.044,0.023,0.041,-0.115,-0.116,-0.08,-0.102,-0.034,-0.058,0.079,0.114,0.073,-0.058,0.015,0.043,0.184,0.095,-0.026,0.017,-0.003,-0.113,0.05,0.163,0.035,0.061,-0.029,0.017,0.115,0.19,0.188,-0.087,-0.072,-0.134,-0.061,0.06,0.022,0.007,-0.003,-0.015,-0.027,-0.044,-0.035
ctx-lh-BA20,,,,,,,,,,,,,,,,,-0.072,-0.06,0.021,0.141,-0.013,-0.006,-0.079,-0.033,-0.094,0.071,0.121,0.015,-0.011,-0.048,0.027,-0.081,-0.064,-0.01,0.002,0.038,0.015,-0.004,-0.055,0.089,0.041,0.087,-0.002,0.037,-0.005,-0.035,0.031,-0.048,0.033,-0.056,0.016,0.067,0.078,0.024,-0.119,-0.126,-0.115,-0.032,0.067,0.032,-0.021,-0.007,-0.001,-0.087,0.041,-0.044,0.095,-0.035,0.001,-0.002,-0.058,-0.056,-0.071,0.042,0.019,0.069,0.049,-0.019
ctx-lh-BA21,,,,,,,,,,,,,,,,,,-0.015,-0.019,-0.046,-0.022,0.03,0.002,-0.064,-0.023,-0.066,-0.022,0.031,-0.065,-0.071,-0.075,-0.05,0.015,-0.079,-0.05,0.036,-0.026,-0.004,-0.104,0.021,-0.087,-0.032,-0.041,0.057,0.009,-0.072,0.027,-0.042,-0.033,0.025,-0.026,0.032,0.007,-0.004,-0.007,-0.087,-0.045,-0.031,-0.061,-0.018,-0.066,-0.023,-0.089,-0.016,-0.071,-0.113,0.03,0.031,0.055,0.053,-0.011,0.02,-0.099,0.008,0.115,0.04,0.058,0.029
ctx-lh-BA22,,,,,,,,,,,,,,,,,,,-0.073,0.024,-0.062,-0.049,-0.023,-0.16,0.033,-0.007,0.07,-0.047,-0.184,-0.105,-0.138,-0.023,0.088,-0.108,-0.129,0.079,0.077,0.064,0.013,-0.076,-0.11,-0.087,-0.097,-0.023,0.02,-0.023,-0.006,0.045,-0.052,0.025,0.005,0.111,0.007,-0.071,-0.089,-0.108,-0.162,-0.037,-0.02,-0.026,-0.104,-0.176,-0.207,0.069,-0.04,0.037,0.076,-0.055,-0.075,-0.048,-0.031,-0.028,-0.166,-0.067,0.127,0.065,0.051,0.024
ctx-lh-BA23,,,,,,,,,,,,,,,,,,,,-0.158,0.019,0.092,0.031,0.082,-0.055,-0.089,-0.082,0.007,-0.026,-0.118,-0.05,0.014,-0.095,-0.057,-0.085,-0.086,-0.114,-0.031,-0.092,-0.055,-0.054,-0.157,-0.164,-0.168,-0.037,0.058,0.163,0.08,0.037,-0.148,-0.133,-0.008,0.058,0.037,0.091,0.052,-0.029,0.05,-0.121,0.081,0.036,0.048,0.049,0.059,-0.077,-0.012,0.012,0.017,-0.004,-0.024,0.125,-0.024,-0.059,-0.056,-0.076,-0.054,-0.026,0.05
ctx-lh-BA24,,,,,,,,,,,,,,,,,,,,,-0.013,-0.144,-0.044,0.017,-0.152,-0.075,-0.042,-0.011,0.077,0.096,-0.063,-0.048,-0.034,0.048,-0.045,-0.007,0.025,0.087,0.005,-0.022,-0.006,0.023,-0.016,0.008,-0.001,0.013,-0.007,0.03,-0.008,-0.011,-0.028,-0.022,0.078,0.088,0.022,-0.032,0.091,-0.207,-0.041,-0.094,-0.167,-0.037,-0.015,-0.144,-0.107,-0.006,-0.119,0.067,0.116,-0.035,-0.076,0.007,0.018,-0.033,0.065,0.089,0.121,0.034
ctx-lh-BA25,,,,,,,,,,,,,,,,,,,,,,0.047,-0.018,0.141,0.069,-0.02,-0.019,0.194,0.116,0.005,0.012,0.009,0.012,-0.04,-0.057,-0.046,0.001,-0.096,-0.085,-0.047,-0.014,-0.132,0.02,-0.046,0.052,0.006,0.038,-0.015,-0.008,-0.007,0.093,-0.057,-0.01,0.005,0.003,0.007,-0.027,0.043,-0.004,0.037,0.011,0.026,0.117,0.073,-0.008,-0.037,0.056,0.095,0.008,0.037,0.136,0.035,-0.04,0.037,-0.019,0.015,-0.028,-0.074
ctx-lh-BA26_29_30,,,,,,,,,,,,,,,,,,,,,,,0.011,0.068,0.041,-0.091,-0.057,-0.116,0.047,-0.045,-0.069,0.086,-0.09,-0.041,-0.101,-0.14,-0.108,-0.02,-0.095,-0.092,-0.094,-0.196,-0.134,-0.173,0.032,0.087,0.134,0.071,0.022,-0.128,-0.179,-0.012,0.045,0.076,0.088,0.05,-0.012,0.092,-0.153,0.077,0.028,0.046,0.112,0.065,-0.062,0.034,-0.104,0.033,0.058,-0.078,0.206,-0.005,-0.089,-0.088,-0.139,-0.07,-0.039,0.018
ctx-lh-BA27,,,,,,,,,,,,,,,,,,,,,,,,0.038,0.016,-0.029,0.011,0.048,-0.018,0.02,-0.08,0.026,-0.114,0.013,0.049,-0.169,0.011,-0.018,-0.02,-0.026,-0.014,-0.032,0.001,-0.088,-0.027,0.001,0.037,-0.017,-0.077,-0.098,-0.051,0.09,0.088,0.093,-0.031,-0.034,-0.033,0.028,-0.054,-0.01,0.097,-0.01,0.01,0.014,-0.023,0.054,0.029,-0.063,-0.034,-0.099,0.02,-0.074,-0.014,0.054,-0.163,-0.026,-0.054,-0.073
ctx-lh-BA28,,,,,,,,,,,,,,,,,,,,,,,,,0.036,0.074,0.104,0.023,-0.046,0.011,-0.101,0.032,-0.153,-0.055,0.002,-0.153,-0.106,-0.053,0.019,-0.106,-0.054,-0.122,-0.022,-0.19,0.043,0.05,0.142,0.106,0.023,-0.084,0.003,0.035,0.065,0.037,0.02,0.002,-0.169,0.077,0.026,0.093,0.133,0.033,0.11,0.112,0.065,0.116,0.037,-0.014,0.011,-0.073,0.101,-0.069,-0.032,-0.006,-0.131,-0.053,0.021,-0.001
ctx-lh-BA31,,,,,,,,,,,,,,,,,,,,,,,,,,-0.079,-0.028,0.04,-0.057,-0.097,-0.042,-0.066,-0.128,-0.017,-0.048,-0.06,-0.125,-0.068,-0.134,0.008,-0.004,-0.068,-0.041,-0.046,0.035,0.052,0.129,0.098,0.005,-0.02,-0.094,-0.077,0.014,0.005,-0.019,0.036,0.132,0.024,-0.084,0.066,0.032,0.042,0.049,0.14,-0.041,-0.017,0.01,0.011,0.012,-0.011,0.085,0.019,-0.0,0.021,-0.023,-0.008,0.046,0.047
ctx-lh-BA32,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.066,-0.006,0.068,0.02,-0.079,-0.043,-0.003,0.026,-0.079,-0.057,-0.066,0.078,-0.028,-0.07,-0.008,-0.057,-0.009,0.011,-0.017,0.026,0.063,0.088,0.06,-0.059,-0.043,-0.07,0.032,0.02,0.034,-0.017,0.084,-0.078,-0.038,-0.024,-0.103,-0.017,0.005,-0.007,-0.096,-0.012,-0.073,0.095,0.078,0.022,0.009,0.055,-0.0,-0.067,0.004,0.019,0.051,0.093
ctx-lh-BA33,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.124,0.074,0.089,0.053,-0.039,-0.02,0.056,-0.07,-0.046,-0.01,0.035,-0.021,-0.057,0.026,0.011,0.014,0.043,-0.016,-0.018,-0.01,-0.017,0.112,-0.091,-0.015,-0.031,0.014,0.065,0.07,-0.057,0.112,-0.071,0.008,-0.019,-0.024,0.047,0.123,0.004,-0.129,-0.029,-0.105,0.07,0.054,0.025,-0.079,0.021,0.015,-0.035,-0.014,0.047,-0.018,0.037
ctx-lh-BA34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,-0.036,0.1,0.004,0.006,0.002,-0.054,0.002,-0.049,-0.06,0.061,-0.034,-0.055,-0.044,0.008,-0.052,0.054,0.005,-0.012,0.018,0.022,-0.021,0.032,-0.046,-0.07,-0.055,-0.099,-0.028,-0.011,0.023,0.014,0.014,-0.024,0.134,-0.015,0.06,0.048,0.108,0.05,-0.044,-0.021,0.005,0.055,0.023,-0.069,-0.034,-0.046,0.026,0.034,0.007
ctx-lh-BA35_36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084,-0.008,-0.04,-0.131,-0.037,0.04,-0.128,0.006,-0.068,0.107,-0.064,0.059,-0.014,0.031,-0.109,-0.003,-0.045,0.011,0.028,0.022,-0.037,0.044,0.044,0.064,0.048,0.064,-0.075,-0.174,-0.042,0.048,0.056,0.061,-0.061,-0.023,-0.032,0.004,0.02,0.056,0.004,0.082,-0.099,-0.053,-0.004,-0.013,0.058,-0.129,-0.084,-0.006,-0.009
ctx-lh-BA37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,-0.052,-0.04,-0.047,0.039,0.002,-0.07,-0.046,0.048,-0.138,-0.061,-0.073,-0.063,0.054,-0.022,-0.009,0.024,0.045,-0.059,0.078,0.12,0.159,0.044,-0.042,-0.015,-0.038,-0.107,-0.084,0.066,-0.103,-0.07,-0.131,0.036,0.001,0.065,0.042,0.003,0.058,-0.008,0.026,-0.01,0.115,-0.043,-0.046,0.089,-0.02,0.013,-0.021
ctx-lh-BA38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048,0.026,-0.093,-0.037,0.002,0.061,0.093,0.013,-0.002,-0.017,-0.007,0.026,-0.031,0.08,-0.056,-0.059,-0.063,0.039,-0.02,-0.007,-0.031,-0.028,-0.037,-0.012,-0.099,-0.185,-0.076,-0.067,0.052,-0.09,-0.011,-0.101,-0.043,-0.108,-0.058,0.033,0.045,0.064,-0.101,-0.062,-0.025,-0.08,-0.018,0.022,-0.012,0.038,-0.049
ctx-lh-BA39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.074,0.038,-0.014,-0.005,-0.079,-0.027,-0.077,0.044,-0.002,-0.069,-0.1,-0.022,0.031,0.001,0.086,0.001,-0.02,-0.017,-0.027,0.057,0.08,0.089,-0.025,0.011,0.006,-0.007,-0.077,0.019,0.084,0.033,0.019,-0.002,-0.034,-0.021,0.068,-0.026,0.064,-0.013,0.0,-0.004,-0.032,0.062,-0.0,0.009,0.045,-0.01
ctx-lh-BA40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,0.03,-0.018,-0.028,0.023,0.054,0.076,0.077,0.072,0.06,0.053,-0.029,0.044,0.026,0.105,0.041,0.012,-0.023,-0.057,0.008,0.025,-0.074,0.081,0.082,-0.054,-0.004,-0.028,-0.103,-0.083,-0.113,-0.091,-0.057,0.024,0.112,-0.045,0.024,0.079,-0.03,0.025,0.039,0.02,0.037,0.034,0.13,0.132
ctx-lh-BA41_42_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.135,-0.052,-0.051,0.048,-0.023,-0.087,-0.066,-0.021,-0.03,0.006,0.064,0.029,0.019,0.087,-0.037,-0.038,-0.055,0.012,-0.019,-0.013,0.008,-0.068,-0.113,-0.019,-0.02,0.036,-0.07,-0.067,-0.011,0.036,-0.025,0.004,0.041,0.039,-0.045,-0.061,0.061,0.081,-0.079,-0.068,0.105,0.026,0.105,0.024
ctx-lh-BA43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.034,0.003,-0.013,-0.148,-0.086,-0.079,0.01,-0.057,0.036,-0.081,-0.094,0.017,-0.024,-0.015,-0.025,0.047,0.016,0.005,-0.007,-0.086,-0.097,-0.059,-0.078,0.07,-0.061,-0.053,-0.028,-0.015,-0.09,0.052,0.034,0.066,-0.035,0.022,0.019,0.063,-0.049,-0.217,0.054,0.011,0.025,0.004
ctx-lh-BA44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,0.111,0.079,0.069,0.067,0.077,0.126,0.012,-0.011,0.012,-0.054,0.06,0.1,-0.017,-0.041,-0.014,-0.014,-0.052,0.035,0.061,0.075,-0.075,-0.021,0.003,-0.096,-0.144,-0.163,-0.085,-0.038,-0.083,-0.021,-0.028,0.022,0.026,-0.026,-0.021,-0.001,-0.022,0.02,0.076,-0.009,0.049
ctx-lh-BA45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,-0.014,0.076,0.019,0.033,0.052,0.048,-0.015,-0.027,0.021,0.003,0.092,-0.019,-0.013,0.001,-0.028,-0.009,0.056,0.014,0.047,-0.064,0.004,0.019,-0.093,-0.059,-0.106,-0.104,-0.036,-0.078,-0.011,0.04,0.024,0.086,-0.039,0.006,-0.083,0.042,0.063,0.044,-0.048,0.0
ctx-lh-BA46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,0.126,0.062,0.029,-0.01,-0.006,-0.033,0.015,0.086,0.042,0.094,-0.04,-0.024,-0.049,-0.012,0.048,-0.032,0.087,0.031,-0.018,0.034,-0.058,-0.02,0.019,-0.095,-0.118,0.028,-0.064,0.022,-0.048,0.033,0.06,-0.03,-0.039,0.001,-0.012,0.009,-0.014,-0.02,0.033
ctx-lh-BA47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027,0.043,0.029,0.066,0.066,0.02,-0.045,0.005,-0.011,-0.037,0.008,0.077,-0.091,-0.054,0.049,-0.051,-0.036,0.023,-0.072,0.02,-0.059,-0.104,0.077,0.03,-0.105,-0.068,-0.098,-0.012,0.075,0.12,-0.005,-0.024,0.043,-0.04,0.025,0.056,0.022,0.038,0.012
ctx-rh-BA1_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.223,-0.162,-0.202,-0.005,-0.037,-0.009,-0.018,0.018,-0.045,0.006,0.061,0.114,-0.021,-0.1,0.016,-0.058,-0.11,-0.064,-0.091,-0.028,-0.089,-0.063,-0.059,0.032,-0.085,-0.021,0.024,0.014,-0.096,-0.02,0.02,0.028,-0.094,-0.154,0.104,0.09,0.067,0.031
ctx-rh-BA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.151,-0.168,0.025,-0.035,-0.035,-0.058,0.042,-0.036,0.106,0.047,0.047,-0.065,-0.123,0.065,-0.06,-0.086,-0.06,0.005,-0.023,-0.05,-0.03,-0.04,0.02,0.027,0.088,0.067,0.07,-0.098,-0.056,-0.046,0.079,-0.061,-0.162,0.105,0.05,0.085,0.113
ctx-rh-BA4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042,0.035,-0.006,-0.066,-0.055,0.03,-0.057,0.05,0.098,0.074,-0.016,-0.071,-0.041,-0.117,-0.133,-0.162,-0.02,-0.03,-0.155,-0.093,-0.09,-0.011,-0.013,0.015,-0.008,-0.015,-0.053,-0.03,-0.065,0.094,-0.089,-0.112,0.104,0.071,0.026,0.039
