,ctx-lh-FA,ctx-lh-FB,ctx-lh-FC,ctx-lh-FCBm,ctx-lh-FD,ctx-lh-FDdelta,ctx-lh-FDT,ctx-lh-FE,ctx-lh-FF,ctx-lh-FG,ctx-lh-FH,ctx-lh-FJK,ctx-lh-FLMN,ctx-lh-HA,ctx-lh-HB,ctx-lh-HC,ctx-lh-IA,ctx-lh-IB,ctx-lh-LA1,ctx-lh-LA2,ctx-lh-LC1,ctx-lh-LC2,ctx-lh-LC3,ctx-lh-LD,ctx-lh-LE,ctx-lh-OA,ctx-lh-OB,ctx-lh-OC,ctx-lh-PA,ctx-lh-PB,ctx-lh-PC,ctx-lh-PD,ctx-lh-PE,ctx-lh-PF,ctx-lh-PG,ctx-lh-PH,ctx-lh-TA,ctx-lh-TB,ctx-lh-TC,ctx-lh-TD,ctx-lh-TE,ctx-lh-TF,ctx-lh-TG,ctx-rh-FA,ctx-rh-FB,ctx-rh-FC,ctx-rh-FCBm,ctx-rh-FD,ctx-rh-FDdelta,ctx-rh-FDT,ctx-rh-FE,ctx-rh-FF,ctx-rh-FG,ctx-rh-FH,ctx-rh-FJK,ctx-rh-FLMN,ctx-rh-HA,ctx-rh-HB,ctx-rh-HC,ctx-rh-IA,ctx-rh-IB,ctx-rh-LA1,ctx-rh-LA2,ctx-rh-LC1,ctx-rh-LC2,ctx-rh-LC3,ctx-rh-LD,ctx-rh-LE,ctx-rh-OA,ctx-rh-OB,ctx-rh-OC,ctx-rh-PA,ctx-rh-PB,ctx-rh-PC,ctx-rh-PD,ctx-rh-PE,ctx-rh-PF,ctx-rh-PG,ctx-rh-PH,ctx-rh-TA,ctx-rh-TB,ctx-rh-TC,ctx-rh-TD,ctx-rh-TE,ctx-rh-TF,ctx-rh-TG
ctx-lh-FA,,-0.008,-0.035,0.066,-0.041,-0.038,0.032,-0.098,0.003,-0.008,-0.071,0.052,0.013,0.021,-0.007,-0.091,0.11,0.064,0.057,0.068,-0.006,-0.069,0.091,-0.11,-0.025,-0.022,-0.016,0.012,-0.044,-0.129,-0.034,-0.014,0.01,0.035,-0.039,-0.059,-0.135,-0.026,-0.037,-0.118,-0.089,-0.084,0.027,-0.099,0.071,0.013,0.089,0.013,0.037,0.064,-0.041,0.021,-0.019,0.01,0.049,-0.021,0.02,0.097,-0.038,0.118,0.02,0.08,0.11,0.016,-0.024,0.06,-0.063,-0.011,-0.001,-0.017,0.032,-0.073,-0.106,-0.028,-0.017,0.02,0.073,-0.015,-0.029,-0.08,-0.05,-0.028,-0.151,-0.088,-0.064,0.024
ctx-lh-FB,,,0.019,0.016,0.014,-0.005,-0.005,-0.007,0.036,0.007,-0.024,0.07,0.038,0.035,-0.025,-0.113,0.047,0.034,0.079,0.126,0.055,-0.024,0.115,-0.082,0.039,0.03,-0.015,-0.027,0.021,-0.046,0.023,-0.015,0.043,-0.006,-0.003,-0.012,-0.1,-0.002,-0.034,-0.095,-0.077,-0.11,0.015,-0.01,-0.03,0.002,-0.009,0.04,0.064,-0.014,0.017,0.017,-0.014,0.019,0.057,-0.017,-0.008,0.062,-0.042,0.045,0.011,0.084,0.09,0.028,-0.009,0.11,-0.051,0.039,0.05,-0.011,-0.005,0.001,-0.007,0.046,-0.002,0.045,0.06,-0.022,0.019,-0.058,-0.043,-0.031,-0.097,-0.1,-0.083,0.015
ctx-lh-FC,,,,-0.007,0.001,0.046,-0.06,-0.085,-0.046,-0.056,-0.063,-0.01,-0.0,-0.025,-0.036,-0.157,0.045,-0.007,0.011,0.046,-0.025,-0.077,0.055,-0.096,-0.02,0.042,-0.017,-0.037,-0.021,-0.013,-0.016,-0.005,-0.039,0.005,-0.028,0.014,-0.099,-0.013,-0.05,-0.096,-0.089,-0.088,-0.12,-0.051,-0.035,-0.002,0.025,0.018,0.071,-0.055,-0.05,-0.032,-0.018,-0.03,-0.032,-0.04,-0.07,0.004,-0.073,0.037,-0.022,0.004,0.048,-0.05,-0.069,0.079,-0.066,-0.034,0.052,-0.026,-0.021,-0.039,-0.046,-0.008,0.006,-0.009,0.027,-0.078,0.001,-0.061,-0.035,-0.041,-0.053,-0.12,-0.051,-0.108
ctx-lh-FCBm,,,,,-0.011,-0.072,-0.083,0.053,-0.017,0.027,0.047,0.036,0.058,-0.011,-0.03,-0.057,-0.036,0.029,0.057,0.107,0.083,0.02,0.058,-0.054,0.058,0.026,-0.029,-0.047,0.031,0.035,0.045,-0.039,0.033,-0.064,0.004,0.001,-0.051,-0.011,-0.002,-0.051,-0.092,-0.099,0.002,0.041,-0.025,-0.017,-0.079,0.015,0.003,-0.096,0.065,-0.022,0.057,0.069,-0.006,0.028,-0.02,0.034,-0.003,-0.038,0.01,0.048,0.055,0.049,0.037,0.088,-0.003,0.082,0.056,-0.013,-0.048,0.013,-0.007,0.064,-0.009,0.036,-0.001,0.015,0.037,-0.02,-0.027,-0.044,-0.041,-0.078,-0.062,0.01
ctx-lh-FD,,,,,,0.016,-0.1,-0.113,-0.081,-0.085,-0.045,0.004,-0.011,-0.048,-0.064,-0.146,0.025,-0.027,-0.03,0.022,-0.054,-0.057,-0.001,-0.09,-0.024,0.016,-0.036,-0.053,-0.07,-0.049,-0.041,-0.008,-0.067,-0.012,0.004,-0.035,-0.128,-0.032,-0.042,-0.114,-0.123,-0.115,-0.151,-0.074,-0.047,-0.003,0.017,-0.026,0.047,-0.09,-0.074,-0.042,-0.027,-0.041,-0.02,-0.059,-0.112,0.0,-0.058,0.033,-0.054,-0.033,0.024,-0.051,-0.054,0.032,-0.063,0.007,0.029,-0.058,-0.045,-0.072,-0.08,-0.042,-0.021,-0.031,-0.006,-0.038,-0.046,-0.089,-0.062,-0.057,-0.068,-0.149,-0.093,-0.14
ctx-lh-FDdelta,,,,,,,-0.085,-0.053,-0.022,-0.034,-0.006,0.018,0.045,0.01,-0.036,-0.076,0.032,-0.025,-0.004,0.024,0.01,0.005,0.09,0.007,0.045,-0.015,-0.038,-0.057,-0.009,-0.008,-0.007,0.022,0.051,-0.005,0.035,-0.036,-0.098,-0.004,-0.032,-0.086,-0.119,-0.083,-0.112,-0.057,-0.054,0.003,-0.034,0.005,0.061,-0.076,-0.029,-0.021,0.024,-0.003,-0.025,-0.02,-0.09,0.025,0.004,0.009,-0.039,0.0,0.034,-0.011,-0.029,0.074,0.004,0.081,0.004,-0.064,-0.045,-0.011,-0.036,-0.005,-0.016,0.042,-0.008,-0.016,-0.04,-0.065,-0.019,-0.024,-0.053,-0.129,-0.082,-0.076
ctx-lh-FDT,,,,,,,,0.013,-0.052,-0.004,0.009,0.043,0.042,-0.027,0.005,-0.044,-0.006,0.004,0.016,0.037,0.016,0.012,0.014,-0.054,0.046,0.002,-0.033,-0.049,0.002,0.008,0.012,-0.002,-0.003,-0.037,-0.025,-0.008,-0.072,0.013,-0.02,-0.04,-0.102,-0.066,-0.041,-0.008,-0.009,-0.017,-0.037,-0.027,-0.034,-0.032,0.007,0.001,0.034,0.043,0.05,-0.021,-0.052,0.024,0.004,0.021,0.005,0.001,0.042,0.057,0.034,0.047,-0.026,0.046,0.009,-0.037,-0.038,-0.014,-0.037,0.027,0.021,0.03,0.012,0.026,-0.012,-0.035,-0.05,-0.018,-0.017,-0.088,-0.039,-0.077
ctx-lh-FE,,,,,,,,,-0.072,-0.083,-0.133,-0.011,-0.061,-0.046,-0.007,-0.133,0.097,-0.053,-0.11,-0.097,-0.164,-0.159,-0.029,-0.107,-0.12,0.02,-0.011,0.002,-0.139,-0.093,-0.119,-0.005,-0.116,-0.018,-0.062,-0.049,-0.127,-0.035,-0.032,-0.094,-0.1,-0.063,-0.112,-0.137,-0.048,-0.08,0.062,-0.084,-0.034,0.005,-0.075,-0.065,-0.056,-0.167,-0.042,-0.065,-0.058,0.052,-0.02,0.081,-0.056,-0.109,-0.05,-0.142,-0.11,0.002,-0.081,-0.101,0.048,-0.028,0.02,-0.096,-0.118,-0.141,0.026,-0.076,-0.004,-0.089,-0.031,-0.11,-0.117,-0.051,-0.094,-0.112,-0.046,-0.166
ctx-lh-FF,,,,,,,,,,-0.013,0.032,0.008,0.048,0.009,-0.012,-0.034,0.007,0.012,-0.014,0.02,0.053,0.005,0.015,-0.01,-0.001,0.019,-0.033,-0.016,-0.044,-0.007,0.005,0.031,0.012,-0.036,0.06,-0.002,-0.073,-0.034,-0.006,-0.017,-0.066,-0.032,-0.008,-0.018,-0.035,-0.062,-0.064,-0.054,-0.018,-0.08,-0.052,-0.025,0.046,-0.001,0.002,0.01,-0.068,0.017,0.067,-0.004,-0.01,-0.034,0.022,0.028,0.023,0.025,-0.028,0.032,0.031,-0.039,-0.013,-0.035,-0.025,0.006,0.033,0.012,-0.029,0.017,0.016,-0.03,-0.045,0.013,-0.038,-0.102,-0.009,-0.071
ctx-lh-FG,,,,,,,,,,,-0.03,-0.015,0.012,-0.028,0.022,-0.04,0.035,0.007,-0.048,-0.052,-0.084,-0.056,-0.012,-0.03,-0.052,0.031,0.039,0.036,-0.069,-0.023,-0.012,0.032,-0.023,-0.024,-0.045,-0.001,-0.06,-0.018,0.026,-0.038,-0.051,0.008,-0.025,-0.031,0.036,0.016,0.054,0.002,0.036,0.021,-0.033,0.03,0.011,-0.027,-0.012,0.017,-0.03,0.032,0.072,0.031,-0.005,-0.052,0.034,-0.009,-0.026,-0.002,0.018,-0.01,0.03,0.011,0.039,-0.013,-0.054,-0.04,0.08,0.018,0.029,0.024,-0.02,-0.021,-0.059,-0.011,-0.051,-0.013,0.029,-0.068
ctx-lh-FH,,,,,,,,,,,,-0.015,0.024,0.007,0.012,-0.077,0.013,-0.023,-0.115,-0.065,-0.084,-0.041,-0.006,-0.069,-0.059,0.032,0.012,-0.014,-0.103,-0.084,-0.076,0.039,-0.048,-0.034,-0.024,-0.004,-0.07,0.012,-0.031,-0.043,-0.039,-0.023,-0.031,-0.095,-0.019,-0.006,0.026,-0.012,0.007,0.03,-0.077,0.035,0.048,-0.029,-0.004,-0.011,-0.088,-0.03,0.015,0.045,-0.045,-0.096,0.006,-0.023,-0.028,0.016,-0.06,-0.018,0.029,0.006,0.022,-0.081,-0.128,-0.119,0.036,-0.026,-0.011,0.007,-0.037,-0.039,-0.07,-0.065,-0.059,-0.045,0.011,-0.089
ctx-lh-FJK,,,,,,,,,,,,,0.041,0.039,0.009,0.001,0.034,-0.016,-0.025,-0.036,-0.012,-0.025,-0.057,-0.0,-0.006,0.02,-0.015,-0.071,-0.021,0.043,0.037,0.064,0.003,0.023,0.056,0.045,0.03,0.042,0.014,-0.018,0.043,-0.004,0.015,0.033,-0.013,-0.059,-0.043,-0.041,-0.015,-0.07,-0.01,0.003,0.032,0.031,-0.009,0.068,-0.034,0.018,0.016,0.027,0.051,-0.062,-0.056,-0.057,-0.056,-0.024,-0.028,-0.011,0.041,-0.043,-0.045,0.03,-0.025,0.043,0.049,-0.022,0.001,-0.023,0.029,0.042,0.058,0.015,-0.063,-0.032,0.01,-0.004
ctx-lh-FLMN,,,,,,,,,,,,,,0.047,0.036,-0.052,0.034,0.047,-0.029,-0.051,-0.05,-0.02,-0.047,-0.053,-0.047,0.007,-0.015,-0.035,-0.022,0.006,0.016,0.05,-0.035,0.033,-0.005,-0.009,-0.009,0.024,0.002,-0.029,-0.009,-0.001,-0.006,-0.005,0.025,0.01,0.039,0.006,0.011,0.047,-0.021,0.059,0.086,-0.015,0.021,0.025,-0.005,0.024,0.009,0.087,0.059,-0.02,-0.012,0.011,-0.033,0.008,0.018,-0.013,0.007,-0.021,-0.03,0.03,-0.005,0.005,0.046,-0.023,0.04,-0.004,0.005,0.023,-0.006,0.005,0.003,0.013,0.05,-0.019
ctx-lh-HA,,,,,,,,,,,,,,,0.034,-0.001,0.032,-0.013,-0.022,-0.008,0.003,0.002,0.022,-0.042,-0.022,-0.008,0.003,-0.008,0.035,0.017,0.03,0.04,0.033,0.009,-0.002,0.036,-0.027,0.009,-0.061,-0.019,0.039,0.033,-0.023,0.011,0.002,-0.026,-0.036,-0.047,-0.022,-0.041,-0.054,-0.019,-0.001,-0.022,0.013,0.024,-0.001,0.016,0.074,0.012,0.031,-0.05,-0.007,0.013,0.008,-0.025,0.037,0.008,0.016,0.013,0.009,0.024,-0.014,0.013,0.014,0.039,0.037,0.03,0.025,-0.013,0.041,-0.005,0.03,0.036,0.033,-0.046
ctx-lh-HB,,,,,,,,,,,,,,,,0.017,0.014,-0.059,-0.079,-0.054,-0.054,-0.016,0.009,-0.044,-0.068,-0.001,-0.014,-0.021,-0.056,-0.005,-0.031,-0.049,-0.071,-0.095,-0.051,-0.017,-0.073,-0.071,-0.085,-0.081,-0.029,0.014,0.009,-0.024,-0.053,-0.069,-0.075,-0.08,-0.054,-0.057,-0.067,0.01,0.049,0.009,0.035,0.004,0.079,0.018,0.022,-0.025,-0.036,-0.088,-0.048,-0.061,-0.024,-0.033,-0.038,-0.045,0.024,-0.028,-0.002,-0.065,-0.051,-0.043,-0.043,-0.051,-0.083,-0.044,-0.0,-0.055,-0.009,-0.035,-0.072,-0.033,0.003,-0.032
ctx-lh-HC,,,,,,,,,,,,,,,,,-0.05,-0.056,-0.136,-0.122,-0.064,-0.094,-0.02,-0.102,-0.163,-0.056,-0.052,-0.055,-0.067,-0.097,-0.063,-0.062,-0.154,-0.034,-0.102,-0.031,-0.1,-0.028,-0.07,-0.078,-0.053,-0.077,-0.067,-0.109,-0.143,-0.122,-0.102,-0.094,-0.075,-0.068,-0.141,-0.057,0.009,-0.088,-0.036,-0.019,-0.026,-0.053,-0.104,-0.047,-0.104,-0.137,-0.051,-0.085,-0.134,0.032,-0.083,-0.121,-0.032,-0.065,-0.043,-0.058,-0.062,-0.082,-0.053,-0.128,-0.06,-0.102,-0.029,-0.115,-0.074,-0.014,-0.098,-0.117,-0.108,-0.139
ctx-lh-IA,,,,,,,,,,,,,,,,,,-0.033,0.066,0.074,0.087,0.032,0.072,-0.004,0.042,0.037,-0.042,-0.078,0.06,0.051,0.106,0.047,0.123,-0.027,0.048,0.027,-0.007,-0.01,0.007,-0.052,-0.041,-0.087,0.043,0.081,-0.035,-0.01,-0.157,-0.011,0.014,-0.085,0.066,0.001,0.041,0.074,0.021,0.035,-0.039,0.045,-0.025,-0.066,0.015,0.035,0.038,0.022,0.04,0.012,0.022,0.055,0.053,-0.048,-0.071,0.062,0.056,0.133,0.048,0.095,-0.062,0.015,0.071,0.029,0.051,0.036,-0.019,-0.067,-0.067,0.026
ctx-lh-IB,,,,,,,,,,,,,,,,,,,-0.061,-0.002,0.043,0.008,0.023,-0.048,0.008,-0.014,-0.064,-0.053,-0.047,-0.059,0.019,0.034,0.041,-0.091,0.02,-0.024,-0.029,-0.029,-0.046,-0.117,-0.024,-0.074,0.02,0.048,-0.009,-0.02,-0.059,-0.015,0.006,-0.058,-0.031,-0.028,0.006,0.032,-0.002,-0.038,-0.063,0.017,-0.016,-0.05,-0.135,-0.067,-0.046,0.002,-0.006,0.002,-0.018,-0.014,0.006,-0.043,-0.028,-0.052,-0.021,0.018,0.028,0.012,-0.121,0.013,0.025,-0.046,0.016,-0.016,-0.107,-0.093,-0.058,-0.018
ctx-lh-LA1,,,,,,,,,,,,,,,,,,,,-0.063,-0.053,-0.107,0.012,-0.084,-0.068,0.062,-0.01,-0.014,0.015,0.007,0.056,0.03,0.046,0.015,-0.001,0.033,-0.05,-0.027,-0.012,-0.094,-0.049,-0.121,-0.084,0.06,0.013,-0.034,-0.022,-0.079,0.037,-0.05,-0.09,-0.031,-0.037,-0.089,-0.006,-0.054,-0.119,-0.034,-0.061,0.045,-0.042,-0.021,-0.021,-0.101,-0.109,-0.017,-0.066,-0.094,0.093,0.003,-0.007,0.016,0.023,0.069,0.072,0.033,0.003,-0.051,0.056,-0.045,0.003,-0.047,-0.087,-0.111,-0.085,-0.111
ctx-lh-LA2,,,,,,,,,,,,,,,,,,,,,-0.086,-0.12,-0.02,-0.075,-0.075,0.089,0.001,-0.016,0.036,0.051,0.1,0.095,0.057,0.071,0.05,0.099,0.021,0.054,0.026,-0.068,0.03,-0.039,-0.088,0.073,0.054,0.007,0.021,-0.046,0.052,-0.013,-0.067,-0.023,-0.001,-0.1,-0.055,-0.04,-0.12,-0.051,-0.047,0.076,0.012,-0.046,-0.052,-0.128,-0.13,-0.024,-0.105,-0.086,0.111,0.02,-0.019,0.042,0.03,0.115,0.1,0.035,0.05,-0.01,0.093,0.019,0.02,-0.065,-0.034,-0.034,-0.013,-0.096
ctx-lh-LC1,,,,,,,,,,,,,,,,,,,,,,-0.151,-0.015,-0.009,-0.063,0.106,0.075,0.054,-0.001,-0.022,0.027,0.086,-0.077,0.073,-0.013,0.087,-0.013,0.033,-0.002,-0.062,0.053,0.029,-0.087,-0.014,0.012,-0.032,0.058,-0.055,0.008,0.018,-0.1,0.009,-0.058,-0.079,-0.046,-0.019,-0.061,-0.009,-0.006,0.093,-0.003,-0.058,-0.026,-0.193,-0.19,0.013,-0.035,-0.128,0.128,0.056,0.082,0.005,-0.024,-0.017,0.067,-0.044,0.052,-0.05,0.058,-0.017,-0.024,-0.015,-0.051,-0.049,0.027,-0.119
ctx-lh-LC2,,,,,,,,,,,,,,,,,,,,,,,-0.017,-0.043,-0.054,0.058,0.033,0.016,-0.097,-0.081,-0.016,0.029,-0.13,0.009,-0.033,0.03,-0.014,-0.01,-0.047,-0.079,0.034,0.006,-0.045,-0.078,-0.039,-0.026,0.024,-0.041,-0.018,0.018,-0.112,0.023,-0.036,-0.044,-0.06,0.02,-0.023,0.006,-0.028,0.037,-0.026,-0.111,-0.058,-0.107,-0.128,0.015,-0.04,-0.123,0.075,0.014,0.041,-0.071,-0.074,-0.054,0.025,-0.091,0.009,-0.02,0.025,-0.023,-0.027,-0.064,-0.068,-0.024,0.047,-0.061
ctx-lh-LC3,,,,,,,,,,,,,,,,,,,,,,,,0.064,0.048,0.134,0.054,-0.001,0.079,0.055,0.109,0.11,0.061,0.11,0.045,0.115,0.065,0.104,0.044,-0.029,0.029,-0.01,-0.053,0.059,0.042,0.022,-0.004,-0.033,0.025,-0.012,-0.034,-0.051,0.012,-0.009,-0.015,0.01,-0.08,0.009,0.022,0.041,-0.003,-0.033,-0.046,-0.05,-0.04,-0.003,0.069,-0.006,0.151,0.072,0.036,0.073,0.083,0.096,0.121,0.016,0.036,0.003,0.101,0.021,0.074,0.047,0.019,-0.016,0.015,-0.059
ctx-lh-LD,,,,,,,,,,,,,,,,,,,,,,,,,-0.042,-0.07,-0.084,-0.055,-0.091,-0.079,-0.067,0.016,-0.062,-0.019,-0.047,-0.077,-0.098,-0.031,-0.066,-0.146,-0.108,-0.099,-0.12,-0.102,-0.086,-0.086,-0.061,-0.077,-0.007,-0.047,-0.094,-0.032,-0.032,-0.098,-0.018,0.003,-0.008,-0.045,-0.061,-0.033,-0.102,-0.071,-0.003,-0.034,-0.025,0.113,-0.064,-0.053,-0.066,-0.067,-0.069,-0.023,-0.055,-0.082,-0.035,-0.047,-0.057,-0.072,-0.073,-0.114,-0.07,-0.09,-0.158,-0.167,-0.115,-0.127
ctx-lh-LE,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,-0.008,-0.035,-0.038,-0.059,0.016,0.061,-0.062,0.076,0.01,0.021,0.007,0.007,0.014,-0.018,0.03,-0.058,-0.053,-0.049,-0.022,-0.025,0.004,-0.031,0.01,0.03,-0.068,-0.0,-0.015,-0.036,-0.069,0.041,-0.06,-0.013,-0.062,0.042,-0.029,-0.089,-0.084,-0.101,-0.087,0.053,-0.041,-0.105,0.035,-0.005,-0.021,-0.01,-0.023,-0.014,0.049,-0.053,0.033,-0.03,-0.015,0.014,0.042,0.017,-0.065,-0.054,-0.045,-0.074
ctx-lh-OA,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,0.036,0.011,-0.059,-0.05,0.031,0.096,0.064,0.086,-0.069,-0.09,0.012,-0.018,-0.011,-0.037,-0.139,-0.038,-0.031,0.001,0.037,-0.018,0.017,0.005,0.006,0.019,-0.021,0.016,0.019,0.01,0.02,-0.065,0.036,-0.025,-0.004,-0.085,0.072,0.09,0.105,0.067,0.162,-0.018,0.028,-0.091,-0.028,0.004,0.024,0.014,-0.031,0.014,0.063,0.003,0.069,-0.1,-0.079,-0.041,0.023,-0.058,-0.12,-0.197,-0.036
ctx-lh-OB,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.053,-0.006,-0.037,-0.046,0.02,0.072,0.0,0.061,-0.016,-0.069,-0.017,-0.05,-0.058,-0.03,-0.111,-0.019,-0.02,-0.04,-0.016,-0.086,-0.016,-0.007,-0.047,-0.006,-0.047,0.007,0.017,-0.008,0.008,-0.015,0.049,-0.014,-0.046,-0.116,0.005,0.051,0.055,0.004,0.099,-0.032,-0.022,0.003,-0.087,-0.067,0.021,0.015,-0.041,0.019,0.056,-0.04,0.049,-0.024,-0.081,-0.012,-0.029,-0.109,-0.105,-0.146,-0.011
ctx-lh-OC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,-0.016,-0.021,0.033,0.066,-0.009,0.033,0.015,-0.066,-0.05,-0.078,-0.06,-0.039,-0.085,0.01,0.016,-0.031,-0.036,-0.118,-0.049,-0.045,-0.076,-0.019,-0.066,0.012,-0.022,-0.028,0.006,-0.042,0.028,-0.024,-0.081,-0.117,-0.012,0.033,0.051,0.021,0.06,-0.014,-0.041,0.004,-0.086,-0.145,0.064,0.05,-0.016,0.053,0.075,-0.045,0.019,0.003,-0.076,-0.031,-0.034,-0.109,-0.105,-0.103,-0.009
ctx-lh-PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.091,-0.069,0.008,0.054,0.012,-0.038,-0.0,-0.122,0.034,-0.038,-0.101,-0.105,-0.084,-0.042,-0.08,0.011,-0.005,0.048,-0.037,0.018,-0.006,-0.102,-0.055,-0.07,-0.044,0.013,-0.058,-0.024,0.031,-0.021,0.045,-0.096,0.043,0.047,-0.041,-0.09,0.049,-0.087,-0.078,0.026,-0.011,0.04,-0.084,-0.069,-0.06,0.027,0.033,-0.002,-0.062,0.004,-0.119,-0.028,-0.023,-0.107,-0.159,-0.101,-0.079
ctx-lh-PB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.131,-0.03,-0.029,-0.041,-0.045,-0.073,-0.158,-0.043,-0.078,-0.117,-0.089,-0.05,-0.011,-0.175,0.027,0.058,0.098,0.032,0.04,0.055,-0.039,0.032,-0.059,0.02,0.035,-0.028,0.016,0.092,-0.08,0.043,-0.088,0.019,0.072,-0.017,-0.037,0.061,-0.092,-0.078,-0.039,-0.058,-0.013,-0.143,-0.14,-0.159,-0.026,-0.022,-0.007,-0.001,-0.034,-0.115,-0.016,-0.082,-0.176,-0.084,-0.087,0.009
ctx-lh-PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.022,0.018,-0.011,-0.076,-0.171,-0.028,-0.028,-0.094,-0.106,-0.071,-0.019,-0.072,0.061,0.011,0.074,0.011,0.028,0.017,-0.08,0.004,-0.033,0.027,0.03,-0.048,-0.011,0.045,-0.03,0.075,-0.059,0.082,0.126,0.051,0.058,0.09,-0.046,-0.007,-0.034,-0.041,0.01,-0.114,-0.14,-0.155,-0.029,-0.015,0.015,0.004,-0.066,-0.12,-0.088,-0.098,-0.164,-0.125,-0.095,-0.042
ctx-lh-PD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,-0.006,0.034,-0.032,-0.086,-0.006,-0.003,-0.038,-0.097,-0.091,-0.012,-0.021,-0.006,-0.0,0.033,0.045,0.044,0.003,0.012,0.004,0.009,0.085,0.048,0.005,-0.003,0.046,-0.009,0.08,-0.002,0.061,0.082,0.092,0.052,0.119,0.032,0.063,0.03,0.016,0.041,0.001,-0.007,0.037,-0.062,0.062,-0.003,0.021,0.014,-0.068,-0.021,-0.007,-0.062,-0.101,-0.093,-0.007
ctx-lh-PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,-0.083,0.044,-0.082,0.047,-0.006,-0.036,-0.109,-0.113,-0.106,0.017,0.023,-0.048,0.056,-0.041,0.034,0.008,-0.091,-0.029,-0.057,-0.025,0.017,-0.053,-0.035,-0.018,-0.065,0.138,0.001,0.078,0.059,-0.094,-0.135,0.081,-0.014,-0.068,0.109,0.036,0.072,0.111,0.056,0.051,0.033,-0.097,0.062,-0.156,0.027,-0.087,-0.034,0.039,-0.054,-0.179,-0.119,-0.115
ctx-lh-PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,0.04,-0.075,0.008,0.006,-0.084,-0.062,-0.073,-0.052,0.003,-0.08,-0.039,-0.089,-0.025,0.036,-0.123,-0.02,-0.062,-0.003,0.016,0.023,-0.037,-0.041,0.038,-0.009,-0.038,-0.124,0.041,0.021,0.023,0.023,0.084,-0.011,0.019,0.075,0.016,-0.007,-0.024,-0.038,-0.0,0.015,0.063,-0.103,-0.007,0.078,-0.099,-0.029,-0.047,-0.102,-0.155,-0.087,-0.071
ctx-lh-PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066,-0.073,0.014,-0.038,-0.049,-0.003,-0.024,-0.136,-0.051,-0.005,-0.005,0.053,0.027,0.036,0.008,-0.032,0.026,-0.024,-0.014,-0.018,-0.025,-0.084,0.004,-0.067,0.066,-0.02,0.023,0.058,-0.032,-0.068,0.088,-0.038,-0.042,0.093,0.04,0.051,-0.026,-0.048,-0.031,0.009,-0.055,0.052,-0.143,0.028,-0.067,-0.045,-0.021,-0.051,-0.107,-0.051,-0.129
ctx-lh-PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.112,0.03,-0.002,-0.027,-0.043,-0.115,-0.062,-0.084,-0.012,0.027,0.023,0.01,0.015,-0.001,-0.026,-0.02,-0.008,-0.007,0.022,0.009,-0.06,0.025,-0.029,0.018,-0.087,0.06,0.094,0.089,0.06,0.138,-0.017,0.028,-0.068,-0.067,-0.017,0.021,-0.005,-0.068,-0.064,0.006,-0.025,0.042,-0.109,-0.112,-0.059,0.039,-0.067,-0.151,-0.23,-0.057
ctx-lh-TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034,-0.064,-0.078,-0.121,-0.119,0.006,-0.164,-0.097,-0.077,-0.036,-0.089,-0.06,-0.082,-0.1,-0.049,0.006,-0.022,0.012,-0.042,-0.082,0.006,-0.037,-0.04,-0.104,-0.048,0.006,0.029,0.029,0.111,-0.093,0.026,-0.062,-0.074,-0.044,-0.149,-0.183,-0.167,-0.07,-0.052,-0.073,-0.035,-0.079,-0.117,-0.128,-0.095,-0.113,-0.155,-0.124,-0.049
ctx-lh-TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015,-0.04,-0.003,-0.027,-0.011,-0.048,-0.016,-0.01,-0.039,-0.02,-0.015,0.005,-0.02,0.004,0.028,0.043,-0.014,0.002,-0.013,-0.0,-0.025,-0.044,-0.069,-0.021,0.042,0.033,0.022,0.035,-0.08,0.0,0.021,-0.02,-0.033,-0.018,-0.074,-0.041,0.01,0.064,-0.022,0.019,0.04,-0.065,-0.013,-0.03,-0.07,-0.049,-0.015,-0.01
ctx-lh-TC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.088,-0.075,-0.098,-0.03,-0.009,-0.017,-0.04,0.011,-0.033,-0.018,-0.013,-0.027,0.002,0.063,0.041,0.023,-0.026,-0.053,-0.014,-0.083,0.042,-0.039,-0.001,0.024,-0.031,-0.049,0.124,-0.066,-0.024,0.005,-0.044,-0.076,-0.05,-0.027,0.019,0.04,-0.002,0.009,-0.041,0.033,-0.118,-0.071,-0.06,-0.101,-0.106,-0.086,-0.053
