,ctx-lh-FA,ctx-lh-FB,ctx-lh-FBA,ctx-lh-FC,ctx-lh-FCBm,ctx-lh-FDdelta,ctx-lh-FDL,ctx-lh-FDm,ctx-lh-FDp,ctx-lh-FE,ctx-lh-FF,ctx-lh-FG,ctx-lh-FH,ctx-lh-FL,ctx-lh-H,ctx-lh-IA,ctx-lh-IB,ctx-lh-LA,ctx-lh-LC1,ctx-lh-LC2,ctx-lh-LE,ctx-lh-OA,ctx-lh-OB,ctx-lh-OC,ctx-lh-PB,ctx-lh-PC,ctx-lh-PEm,ctx-lh-PEp,ctx-lh-PF,ctx-lh-PFD,ctx-lh-PG,ctx-lh-PH,ctx-lh-TA,ctx-lh-TB,ctx-lh-TE1,ctx-lh-TE2,ctx-lh-TF,ctx-lh-TG,ctx-rh-FA,ctx-rh-FB,ctx-rh-FBA,ctx-rh-FC,ctx-rh-FCBm,ctx-rh-FDdelta,ctx-rh-FDL,ctx-rh-FDm,ctx-rh-FDp,ctx-rh-FE,ctx-rh-FF,ctx-rh-FG,ctx-rh-FH,ctx-rh-FL,ctx-rh-H,ctx-rh-IA,ctx-rh-IB,ctx-rh-LA,ctx-rh-LC1,ctx-rh-LC2,ctx-rh-LE,ctx-rh-OA,ctx-rh-OB,ctx-rh-OC,ctx-rh-PB,ctx-rh-PC,ctx-rh-PEm,ctx-rh-PEp,ctx-rh-PF,ctx-rh-PFD,ctx-rh-PG,ctx-rh-PH,ctx-rh-TA,ctx-rh-TB,ctx-rh-TE1,ctx-rh-TE2,ctx-rh-TF,ctx-rh-TG
ctx-lh-FF,,,,,,,,,,,,-0.039,0.092,-0.002,-0.01,0.028,0.033,-0.062,0.057,-0.01,0.017,0.056,0.001,0.029,0.011,0.072,0.059,0.068,-0.098,0.009,-0.041,0.076,-0.112,-0.016,-0.104,0.05,0.063,-0.007,-0.044,-0.034,-0.039,0.01,-0.134,0.057,0.053,-0.063,0.136,0.125,0.123,0.02,0.04,-0.025,0.049,-0.031,-0.001,-0.038,0.033,0.015,-0.027,0.094,0.008,0.059,-0.084,-0.082,-0.083,0.004,-0.099,-0.045,-0.064,0.1,-0.081,-0.079,-0.126,0.006,0.091,-0.03
ctx-lh-FG,,,,,,,,,,,,,0.114,0.059,0.055,0.105,0.143,-0.012,-0.095,-0.173,-0.2,-0.057,0.045,-0.02,-0.003,-0.033,-0.085,-0.148,-0.001,-0.029,-0.121,-0.005,0.035,0.045,-0.002,0.028,0.041,0.012,-0.049,0.028,0.041,-0.036,0.03,0.141,-0.141,0.056,0.028,-0.073,-0.095,-0.039,0.06,-0.061,-0.03,0.061,0.103,0.002,-0.128,-0.114,-0.181,-0.011,0.04,0.057,-0.077,-0.047,-0.083,-0.083,0.083,-0.002,-0.141,-0.007,0.03,-0.044,-0.066,-0.081,-0.018,0.013
ctx-lh-FH,,,,,,,,,,,,,,-0.021,0.051,-0.03,0.049,0.063,0.018,-0.051,-0.127,0.012,0.03,0.007,-0.081,-0.062,0.041,-0.017,-0.061,-0.028,-0.062,0.022,-0.053,-0.05,-0.051,-0.034,-0.045,-0.007,-0.076,-0.024,-0.024,-0.046,-0.051,0.051,-0.027,0.034,0.025,-0.006,0.0,0.083,0.029,0.082,0.071,-0.045,-0.028,0.064,0.032,-0.013,-0.067,0.064,0.038,0.089,-0.093,-0.078,-0.038,-0.001,0.015,-0.019,-0.085,0.076,0.054,-0.005,-0.01,-0.172,0.004,0.066
ctx-lh-FL,,,,,,,,,,,,,,,0.037,0.031,0.168,0.074,-0.031,-0.013,-0.028,0.034,0.045,0.086,0.106,0.075,0.038,-0.008,-0.078,0.037,-0.118,-0.003,0.025,0.094,-0.059,-0.102,-0.076,0.064,0.109,0.014,0.023,-0.088,-0.07,0.054,-0.037,-0.038,-0.04,-0.087,-0.076,0.025,-0.005,-0.087,0.011,0.038,0.047,0.058,0.025,-0.079,-0.002,0.08,0.076,0.1,0.125,0.041,0.047,-0.042,0.019,0.057,-0.08,-0.011,0.032,0.064,-0.046,-0.151,-0.067,0.048
ctx-lh-H,,,,,,,,,,,,,,,,-0.073,-0.016,0.027,0.131,0.141,-0.048,0.014,-0.01,-0.072,0.039,0.035,0.038,-0.025,-0.051,-0.018,0.073,-0.03,0.034,-0.076,0.133,0.103,-0.013,0.042,-0.014,-0.06,-0.026,-0.048,-0.168,0.009,0.039,-0.077,0.116,0.067,0.013,0.078,-0.035,0.052,-0.09,-0.142,-0.116,0.023,0.111,0.108,0.023,0.024,0.023,-0.061,0.016,-0.039,-0.038,-0.074,-0.101,0.021,0.07,0.004,0.06,0.045,0.069,-0.057,0.041,0.046
ctx-lh-IA,,,,,,,,,,,,,,,,,-0.071,-0.003,0.045,0.033,0.122,0.047,-0.055,-0.037,-0.078,0.052,0.103,0.001,-0.084,-0.015,0.011,0.055,0.006,-0.049,-0.115,0.02,0.063,0.069,-0.024,-0.026,-0.075,0.124,-0.038,0.082,0.075,0.091,0.03,0.123,0.1,0.035,0.006,0.036,-0.066,0.061,-0.087,0.009,0.061,0.06,0.059,0.013,0.004,-0.079,-0.042,0.042,0.027,-0.024,-0.077,-0.027,0.011,0.062,-0.039,-0.118,-0.005,0.024,0.04,0.08
ctx-lh-IB,,,,,,,,,,,,,,,,,,-0.035,0.066,0.076,0.025,0.045,-0.017,-0.097,-0.08,0.024,0.122,0.028,-0.092,0.005,0.058,0.019,0.081,0.004,-0.076,0.107,0.091,0.041,-0.016,-0.013,-0.092,0.034,-0.027,0.057,0.011,-0.053,0.015,0.031,0.081,0.035,0.069,0.015,-0.038,-0.063,-0.046,-0.022,0.023,0.127,-0.001,0.04,0.026,-0.082,-0.063,-0.018,-0.03,-0.053,-0.154,-0.04,0.034,-0.006,0.018,0.028,0.011,0.061,0.028,0.038
ctx-lh-LA,,,,,,,,,,,,,,,,,,,0.134,0.073,0.111,0.081,0.049,0.036,-0.077,-0.069,0.203,0.052,-0.056,-0.119,-0.014,0.097,-0.063,-0.08,-0.087,0.048,0.068,-0.018,-0.071,-0.04,-0.078,-0.039,-0.033,0.073,0.038,-0.042,-0.034,-0.113,-0.076,-0.041,-0.037,-0.114,-0.017,-0.069,-0.126,-0.04,0.057,0.046,0.055,0.028,-0.005,0.055,-0.073,-0.065,-0.062,0.001,-0.099,-0.084,-0.034,0.069,-0.043,-0.089,-0.038,-0.09,-0.044,0.047
ctx-lh-LC1,,,,,,,,,,,,,,,,,,,,-0.019,-0.079,0.09,0.096,0.055,0.005,-0.056,-0.007,-0.037,-0.007,-0.02,-0.045,0.095,0.034,0.025,0.134,0.078,0.074,0.188,-0.009,-0.113,0.07,-0.238,-0.05,-0.091,-0.111,-0.12,-0.047,-0.154,-0.078,-0.033,0.025,-0.056,-0.0,0.008,0.055,0.003,-0.044,-0.071,0.025,0.064,0.097,0.085,-0.051,0.003,-0.139,-0.05,-0.012,0.083,-0.161,0.025,0.128,0.125,0.032,-0.13,0.018,0.144
ctx-lh-LC2,,,,,,,,,,,,,,,,,,,,,-0.083,0.087,0.114,0.05,-0.022,-0.065,-0.003,0.038,0.034,-0.031,-0.07,0.156,0.015,0.014,0.126,0.129,0.136,0.097,-0.012,-0.084,0.033,-0.234,-0.047,-0.076,-0.238,-0.128,-0.055,-0.134,-0.108,-0.069,-0.018,-0.058,0.07,-0.006,0.098,0.017,-0.064,-0.126,-0.014,0.071,0.081,0.094,-0.028,-0.053,-0.041,0.002,0.004,0.061,-0.092,0.12,0.069,0.07,0.034,-0.037,0.107,0.168
ctx-lh-LE,,,,,,,,,,,,,,,,,,,,,,0.098,0.057,-0.0,-0.036,-0.047,0.013,0.028,0.107,-0.045,-0.059,0.053,0.021,-0.05,0.015,0.074,0.032,0.007,-0.055,0.027,0.038,-0.088,0.026,0.001,-0.291,0.014,-0.039,-0.17,-0.04,-0.128,-0.127,-0.123,-0.058,0.122,-0.018,0.088,-0.089,-0.09,-0.067,0.034,0.034,0.051,-0.026,-0.079,-0.015,-0.011,0.12,0.02,-0.062,0.061,0.038,0.064,-0.051,-0.037,0.033,0.019
ctx-lh-OA,,,,,,,,,,,,,,,,,,,,,,,0.035,0.081,-0.012,0.025,-0.021,-0.037,0.108,0.099,0.04,-0.055,0.072,0.089,0.006,-0.124,-0.088,0.013,0.028,0.007,0.079,0.016,0.034,-0.066,0.037,0.048,-0.036,0.121,0.044,-0.076,-0.136,-0.075,0.109,0.04,0.02,0.099,0.09,0.061,0.018,-0.026,0.003,0.04,0.04,0.024,0.037,-0.017,0.141,0.112,0.055,-0.042,0.133,0.098,0.003,-0.021,-0.04,0.045
ctx-lh-OB,,,,,,,,,,,,,,,,,,,,,,,,-0.012,-0.03,0.005,-0.044,-0.041,0.018,-0.006,0.036,-0.054,0.029,-0.008,0.053,-0.101,-0.05,0.107,0.016,-0.068,0.066,-0.006,-0.082,-0.025,0.048,-0.008,0.003,0.1,0.026,-0.004,-0.053,-0.013,0.118,-0.015,-0.01,0.053,-0.005,0.043,-0.042,0.029,-0.05,-0.004,0.008,0.016,0.041,-0.015,0.028,0.037,0.049,0.059,0.077,0.01,0.066,0.021,0.054,0.118
ctx-lh-OC,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,-0.016,-0.025,-0.003,-0.001,-0.037,0.088,0.014,-0.031,-0.087,0.004,-0.081,-0.107,0.006,0.015,-0.053,-0.011,0.015,-0.1,-0.038,-0.019,-0.015,-0.002,0.125,0.016,-0.001,-0.035,0.045,0.048,-0.019,-0.118,0.013,0.017,0.015,-0.054,0.052,0.007,0.052,-0.019,-0.032,0.047,0.02,-0.028,-0.007,0.095,0.056,-0.009,-0.091,-0.038,0.002,-0.021,0.043
ctx-lh-PB,,,,,,,,,,,,,,,,,,,,,,,,,,-0.046,0.109,0.073,0.055,-0.095,0.045,0.05,0.081,-0.099,-0.036,0.041,0.011,0.031,-0.008,0.056,-0.036,0.002,0.045,-0.115,-0.106,-0.07,-0.064,-0.123,-0.002,-0.083,0.02,0.044,0.053,-0.058,-0.067,-0.099,0.018,0.028,-0.01,-0.029,-0.003,-0.05,-0.035,-0.013,0.069,0.039,-0.048,0.019,0.114,-0.059,0.021,-0.02,-0.053,0.004,0.032,-0.008
ctx-lh-PC,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,-0.063,-0.021,-0.051,0.011,0.02,0.146,-0.033,-0.059,0.053,0.039,0.104,0.032,0.059,0.038,0.025,0.12,-0.021,-0.159,0.03,-0.054,-0.057,0.03,-0.014,0.023,0.09,0.003,0.013,0.061,-0.044,-0.031,-0.021,-0.065,0.026,0.074,0.011,-0.002,-0.025,-0.097,-0.083,-0.153,0.02,-0.075,-0.01,0.018,-0.059,-0.068,-0.027,0.064,0.031
ctx-lh-PEm,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.184,0.089,0.098,0.023,-0.026,0.12,0.114,0.059,0.013,-0.03,0.191,0.025,-0.067,0.088,0.007,0.126,-0.132,0.109,0.067,-0.064,-0.016,0.066,-0.052,0.132,0.071,0.022,0.063,0.129,0.157,0.049,-0.004,0.045,-0.083,-0.098,-0.059,0.088,0.095,-0.128,-0.154,0.016,0.158,-0.062,-0.087,0.088,0.132,0.114,-0.074,0.019,0.038
ctx-lh-PEp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,0.037,0.073,-0.018,0.074,0.071,0.106,0.039,-0.078,0.113,0.032,-0.083,0.087,-0.067,0.005,-0.124,-0.022,0.032,-0.004,0.139,0.09,-0.057,0.019,-0.001,-0.009,-0.003,0.049,0.011,0.002,0.012,0.072,-0.084,-0.045,-0.071,0.01,0.051,-0.1,-0.057,-0.057,0.048,0.02,-0.077,0.032,0.125,0.074,-0.008,-0.034,0.021
ctx-lh-PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.094,0.086,-0.024,0.06,-0.052,0.048,-0.004,-0.034,-0.031,-0.113,-0.088,0.044,-0.052,-0.02,0.101,0.006,-0.026,0.102,0.009,0.07,0.046,0.103,-0.032,-0.121,-0.045,-0.05,0.043,0.012,0.081,0.096,0.035,0.006,0.006,0.057,0.044,0.078,-0.123,-0.048,0.096,0.07,-0.125,-0.039,0.06,0.023,0.051,-0.056
ctx-lh-PFD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093,0.076,0.012,-0.094,-0.057,0.111,0.049,-0.051,-0.062,-0.011,-0.029,0.065,0.059,0.02,-0.09,0.019,-0.061,-0.05,0.015,-0.06,-0.059,0.027,-0.069,-0.005,-0.075,-0.042,-0.01,0.053,-0.079,0.072,0.057,-0.025,-0.086,-0.084,-0.035,-0.007,-0.079,-0.044,0.021,0.005,-0.065,-0.081,-0.043,0.08,-0.005,-0.042
ctx-lh-PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,-0.013,0.083,0.13,0.033,-0.016,0.018,0.062,-0.056,0.036,-0.181,-0.021,-0.057,-0.124,-0.095,-0.065,-0.083,-0.064,-0.042,-0.009,0.011,-0.061,-0.017,0.089,-0.041,-0.015,-0.097,-0.041,0.037,0.043,0.069,-0.004,0.071,0.034,0.045,0.071,0.043,-0.095,-0.022,0.043,0.181,-0.001,-0.083,-0.008,0.015
ctx-lh-PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054,0.101,0.029,-0.08,-0.045,-0.024,0.03,-0.026,0.025,0.082,0.029,-0.087,0.084,0.063,-0.003,0.081,0.052,0.044,-0.025,-0.087,0.096,-0.016,0.016,0.094,0.062,0.075,0.021,-0.067,-0.031,-0.04,0.037,0.006,-0.06,-0.097,0.06,0.048,-0.003,-0.151,0.064,0.068,0.009,-0.078,-0.003,-0.023
ctx-lh-TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.041,-0.124,0.051,0.097,-0.02,0.064,-0.056,-0.05,-0.146,-0.061,-0.017,-0.159,-0.088,-0.114,-0.046,-0.06,0.002,-0.017,-0.003,0.008,-0.023,0.038,-0.107,0.016,0.035,0.087,0.135,0.114,0.037,0.064,0.06,0.05,0.023,-0.109,0.043,-0.008,0.043,-0.015,-0.065,-0.134,0.051,0.092,-0.094
ctx-lh-TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093,0.086,0.108,0.001,-0.054,-0.059,-0.129,-0.093,-0.025,-0.058,-0.076,-0.063,-0.086,0.027,0.019,-0.052,-0.029,0.035,-0.017,-0.026,-0.026,-0.091,-0.015,0.034,-0.018,0.098,0.012,-0.041,-0.053,-0.081,0.031,0.043,-0.043,-0.043,0.068,0.102,-0.109,-0.032,-0.061,-0.005,0.049,-0.062
ctx-lh-TE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,0.09,0.006,-0.097,-0.097,-0.19,-0.014,-0.183,0.061,-0.061,-0.15,0.041,-0.032,-0.101,0.039,0.047,-0.018,-0.031,-0.129,-0.099,-0.148,0.121,0.148,0.121,0.03,0.111,0.04,-0.127,-0.116,-0.01,0.05,-0.1,-0.1,0.087,-0.03,-0.146,-0.116,-0.119,-0.057,0.022,-0.114
ctx-lh-TE2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.096,0.018,0.028,-0.027,0.025,0.056,-0.107,-0.07,0.141,-0.017,0.054,0.111,0.041,0.058,0.093,0.072,0.142,-0.016,0.09,0.037,0.096,0.095,0.055,-0.096,-0.122,-0.085,0.016,0.03,0.006,0.026,-0.071,0.047,0.049,-0.086,0.027,0.118,0.012,-0.049,0.052,-0.015
ctx-lh-TF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,-0.024,-0.079,0.094,-0.002,-0.092,-0.049,-0.005,-0.093,0.033,0.03,0.054,0.074,0.024,-0.001,0.012,-0.005,0.029,0.061,-0.0,0.107,0.005,-0.088,-0.015,-0.101,-0.008,-0.008,-0.12,-0.169,-0.108,-0.005,-0.006,-0.08,0.005,0.115,-0.006,-0.054,0.032,-0.039
ctx-lh-TG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,-0.005,-0.044,-0.102,-0.131,-0.004,-0.13,-0.22,-0.171,0.053,-0.05,0.027,-0.012,-0.04,0.094,-0.022,-0.005,-0.04,0.129,0.106,0.08,0.065,0.107,0.07,0.016,-0.072,0.063,0.032,-0.032,-0.054,-0.021,-0.058,-0.002,-0.035,-0.134,-0.084,0.006,-0.034
ctx-rh-FA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,-0.021,0.011,0.068,-0.025,-0.19,-0.002,-0.042,-0.138,-0.027,-0.098,-0.073,0.006,0.026,0.015,-0.035,-0.082,0.049,0.022,-0.049,0.052,0.017,0.015,0.029,-0.06,0.016,0.049,-0.043,-0.04,0.141,0.002,0.004,-0.071,-0.071,0.048,0.045,0.052
ctx-rh-FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063,-0.018,0.049,0.081,-0.032,0.031,-0.006,-0.002,-0.076,-0.099,-0.016,-0.009,-0.101,-0.01,0.016,-0.02,-0.094,-0.043,-0.047,0.05,-0.022,-0.058,0.062,0.028,0.028,0.006,-0.114,0.021,-0.039,0.028,-0.058,-0.055,-0.049,-0.001,0.016,-0.002
ctx-rh-FBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,0.062,0.065,-0.043,0.007,-0.042,0.005,0.009,0.008,-0.054,-0.047,0.025,-0.01,-0.035,-0.074,0.023,0.103,0.018,0.094,0.093,0.034,-0.021,-0.083,-0.004,0.007,-0.092,-0.083,0.07,0.07,-0.107,-0.141,-0.105,0.118,0.082,0.015
ctx-rh-FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,0.124,-0.033,0.092,-0.003,-0.119,-0.104,-0.032,-0.02,0.038,-0.066,0.105,0.031,-0.03,-0.206,-0.228,-0.143,0.027,-0.03,-0.034,0.013,0.052,0.039,0.031,0.037,0.02,-0.117,0.062,-0.028,-0.038,-0.039,0.03,-0.039,-0.103
ctx-rh-FCBm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156,0.052,0.041,0.051,0.031,-0.075,-0.047,-0.063,-0.055,-0.143,0.024,-0.007,0.002,-0.055,0.015,-0.081,0.059,-0.049,-0.1,0.026,0.086,0.075,0.068,-0.077,0.003,-0.014,0.071,-0.032,-0.097,-0.014,-0.011,-0.064,-0.085
ctx-rh-FDdelta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093,0.176,0.052,-0.019,0.071,0.016,-0.016,-0.043,-0.031,0.064,0.055,0.071,-0.134,-0.099,-0.054,-0.088,-0.097,-0.076,-0.08,0.023,-0.137,-0.078,0.025,0.021,-0.075,-0.065,0.125,-0.047,0.07,-0.03,-0.056,0.075
ctx-rh-FDL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093,0.099,-0.143,-0.125,-0.14,-0.085,-0.03,-0.074,0.05,0.008,-0.012,-0.142,-0.183,-0.204,0.067,0.061,0.065,-0.136,-0.149,-0.083,-0.022,0.064,-0.059,-0.173,0.019,-0.035,-0.007,-0.092,-0.083,-0.092,-0.129
