,ctx-lh-FA,ctx-lh-FB,ctx-lh-FBA,ctx-lh-FC,ctx-lh-FCBm,ctx-lh-FDdelta,ctx-lh-FDL,ctx-lh-FDm,ctx-lh-FDp,ctx-lh-FE,ctx-lh-FF,ctx-lh-FG,ctx-lh-FH,ctx-lh-FL,ctx-lh-H,ctx-lh-IA,ctx-lh-IB,ctx-lh-LA,ctx-lh-LC1,ctx-lh-LC2,ctx-lh-LE,ctx-lh-OA,ctx-lh-OB,ctx-lh-OC,ctx-lh-PB,ctx-lh-PC,ctx-lh-PEm,ctx-lh-PEp,ctx-lh-PF,ctx-lh-PFD,ctx-lh-PG,ctx-lh-PH,ctx-lh-TA,ctx-lh-TB,ctx-lh-TE1,ctx-lh-TE2,ctx-lh-TF,ctx-lh-TG,ctx-rh-FA,ctx-rh-FB,ctx-rh-FBA,ctx-rh-FC,ctx-rh-FCBm,ctx-rh-FDdelta,ctx-rh-FDL,ctx-rh-FDm,ctx-rh-FDp,ctx-rh-FE,ctx-rh-FF,ctx-rh-FG,ctx-rh-FH,ctx-rh-FL,ctx-rh-H,ctx-rh-IA,ctx-rh-IB,ctx-rh-LA,ctx-rh-LC1,ctx-rh-LC2,ctx-rh-LE,ctx-rh-OA,ctx-rh-OB,ctx-rh-OC,ctx-rh-PB,ctx-rh-PC,ctx-rh-PEm,ctx-rh-PEp,ctx-rh-PF,ctx-rh-PFD,ctx-rh-PG,ctx-rh-PH,ctx-rh-TA,ctx-rh-TB,ctx-rh-TE1,ctx-rh-TE2,ctx-rh-TF,ctx-rh-TG
ctx-lh-FF,,,,,,,,,,,,0.012,-0.156,0.037,-0.076,0.103,0.122,0.039,-0.116,-0.076,-0.143,-0.054,-0.064,-0.072,-0.051,-0.004,-0.152,-0.034,-0.026,0.018,-0.002,-0.165,-0.063,-0.025,-0.145,-0.134,-0.192,-0.007,-0.013,-0.106,0.004,0.012,0.204,0.098,0.02,0.136,0.124,0.077,0.146,-0.182,-0.062,-0.0,-0.035,0.097,0.013,0.002,-0.022,-0.047,0.105,-0.085,-0.041,-0.069,0.032,0.014,0.059,-0.13,0.037,-0.089,-0.045,-0.116,0.063,0.066,0.015,0.018,-0.126,0.096
ctx-lh-FG,,,,,,,,,,,,,-0.05,0.109,-0.057,-0.007,-0.067,-0.049,-0.078,-0.061,-0.071,-0.076,-0.033,0.011,0.032,-0.035,-0.075,-0.051,-0.017,-0.057,-0.001,-0.11,0.114,-0.048,0.059,-0.063,0.007,0.099,-0.052,-0.115,0.164,0.094,0.119,0.035,-0.141,0.142,0.05,-0.047,0.079,-0.143,-0.086,0.143,-0.03,0.153,0.099,0.055,0.06,-0.085,-0.12,-0.026,-0.043,0.043,0.042,0.072,-0.064,-0.033,-0.014,0.04,-0.094,-0.116,0.022,-0.03,0.006,-0.076,-0.14,0.1
ctx-lh-FH,,,,,,,,,,,,,,-0.016,-0.036,0.077,-0.042,-0.1,-0.064,-0.028,-0.019,-0.02,0.058,-0.091,-0.102,-0.083,-0.123,-0.07,0.034,-0.032,0.033,-0.027,-0.1,-0.013,-0.019,-0.131,-0.133,-0.026,-0.093,-0.19,0.112,0.09,0.087,0.23,0.021,0.198,0.059,-0.046,-0.05,-0.173,-0.114,-0.052,-0.083,0.042,0.042,-0.06,-0.048,-0.103,0.018,0.006,0.007,-0.049,-0.154,-0.065,-0.062,-0.134,-0.008,0.074,-0.079,-0.026,-0.034,-0.064,-0.058,-0.073,-0.089,0.029
ctx-lh-FL,,,,,,,,,,,,,,,0.03,0.226,0.126,-0.007,-0.081,0.073,-0.096,0.021,0.174,-0.011,0.006,0.042,-0.057,-0.015,0.072,0.033,0.001,0.014,-0.073,-0.021,0.018,-0.043,0.016,0.077,-0.056,-0.127,0.019,0.091,0.24,0.196,-0.005,0.234,0.141,0.027,0.077,-0.061,0.127,-0.041,-0.028,0.094,0.115,0.027,-0.022,-0.081,0.128,0.041,0.111,0.002,-0.059,-0.008,-0.013,-0.041,0.036,-0.014,-0.077,0.044,-0.027,-0.064,-0.018,0.077,-0.095,0.141
ctx-lh-H,,,,,,,,,,,,,,,,-0.223,-0.116,-0.274,-0.225,-0.132,-0.165,-0.035,-0.078,-0.205,-0.103,-0.051,-0.176,-0.175,-0.293,-0.118,-0.21,-0.046,-0.142,-0.216,-0.179,-0.151,-0.051,0.083,-0.034,-0.245,-0.088,-0.323,-0.243,-0.12,-0.115,-0.161,-0.033,-0.207,-0.161,-0.038,-0.038,0.089,-0.127,-0.146,-0.129,-0.3,-0.127,-0.127,0.002,0.009,0.005,0.019,-0.193,-0.011,-0.096,-0.215,-0.148,0.15,-0.268,-0.09,-0.245,-0.187,-0.342,-0.179,-0.154,-0.041
ctx-lh-IA,,,,,,,,,,,,,,,,,-0.136,0.059,0.086,-0.0,-0.009,-0.237,-0.171,-0.155,-0.123,-0.092,-0.093,-0.085,-0.03,-0.201,0.074,-0.236,0.009,-0.141,0.078,0.045,-0.112,0.159,-0.118,0.012,-0.039,0.09,-0.027,0.113,0.217,0.114,0.312,0.152,0.119,0.019,0.102,0.07,-0.177,-0.136,-0.169,0.072,0.01,-0.032,-0.082,-0.271,-0.161,-0.174,-0.123,-0.105,-0.204,-0.268,-0.21,-0.039,-0.076,-0.304,-0.071,-0.178,-0.007,-0.152,-0.217,0.103
ctx-lh-IB,,,,,,,,,,,,,,,,,,0.042,0.083,0.019,-0.023,-0.216,-0.06,-0.122,-0.098,-0.086,-0.111,-0.023,0.02,-0.222,0.006,-0.242,-0.101,-0.194,-0.073,-0.038,-0.023,0.116,-0.078,0.062,-0.071,0.211,0.027,0.301,0.223,0.246,0.202,0.022,0.092,0.024,0.103,0.043,0.011,-0.115,-0.146,0.07,0.082,-0.083,-0.021,-0.233,-0.062,-0.142,-0.056,-0.051,-0.15,-0.097,-0.057,-0.19,0.018,-0.316,-0.09,-0.062,-0.026,-0.093,-0.058,0.213
ctx-lh-LA,,,,,,,,,,,,,,,,,,,0.114,-0.057,-0.164,-0.08,-0.058,-0.0,0.014,0.011,0.036,-0.083,0.072,0.019,0.063,-0.19,-0.004,0.04,-0.025,-0.049,-0.155,-0.039,0.052,0.15,0.113,0.254,0.206,0.156,0.084,0.264,0.285,-0.062,0.166,-0.101,0.011,-0.143,-0.187,-0.01,0.022,-0.073,0.101,-0.109,0.023,-0.163,-0.159,-0.037,0.094,0.023,0.068,-0.106,0.031,-0.005,0.044,-0.155,0.058,0.016,0.055,-0.051,-0.05,0.096
ctx-lh-LC1,,,,,,,,,,,,,,,,,,,,-0.391,-0.27,-0.055,-0.126,-0.044,0.124,0.009,-0.178,-0.281,0.089,0.075,-0.204,-0.101,-0.107,-0.159,-0.152,-0.203,-0.11,0.172,0.047,0.031,-0.011,-0.02,-0.003,-0.003,-0.04,0.034,-0.061,-0.244,-0.001,-0.06,-0.166,-0.165,-0.074,-0.043,-0.001,0.11,-0.236,-0.318,-0.141,-0.032,-0.067,0.094,0.143,-0.05,0.0,-0.117,0.213,-0.114,0.007,-0.059,0.077,-0.015,-0.043,-0.039,0.052,0.115
ctx-lh-LC2,,,,,,,,,,,,,,,,,,,,,-0.157,0.068,0.017,0.086,0.035,0.113,-0.113,-0.309,0.049,0.059,-0.155,0.065,-0.018,-0.031,-0.058,-0.107,-0.022,0.106,0.073,-0.054,0.031,-0.102,-0.003,-0.186,-0.065,-0.024,-0.156,-0.321,-0.032,-0.05,-0.059,-0.033,-0.126,-0.074,0.033,-0.071,-0.235,-0.326,-0.047,0.044,0.067,0.221,0.075,0.009,0.029,-0.076,0.103,-0.071,-0.053,0.019,0.036,0.005,0.008,-0.093,0.009,0.029
ctx-lh-LE,,,,,,,,,,,,,,,,,,,,,,-0.137,-0.115,-0.248,-0.122,-0.106,-0.239,-0.385,-0.087,-0.029,-0.195,-0.073,-0.109,-0.033,-0.043,-0.011,0.025,0.115,-0.074,-0.101,0.026,-0.059,-0.075,-0.061,0.0,0.087,-0.026,-0.253,0.014,-0.074,-0.201,0.034,-0.119,-0.036,-0.011,-0.045,-0.367,-0.2,-0.175,-0.132,-0.12,-0.066,-0.132,-0.085,-0.189,-0.291,-0.001,0.016,-0.117,-0.15,0.088,-0.024,-0.065,-0.186,-0.048,0.061
ctx-lh-OA,,,,,,,,,,,,,,,,,,,,,,,-0.034,-0.129,-0.089,-0.156,-0.087,-0.187,0.003,-0.188,0.041,-0.096,-0.204,-0.174,-0.077,0.074,0.009,0.076,-0.149,-0.048,-0.142,-0.062,-0.106,-0.118,0.077,-0.075,-0.036,-0.132,0.105,0.039,-0.003,-0.149,-0.015,-0.034,-0.092,-0.02,-0.143,0.009,-0.146,-0.013,-0.005,-0.059,-0.168,-0.134,-0.215,-0.016,0.045,-0.299,0.041,0.044,-0.012,-0.095,0.046,-0.022,0.072,0.047
ctx-lh-OB,,,,,,,,,,,,,,,,,,,,,,,,-0.045,-0.154,-0.125,-0.08,-0.277,-0.004,-0.137,-0.143,-0.021,-0.162,-0.189,-0.064,0.089,0.067,0.118,-0.084,-0.058,-0.113,-0.019,-0.046,-0.114,0.014,-0.054,-0.031,-0.113,0.129,0.059,-0.01,-0.038,0.161,-0.006,0.017,0.03,-0.178,-0.045,-0.187,-0.043,0.16,-0.096,-0.091,-0.138,-0.26,-0.03,0.014,-0.299,-0.016,0.012,-0.117,-0.025,-0.032,0.001,0.04,0.116
ctx-lh-OC,,,,,,,,,,,,,,,,,,,,,,,,,-0.208,-0.136,-0.177,-0.32,0.012,-0.099,-0.036,-0.089,-0.168,-0.134,-0.024,-0.039,-0.003,0.107,-0.055,-0.046,-0.258,-0.049,-0.107,-0.056,0.053,0.0,-0.018,-0.178,0.109,0.095,-0.056,-0.037,-0.083,-0.118,-0.082,0.042,-0.152,-0.083,-0.16,-0.098,-0.032,-0.074,-0.156,-0.129,-0.195,-0.1,0.064,-0.308,0.006,-0.023,-0.06,-0.107,-0.124,-0.091,0.031,0.087
ctx-lh-PB,,,,,,,,,,,,,,,,,,,,,,,,,,-0.139,0.016,-0.038,0.044,-0.127,-0.012,-0.16,-0.005,-0.033,0.078,-0.136,-0.119,-0.054,-0.004,-0.015,-0.106,-0.006,0.071,0.012,-0.034,-0.068,-0.107,-0.182,-0.058,-0.056,-0.037,-0.171,-0.155,0.028,0.113,-0.068,0.119,0.026,-0.104,-0.185,-0.14,-0.203,-0.09,-0.003,-0.018,-0.082,-0.032,-0.066,-0.01,-0.223,-0.14,-0.024,-0.104,-0.163,-0.261,-0.095
ctx-lh-PC,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032,-0.008,0.176,-0.047,0.042,-0.248,-0.102,-0.199,-0.061,-0.236,-0.202,-0.001,-0.073,0.093,-0.222,0.113,0.073,0.031,0.178,0.087,0.1,-0.067,0.08,-0.179,-0.058,-0.143,0.046,0.084,0.01,0.001,0.065,-0.02,-0.143,-0.219,-0.128,-0.172,-0.125,-0.07,-0.041,0.02,0.092,-0.302,0.042,-0.166,0.02,0.148,0.146,0.083,-0.061,0.16
ctx-lh-PEm,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026,0.144,-0.023,-0.049,-0.118,-0.028,-0.195,-0.071,-0.274,-0.236,-0.064,0.082,-0.029,-0.159,-0.068,-0.021,-0.159,-0.1,-0.059,-0.141,-0.265,-0.085,-0.049,-0.133,-0.233,0.026,-0.03,-0.063,-0.074,-0.24,-0.101,-0.294,-0.12,-0.148,-0.227,0.013,0.042,-0.034,-0.007,0.106,-0.233,-0.033,-0.068,0.078,0.087,0.072,0.058,-0.063,0.002
ctx-lh-PEp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,-0.115,-0.115,-0.158,-0.125,-0.195,-0.108,-0.235,-0.152,0.094,0.114,-0.028,-0.119,-0.031,0.001,-0.166,-0.117,-0.002,-0.077,-0.263,0.027,0.01,0.009,-0.055,-0.051,-0.112,-0.079,-0.106,-0.332,-0.246,-0.386,-0.072,-0.25,-0.165,0.004,0.057,-0.002,-0.152,0.11,-0.269,-0.077,-0.044,-0.046,-0.118,-0.055,-0.09,0.015,0.096
ctx-lh-PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109,0.112,-0.117,0.055,-0.033,0.118,-0.122,-0.175,0.007,0.094,0.035,-0.056,-0.026,0.021,-0.161,0.01,-0.119,-0.065,-0.086,-0.008,0.127,-0.074,-0.061,-0.011,0.113,0.01,0.045,0.054,0.042,0.041,0.029,-0.043,0.007,0.111,0.065,0.041,0.012,0.035,-0.024,0.058,0.031,0.187,0.155,0.246,0.063,-0.024,0.025
ctx-lh-PFD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032,-0.265,-0.115,-0.176,-0.084,-0.094,-0.156,0.037,-0.072,0.092,-0.112,0.127,0.034,0.189,0.268,0.104,0.155,-0.066,0.071,-0.061,-0.037,-0.021,-0.099,-0.04,-0.153,0.082,0.164,0.022,-0.047,-0.259,-0.158,-0.142,-0.09,-0.111,-0.132,-0.206,-0.109,-0.143,-0.062,-0.246,-0.145,-0.1,-0.025,-0.178,-0.117,0.03
ctx-lh-PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.029,-0.136,0.005,-0.026,-0.073,0.149,0.039,-0.066,0.065,-0.136,0.062,-0.113,-0.005,0.037,-0.124,-0.166,0.068,0.015,-0.218,-0.159,-0.071,0.089,0.028,0.131,-0.25,-0.251,-0.075,0.109,0.054,0.171,0.074,0.011,-0.015,-0.004,0.231,-0.051,-0.094,0.105,0.142,-0.046,0.049,0.016,0.011,0.027
ctx-lh-PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.136,-0.172,-0.026,0.088,0.043,0.126,-0.162,-0.09,-0.24,-0.109,-0.233,-0.151,0.023,-0.14,-0.066,-0.124,-0.033,0.093,0.021,-0.197,0.057,-0.224,-0.141,-0.087,-0.217,0.006,-0.09,0.075,0.153,-0.029,-0.189,-0.205,-0.208,-0.007,0.02,-0.277,0.043,0.039,-0.072,-0.059,-0.012,-0.011,-0.022,0.065
ctx-lh-TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.216,-0.062,-0.016,-0.085,0.105,0.007,0.06,-0.108,0.021,0.009,0.03,0.082,0.061,0.155,0.055,0.148,-0.047,-0.034,-0.093,0.049,-0.044,-0.123,-0.019,-0.119,-0.086,-0.072,-0.153,-0.055,-0.137,-0.022,0.054,0.08,-0.171,0.203,-0.167,0.037,-0.161,0.057,-0.123,0.038,0.04,0.001,0.187
ctx-lh-TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.109,-0.045,-0.09,-0.005,-0.084,-0.023,-0.176,-0.038,-0.09,-0.067,-0.029,-0.1,0.039,-0.125,0.063,0.065,-0.175,-0.049,-0.028,-0.138,-0.193,-0.011,-0.102,0.01,-0.123,-0.06,0.09,-0.06,-0.175,-0.146,-0.085,-0.18,0.071,-0.042,0.043,-0.122,-0.167,-0.127,-0.09,-0.15,-0.088,0.011
ctx-lh-TE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,-0.086,0.046,0.014,0.016,-0.033,-0.039,0.026,-0.116,-0.053,0.023,-0.011,-0.046,0.033,-0.012,-0.143,-0.044,-0.034,0.083,0.123,0.068,-0.133,0.018,0.043,-0.079,0.105,0.012,0.025,0.073,0.1,-0.061,0.274,0.022,0.031,-0.03,0.062,-0.095,-0.025,-0.006,-0.049,0.029
ctx-lh-TE2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.133,-0.035,-0.049,-0.085,-0.008,-0.156,-0.054,-0.125,-0.111,-0.05,-0.099,-0.027,-0.07,0.036,-0.18,-0.138,-0.065,-0.034,0.018,-0.022,-0.348,-0.091,-0.014,0.146,0.171,0.028,-0.097,-0.118,-0.129,-0.147,0.01,-0.053,-0.169,0.036,0.054,-0.067,-0.014,-0.015,-0.073,-0.025
ctx-lh-TF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.106,-0.16,-0.145,-0.136,-0.142,-0.108,-0.009,-0.045,-0.073,0.026,0.067,-0.053,0.041,-0.028,-0.075,-0.031,-0.084,-0.01,-0.111,-0.224,0.027,0.083,0.12,0.197,0.035,-0.223,-0.16,-0.138,-0.084,-0.057,-0.13,-0.031,0.082,-0.102,-0.133,-0.031,0.022,-0.012,-0.047
ctx-lh-TG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011,-0.115,0.014,-0.053,0.08,0.157,0.078,0.151,0.15,-0.007,0.005,0.018,0.13,0.035,0.074,-0.002,0.0,-0.067,0.096,0.133,0.281,0.095,0.13,0.078,-0.008,0.058,0.153,-0.031,0.119,0.1,0.092,0.024,0.053,-0.032,0.045,0.091,-0.108,-0.021
ctx-rh-FA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088,-0.087,-0.008,0.009,-0.048,0.045,-0.089,-0.077,-0.166,-0.052,-0.155,-0.032,-0.226,-0.035,0.01,0.042,0.03,0.218,0.091,-0.071,-0.196,-0.096,-0.097,-0.039,-0.129,0.042,0.115,0.149,-0.229,0.108,-0.136,-0.002,0.048,0.048,0.086,-0.13,0.092
ctx-rh-FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046,-0.084,0.023,-0.048,0.049,-0.127,-0.098,-0.125,-0.095,-0.203,-0.077,-0.137,-0.054,0.01,-0.005,0.125,0.062,-0.02,-0.065,-0.062,-0.101,0.012,0.163,0.072,0.034,-0.103,-0.027,-0.176,-0.039,-0.019,0.016,0.198,0.087,0.092,-0.052,-0.049
ctx-rh-FBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.152,0.061,0.167,0.195,0.059,0.187,0.232,0.188,0.127,0.12,0.019,-0.02,-0.077,-0.055,0.074,0.087,0.126,-0.001,-0.179,-0.228,-0.158,-0.191,-0.058,-0.089,-0.124,-0.035,-0.335,0.067,-0.069,-0.025,-0.072,0.119,0.012,0.009,0.096
ctx-rh-FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,-0.116,-0.059,0.009,-0.1,-0.027,0.032,-0.083,0.005,-0.012,-0.16,0.039,0.024,0.191,0.023,-0.107,-0.085,-0.052,-0.101,-0.016,0.096,-0.007,0.034,-0.074,-0.024,-0.052,-0.081,-0.017,0.05,0.073,0.079,0.015,-0.072,0.11
ctx-rh-FCBm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.059,-0.042,0.228,0.151,0.19,0.049,0.106,0.148,-0.178,0.001,-0.082,0.129,0.04,-0.014,-0.044,-0.072,-0.123,-0.087,0.037,-0.1,-0.04,-0.091,-0.052,-0.008,-0.075,-0.05,0.019,-0.034,0.106,-0.023,-0.01,0.122
ctx-rh-FDdelta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035,-0.02,0.104,0.037,-0.018,0.114,0.103,0.149,0.032,0.106,0.092,0.092,-0.095,-0.218,0.0,-0.118,-0.164,-0.106,0.028,-0.094,-0.124,-0.135,-0.138,0.085,-0.152,-0.14,0.09,-0.027,-0.017,0.015,0.001,0.169
