,ctx-lh-BA1_3,ctx-lh-BA2,ctx-lh-BA4,ctx-lh-BA5,ctx-lh-BA6,ctx-lh-BA7,ctx-lh-BA8,ctx-lh-BA9,ctx-lh-BA10,ctx-lh-BA11,ctx-lh-BA13,ctx-lh-BA16,ctx-lh-BA17,ctx-lh-BA18,ctx-lh-BA19,ctx-lh-BA20,ctx-lh-BA21,ctx-lh-BA22,ctx-lh-BA23,ctx-lh-BA24,ctx-lh-BA25,ctx-lh-BA26_29_30,ctx-lh-BA27,ctx-lh-BA28,ctx-lh-BA31,ctx-lh-BA32,ctx-lh-BA33,ctx-lh-BA34,ctx-lh-BA35_36,ctx-lh-BA37,ctx-lh-BA38,ctx-lh-BA39,ctx-lh-BA40,ctx-lh-BA41_42_52,ctx-lh-BA43,ctx-lh-BA44,ctx-lh-BA45,ctx-lh-BA46,ctx-lh-BA47,ctx-rh-BA1_3,ctx-rh-BA2,ctx-rh-BA4,ctx-rh-BA5,ctx-rh-BA6,ctx-rh-BA7,ctx-rh-BA8,ctx-rh-BA9,ctx-rh-BA10,ctx-rh-BA11,ctx-rh-BA13,ctx-rh-BA16,ctx-rh-BA17,ctx-rh-BA18,ctx-rh-BA19,ctx-rh-BA20,ctx-rh-BA21,ctx-rh-BA22,ctx-rh-BA23,ctx-rh-BA24,ctx-rh-BA25,ctx-rh-BA26_29_30,ctx-rh-BA27,ctx-rh-BA28,ctx-rh-BA31,ctx-rh-BA32,ctx-rh-BA33,ctx-rh-BA34,ctx-rh-BA35_36,ctx-rh-BA37,ctx-rh-BA38,ctx-rh-BA39,ctx-rh-BA40,ctx-rh-BA41_42_52,ctx-rh-BA43,ctx-rh-BA44,ctx-rh-BA45,ctx-rh-BA46,ctx-rh-BA47
ctx-lh-BA13,,,,,,,,,,,,0.118,-0.029,0.045,-0.033,-0.066,-0.002,-0.249,-0.046,0.319,-0.003,-0.132,-0.271,-0.093,0.053,0.189,0.03,-0.081,-0.07,-0.024,-0.131,-0.032,0.086,-0.209,0.08,-0.191,-0.25,-0.27,-0.117,0.108,0.266,0.114,0.371,-0.068,0.155,-0.01,-0.096,0.034,0.012,-0.114,-0.163,-0.029,-0.034,0.003,-0.023,-0.078,-0.12,0.05,0.097,-0.124,0.009,-0.153,-0.202,0.051,0.217,0.051,0.04,-0.245,0.022,-0.187,0.131,0.137,-0.063,-0.074,-0.013,-0.263,-0.181,-0.143
ctx-lh-BA16,,,,,,,,,,,,,0.044,0.208,0.179,-0.052,-0.19,-0.365,-0.256,0.142,0.034,-0.299,-0.385,-0.178,-0.085,-0.056,-0.032,-0.157,-0.283,-0.072,-0.246,0.039,0.23,-0.212,0.034,-0.232,-0.264,-0.119,-0.186,0.179,0.279,0.181,0.445,0.183,0.265,0.015,-0.086,0.148,-0.046,-0.037,-0.211,0.157,0.174,0.171,-0.275,-0.348,-0.192,-0.079,-0.062,-0.071,-0.161,-0.363,-0.432,-0.074,0.087,0.204,-0.095,-0.336,0.133,-0.397,0.024,0.333,-0.177,-0.148,0.168,-0.041,0.063,-0.078
ctx-lh-BA17,,,,,,,,,,,,,,0.141,0.23,0.227,0.045,-0.035,0.035,-0.005,-0.033,0.004,0.266,0.436,-0.112,-0.089,-0.114,0.092,0.307,0.248,-0.015,-0.103,-0.196,-0.071,-0.03,0.008,-0.102,-0.147,-0.214,-0.112,-0.24,-0.142,0.062,-0.054,0.087,-0.242,-0.112,-0.093,0.033,0.044,0.025,0.063,0.238,0.101,0.232,-0.213,-0.108,-0.083,-0.014,-0.175,0.12,0.112,0.149,-0.114,0.063,0.052,-0.118,0.251,-0.077,0.044,-0.153,0.052,-0.087,-0.001,-0.148,-0.256,-0.192,-0.302
ctx-lh-BA18,,,,,,,,,,,,,,,0.038,0.02,-0.011,0.005,0.081,-0.074,0.111,0.109,0.419,0.473,-0.031,-0.083,-0.274,0.213,0.418,0.085,0.184,-0.112,-0.149,0.197,0.107,0.057,0.022,-0.097,-0.183,-0.163,-0.33,-0.167,-0.064,-0.099,0.038,-0.055,0.074,-0.088,-0.253,0.071,0.133,0.168,0.009,-0.034,0.255,-0.159,-0.088,0.054,-0.083,-0.007,0.169,0.262,0.327,0.025,-0.064,-0.109,0.154,0.355,-0.141,0.195,-0.104,0.018,0.064,0.014,-0.205,-0.12,-0.123,-0.342
ctx-lh-BA19,,,,,,,,,,,,,,,,-0.051,-0.052,-0.074,-0.005,-0.152,0.081,0.112,0.33,0.273,-0.192,0.087,-0.14,0.251,0.176,0.102,0.131,-0.287,-0.164,-0.025,0.039,0.126,0.121,-0.102,-0.079,-0.066,-0.159,-0.069,0.021,-0.071,0.029,-0.148,-0.003,-0.1,-0.218,0.018,0.085,0.104,-0.003,0.305,0.261,-0.136,-0.055,-0.032,-0.021,-0.088,0.183,0.262,0.253,-0.084,-0.081,-0.082,0.118,0.178,-0.021,0.245,-0.231,-0.12,-0.047,0.084,-0.098,0.025,-0.203,-0.263
ctx-lh-BA20,,,,,,,,,,,,,,,,,0.159,0.239,0.187,-0.029,-0.041,0.02,0.165,0.256,0.142,-0.043,0.006,-0.016,0.185,-0.124,0.217,0.005,-0.072,0.163,0.065,0.008,-0.062,0.033,-0.047,0.037,0.111,0.234,-0.037,-0.05,-0.25,-0.071,-0.057,-0.146,-0.131,-0.051,0.013,0.204,-0.039,-0.032,0.041,0.071,-0.028,0.089,-0.166,-0.137,-0.038,0.227,0.277,0.022,-0.097,-0.164,0.049,0.33,-0.182,-0.046,-0.225,-0.394,0.142,0.023,-0.124,-0.16,-0.207,0.068
ctx-lh-BA21,,,,,,,,,,,,,,,,,,0.097,0.131,-0.122,-0.218,0.08,-0.136,-0.132,0.082,-0.034,0.27,-0.231,-0.005,-0.191,-0.148,0.352,0.061,0.039,-0.073,-0.106,0.088,0.047,0.045,0.001,-0.118,0.072,0.045,-0.174,-0.02,-0.05,-0.039,-0.038,-0.004,-0.153,0.043,0.045,0.087,-0.087,-0.022,-0.049,-0.2,0.102,-0.102,-0.224,-0.044,0.037,-0.095,0.071,-0.197,0.025,-0.021,0.017,-0.038,-0.008,0.115,-0.108,-0.008,-0.197,-0.22,-0.006,0.089,0.125
ctx-lh-BA22,,,,,,,,,,,,,,,,,,,0.121,-0.016,-0.117,0.093,-0.223,-0.212,0.058,0.164,0.223,-0.07,-0.157,-0.225,0.032,0.346,0.084,-0.361,-0.247,-0.049,0.11,0.156,0.164,-0.076,0.061,-0.026,0.071,-0.188,0.053,-0.039,-0.001,0.164,0.055,-0.393,-0.336,-0.14,-0.025,-0.168,0.149,0.032,-0.182,0.05,-0.05,-0.156,0.034,-0.148,-0.388,-0.05,-0.102,0.037,0.008,-0.121,-0.045,-0.013,0.293,-0.107,-0.202,-0.278,-0.203,-0.096,-0.057,0.056
ctx-lh-BA23,,,,,,,,,,,,,,,,,,,,-0.06,-0.082,0.009,-0.008,-0.028,0.1,0.273,0.175,0.079,0.065,-0.101,0.095,0.076,-0.027,-0.192,-0.098,0.044,0.254,0.033,0.191,0.105,-0.223,-0.046,-0.148,0.033,0.016,0.066,0.06,-0.061,-0.026,-0.302,0.053,-0.078,0.027,-0.166,0.164,0.236,0.018,0.138,0.207,0.057,0.069,-0.067,0.057,-0.118,0.164,0.127,-0.21,0.178,0.01,0.134,0.176,-0.145,-0.009,-0.07,-0.045,0.125,-0.143,0.1
ctx-lh-BA24,,,,,,,,,,,,,,,,,,,,,-0.033,0.013,-0.187,-0.022,-0.02,0.029,0.086,-0.044,0.142,-0.086,0.076,-0.084,0.235,-0.002,-0.049,0.204,0.161,-0.005,0.088,0.083,0.08,0.089,0.212,0.299,0.186,-0.107,-0.202,-0.068,-0.205,0.046,0.004,-0.013,-0.215,-0.102,-0.068,-0.007,0.156,0.069,0.009,0.07,0.059,-0.112,0.04,0.061,-0.087,-0.187,0.2,0.285,-0.036,0.074,0.059,0.164,0.038,-0.036,0.195,0.026,-0.029,-0.009
ctx-lh-BA25,,,,,,,,,,,,,,,,,,,,,,-0.249,0.135,0.119,-0.079,-0.048,0.034,0.203,0.019,-0.08,0.019,-0.173,-0.09,0.025,-0.098,-0.246,-0.252,-0.296,-0.124,-0.048,0.009,-0.013,0.155,0.174,0.067,-0.079,-0.136,0.013,-0.015,-0.021,0.009,-0.086,-0.009,-0.009,-0.079,-0.309,-0.169,-0.015,-0.106,-0.058,-0.083,0.122,0.19,-0.062,-0.078,-0.076,0.172,0.031,-0.084,-0.075,-0.101,0.005,0.063,0.018,0.053,-0.103,-0.071,-0.045
ctx-lh-BA26_29_30,,,,,,,,,,,,,,,,,,,,,,,-0.014,-0.048,0.053,0.082,0.145,0.093,0.123,0.075,0.09,0.241,-0.052,-0.233,-0.288,0.079,0.208,0.083,0.083,-0.051,-0.233,-0.136,-0.144,-0.048,0.114,-0.029,0.011,-0.053,-0.046,-0.086,0.072,-0.102,-0.079,-0.128,0.082,0.106,0.061,0.007,0.143,0.034,0.1,-0.288,-0.051,-0.114,0.058,0.076,-0.13,0.217,-0.013,0.149,0.275,-0.094,-0.111,-0.089,0.057,0.158,-0.099,0.127
ctx-lh-BA27,,,,,,,,,,,,,,,,,,,,,,,,-0.143,0.172,0.012,0.22,-0.299,-0.086,0.16,-0.323,0.113,-0.105,-0.291,-0.124,-0.511,-0.138,-0.009,-0.05,-0.096,-0.198,0.012,-0.117,-0.015,0.272,-0.037,-0.202,-0.025,0.106,-0.495,-0.243,0.133,0.173,0.03,0.004,-0.003,-0.261,0.068,-0.163,0.17,0.01,-0.147,-0.355,0.017,-0.145,0.073,-0.178,-0.301,0.125,-0.273,-0.017,-0.29,-0.188,-0.244,-0.304,-0.269,-0.171,-0.393
ctx-lh-BA28,,,,,,,,,,,,,,,,,,,,,,,,,0.081,0.191,0.066,-0.105,0.037,0.261,-0.056,0.097,0.022,-0.204,0.042,-0.094,-0.066,-0.019,-0.114,-0.1,-0.027,0.102,0.126,0.11,0.165,-0.064,-0.152,-0.158,0.178,-0.184,-0.038,0.283,0.308,0.075,0.132,-0.113,-0.184,0.049,-0.011,0.075,0.027,-0.388,-0.165,-0.051,-0.029,0.092,-0.175,-0.049,0.239,-0.151,-0.084,-0.131,0.001,-0.054,-0.007,-0.116,-0.028,-0.184
ctx-lh-BA31,,,,,,,,,,,,,,,,,,,,,,,,,,0.202,0.131,0.06,0.149,-0.227,0.167,0.15,-0.016,-0.094,-0.109,-0.002,0.146,0.054,0.24,0.088,-0.091,-0.043,0.086,0.051,-0.016,0.186,0.151,0.094,-0.043,-0.157,0.091,-0.058,0.022,-0.102,0.319,0.362,0.177,0.206,0.207,-0.127,0.025,-0.036,0.041,-0.07,0.199,-0.049,-0.091,0.122,-0.107,0.273,0.206,-0.102,0.159,0.135,0.012,0.067,-0.059,0.081
ctx-lh-BA32,,,,,,,,,,,,,,,,,,,,,,,,,,,0.183,0.054,0.272,-0.054,-0.001,0.188,0.133,-0.009,0.025,0.088,0.204,-0.022,0.156,-0.001,0.079,0.004,0.057,0.003,0.23,-0.218,-0.433,-0.354,-0.222,-0.063,0.089,-0.095,-0.044,0.071,-0.121,0.058,0.127,0.115,0.12,-0.038,0.119,0.104,0.184,0.079,-0.115,0.011,0.287,0.458,0.065,0.173,0.255,0.072,0.049,0.056,-0.0,-0.099,-0.21,-0.048
ctx-lh-BA33,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164,0.185,-0.072,0.218,0.103,0.133,0.012,0.119,0.195,0.285,-0.067,0.202,0.102,0.107,0.15,0.104,0.125,-0.015,-0.008,-0.116,-0.13,-0.013,-0.006,0.153,-0.064,-0.257,-0.057,-0.023,0.146,0.123,0.019,0.037,0.099,-0.026,0.163,0.259,0.082,-0.02,0.008,0.034,0.273,-0.091,0.28,-0.062,0.031,0.168,0.133,0.028,0.155,-0.065,0.038
ctx-lh-BA34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,0.068,-0.395,0.079,0.067,-0.163,-0.148,0.177,0.002,-0.012,-0.083,-0.371,-0.334,-0.134,-0.149,-0.053,-0.046,0.154,0.136,0.082,-0.271,-0.2,-0.208,-0.026,0.108,-0.032,-0.11,-0.014,-0.101,0.121,0.01,-0.213,-0.117,-0.063,-0.004,0.161,-0.094,0.326,0.235,-0.169,-0.125,-0.282,0.073,-0.045,-0.092,-0.165,0.087,-0.111,-0.06,-0.175
ctx-lh-BA35_36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.324,-0.075,-0.005,-0.01,-0.108,0.087,-0.089,0.049,-0.057,0.002,-0.026,-0.094,0.199,0.015,0.062,-0.004,0.01,0.024,-0.057,0.079,-0.172,-0.026,0.155,0.313,0.109,0.208,0.038,-0.18,0.055,0.25,0.173,0.095,-0.148,-0.238,0.081,0.185,0.303,-0.106,0.037,0.202,-0.191,-0.109,-0.245,0.077,0.039,-0.015,-0.052,-0.053,-0.145
ctx-lh-BA37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.173,-0.304,-0.245,-0.138,-0.088,0.095,0.089,0.059,-0.062,0.016,0.093,0.099,0.105,0.064,0.321,-0.205,-0.171,-0.183,-0.309,0.026,-0.101,0.249,0.129,0.289,0.183,-0.207,-0.158,-0.084,-0.063,-0.163,0.018,0.427,0.253,-0.102,-0.217,-0.088,0.108,0.117,0.223,-0.06,-0.227,-0.045,-0.129,0.03,0.039,0.1,0.105,-0.147
ctx-lh-BA38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.207,-0.286,-0.145,-0.085,-0.24,0.038,0.089,0.011,-0.072,0.024,-0.05,0.083,-0.176,0.037,-0.048,-0.107,0.039,0.293,-0.335,-0.305,-0.102,0.134,-0.094,0.028,-0.281,-0.108,0.152,0.038,0.074,0.001,-0.082,-0.026,0.057,0.045,0.248,0.011,-0.075,-0.014,-0.107,0.035,-0.111,-0.111,-0.172,-0.124,-0.144,0.089,-0.023
ctx-lh-BA39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,-0.096,-0.002,0.129,0.244,0.092,0.036,0.273,0.084,-0.037,-0.067,-0.122,-0.108,0.198,0.341,0.102,-0.183,-0.145,0.265,0.055,-0.109,-0.159,0.14,0.307,0.238,0.101,-0.071,-0.338,0.045,0.229,0.031,-0.045,-0.019,0.042,0.194,-0.067,-0.152,0.384,0.006,-0.093,0.2,0.152,-0.104,0.194,0.102,0.111
ctx-lh-BA40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.017,0.105,-0.158,-0.02,-0.167,-0.016,0.233,0.01,0.161,0.018,-0.066,0.09,0.203,0.259,-0.163,0.179,-0.003,-0.033,-0.001,-0.067,-0.022,0.06,0.362,-0.097,0.002,-0.23,-0.218,0.064,-0.298,-0.023,0.094,-0.1,0.312,-0.186,-0.021,-0.074,-0.1,0.176,0.014,0.066,0.144,0.021,0.231,0.029
ctx-lh-BA41_42_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.143,-0.42,-0.208,-0.23,-0.019,-0.061,0.105,-0.111,0.102,0.043,-0.015,0.127,0.148,0.239,0.189,-0.179,-0.247,-0.132,0.022,-0.042,0.147,0.123,-0.147,0.045,-0.011,-0.013,-0.059,-0.399,-0.36,-0.1,0.05,0.175,-0.021,-0.155,0.036,-0.13,0.249,0.105,-0.171,-0.194,-0.053,-0.039,0.001,0.03
ctx-lh-BA43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.244,-0.098,-0.007,-0.004,-0.006,0.102,-0.127,0.173,0.023,0.235,-0.106,-0.176,0.141,-0.091,-0.129,-0.082,0.041,-0.055,-0.069,-0.036,-0.11,-0.074,0.02,-0.261,-0.226,0.007,-0.214,-0.247,-0.103,0.007,0.051,0.061,-0.011,0.042,-0.148,0.058,0.15,-0.016,-0.039,-0.161,0.105,0.064,0.087
ctx-lh-BA44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.048,-0.025,0.103,0.258,0.092,0.264,-0.267,0.229,-0.354,-0.292,-0.108,-0.113,-0.092,-0.287,0.064,0.172,0.203,0.049,-0.11,-0.03,-0.184,-0.067,-0.209,-0.03,-0.089,-0.207,-0.25,-0.043,0.143,0.006,-0.042,0.242,-0.169,0.074,0.018,-0.023,-0.145,0.063,-0.131,-0.194,-0.281
ctx-lh-BA45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.131,-0.039,0.093,0.128,0.01,0.042,-0.255,0.076,-0.114,-0.256,-0.302,0.003,-0.135,-0.264,-0.085,0.041,0.141,-0.127,0.034,0.196,0.122,0.019,-0.106,0.247,0.187,0.07,-0.106,0.05,0.078,0.035,0.085,0.219,0.178,0.25,-0.084,-0.059,-0.07,0.033,-0.105,-0.351,-0.228
ctx-lh-BA46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.078,0.286,0.199,0.006,-0.005,-0.2,0.013,-0.004,-0.143,-0.098,0.024,-0.054,-0.135,0.077,0.038,-0.006,-0.136,0.14,0.132,-0.142,-0.094,-0.14,0.05,0.189,0.066,-0.029,-0.059,-0.072,0.291,-0.025,0.119,0.036,0.169,0.054,0.061,-0.001,-0.121,0.025,-0.265,-0.064
ctx-lh-BA47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.103,0.063,-0.062,-0.021,-0.193,0.038,-0.169,-0.266,-0.028,0.068,0.236,-0.281,-0.132,-0.12,-0.048,0.163,0.311,0.107,0.067,-0.096,0.057,0.171,0.312,-0.077,0.225,0.307,0.131,0.053,-0.039,0.149,0.108,0.022,0.022,0.097,0.168,0.014,-0.217,-0.099
ctx-rh-BA1_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14,-0.228,-0.211,-0.135,-0.174,0.024,-0.172,0.071,-0.009,0.07,-0.067,-0.163,-0.179,-0.187,0.108,0.021,-0.108,0.194,-0.112,0.006,-0.24,-0.18,0.03,0.169,-0.069,-0.291,-0.113,0.063,0.125,0.164,0.145,-0.049,0.014,0.068,-0.136,-0.002,0.157,-0.02
ctx-rh-BA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093,-0.031,0.224,-0.08,-0.078,0.038,-0.168,0.119,0.217,-0.09,-0.263,-0.227,-0.171,0.067,0.056,0.157,0.073,0.054,0.174,-0.237,-0.275,-0.243,-0.013,0.119,-0.04,-0.062,-0.136,0.132,-0.107,0.028,0.168,0.132,0.283,0.123,0.017,0.137,0.01
ctx-rh-BA4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015,0.143,-0.075,-0.13,-0.112,-0.078,0.016,0.165,0.086,-0.153,-0.164,-0.077,0.205,0.05,0.086,0.048,-0.082,0.022,-0.06,-0.089,-0.023,0.086,-0.157,-0.156,0.065,0.279,0.18,0.06,-0.024,0.198,-0.071,0.059,0.027,0.088,0.011,-0.024
