,ctx-lh-callosA,ctx-lh-callosB,ctx-lh-callosC,ctx-lh-callosD,ctx-lh-froB,ctx-lh-froC,ctx-lh-froD,ctx-lh-froinf,ctx-lh-froint,ctx-lh-frointB,ctx-lh-froorb,ctx-lh-froprefro,ctx-lh-frosup,ctx-lh-frosupant,ctx-lh-insinf,ctx-lh-inspostc,ctx-lh-insprec,ctx-lh-occpar,ctx-lh-occparastr,ctx-lh-occperistr,ctx-lh-occstr,ctx-lh-occtemp,ctx-lh-paradent,ctx-lh-paraspl,ctx-lh-parinfA,ctx-lh-parinfB,ctx-lh-parinfC,ctx-lh-vis-sen-bnd,ctx-lh-parsupA,ctx-lh-parsupB,ctx-lh-postcentA,ctx-lh-postcentB,ctx-lh-precentA,ctx-lh-precentB,ctx-lh-pyriform,ctx-lh-tempinf,ctx-lh-tempmed,ctx-lh-temppara,ctx-lh-temppole,ctx-lh-tempsup,ctx-lh-froA,ctx-lh-tempHeschl,ctx-lh-vis-aud-bnd,ctx-lh-parolfact,ctx-rh-callosA,ctx-rh-callosB,ctx-rh-callosC,ctx-rh-callosD,ctx-rh-froB,ctx-rh-froC,ctx-rh-froD,ctx-rh-froinf,ctx-rh-froint,ctx-rh-frointB,ctx-rh-froorb,ctx-rh-froprefro,ctx-rh-frosup,ctx-rh-frosupant,ctx-rh-insinf,ctx-rh-inspostc,ctx-rh-insprec,ctx-rh-occpar,ctx-rh-occparastr,ctx-rh-occperistr,ctx-rh-occstr,ctx-rh-occtemp,ctx-rh-paradent,ctx-rh-paraspl,ctx-rh-parinfA,ctx-rh-parinfB,ctx-rh-parinfC,ctx-rh-vis-sen-bnd,ctx-rh-parsupA,ctx-rh-parsupB,ctx-rh-postcentA,ctx-rh-postcentB,ctx-rh-precentA,ctx-rh-precentB,ctx-rh-pyriform,ctx-rh-tempinf,ctx-rh-tempmed,ctx-rh-temppara,ctx-rh-temppole,ctx-rh-tempsup,ctx-rh-froA,ctx-rh-tempHeschl,ctx-rh-vis-aud-bnd,ctx-rh-parolfact
ctx-lh-pyriform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.099,-0.064,0.025,-0.051,-0.049,0.073,-0.113,-0.003,-0.089,-0.071,-0.167,-0.173,-0.068,0.036,-0.015,0.08,-0.044,-0.022,0.006,-0.13,-0.04,-0.095,-0.04,-0.229,-0.102,-0.066,0.042,-0.075,0.118,0.138,0.032,-0.052,0.145,0.039,-0.074,0.179,0.266,0.105,0.039,0.015,0.153,0.2,-0.005,-0.129,-0.158,-0.15,-0.132,-0.167,-0.195,0.091,-0.08,0.112,-0.145
ctx-lh-tempinf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046,-0.002,-0.029,0.133,-0.059,0.183,0.11,-0.139,0.048,0.13,-0.074,0.038,-0.141,-0.143,-0.016,0.1,0.06,-0.067,-0.217,0.003,0.021,-0.106,-0.076,0.019,-0.035,0.218,0.292,0.27,0.289,0.087,-0.038,-0.086,-0.125,0.022,0.082,-0.014,-0.169,0.086,-0.007,0.059,0.11,0.057,-0.039,-0.068,-0.007,-0.025,-0.143,0.114,-0.084,0.177,0.039,-0.164
ctx-lh-tempmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.012,-0.109,-0.173,0.013,-0.133,-0.005,0.108,0.101,-0.141,-0.103,-0.036,-0.016,-0.051,0.0,0.017,-0.113,-0.156,-0.046,-0.02,-0.174,0.088,0.142,0.057,0.189,0.148,0.107,0.288,0.077,-0.047,-0.221,0.027,0.23,0.171,0.135,-0.059,0.238,-0.022,0.129,0.114,0.014,0.087,-0.214,-0.228,0.039,-0.083,-0.014,-0.144,0.043,-0.075,0.022
ctx-lh-temppara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,-0.033,0.075,-0.081,0.017,0.101,-0.094,-0.047,0.005,-0.066,0.096,0.129,0.114,0.013,0.03,-0.006,-0.165,0.081,0.07,0.16,-0.063,-0.137,-0.238,-0.032,-0.006,0.134,0.092,-0.079,-0.07,-0.049,0.075,-0.142,-0.06,-0.028,-0.015,-0.204,-0.035,-0.138,-0.06,-0.071,0.112,-0.052,0.063,-0.02,0.016,-0.049,0.036,-0.029,-0.12,-0.057
ctx-lh-temppole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.048,0.182,0.019,-0.06,-0.133,-0.246,-0.187,-0.094,0.041,-0.016,-0.103,0.109,-0.076,0.011,-0.044,0.034,-0.111,-0.153,-0.107,-0.046,-0.037,0.175,0.031,0.015,0.128,0.059,0.112,0.004,-0.031,-0.025,0.054,0.197,0.03,0.044,-0.109,0.042,0.046,-0.168,-0.013,-0.082,-0.167,-0.097,-0.075,-0.035,0.029,-0.057,-0.008,-0.017
ctx-lh-tempsup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,-0.111,-0.01,0.075,0.219,-0.008,0.007,-0.097,0.121,0.103,0.115,0.057,0.101,0.016,0.015,-0.096,0.104,0.18,-0.026,-0.101,-0.061,0.037,-0.171,-0.182,-0.017,-0.083,-0.042,0.143,0.187,0.256,0.092,-0.139,0.117,0.177,-0.061,0.091,-0.038,0.016,0.088,0.036,0.025,0.105,-0.039,-0.097,0.121,-0.008,-0.001,0.005
ctx-lh-froA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.136,0.007,-0.038,0.057,0.135,0.036,0.023,0.198,0.19,-0.027,0.158,0.088,0.044,0.023,0.023,0.036,0.007,0.038,0.095,0.079,-0.102,-0.026,-0.135,-0.047,-0.107,-0.002,-0.12,0.022,0.065,0.064,0.125,0.2,0.176,0.024,0.037,0.033,-0.001,0.071,0.11,-0.118,-0.027,0.058,0.1,-0.003,-0.051,-0.022,0.047
ctx-lh-tempHeschl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.062,0.121,0.143,-0.125,0.044,0.129,-0.029,0.218,-0.028,-0.032,-0.024,-0.107,0.145,0.016,-0.041,0.125,-0.101,-0.243,-0.137,0.046,-0.226,-0.135,-0.009,-0.124,0.038,0.16,0.215,0.051,-0.127,-0.204,-0.088,-0.06,-0.189,-0.176,-0.232,-0.16,0.192,0.001,0.05,0.01,0.124,-0.137,0.058,-0.056,-0.037,0.177
ctx-lh-vis-aud-bnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,0.12,0.081,0.107,0.006,0.151,0.093,0.11,0.031,0.086,-0.002,0.05,-0.09,0.153,0.046,-0.009,-0.03,0.025,-0.167,-0.043,0.053,0.169,-0.108,-0.129,0.002,0.013,0.087,0.046,0.099,0.148,0.032,0.069,-0.042,0.01,0.131,0.012,-0.083,-0.193,0.008,-0.087,-0.059,0.016,-0.057,-0.067,-0.012
ctx-lh-parolfact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.043,0.076,-0.168,0.031,-0.053,-0.024,-0.057,-0.031,-0.028,0.068,-0.097,-0.012,-0.107,-0.079,0.105,0.058,0.052,0.035,0.162,0.155,0.18,0.116,-0.107,-0.06,-0.0,-0.087,0.017,0.081,0.034,-0.033,-0.071,0.06,0.021,-0.114,-0.013,-0.117,-0.012,-0.121,0.064,0.057,-0.064,0.217,0.041,-0.082
ctx-rh-callosA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,-0.198,-0.064,0.015,0.044,0.015,0.013,0.115,0.049,0.062,-0.038,0.248,0.131,0.076,0.132,-0.197,0.029,0.166,0.084,0.133,0.04,-0.025,0.15,0.098,-0.106,-0.009,-0.147,0.076,0.063,0.309,0.141,0.212,0.164,-0.034,0.064,0.001,-0.028,-0.034,-0.043,0.013,0.215,0.024,0.118
ctx-rh-callosB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.082,0.242,0.177,0.153,0.122,0.237,0.174,0.11,0.223,-0.026,0.202,-0.087,-0.04,-0.043,0.045,-0.062,-0.055,-0.032,-0.01,-0.04,0.176,0.16,-0.116,-0.084,-0.184,-0.011,-0.054,-0.026,-0.204,-0.146,-0.111,-0.051,0.165,0.128,-0.038,-0.134,-0.118,0.139,-0.024,0.125,0.172
ctx-rh-callosC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.124,0.177,0.166,0.061,0.156,0.107,0.0,0.039,0.092,-0.051,0.117,-0.023,-0.007,-0.034,-0.088,0.01,-0.013,-0.006,0.052,0.019,-0.135,-0.059,-0.216,-0.099,-0.082,-0.022,0.051,0.167,-0.184,-0.193,0.139,-0.239,0.14,-0.009,-0.036,-0.093,-0.06,0.12,0.004,0.087,-0.032
ctx-rh-callosD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134,0.056,0.033,0.142,0.125,0.201,-0.054,0.044,0.104,0.072,-0.082,0.03,-0.034,-0.182,0.048,-0.039,0.079,0.009,0.008,-0.183,-0.087,0.018,0.166,-0.066,0.007,0.001,0.05,0.024,-0.089,0.105,0.044,-0.021,-0.126,-0.113,0.084,-0.048,0.038,0.063,-0.133,0.004
ctx-rh-froB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051,-0.069,-0.052,-0.024,0.004,0.068,0.146,-0.022,0.085,0.08,0.122,0.05,0.017,0.089,-0.015,-0.017,0.01,-0.044,0.012,-0.21,-0.131,0.062,0.002,0.016,0.114,0.181,-0.067,0.05,0.099,-0.025,0.128,0.127,0.139,0.156,-0.096,0.06,0.132,0.061,0.173
ctx-rh-froC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.111,0.051,0.125,0.047,-0.033,-0.024,-0.004,0.135,0.281,0.257,0.141,0.21,0.063,0.048,0.113,0.028,0.075,-0.025,-0.102,0.116,0.063,0.175,0.044,0.088,0.14,0.13,-0.026,-0.083,-0.129,-0.03,-0.014,-0.007,0.096,0.074,0.107,0.082,-0.06
ctx-rh-froD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,-0.017,-0.125,-0.045,0.027,-0.078,0.059,0.078,-0.033,-0.031,0.193,0.24,0.269,0.238,0.129,-0.028,0.017,-0.05,0.051,0.073,0.034,0.096,0.211,0.254,0.028,0.01,0.098,-0.02,0.05,0.131,0.173,-0.041,-0.049,-0.013,0.146,0.077,-0.015
ctx-rh-froinf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.055,-0.062,0.165,0.093,-0.12,0.014,0.021,0.041,0.153,0.061,0.047,-0.123,-0.026,-0.034,0.081,0.155,-0.154,-0.173,0.067,-0.09,0.137,-0.053,0.089,-0.219,-0.078,0.009,-0.144,-0.033,-0.079,-0.084,-0.025,-0.088,0.143,-0.078,0.074,0.106
ctx-rh-froint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,0.127,0.096,0.085,0.083,0.137,0.049,-0.031,0.106,-0.018,0.055,0.035,0.071,-0.084,0.054,-0.177,0.001,0.101,-0.118,-0.089,0.167,0.202,0.04,0.181,0.189,-0.115,0.124,0.039,0.076,-0.028,-0.057,0.066,0.143,-0.095,0.06
ctx-rh-frointB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093,0.094,-0.145,0.048,0.039,-0.051,-0.055,0.232,0.097,0.093,0.133,0.048,-0.055,0.117,-0.079,-0.062,-0.15,-0.034,0.013,0.02,0.066,-0.21,-0.037,0.009,-0.048,0.252,0.142,0.094,0.009,-0.008,-0.094,-0.02,0.046,0.079
ctx-rh-froorb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,0.015,0.022,0.046,0.222,0.202,0.026,0.092,-0.087,0.064,0.11,-0.082,-0.203,-0.12,0.011,0.081,0.086,0.135,-0.016,0.075,0.054,0.076,-0.003,-0.06,-0.113,-0.082,-0.128,-0.006,0.084,0.116,0.082,-0.057,0.111
ctx-rh-froprefro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.099,0.013,0.078,0.182,0.149,-0.114,-0.128,-0.249,-0.076,-0.184,-0.064,-0.302,-0.13,-0.174,0.118,-0.154,-0.029,0.04,-0.134,0.005,-0.097,-0.047,0.078,-0.142,-0.201,-0.21,-0.023,0.076,0.01,0.022,-0.131,0.09
ctx-rh-frosup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.021,-0.037,-0.07,0.073,-0.005,-0.087,0.006,0.015,0.034,0.157,0.095,0.079,-0.112,-0.059,0.155,0.141,0.066,-0.048,-0.005,-0.069,0.014,0.234,0.086,0.13,-0.029,-0.064,-0.03,0.079,0.09,-0.036
ctx-rh-frosupant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193,0.215,0.186,0.084,0.099,0.016,0.039,0.046,0.061,-0.063,-0.097,0.074,0.178,0.151,0.152,0.128,0.05,-0.0,-0.009,0.152,-0.111,0.104,-0.068,0.173,0.011,0.16,-0.057,0.178,0.085,-0.008
ctx-rh-insinf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109,-0.116,-0.134,-0.066,-0.048,0.017,-0.023,-0.164,0.136,0.067,-0.088,-0.004,0.032,-0.004,-0.023,0.218,0.103,0.099,0.051,-0.101,0.007,-0.036,-0.14,-0.146,-0.168,0.008,-0.151,-0.009,0.062
ctx-rh-inspostc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.062,-0.079,-0.173,-0.194,-0.014,-0.123,0.004,0.103,0.136,0.015,-0.113,-0.061,-0.074,-0.026,-0.185,-0.103,-0.158,-0.161,0.056,0.142,0.079,-0.171,0.003,-0.132,0.095,-0.148,-0.035,0.092
ctx-rh-insprec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.037,-0.116,-0.224,-0.084,-0.075,-0.146,0.142,0.036,-0.237,-0.158,-0.137,-0.038,-0.06,0.0,-0.084,-0.134,-0.086,-0.138,0.087,0.109,-0.219,-0.004,-0.198,0.206,-0.175,0.025,0.098
ctx-rh-occpar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.062,-0.043,-0.071,-0.167,-0.138,0.119,0.064,-0.022,-0.064,-0.035,-0.022,-0.213,-0.055,-0.031,-0.023,0.004,0.013,-0.008,0.039,-0.132,-0.06,-0.086,-0.046,-0.124,-0.108,-0.093
ctx-rh-occparastr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.059,-0.247,-0.071,-0.065,0.087,0.222,0.161,-0.108,-0.033,-0.018,-0.09,-0.17,-0.167,-0.24,-0.104,-0.031,0.006,0.206,0.107,-0.045,-0.161,0.052,-0.071,-0.009,0.004
ctx-rh-occperistr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.014,-0.208,0.012,0.159,0.21,-0.055,-0.21,-0.055,0.092,-0.192,-0.172,-0.137,-0.151,-0.147,0.113,0.069,0.101,0.066,-0.076,-0.216,-0.087,-0.073,-0.022,-0.089
ctx-rh-occstr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.052,0.066,0.199,0.224,0.064,-0.135,-0.049,0.026,-0.252,-0.13,-0.028,-0.034,-0.154,0.274,0.046,0.176,0.013,0.073,-0.067,-0.066,0.036,0.02,0.033
ctx-rh-occtemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.139,0.045,0.1,-0.052,-0.146,-0.119,-0.101,-0.214,-0.111,-0.243,-0.18,-0.052,0.019,0.048,0.078,-0.077,0.002,-0.214,-0.067,-0.115,-0.062,-0.014
ctx-rh-paradent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,-0.089,0.01,-0.011,-0.13,-0.183,-0.059,0.04,-0.12,-0.06,-0.046,0.041,0.047,-0.023,-0.162,0.133,-0.05,-0.028,0.032,-0.124,0.006
ctx-rh-paraspl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.181,0.129,0.045,-0.068,0.175,0.14,0.138,0.111,0.156,0.007,-0.09,-0.224,0.017,-0.069,0.111,-0.129,0.175,0.049,-0.03
ctx-rh-parinfA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.208,0.024,-0.04,0.125,0.082,0.241,0.275,0.051,-0.034,-0.166,-0.124,0.13,-0.075,0.188,-0.139,0.217,-0.023,0.052
ctx-rh-parinfB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086,-0.019,0.076,0.033,0.239,0.065,0.17,0.015,-0.092,0.001,0.151,-0.045,-0.077,0.024,0.025,0.137,0.034,-0.027
ctx-rh-parinfC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.105,-0.089,-0.189,-0.181,-0.096,-0.147,-0.147,0.083,0.127,0.088,-0.057,0.024,-0.038,0.028,-0.099,0.091,-0.048
ctx-rh-vis-sen-bnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09,-0.174,-0.153,-0.128,-0.102,-0.097,0.237,-0.02,0.07,0.083,0.132,-0.092,0.066,-0.098,-0.047,0.133
ctx-rh-parsupA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.066,0.111,0.295,0.13,0.1,0.019,-0.013,0.007,0.089,0.075,0.007,0.124,-0.109,0.03
ctx-rh-parsupB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142,-0.102,0.014,0.043,0.027,0.023,0.079,-0.25,-0.015,-0.156,0.223,-0.006,-0.121,-0.03
ctx-rh-postcentA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.225,-0.175,0.036,-0.011,0.229,0.093,0.036,-0.078,-0.135,0.135,-0.051,0.053,-0.041
ctx-rh-postcentB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.046,-0.245,0.122,0.112,0.077,-0.177,0.046,-0.087,-0.013,-0.105,0.021,0.048
ctx-rh-precentA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.228,0.218,0.107,0.107,-0.098,0.094,-0.249,-0.055,-0.142,0.039,0.009
ctx-rh-precentB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.33,0.094,0.073,-0.034,-0.115,0.112,-0.06,0.04,-0.085
ctx-rh-pyriform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.198,-0.065,-0.069,-0.215,-0.036,0.016,0.011,-0.003,-0.1
ctx-rh-tempinf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057,-0.048,-0.074,0.037,0.18,0.106,0.014,0.106
ctx-rh-tempmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,-0.194,-0.048,0.034,0.027,-0.066,-0.02
ctx-rh-temppara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11,-0.05,0.085,-0.094,-0.002,-0.146
ctx-rh-temppole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.022,0.106,-0.108,-0.1,0.001
ctx-rh-tempsup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116,-0.162,-0.054,-0.008
ctx-rh-froA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,0.014,0.085
ctx-rh-tempHeschl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,0.048
ctx-rh-vis-aud-bnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.038
ctx-rh-parolfact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
