,ctx-lh-FA,ctx-lh-FB,ctx-lh-FC,ctx-lh-FCBm,ctx-lh-FD,ctx-lh-FDdelta,ctx-lh-FDT,ctx-lh-FE,ctx-lh-FF,ctx-lh-FG,ctx-lh-FH,ctx-lh-FJK,ctx-lh-FLMN,ctx-lh-HA,ctx-lh-HB,ctx-lh-HC,ctx-lh-IA,ctx-lh-IB,ctx-lh-LA1,ctx-lh-LA2,ctx-lh-LC1,ctx-lh-LC2,ctx-lh-LC3,ctx-lh-LD,ctx-lh-LE,ctx-lh-OA,ctx-lh-OB,ctx-lh-OC,ctx-lh-PA,ctx-lh-PB,ctx-lh-PC,ctx-lh-PD,ctx-lh-PE,ctx-lh-PF,ctx-lh-PG,ctx-lh-PH,ctx-lh-TA,ctx-lh-TB,ctx-lh-TC,ctx-lh-TD,ctx-lh-TE,ctx-lh-TF,ctx-lh-TG,ctx-rh-FA,ctx-rh-FB,ctx-rh-FC,ctx-rh-FCBm,ctx-rh-FD,ctx-rh-FDdelta,ctx-rh-FDT,ctx-rh-FE,ctx-rh-FF,ctx-rh-FG,ctx-rh-FH,ctx-rh-FJK,ctx-rh-FLMN,ctx-rh-HA,ctx-rh-HB,ctx-rh-HC,ctx-rh-IA,ctx-rh-IB,ctx-rh-LA1,ctx-rh-LA2,ctx-rh-LC1,ctx-rh-LC2,ctx-rh-LC3,ctx-rh-LD,ctx-rh-LE,ctx-rh-OA,ctx-rh-OB,ctx-rh-OC,ctx-rh-PA,ctx-rh-PB,ctx-rh-PC,ctx-rh-PD,ctx-rh-PE,ctx-rh-PF,ctx-rh-PG,ctx-rh-PH,ctx-rh-TA,ctx-rh-TB,ctx-rh-TC,ctx-rh-TD,ctx-rh-TE,ctx-rh-TF,ctx-rh-TG
ctx-lh-FA,,-0.071,-0.018,0.003,0.024,-0.067,0.07,-0.081,0.04,-0.015,-0.096,0.106,0.089,0.027,0.031,-0.041,-0.016,0.014,-0.039,-0.034,-0.034,-0.092,-0.07,-0.108,-0.099,-0.061,-0.071,-0.047,-0.028,-0.025,0.035,0.017,0.014,0.006,0.012,-0.013,0.044,-0.049,-0.103,-0.061,-0.066,0.019,0.029,-0.031,0.091,0.074,0.086,0.02,0.061,0.064,-0.044,-0.021,-0.037,0.018,-0.092,0.018,0.015,-0.132,-0.073,-0.005,-0.032,-0.033,-0.007,0.001,-0.103,-0.05,-0.043,-0.09,-0.057,-0.047,-0.053,-0.048,0.041,-0.005,-0.053,0.034,-0.057,0.015,-0.082,-0.045,-0.032,-0.096,-0.128,-0.099,-0.003,-0.075
ctx-lh-FB,,,0.066,-0.011,0.046,0.071,-0.012,0.017,0.057,0.037,-0.078,0.106,-0.066,-0.045,-0.052,0.021,-0.058,-0.149,0.001,-0.065,0.027,-0.013,-0.153,0.043,0.015,-0.058,-0.035,0.005,-0.121,-0.069,-0.047,-0.167,-0.012,-0.148,0.039,-0.081,-0.011,-0.117,-0.136,-0.095,-0.061,0.016,0.034,-0.124,-0.104,0.19,-0.015,0.169,0.191,-0.002,0.091,0.043,0.056,0.016,0.046,0.107,-0.077,-0.116,-0.093,-0.069,-0.082,-0.047,-0.025,-0.004,-0.035,-0.036,0.013,-0.014,-0.094,-0.058,-0.023,-0.149,-0.113,-0.063,-0.082,-0.021,-0.193,0.03,-0.065,-0.133,-0.072,-0.144,-0.138,-0.096,0.027,-0.062
ctx-lh-FC,,,,0.036,0.048,0.033,-0.022,0.087,0.057,0.023,0.071,0.059,-0.023,0.07,-0.121,0.09,0.024,0.027,0.091,0.009,0.019,-0.026,-0.051,0.119,0.034,-0.004,0.04,0.064,-0.0,0.001,0.028,-0.063,0.03,-0.058,-0.004,0.147,0.007,-0.002,-0.02,-0.076,0.106,0.066,0.043,-0.095,-0.11,-0.046,-0.026,0.091,0.094,-0.036,0.022,0.058,0.132,0.094,0.083,0.154,-0.021,-0.137,-0.066,0.019,0.021,-0.027,0.02,-0.033,-0.004,-0.048,0.027,0.026,-0.034,0.007,0.044,-0.132,-0.113,-0.01,-0.014,-0.048,-0.09,-0.1,0.02,0.011,-0.021,-0.023,-0.025,-0.084,0.003,-0.006
ctx-lh-FCBm,,,,,0.062,0.12,-0.137,0.031,-0.022,-0.033,-0.111,0.091,-0.144,-0.044,-0.006,-0.022,0.006,-0.007,0.069,-0.053,0.039,0.011,-0.072,0.051,0.112,-0.053,-0.083,0.001,-0.032,0.026,0.06,0.042,0.101,-0.005,-0.008,0.032,-0.091,0.016,-0.038,-0.085,-0.117,0.033,-0.058,-0.038,-0.051,0.17,-0.041,0.189,0.201,-0.075,0.13,0.091,0.016,-0.09,-0.009,0.015,-0.085,-0.085,-0.151,0.005,-0.083,-0.013,0.016,0.083,0.03,0.041,-0.06,0.016,-0.027,-0.036,-0.024,-0.056,-0.117,0.035,0.06,0.042,-0.031,-0.008,0.038,-0.137,-0.086,-0.11,-0.118,-0.091,0.011,-0.157
ctx-lh-FD,,,,,,0.047,-0.024,0.027,0.003,-0.012,0.066,0.025,-0.065,0.086,-0.15,0.11,0.045,0.111,0.071,-0.077,-0.006,-0.019,-0.119,0.087,0.017,0.041,0.058,0.073,0.02,-0.034,-0.012,-0.049,0.057,-0.009,-0.045,0.13,-0.017,-0.05,-0.039,-0.119,0.068,0.079,-0.03,-0.033,-0.034,-0.067,0.0,0.05,0.046,0.002,-0.017,0.033,0.116,0.017,0.029,0.094,0.06,-0.084,0.009,-0.018,0.04,-0.018,0.046,-0.029,-0.042,-0.083,-0.001,-0.025,0.036,0.026,0.095,-0.067,-0.105,-0.04,-0.06,-0.046,-0.045,-0.134,-0.007,-0.013,-0.043,-0.034,-0.053,-0.065,-0.005,-0.005
ctx-lh-FDdelta,,,,,,,0.125,-0.002,0.025,0.066,0.045,0.12,-0.057,0.084,-0.129,0.087,0.039,0.026,0.037,-0.042,0.007,-0.002,-0.119,0.094,0.039,-0.015,0.071,0.073,-0.102,-0.11,-0.072,-0.121,-0.069,0.002,0.054,-0.056,-0.015,-0.04,-0.027,-0.105,0.091,0.033,0.121,-0.1,-0.012,0.117,0.07,0.115,0.111,0.083,-0.009,0.084,0.083,-0.04,0.123,0.003,0.02,-0.058,0.01,0.011,-0.017,0.036,-0.017,-0.065,0.018,-0.034,-0.102,0.027,-0.043,-0.038,0.044,-0.167,-0.106,-0.05,-0.1,-0.079,-0.009,-0.026,-0.081,0.021,-0.051,-0.083,-0.154,-0.017,-0.059,0.087
ctx-lh-FDT,,,,,,,,0.022,-0.049,-0.013,-0.015,-0.011,-0.157,0.017,-0.012,-0.001,-0.021,0.018,0.026,-0.081,0.071,0.028,-0.084,-0.02,0.013,0.01,-0.049,-0.016,0.03,0.048,0.08,0.043,0.053,-0.11,-0.037,0.113,-0.077,-0.093,-0.076,-0.072,-0.04,0.079,-0.058,0.01,-0.038,0.024,-0.111,0.118,0.158,-0.091,0.09,0.034,0.05,0.02,-0.017,0.001,-0.023,-0.111,-0.019,-0.036,-0.005,0.018,0.061,0.075,0.067,-0.0,-0.044,0.032,0.051,-0.004,-0.023,-0.008,-0.023,0.007,0.022,0.023,-0.024,-0.048,0.09,-0.089,-0.133,-0.106,-0.128,-0.113,0.079,-0.083
ctx-lh-FE,,,,,,,,,-0.03,-0.009,0.069,-0.101,0.015,0.033,-0.029,0.062,0.043,0.092,-0.039,-0.075,-0.037,-0.042,-0.122,-0.037,-0.09,0.101,0.092,0.072,0.018,-0.002,-0.068,0.01,0.038,-0.023,-0.006,0.042,-0.024,0.001,0.058,0.001,0.059,0.101,0.073,-0.13,0.029,-0.092,0.009,-0.07,-0.066,0.042,-0.17,-0.013,-0.029,-0.048,0.025,-0.008,0.024,0.075,0.084,-0.003,0.072,-0.038,-0.025,-0.073,-0.109,-0.13,-0.025,-0.094,0.123,0.085,0.099,-0.1,-0.044,-0.137,-0.091,-0.071,0.01,-0.095,0.057,-0.022,0.101,0.047,-0.085,-0.037,0.081,0.097
ctx-lh-FF,,,,,,,,,,-0.047,0.044,0.001,-0.011,0.003,0.041,0.007,0.002,0.066,-0.042,-0.127,-0.012,-0.041,-0.068,-0.004,-0.071,0.059,0.015,0.031,-0.008,0.01,0.023,0.07,0.054,-0.17,-0.05,0.043,-0.04,0.015,-0.015,-0.03,-0.051,0.033,0.083,-0.059,-0.026,-0.065,-0.091,-0.01,-0.076,0.045,0.08,0.095,-0.015,0.002,0.034,0.053,-0.015,0.026,0.112,-0.055,0.011,-0.102,-0.042,-0.084,-0.125,-0.097,-0.063,-0.043,0.097,0.014,0.045,-0.1,-0.036,-0.093,-0.04,-0.068,-0.196,-0.089,0.081,-0.049,0.023,-0.054,-0.062,-0.06,0.118,0.037
ctx-lh-FG,,,,,,,,,,,0.072,-0.087,-0.014,0.14,0.079,-0.045,0.072,0.141,0.033,-0.055,-0.117,-0.188,-0.01,-0.081,-0.229,-0.052,0.023,-0.024,0.038,-0.093,-0.04,-0.118,-0.122,0.012,-0.13,-0.008,0.034,0.053,-0.013,0.039,0.002,0.007,0.019,-0.037,0.04,-0.017,0.055,0.026,0.122,-0.024,-0.056,-0.049,-0.057,0.016,0.056,-0.028,0.002,0.005,-0.08,0.007,0.087,0.037,0.01,-0.129,-0.126,-0.046,-0.16,-0.167,0.01,0.024,0.027,-0.036,-0.09,-0.07,-0.05,-0.085,0.079,-0.108,-0.007,0.019,-0.018,-0.029,-0.008,-0.087,-0.043,0.02
ctx-lh-FH,,,,,,,,,,,,-0.108,-0.014,0.055,0.059,0.023,-0.1,0.026,0.041,0.075,0.018,0.003,0.015,-0.101,-0.095,0.062,0.1,0.067,-0.032,-0.056,-0.059,-0.079,0.024,-0.098,-0.055,0.053,-0.044,-0.09,-0.029,0.025,-0.071,-0.036,-0.0,-0.104,-0.039,-0.061,-0.113,0.014,0.026,0.005,-0.026,-0.097,0.063,0.034,0.029,0.078,-0.026,0.028,0.046,-0.09,-0.045,0.034,0.046,0.036,-0.062,-0.007,-0.052,0.016,0.111,0.089,0.143,-0.065,-0.119,-0.116,-0.086,-0.016,0.001,-0.065,0.084,0.057,0.009,0.015,-0.102,-0.099,-0.012,0.029
ctx-lh-FJK,,,,,,,,,,,,,-0.036,-0.106,0.034,-0.059,0.062,0.104,0.073,-0.141,-0.081,-0.076,-0.007,-0.053,-0.08,0.022,-0.032,-0.038,0.109,0.111,0.123,0.139,-0.023,0.007,-0.099,-0.043,-0.003,-0.033,-0.057,0.034,-0.016,-0.088,0.008,0.108,0.091,0.015,0.029,-0.007,0.018,-0.046,-0.066,-0.065,-0.203,-0.057,0.028,-0.014,-0.021,0.023,-0.141,0.112,0.12,-0.003,-0.051,-0.075,-0.1,-0.027,-0.016,-0.037,-0.001,-0.032,-0.052,0.085,0.109,0.071,0.121,-0.077,0.101,-0.116,-0.056,0.012,-0.063,-0.043,0.046,-0.067,-0.1,-0.088
ctx-lh-FLMN,,,,,,,,,,,,,,-0.078,0.098,-0.006,0.003,0.171,0.074,0.091,-0.032,0.009,-0.001,0.056,0.009,0.092,0.085,0.089,0.154,0.106,0.095,-0.051,0.053,-0.035,-0.073,0.02,0.051,0.067,0.067,0.095,-0.106,-0.067,0.009,0.13,-0.004,-0.116,-0.159,-0.091,-0.0,-0.104,-0.11,-0.177,-0.001,0.006,0.107,-0.059,-0.005,-0.007,0.005,0.043,0.017,0.108,0.052,0.027,-0.004,-0.035,0.034,0.08,0.14,0.09,0.122,0.108,0.098,0.002,-0.078,0.031,0.034,-0.076,0.032,0.062,0.065,0.101,-0.077,-0.104,-0.028,0.027
ctx-lh-HA,,,,,,,,,,,,,,,0.005,-0.035,-0.083,-0.053,0.018,0.023,0.159,0.154,-0.007,-0.07,0.038,-0.032,0.035,-0.032,0.057,0.061,0.06,0.018,0.074,-0.058,0.128,-0.079,-0.029,-0.071,0.001,0.003,0.045,-0.05,-0.01,-0.003,-0.085,-0.003,-0.092,-0.003,0.005,-0.012,0.031,-0.004,0.163,0.073,-0.068,0.125,-0.053,0.0,-0.029,-0.146,-0.103,0.012,0.032,0.121,0.036,0.048,0.063,0.088,-0.005,0.027,-0.0,-0.0,0.028,-0.051,-0.047,-0.007,-0.077,0.121,0.019,-0.013,-0.008,-0.002,-0.015,-0.022,0.016,0.016
ctx-lh-HB,,,,,,,,,,,,,,,,0.184,-0.008,0.1,-0.034,-0.014,0.079,0.081,-0.145,-0.028,-0.064,-0.004,0.108,0.023,-0.014,0.07,0.079,0.033,0.011,-0.056,-0.011,0.004,0.047,-0.01,-0.006,0.021,0.089,0.169,0.089,0.023,0.017,-0.015,-0.13,-0.076,-0.089,-0.081,0.02,0.013,-0.009,0.027,0.048,0.054,-0.014,0.037,0.157,0.012,0.098,0.014,0.043,0.061,0.098,-0.023,0.08,0.07,0.031,0.035,0.018,0.031,0.007,-0.045,0.055,0.032,0.012,0.064,0.005,0.035,0.113,0.011,0.016,0.017,0.098,0.039
ctx-lh-HC,,,,,,,,,,,,,,,,,-0.061,-0.007,0.089,0.005,0.068,0.071,0.023,-0.086,-0.014,0.023,-0.056,-0.074,0.11,0.066,0.009,-0.006,-0.013,-0.001,0.035,0.004,0.025,-0.121,0.025,-0.042,0.149,-0.012,0.022,0.005,-0.044,-0.08,-0.157,0.07,0.017,-0.067,0.032,-0.013,-0.034,-0.024,-0.06,-0.028,-0.112,0.011,-0.098,-0.145,-0.102,0.035,0.026,0.076,0.023,-0.013,-0.049,-0.057,0.005,0.026,-0.076,0.047,0.088,0.01,-0.053,-0.104,-0.061,0.022,0.015,0.053,0.064,0.082,0.106,0.012,0.014,0.071
ctx-lh-IA,,,,,,,,,,,,,,,,,,-0.077,0.024,-0.077,0.006,0.023,-0.024,0.007,0.093,0.047,-0.054,-0.035,-0.035,0.013,0.017,0.009,0.078,-0.09,0.025,0.044,0.012,0.002,-0.101,-0.129,-0.095,0.033,0.053,-0.04,-0.026,0.147,0.005,0.112,0.087,-0.011,0.073,0.084,-0.023,-0.004,0.012,-0.023,0.002,-0.055,-0.097,0.037,-0.105,-0.004,0.006,0.001,0.049,-0.009,-0.031,0.075,0.018,-0.021,-0.081,-0.036,-0.051,0.048,0.056,0.025,-0.083,0.016,0.077,-0.026,-0.044,-0.094,-0.128,0.024,0.049,0.008
ctx-lh-IB,,,,,,,,,,,,,,,,,,,-0.055,-0.084,0.059,0.101,-0.009,-0.052,0.076,0.052,-0.0,-0.108,-0.121,0.021,0.008,-0.019,0.034,-0.104,0.049,0.01,0.104,-0.003,-0.002,-0.085,-0.02,0.082,0.051,-0.046,-0.042,0.023,-0.027,-0.008,0.032,0.031,0.016,0.052,0.016,0.096,-0.053,-0.03,-0.025,0.037,-0.069,-0.076,-0.017,-0.029,-0.04,0.062,0.087,-0.029,-0.009,0.006,0.064,0.018,-0.073,-0.044,-0.063,-0.019,-0.081,-0.045,-0.161,0.049,0.006,0.032,0.05,0.008,-0.043,0.027,0.057,0.013
ctx-lh-LA1,,,,,,,,,,,,,,,,,,,,-0.065,0.119,0.122,-0.021,0.055,0.167,0.05,0.046,0.075,-0.05,-0.039,-0.059,-0.094,0.064,-0.091,0.054,0.042,0.013,-0.15,-0.081,-0.058,-0.033,0.039,0.01,-0.078,-0.067,-0.02,0.002,-0.035,0.045,0.012,-0.119,-0.097,-0.088,-0.012,0.07,-0.094,-0.04,-0.091,-0.033,-0.047,-0.167,-0.059,-0.068,0.031,0.013,-0.069,0.009,0.067,0.0,0.009,0.046,-0.082,-0.081,-0.063,-0.143,-0.051,-0.139,-0.044,0.029,0.006,-0.073,-0.06,-0.157,-0.064,-0.051,0.048
ctx-lh-LA2,,,,,,,,,,,,,,,,,,,,,0.141,0.118,0.066,-0.019,0.121,0.107,0.069,0.026,0.011,-0.003,-0.049,-0.006,0.144,-0.074,0.006,0.173,-0.054,-0.062,-0.039,-0.085,0.007,0.082,-0.072,-0.066,-0.062,-0.077,-0.047,-0.124,0.054,-0.039,-0.129,-0.141,-0.006,-0.014,-0.017,-0.123,-0.039,0.04,0.018,-0.098,-0.11,-0.089,-0.016,0.046,0.089,-0.077,-0.015,0.105,0.088,0.052,0.068,-0.016,-0.03,-0.033,-0.017,0.064,-0.122,0.009,0.126,0.028,-0.004,-0.048,-0.137,0.015,0.02,-0.006
ctx-lh-LC1,,,,,,,,,,,,,,,,,,,,,,0.024,-0.015,0.022,-0.086,0.063,0.093,0.051,0.025,-0.03,-0.035,-0.084,-0.045,-0.002,-0.013,0.09,0.024,-0.05,0.064,0.042,0.152,0.073,0.177,-0.027,-0.086,-0.244,-0.079,-0.133,-0.096,-0.008,-0.136,-0.144,-0.035,0.017,0.063,-0.036,-0.078,0.037,0.036,-0.015,0.044,-0.021,0.023,-0.055,0.024,-0.007,0.041,-0.067,0.057,0.085,0.081,-0.051,-0.055,0.01,-0.08,-0.146,0.011,-0.133,0.026,0.158,0.072,0.063,0.073,-0.018,0.002,0.17
ctx-lh-LC2,,,,,,,,,,,,,,,,,,,,,,,-0.036,0.028,-0.09,0.07,0.104,0.054,0.053,-0.052,-0.068,-0.026,0.025,0.006,-0.069,0.145,-0.006,-0.04,0.066,0.06,0.155,0.146,0.061,-0.021,-0.042,-0.236,-0.099,-0.147,-0.067,-0.063,-0.11,-0.163,-0.064,-0.014,0.032,-0.067,-0.024,0.068,0.066,-0.003,0.098,0.038,0.014,-0.043,-0.038,-0.027,0.001,-0.087,0.067,0.09,0.096,-0.005,-0.019,-0.03,-0.043,-0.056,0.002,-0.095,0.12,0.091,0.04,0.081,0.087,-0.018,0.118,0.125
ctx-lh-LC3,,,,,,,,,,,,,,,,,,,,,,,,0.043,0.058,0.071,0.169,0.036,-0.024,-0.057,-0.013,-0.101,-0.049,-0.05,-0.062,0.106,0.05,0.018,0.051,-0.039,0.013,-0.001,0.028,-0.076,-0.043,-0.05,0.031,-0.064,-0.007,0.035,0.019,-0.109,-0.072,0.041,-0.02,-0.042,0.048,0.062,0.026,0.037,0.042,0.046,-0.012,-0.005,0.013,0.015,-0.01,0.08,0.053,0.042,0.086,-0.07,-0.05,-0.084,-0.03,0.06,-0.033,-0.023,0.082,0.01,-0.018,0.008,-0.047,0.012,-0.017,0.113
ctx-lh-LD,,,,,,,,,,,,,,,,,,,,,,,,,-0.006,-0.013,-0.06,-0.056,-0.002,-0.07,-0.064,0.099,0.044,0.018,0.05,-0.03,-0.029,-0.147,-0.138,-0.092,-0.015,-0.009,-0.047,-0.082,0.014,-0.021,-0.091,0.021,0.034,-0.026,-0.114,-0.103,-0.011,-0.112,-0.01,-0.068,-0.137,0.027,0.058,-0.017,-0.114,-0.012,0.001,0.026,-0.031,-0.029,-0.091,-0.039,-0.049,-0.016,-0.036,0.003,-0.12,-0.074,0.022,-0.024,0.076,0.02,0.005,-0.034,-0.054,-0.028,-0.046,-0.053,0.015,0.005
ctx-lh-LE,,,,,,,,,,,,,,,,,,,,,,,,,,0.099,0.073,0.037,-0.012,0.001,-0.009,0.036,0.012,0.137,-0.115,0.099,0.06,0.013,0.08,0.051,0.039,0.038,0.004,-0.048,-0.002,-0.121,0.021,-0.06,-0.013,0.006,-0.155,-0.114,-0.136,-0.079,0.021,-0.097,-0.1,-0.001,-0.026,0.125,0.024,0.159,0.089,-0.094,-0.069,0.071,-0.041,-0.036,0.053,0.044,0.073,-0.021,-0.085,-0.039,-0.001,-0.024,0.13,-0.131,0.061,0.072,0.091,0.08,0.047,-0.029,0.014,0.013
ctx-lh-OA,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,0.07,0.013,-0.03,0.024,0.035,-0.033,0.131,0.02,-0.058,0.071,0.042,0.089,0.114,-0.069,-0.097,0.022,0.039,0.041,0.022,-0.013,0.015,-0.039,0.027,0.123,0.029,-0.071,-0.118,0.009,-0.069,0.104,0.045,0.07,0.057,0.054,0.092,0.147,0.096,0.008,0.105,0.039,0.017,-0.027,0.029,0.035,0.039,0.031,0.041,0.017,0.036,0.184,0.06,-0.051,0.092,0.054,0.139,0.078,-0.003,-0.029,0.053
ctx-lh-OB,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013,-0.012,-0.038,0.009,-0.024,-0.045,0.012,0.039,-0.019,0.014,-0.01,0.003,0.028,-0.018,-0.077,0.093,0.016,-0.049,0.0,-0.119,0.042,-0.017,-0.046,0.119,0.042,-0.003,-0.037,0.059,-0.003,0.099,0.144,0.02,0.002,-0.006,0.048,0.081,0.054,0.02,0.101,0.0,0.002,0.039,-0.023,0.004,0.036,-0.018,0.025,0.021,0.018,0.028,0.05,0.063,0.069,0.003,0.052,0.048,0.044,0.035,0.108
ctx-lh-OC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.055,-0.01,-0.03,0.011,-0.012,-0.02,0.088,0.013,-0.051,-0.068,-0.084,0.011,-0.064,-0.117,0.008,0.026,-0.033,0.033,-0.118,-0.006,-0.043,-0.06,0.108,0.064,0.007,-0.04,0.043,0.029,-0.012,0.055,0.025,0.002,-0.101,0.04,0.019,0.045,0.02,0.061,-0.003,-0.032,0.045,0.006,0.056,0.016,-0.057,-0.021,0.081,0.03,-0.019,0.097,0.048,-0.019,-0.008,-0.071,-0.108,-0.016,-0.031,0.03
ctx-lh-PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005,-0.067,0.019,0.062,-0.021,0.086,0.041,0.083,-0.076,-0.108,-0.069,-0.052,0.008,0.088,-0.065,0.032,0.012,0.016,-0.066,-0.102,0.076,-0.097,-0.045,-0.04,0.07,0.044,0.064,0.093,-0.088,0.08,-0.053,-0.073,-0.027,-0.02,0.082,0.025,-0.061,0.073,0.018,-0.012,-0.008,-0.069,-0.078,-0.04,-0.083,-0.023,0.052,-0.022,0.104,-0.039,0.041,0.012,-0.107,-0.014,-0.011,0.05,0.053
ctx-lh-PB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019,0.052,0.037,0.032,-0.04,-0.008,0.159,0.047,-0.035,-0.014,-0.023,-0.02,-0.037,0.006,0.096,0.024,0.054,-0.081,-0.079,-0.003,-0.102,-0.049,-0.1,-0.018,-0.062,0.012,0.085,-0.013,0.031,-0.007,0.054,-0.037,-0.071,0.011,-0.029,-0.083,-0.02,0.043,-0.043,-0.002,0.001,-0.041,-0.017,0.009,0.02,0.058,-0.025,0.035,-0.094,0.071,0.116,0.006,0.037,-0.054,0.035,-0.033
ctx-lh-PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.037,-0.017,-0.0,-0.01,0.018,0.177,-0.028,-0.088,0.001,-0.047,0.055,0.085,0.039,0.08,0.021,0.088,-0.035,-0.02,0.055,-0.072,-0.036,-0.027,0.002,-0.069,0.035,0.005,-0.094,0.006,0.015,0.058,-0.031,-0.027,0.008,-0.028,-0.01,-0.03,-0.051,0.029,0.059,-0.004,-0.067,0.029,-0.031,-0.044,-0.036,-0.116,-0.06,0.0,0.017,-0.013,-0.111,-0.005,-0.065,0.091,0.027
ctx-lh-PD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035,0.001,0.104,0.079,0.058,0.069,0.024,-0.04,0.061,0.038,0.037,0.039,-0.083,0.053,0.018,0.004,-0.112,0.016,0.084,0.051,0.042,0.029,-0.006,0.071,0.084,0.034,-0.039,-0.03,0.05,-0.097,-0.037,-0.075,-0.039,-0.078,0.05,-0.004,0.011,0.038,-0.016,0.067,0.078,0.093,-0.042,-0.048,-0.138,0.023,0.003,-0.033,0.065,-0.033,0.03,0.061,0.09,-0.072
ctx-lh-PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086,0.086,-0.031,0.076,0.05,0.057,0.101,0.088,-0.071,0.134,0.026,-0.042,-0.068,0.041,-0.033,-0.156,0.093,0.047,0.006,-0.075,0.059,0.037,-0.019,0.019,-0.006,0.0,0.036,0.05,0.002,0.065,0.005,-0.001,0.011,0.082,-0.015,-0.089,-0.054,-0.069,0.024,0.054,0.069,-0.072,-0.179,-0.008,0.015,-0.098,0.066,0.097,0.074,0.129,0.06,-0.007,0.01
ctx-lh-PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,0.121,-0.009,0.006,0.019,0.011,-0.05,0.016,-0.07,-0.067,-0.1,0.085,0.026,-0.025,0.014,-0.026,0.014,-0.055,0.025,-0.011,-0.087,-0.009,0.021,-0.127,-0.033,-0.139,-0.066,-0.065,-0.068,0.046,0.018,-0.007,-0.014,0.082,0.111,0.026,-0.001,-0.027,-0.035,0.019,-0.003,0.058,-0.123,0.107,0.079,-0.094,-0.055,-0.104,-0.056,0.053,0.055,-0.109
ctx-lh-PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,-0.042,-0.011,0.106,0.135,0.117,0.004,0.004,0.043,-0.025,-0.173,-0.057,-0.11,-0.051,-0.038,-0.038,-0.052,-0.025,-0.002,0.023,-0.006,-0.023,0.003,-0.026,-0.011,0.083,-0.055,0.037,-0.032,-0.055,0.074,0.057,-0.072,0.021,0.035,0.061,0.012,-0.016,0.035,0.092,0.018,0.062,-0.08,-0.024,0.04,0.114,0.117,0.173,-0.049,-0.011,0.007
ctx-lh-PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,0.086,0.107,0.12,-0.008,-0.048,-0.004,0.021,-0.033,0.083,-0.015,0.063,-0.065,0.081,0.097,0.029,0.046,-0.026,-0.101,-0.061,0.023,-0.011,0.1,-0.027,0.018,0.066,0.08,0.101,0.036,0.056,0.003,0.038,-0.047,-0.034,-0.029,0.002,0.068,0.009,-0.066,-0.064,0.081,0.025,-0.131,0.047,0.021,0.112,0.108,-0.012,0.003,-0.026
ctx-lh-TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.047,-0.086,-0.019,-0.072,0.058,-0.021,0.085,-0.035,-0.15,-0.053,-0.114,-0.011,-0.069,-0.044,-0.037,-0.035,0.018,-0.056,-0.01,-0.066,-0.077,-0.008,-0.015,0.07,-0.052,-0.061,0.049,0.072,-0.07,0.049,0.056,0.129,0.096,0.02,0.095,0.122,0.095,0.012,0.011,-0.075,-0.03,0.047,-0.006,-0.082,-0.068,0.045,-0.105,0.1,-0.111
ctx-lh-TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.126,-0.028,-0.046,0.081,0.013,-0.069,-0.036,-0.057,0.019,-0.043,0.004,0.038,0.011,0.025,-0.027,-0.059,-0.126,0.046,-0.044,0.009,-0.053,0.011,-0.003,-0.107,-0.027,-0.038,0.045,-0.116,-0.045,0.014,0.066,-0.031,-0.027,-0.063,-0.051,-0.035,0.064,0.004,0.003,0.044,0.068,-0.08,-0.027,0.004,-0.027,0.002,0.083,-0.101
ctx-lh-TC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032,-0.118,0.055,-0.006,-0.064,-0.106,-0.026,-0.013,-0.057,-0.021,-0.036,0.055,0.009,-0.027,0.053,-0.042,0.007,-0.026,-0.021,0.029,-0.05,-0.019,-0.073,-0.054,0.041,0.165,0.063,-0.018,0.024,0.051,0.024,-0.037,-0.05,-0.062,-0.107,0.015,0.037,-0.06,0.075,0.107,-0.104,-0.083,0.012,-0.056,-0.082,0.08,-0.008
ctx-lh-TD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.047,-0.084,-0.057,-0.08,-0.01,-0.076,-0.081,-0.082,-0.051,-0.089,-0.009,-0.06,0.01,-0.034,0.041,-0.112,0.052,-0.046,-0.104,-0.097,-0.055,-0.171,0.062,0.145,-0.032,-0.064,0.065,0.095,0.027,-0.035,-0.008,-0.05,-0.086,-0.027,0.062,-0.07,0.118,0.059,-0.037,-0.137,0.016,-0.097,-0.054,-0.074,-0.073
