,ctx-lh-F2,ctx-lh-F3,ctx-lh-F4,ctx-lh-F5,ctx-lh-F6,ctx-lh-F7,ctx-lh-F8,ctx-lh-F9,ctx-lh-F10,ctx-lh-F10x,ctx-lh-F11,ctx-lh-F12,ctx-lh-F13,ctx-lh-F14,ctx-lh-F15,ctx-lh-F16,ctx-lh-F17,ctx-lh-F18,ctx-lh-F19,ctx-lh-F20,ctx-lh-F21,ctx-lh-F22,ctx-lh-F23,ctx-lh-F24,ctx-lh-F25,ctx-lh-F26,ctx-lh-F27,ctx-lh-F28,ctx-lh-F29,ctx-lh-F30,ctx-lh-F31,ctx-lh-F32,ctx-lh-F33,ctx-lh-F34,ctx-lh-F35,ctx-lh-F36,ctx-lh-F37,ctx-lh-F38,ctx-lh-F39,ctx-lh-F40,ctx-lh-F41,ctx-lh-F42,ctx-lh-F43,ctx-lh-F44,ctx-lh-F45,ctx-lh-F2b,ctx-rh-F2,ctx-rh-F3,ctx-rh-F4,ctx-rh-F5,ctx-rh-F6,ctx-rh-F7,ctx-rh-F8,ctx-rh-F9,ctx-rh-F10,ctx-rh-F10x,ctx-rh-F11,ctx-rh-F12,ctx-rh-F13,ctx-rh-F14,ctx-rh-F15,ctx-rh-F16,ctx-rh-F17,ctx-rh-F18,ctx-rh-F19,ctx-rh-F20,ctx-rh-F21,ctx-rh-F22,ctx-rh-F23,ctx-rh-F24,ctx-rh-F25,ctx-rh-F26,ctx-rh-F27,ctx-rh-F28,ctx-rh-F29,ctx-rh-F30,ctx-rh-F31,ctx-rh-F32,ctx-rh-F33,ctx-rh-F34,ctx-rh-F35,ctx-rh-F36,ctx-rh-F37,ctx-rh-F38,ctx-rh-F39,ctx-rh-F40,ctx-rh-F41,ctx-rh-F42,ctx-rh-F43,ctx-rh-F44,ctx-rh-F45,ctx-rh-F2b
ctx-rh-F11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005,0.025,-0.06,-0.054,-0.046,-0.026,-0.046,-0.099,0.021,-0.015,0.005,-0.045,-0.042,-0.042,-0.013,-0.046,-0.088,-0.007,-0.007,-0.09,-0.08,-0.091,-0.015,-0.034,-0.032,-0.056,-0.04,-0.11,0.014,-0.039,-0.015,-0.018,-0.003,-0.011,-0.062
ctx-rh-F12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.108,-0.072,0.079,0.097,0.061,-0.071,0.012,-0.058,-0.06,0.104,0.073,0.016,0.007,0.062,-0.027,0.063,0.065,0.017,-0.022,0.112,-0.091,-0.069,-0.01,-0.067,0.046,0.003,-0.034,-0.008,-0.036,0.017,-0.11,-0.079,-0.011,-0.092
ctx-rh-F13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.037,-0.015,-0.0,0.0,-0.014,-0.03,-0.048,-0.098,-0.043,-0.057,0.005,0.019,0.048,-0.062,-0.038,-0.032,0.041,-0.016,-0.056,-0.17,-0.04,-0.022,-0.1,-0.001,-0.079,0.005,-0.022,-0.093,-0.091,-0.121,-0.046,-0.073,-0.015
ctx-rh-F14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001,0.009,-0.008,0.014,-0.006,-0.074,-0.039,0.009,-0.023,-0.047,-0.071,-0.015,-0.066,-0.003,0.009,-0.041,-0.014,0.018,-0.003,0.046,-0.007,0.003,-0.024,-0.004,-0.02,-0.089,0.064,0.016,0.032,-0.026,-0.002,-0.019
ctx-rh-F15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.113,0.013,-0.081,-0.085,0.076,0.057,-0.01,0.012,0.04,-0.031,-0.04,-0.03,-0.118,0.067,-0.01,-0.151,-0.073,0.007,0.054,0.004,0.018,-0.032,0.048,-0.132,0.037,0.088,0.105,0.109,-0.003,0.036,-0.009
ctx-rh-F16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,-0.114,-0.115,0.061,0.041,-0.093,-0.114,0.082,0.079,-0.021,0.009,-0.118,-0.001,0.084,-0.092,-0.061,-0.066,-0.017,-0.019,0.022,0.028,0.017,-0.001,0.024,0.018,0.061,0.022,-0.04,0.006,-0.048
ctx-rh-F17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.058,-0.05,0.052,0.013,0.047,0.04,0.014,0.016,-0.039,-0.057,-0.03,0.036,0.047,-0.072,0.031,0.011,0.058,-0.009,-0.036,-0.005,0.061,-0.064,0.039,0.028,0.044,0.045,-0.038,0.054,-0.07
ctx-rh-F18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003,-0.012,-0.033,-0.127,-0.071,0.03,0.043,-0.019,-0.026,-0.074,-0.057,0.04,-0.084,-0.108,-0.138,-0.018,0.007,-0.007,-0.015,-0.018,-0.043,-0.016,-0.022,-0.047,-0.082,-0.008,-0.053,-0.027
ctx-rh-F19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.006,-0.122,-0.047,0.04,0.013,-0.067,-0.011,-0.065,0.008,-0.022,-0.077,-0.078,-0.131,0.013,-0.03,0.046,-0.002,0.01,-0.102,-0.045,0.033,0.02,0.016,0.045,-0.016,-0.053
ctx-rh-F20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035,0.097,0.082,-0.01,-0.072,0.018,-0.056,0.048,0.065,-0.068,-0.058,0.054,-0.055,0.006,-0.026,-0.034,-0.057,0.02,-0.108,-0.069,-0.017,-0.018,-0.017,-0.04,-0.01,-0.062
ctx-rh-F21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.058,0.039,0.051,-0.016,-0.008,0.034,0.011,-0.006,-0.012,0.045,-0.072,-0.015,0.056,0.036,0.029,0.084,-0.038,-0.052,0.013,-0.0,-0.012,-0.086,0.042,-0.065
ctx-rh-F22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,0.076,0.096,0.001,-0.052,-0.044,0.107,0.101,-0.078,-0.004,-0.048,-0.033,0.005,-0.032,0.023,0.038,-0.13,0.055,-0.028,0.021,-0.046,-0.066,0.025,-0.086
ctx-rh-F23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.015,-0.049,-0.025,-0.064,0.092,0.024,-0.106,-0.029,-0.011,0.034,-0.015,-0.008,0.018,0.053,-0.07,-0.004,0.078,0.11,0.082,-0.024,0.032,-0.004
ctx-rh-F24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.017,-0.053,0.013,-0.002,-0.015,-0.025,0.035,0.012,0.051,-0.022,0.1,0.047,-0.001,-0.005,0.01,0.11,0.037,0.111,-0.034,0.016,-0.029
ctx-rh-F25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.031,-0.069,-0.001,0.043,-0.115,-0.056,0.022,-0.023,0.075,-0.037,0.065,-0.122,0.052,-0.083,-0.08,0.109,0.062,0.121,0.013,0.051,-0.035
ctx-rh-F26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013,-0.056,0.026,-0.011,-0.077,-0.002,-0.059,0.028,-0.057,-0.019,-0.106,0.007,-0.119,-0.01,-0.031,0.027,-0.007,0.039,-0.001,-0.042
ctx-rh-F27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042,-0.078,-0.052,-0.018,-0.03,-0.079,0.006,-0.096,0.058,-0.021,-0.05,0.04,-0.082,0.085,-0.036,0.034,-0.019,-0.079,-0.035
ctx-rh-F28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.002,-0.141,-0.129,-0.03,0.031,-0.033,-0.005,-0.026,0.027,-0.086,0.019,0.058,0.076,0.091,-0.013,0.01,0.007
ctx-rh-F29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,-0.112,0.011,0.031,0.015,0.024,-0.033,0.056,0.036,-0.086,0.044,0.0,0.0,0.014,-0.082,0.041,-0.051
ctx-rh-F30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019,0.032,0.005,0.065,-0.045,0.005,-0.102,0.037,-0.084,-0.028,0.067,0.045,0.082,0.051,0.036,-0.017
ctx-rh-F31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.171,-0.083,0.059,-0.055,0.014,-0.072,-0.009,-0.078,-0.037,0.057,0.023,0.05,0.039,-0.037,0.005
ctx-rh-F32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.071,-0.006,0.007,0.01,0.04,-0.095,0.005,0.083,0.079,0.099,-0.06,0.027,-0.023
ctx-rh-F33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.036,0.035,-0.096,-0.001,-0.015,-0.106,-0.031,-0.073,-0.015,-0.088,-0.112,0.008,-0.04
ctx-rh-F34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085,-0.04,0.06,-0.011,0.053,-0.015,-0.05,-0.02,-0.091,-0.042,0.01,-0.021
ctx-rh-F35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,-0.056,0.029,-0.041,-0.055,0.188,0.055,0.137,-0.026,0.045,-0.025
ctx-rh-F36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041,0.066,0.038,-0.036,-0.027,-0.001,-0.071,-0.084,-0.034,-0.057
ctx-rh-F37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,-0.067,-0.06,0.099,0.101,0.086,0.046,0.02,-0.054
ctx-rh-F38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,-0.027,0.067,-0.017,0.059,-0.064,0.061,-0.032
ctx-rh-F39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09,0.111,0.056,0.053,0.03,-0.061,-0.023
ctx-rh-F40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004,-0.008,-0.034,-0.014,-0.047,-0.035
ctx-rh-F41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,-0.131,-0.054,0.046,-0.024
ctx-rh-F42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,-0.071,0.029,-0.037
ctx-rh-F43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.109,0.041,-0.072
ctx-rh-F44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.067,0.011
ctx-rh-F45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.056
ctx-rh-F2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
