,ctx-lh-K1_3a_3b,ctx-lh-K2,ctx-lh-K4,ctx-lh-K5,ctx-lh-K6aa,ctx-lh-K6ab_1,ctx-lh-K6ab_2,ctx-lh-K7,ctx-lh-K8_1,ctx-lh-K8_2,ctx-lh-K9,ctx-lh-K10,ctx-lh-K11_12,ctx-lh-K13,ctx-lh-K16,ctx-lh-K17_1,ctx-lh-K17_2,ctx-lh-K17_3,ctx-lh-K18_1,ctx-lh-K18_2,ctx-lh-K18_3,ctx-lh-K19_1,ctx-lh-K19_2,ctx-lh-K19_3,ctx-lh-K20,ctx-lh-K21,ctx-lh-K22a_1,ctx-lh-K22a_2,ctx-lh-K22b_1,ctx-lh-K22b_2,ctx-lh-K23_24_26_29_30_31_32_33,ctx-lh-K25,ctx-lh-K27,ctx-lh-K28_34,ctx-lh-K35_36,ctx-lh-K37,ctx-lh-K38,ctx-lh-K39_1,ctx-lh-K39_40,ctx-lh-K40_1,ctx-lh-K40_2,ctx-lh-K40_3,ctx-lh-K41_42_52,ctx-lh-K43,ctx-lh-K44a,ctx-lh-K44b,ctx-lh-K45,ctx-lh-K46,ctx-lh-K47,ctx-rh-K1_3a_3b,ctx-rh-K2,ctx-rh-K4,ctx-rh-K5,ctx-rh-K6aa,ctx-rh-K6ab_1,ctx-rh-K6ab_2,ctx-rh-K7,ctx-rh-K8_1,ctx-rh-K8_2,ctx-rh-K9,ctx-rh-K10,ctx-rh-K11_12,ctx-rh-K13,ctx-rh-K16,ctx-rh-K17_1,ctx-rh-K17_2,ctx-rh-K17_3,ctx-rh-K18_1,ctx-rh-K18_2,ctx-rh-K18_3,ctx-rh-K19_1,ctx-rh-K19_2,ctx-rh-K19_3,ctx-rh-K20,ctx-rh-K21,ctx-rh-K22a_1,ctx-rh-K22a_2,ctx-rh-K22b_1,ctx-rh-K22b_2,ctx-rh-K23_24_26_29_30_31_32_33,ctx-rh-K25,ctx-rh-K27,ctx-rh-K28_34,ctx-rh-K35_36,ctx-rh-K37,ctx-rh-K38,ctx-rh-K39_1,ctx-rh-K39_40,ctx-rh-K40_1,ctx-rh-K40_2,ctx-rh-K40_3,ctx-rh-K41_42_52,ctx-rh-K43,ctx-rh-K44a,ctx-rh-K44b,ctx-rh-K45,ctx-rh-K46,ctx-rh-K47
ctx-lh-K22b_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057,-0.064,-0.06,0.104,-0.033,0.016,-0.07,0.085,-0.003,-0.008,-0.033,-0.022,-0.094,-0.104,0.015,-0.098,-0.065,0.083,-0.071,-0.057,-0.012,-0.06,-0.061,-0.078,-0.032,0.068,0.052,-0.047,0.108,-0.029,0.009,-0.083,-0.096,-0.109,0.1,0.065,0.1,0.124,0.021,0.072,0.07,0.028,0.086,-0.098,-0.086,-0.025,-0.109,-0.051,0.015,0.076,-0.063,-0.023,0.037,0.002,-0.033,-0.163,0.083,0.023,0.061,-0.043,-0.042,-0.039,-0.099,-0.048,-0.068,-0.061,0.093,-0.015
ctx-lh-K23_24_26_29_30_31_32_33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054,-0.025,0.057,0.037,0.134,0.096,0.012,-0.03,-0.034,0.019,-0.01,0.001,-0.102,0.059,0.025,0.124,0.151,-0.002,-0.113,-0.074,-0.11,-0.063,0.025,-0.001,-0.063,-0.086,-0.241,-0.105,-0.135,-0.122,-0.115,-0.05,0.006,0.105,0.068,0.047,0.082,0.026,0.053,0.074,-0.011,0.015,-0.096,-0.083,-0.001,0.084,0.006,-0.047,-0.071,-0.031,-0.049,-0.06,-0.023,0.0,0.082,-0.118,-0.101,-0.099,0.032,0.018,-0.098,-0.016,-0.008,-0.161,-0.04,-0.035,-0.077
ctx-lh-K25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,0.095,0.051,0.076,-0.069,-0.02,-0.07,-0.092,-0.08,0.014,0.077,0.039,-0.148,-0.165,-0.142,-0.006,-0.106,0.008,-0.091,-0.005,0.008,0.06,-0.111,-0.155,0.026,-0.187,-0.15,-0.188,-0.182,-0.1,0.005,0.01,-0.001,0.15,0.091,0.054,0.156,0.094,0.093,0.183,0.092,-0.04,-0.099,0.146,-0.001,0.037,-0.06,-0.01,-0.069,0.099,0.135,-0.014,0.062,-0.044,-0.092,-0.065,-0.14,0.013,0.078,0.026,0.016,-0.123,-0.249,-0.156,-0.015,-0.158
ctx-lh-K27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.074,-0.097,-0.041,-0.02,0.107,0.115,0.112,-0.052,-0.209,-0.198,-0.151,-0.103,-0.011,0.034,0.071,0.026,-0.097,-0.094,-0.071,0.103,-0.078,0.028,-0.077,-0.073,0.044,0.115,0.04,0.077,0.086,-0.239,-0.125,0.062,-0.051,-0.004,0.108,-0.078,-0.085,0.067,-0.052,-0.068,0.016,0.059,-0.111,0.048,-0.038,-0.1,-0.004,0.096,-0.148,-0.115,0.01,-0.028,0.061,0.088,0.001,-0.015,-0.082,-0.114,-0.141,-0.134,-0.145,-0.109,-0.13,-0.047,0.015
ctx-lh-K28_34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001,0.041,0.017,0.155,0.064,0.055,-0.005,-0.069,0.076,0.013,-0.044,0.01,0.059,0.104,0.044,0.06,-0.063,0.014,0.07,-0.003,-0.033,-0.044,-0.104,0.041,0.056,-0.026,0.013,0.046,-0.114,0.031,0.087,-0.097,0.005,0.069,-0.037,-0.055,-0.045,-0.076,-0.127,-0.043,0.012,-0.017,0.054,0.022,0.042,0.065,0.147,-0.066,-0.017,-0.015,-0.043,-0.046,0.095,-0.005,-0.056,-0.055,-0.007,0.08,0.058,-0.078,-0.1,-0.092,-0.069,0.014
ctx-lh-K35_36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008,0.063,0.057,-0.04,0.022,-0.045,-0.049,0.083,0.05,-0.036,-0.028,0.058,0.14,0.107,0.034,-0.062,-0.003,-0.012,-0.002,-0.052,-0.041,-0.133,0.027,0.008,0.011,0.017,0.066,-0.028,0.053,0.018,-0.041,-0.025,-0.022,0.008,-0.033,-0.022,-0.06,-0.138,0.009,-0.001,0.001,0.052,-0.018,-0.001,0.037,0.049,-0.059,-0.045,-0.0,-0.055,-0.01,-0.02,-0.006,-0.096,-0.043,-0.074,-0.021,0.036,-0.074,-0.137,-0.105,0.065,0.04
ctx-lh-K37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,0.158,0.105,0.161,-0.007,-0.123,0.076,0.037,-0.015,-0.002,0.096,0.19,0.13,0.06,-0.085,-0.029,-0.101,-0.12,-0.142,-0.052,-0.152,0.157,0.087,0.081,0.069,-0.033,-0.085,0.003,-0.109,-0.131,-0.09,-0.105,-0.16,-0.14,-0.105,-0.098,-0.148,0.014,0.06,0.01,-0.001,0.015,-0.035,0.115,0.076,-0.039,0.033,0.045,-0.118,-0.066,0.095,0.047,-0.046,-0.112,-0.101,0.044,0.044,-0.065,-0.04,-0.008,0.159,0.122
ctx-lh-K38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,-0.054,-0.14,-0.036,0.063,-0.113,-0.02,0.001,-0.055,-0.081,0.02,0.001,-0.02,-0.046,0.015,0.013,0.004,0.023,0.051,0.009,-0.09,0.024,-0.132,-0.062,-0.03,-0.008,-0.056,0.063,0.105,0.158,0.044,0.139,0.05,-0.009,0.059,0.007,-0.064,-0.142,-0.013,0.021,-0.075,-0.011,0.027,0.01,-0.05,0.068,-0.003,-0.04,-0.072,-0.019,-0.018,-0.008,0.018,-0.023,-0.108,-0.038,-0.079,-0.128,-0.136,-0.082,-0.068
ctx-lh-K39_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.075,-0.011,-0.015,0.114,0.094,-0.091,0.022,-0.033,0.025,-0.026,0.052,0.164,0.051,0.019,0.047,-0.1,-0.084,0.074,-0.107,-0.154,-0.127,-0.06,0.082,-0.048,0.091,-0.089,0.03,0.023,0.015,0.013,0.019,0.015,0.06,0.044,-0.063,0.008,-0.02,-0.011,-0.061,-0.184,0.006,0.031,0.035,0.097,0.046,0.04,0.047,-0.102,-0.166,-0.058,0.045,-0.047,0.11,0.122,-0.053,-0.048,-0.078,-0.07,-0.036
ctx-lh-K39_40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065,0.06,0.061,0.047,-0.017,0.044,-0.001,-0.033,0.088,-0.11,-0.097,-0.061,-0.041,0.057,0.04,0.008,0.027,-0.008,-0.167,-0.036,-0.143,-0.058,-0.02,-0.042,0.085,-0.023,0.046,0.058,0.037,0.025,0.032,0.003,0.018,-0.019,-0.079,-0.033,0.059,-0.04,-0.014,-0.019,-0.023,-0.069,-0.028,-0.035,-0.001,-0.027,-0.07,-0.035,-0.023,0.049,0.081,0.055,-0.066,-0.071,0.018,-0.122,0.021,0.009,-0.078
ctx-lh-K40_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049,-0.027,0.006,-0.031,-0.105,0.047,-0.098,-0.149,-0.108,0.03,0.083,-0.003,-0.013,-0.019,-0.066,-0.043,0.129,-0.072,-0.077,-0.051,-0.063,0.016,-0.06,0.015,-0.008,0.106,0.118,0.047,0.071,0.067,0.067,0.086,0.09,-0.017,0.058,0.012,-0.082,-0.085,-0.023,-0.018,-0.019,-0.014,0.066,0.011,0.094,-0.095,0.058,-0.035,-0.052,-0.035,-0.049,0.037,-0.035,-0.052,0.002,-0.01,-0.114,-0.098
ctx-lh-K40_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,-0.009,-0.028,-0.038,-0.053,-0.156,-0.163,-0.106,0.025,0.074,0.012,0.023,-0.054,-0.076,0.01,0.116,0.09,0.013,0.134,0.048,-0.04,-0.069,-0.058,0.011,-0.046,-0.032,0.111,0.016,-0.054,0.108,0.037,0.089,0.0,0.05,0.071,-0.103,-0.023,0.037,0.077,-0.021,-0.009,0.013,-0.063,0.069,-0.07,0.072,0.104,-0.009,0.012,0.03,-0.019,-0.089,-0.135,0.033,0.046,0.008,0.006
ctx-lh-K40_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,0.004,0.004,0.004,0.03,-0.042,0.019,-0.032,-0.102,-0.073,-0.037,-0.126,-0.036,0.06,-0.089,0.071,0.104,0.091,-0.006,-0.04,-0.055,-0.049,0.119,-0.028,0.006,0.094,0.03,-0.001,0.026,-0.037,-0.007,0.031,0.122,0.048,-0.025,-0.019,0.021,0.012,-0.041,-0.073,-0.043,-0.033,-0.016,-0.04,0.008,0.078,-0.097,-0.196,-0.099,-0.042,-0.067,-0.038,0.067,0.067,0.002,0.072
ctx-lh-K41_42_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.096,-0.114,-0.176,-0.156,-0.095,-0.068,-0.037,-0.037,-0.044,0.069,-0.068,-0.042,-0.033,0.064,-0.043,0.058,0.014,-0.086,-0.046,-0.073,-0.054,0.148,-0.015,-0.04,0.148,0.123,0.079,0.145,0.029,0.081,-0.12,-0.05,-0.057,-0.103,-0.079,0.047,0.021,0.007,-0.053,-0.016,0.052,0.059,-0.142,0.083,0.078,-0.091,-0.096,-0.017,0.005,-0.003,-0.085,-0.097,-0.085,-0.061,-0.093
ctx-lh-K43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018,0.021,0.019,0.054,0.059,-0.095,-0.065,-0.039,-0.016,0.004,-0.002,0.084,0.035,0.019,-0.006,0.088,-0.059,-0.07,-0.057,-0.117,0.138,-0.087,-0.081,0.082,0.051,0.008,0.064,-0.076,-0.022,-0.043,-0.044,-0.025,0.0,-0.076,0.008,-0.024,0.053,-0.1,-0.014,-0.002,0.025,-0.086,0.083,0.031,-0.077,-0.146,-0.075,-0.089,-0.102,-0.004,-0.019,0.019,0.021,0.017
ctx-lh-K44a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024,-0.076,-0.134,0.008,-0.02,0.01,-0.006,-0.027,-0.08,0.009,-0.028,0.013,0.126,0.055,0.205,0.119,-0.037,-0.055,-0.098,-0.012,-0.031,-0.11,0.046,0.009,-0.038,0.077,0.004,0.064,-0.041,0.022,0.052,-0.045,0.03,0.113,0.102,-0.042,-0.055,-0.072,-0.015,0.035,-0.051,0.001,0.243,0.005,-0.034,-0.021,-0.104,-0.088,-0.033,0.098,0.014,0.052,0.065
ctx-lh-K44b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,0.015,-0.041,0.014,0.055,0.001,0.005,-0.087,-0.12,-0.059,-0.031,0.051,0.031,0.194,0.173,0.027,-0.031,-0.126,0.014,-0.007,0.033,0.088,-0.013,-0.039,0.044,-0.062,0.044,-0.065,-0.036,-0.067,-0.098,-0.056,0.027,0.034,-0.057,-0.099,-0.168,-0.039,0.016,-0.151,-0.002,0.02,0.0,-0.03,-0.016,-0.083,-0.067,-0.126,0.02,-0.112,0.089,0.027
ctx-lh-K45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,-0.031,-0.055,0.089,-0.042,-0.009,-0.036,-0.081,-0.111,-0.007,-0.002,0.058,0.116,0.176,-0.065,-0.007,-0.089,-0.071,0.001,-0.014,0.069,0.0,0.02,0.035,0.007,0.064,-0.119,-0.067,0.028,-0.066,-0.066,0.01,0.115,-0.027,-0.047,-0.028,0.017,0.027,-0.131,-0.081,0.006,-0.016,-0.006,0.031,-0.118,-0.053,-0.046,-0.09,-0.052,0.057,0.065
ctx-lh-K46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.068,0.091,0.048,-0.031,-0.096,-0.129,-0.182,-0.004,0.037,-0.139,0.118,0.107,0.146,-0.056,-0.103,-0.072,-0.02,-0.045,0.088,0.004,0.035,0.121,0.11,0.101,-0.028,0.027,-0.028,-0.003,-0.103,-0.046,0.104,0.137,0.056,0.089,0.034,0.135,-0.029,-0.081,0.015,-0.218,-0.096,-0.095,-0.045,-0.05,-0.161,-0.018,0.013,-0.031,0.093
ctx-lh-K47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.054,-0.067,-0.038,-0.079,0.026,-0.055,-0.042,-0.022,-0.081,-0.083,-0.024,0.045,0.002,0.04,0.001,-0.057,0.108,0.081,0.099,0.069,0.087,0.084,0.145,0.081,-0.041,-0.095,-0.011,-0.067,-0.133,-0.126,-0.048,-0.02,0.015,0.08,0.081,0.109,-0.026,-0.078,-0.117,-0.143,-0.046,0.018,-0.117,-0.022,-0.068,-0.072,-0.001,0.044,0.107
ctx-rh-K1_3a_3b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004,-0.032,0.019,0.029,0.006,0.156,0.126,-0.018,0.092,-0.024,-0.098,-0.139,0.027,-0.035,0.05,0.001,0.028,0.012,0.02,0.032,0.055,-0.0,0.037,0.012,-0.054,0.021,0.065,-0.048,0.012,-0.066,-0.101,-0.008,0.11,0.067,0.115,0.009,0.116,0.031,0.069,-0.069,0.049,-0.054,-0.049,0.056,-0.008,0.035,0.086,-0.024
ctx-rh-K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.022,0.003,-0.087,-0.049,0.059,0.006,0.03,0.024,0.067,-0.029,-0.168,0.012,-0.038,0.149,-0.069,0.039,0.052,0.027,0.01,-0.051,-0.026,0.004,-0.044,-0.077,0.028,-0.022,-0.029,0.049,-0.039,-0.15,0.009,0.075,-0.012,0.008,-0.054,0.11,0.047,0.011,-0.111,-0.053,-0.028,-0.064,0.051,0.076,0.133,0.09,-0.057
ctx-rh-K4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.029,0.027,0.118,0.059,-0.075,0.049,0.007,-0.063,-0.069,-0.026,-0.1,0.108,-0.001,0.046,0.029,0.054,0.049,-0.0,0.023,-0.001,-0.016,-0.043,-0.033,0.039,-0.036,0.052,-0.041,-0.014,-0.024,0.028,0.037,0.036,0.042,0.139,0.022,-0.017,-0.13,-0.013,-0.07,-0.04,0.046,0.011,0.011,0.063,-0.029
ctx-rh-K5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003,0.021,0.064,0.037,0.08,0.06,-0.011,-0.161,-0.148,-0.088,-0.079,0.115,-0.014,-0.03,-0.002,0.044,0.002,-0.007,0.047,-0.023,-0.027,0.055,-0.064,-0.01,0.048,0.044,-0.001,-0.026,0.13,0.119,0.072,-0.024,0.086,0.096,0.143,-0.03,-0.016,-0.028,0.03,-0.004,-0.008,-0.002,0.033,-0.058,-0.003
ctx-rh-K6aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025,0.035,-0.036,-0.004,-0.017,0.078,0.024,-0.049,0.031,-0.031,0.065,-0.009,0.006,0.038,0.003,-0.014,0.029,-0.003,0.011,0.051,-0.038,0.036,-0.048,-0.039,0.008,0.001,-0.004,-0.043,0.001,0.04,0.006,-0.024,0.026,0.06,-0.082,-0.188,-0.102,0.025,-0.004,0.064,0.015,0.023,-0.011,-0.003
ctx-rh-K6ab_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,-0.014,0.005,-0.008,0.039,0.042,-0.02,0.004,-0.087,0.002,0.054,-0.002,-0.012,-0.012,-0.015,-0.008,-0.007,0.039,-0.021,-0.033,-0.01,-0.088,-0.05,-0.102,-0.031,-0.058,0.035,-0.031,0.026,-0.025,-0.026,0.0,-0.009,-0.101,-0.112,-0.043,-0.051,-0.077,-0.049,-0.009,-0.026,0.005,-0.011
ctx-rh-K6ab_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,-0.007,-0.078,-0.036,0.003,-0.003,0.056,0.004,-0.001,-0.025,-0.017,-0.02,0.092,-0.057,-0.054,0.062,-0.01,0.057,0.008,-0.069,-0.01,-0.01,-0.058,0.004,0.052,-0.072,-0.008,0.009,-0.037,0.082,-0.098,0.018,-0.086,0.024,0.038,0.04,0.075,-0.002,0.036,-0.102,-0.145,-0.084
ctx-rh-K7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145,-0.004,0.035,-0.019,0.004,0.01,-0.01,0.0,0.012,0.027,-0.073,-0.034,-0.106,-0.107,-0.013,-0.093,0.014,0.067,-0.135,-0.007,0.073,-0.001,0.036,-0.076,-0.007,-0.006,-0.039,-0.067,0.024,0.118,0.111,0.014,-0.024,-0.091,0.13,0.041,0.043,0.076,0.062,0.05,0.063
ctx-rh-K8_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088,-0.109,0.044,-0.026,0.072,-0.004,-0.036,-0.003,-0.026,0.047,0.0,0.043,0.002,-0.083,0.039,0.033,-0.082,-0.041,-0.05,-0.079,-0.091,-0.23,-0.123,-0.024,-0.006,0.017,0.077,-0.061,-0.05,-0.147,0.069,0.072,0.039,-0.064,-0.032,0.009,0.085,0.015,0.027,-0.103
ctx-rh-K8_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.054,0.029,-0.016,0.003,0.082,-0.055,-0.064,-0.035,0.031,0.013,0.006,0.034,-0.038,0.054,0.039,0.106,-0.045,0.023,0.086,0.014,-0.111,0.005,-0.014,-0.017,0.012,0.0,0.042,-0.074,-0.011,-0.079,0.111,0.062,0.135,0.018,0.012,0.217,0.026,-0.119,-0.07
ctx-rh-K9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,-0.079,0.121,0.062,-0.085,0.012,-0.047,-0.009,0.034,0.033,-0.016,-0.045,0.035,-0.108,-0.138,-0.012,-0.008,-0.026,-0.068,-0.164,-0.097,-0.019,-0.064,-0.073,-0.002,-0.108,-0.135,-0.201,0.09,0.111,0.078,-0.021,0.03,0.085,0.05,0.102,0.126,-0.051
ctx-rh-K10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.016,-0.079,-0.099,-0.003,-0.046,0.008,0.052,-0.009,-0.007,0.043,-0.001,-0.009,-0.006,0.001,0.079,0.008,-0.062,-0.154,-0.089,-0.038,-0.007,-0.078,0.008,-0.021,-0.061,-0.12,0.029,-0.007,0.009,-0.12,-0.112,0.071,0.147,0.166,0.034,0.036
ctx-rh-K11_12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.055,-0.031,-0.028,0.129,0.065,0.042,0.034,0.013,0.059,0.073,0.044,-0.009,-0.084,-0.052,-0.099,-0.107,-0.12,-0.062,-0.021,0.042,0.044,0.016,-0.04,0.052,0.044,-0.116,-0.093,-0.111,-0.07,-0.113,-0.111,-0.062,-0.046,-0.101,0.045,-0.02
ctx-rh-K13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.064,0.028,-0.036,-0.064,0.002,-0.008,-0.021,0.037,-0.065,0.022,0.085,-0.022,0.059,-0.016,0.001,0.016,-0.065,-0.045,-0.118,0.039,0.054,0.065,0.003,-0.024,0.039,-0.038,-0.16,0.013,-0.044,-0.042,0.011,0.053,0.043,0.023,0.037
ctx-rh-K16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116,-0.044,-0.093,0.109,0.072,0.014,0.111,0.004,0.066,0.074,0.072,0.098,-0.008,-0.009,0.047,-0.005,0.038,-0.062,0.075,0.119,0.052,-0.01,0.028,0.15,-0.073,-0.105,0.016,-0.038,-0.039,-0.055,0.026,-0.022,-0.021,0.026
ctx-rh-K17_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,0.009,-0.063,0.038,0.045,0.081,0.1,0.061,0.058,-0.012,-0.022,0.03,0.128,0.0,0.08,-0.015,0.145,0.082,-0.007,0.005,0.042,-0.034,-0.021,0.075,0.205,0.11,0.121,0.149,0.062,-0.023,-0.147,-0.061,-0.041
ctx-rh-K17_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.065,0.003,-0.007,-0.048,0.052,0.067,-0.002,0.072,0.022,0.001,-0.078,-0.015,-0.065,0.076,0.142,0.059,-0.06,-0.04,0.013,0.166,0.146,0.091,0.059,-0.033,-0.016,0.002,-0.038,-0.002,-0.0,-0.142,-0.081,0.067
ctx-rh-K17_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012,-0.033,0.037,0.1,0.068,0.002,0.082,0.07,0.056,0.056,0.08,-0.038,-0.009,0.024,0.002,-0.04,-0.004,0.022,0.186,0.045,0.012,0.06,0.011,0.037,-0.082,-0.025,-0.053,-0.005,-0.164,-0.156,0.004
ctx-rh-K18_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,0.009,0.012,0.056,0.01,-0.029,-0.041,0.026,0.039,0.139,0.078,0.097,0.04,0.104,0.074,-0.044,-0.075,-0.004,0.047,0.071,0.076,0.178,0.127,0.151,0.121,0.074,0.001,-0.029,0.052,0.051
ctx-rh-K18_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.062,-0.019,0.024,0.012,-0.009,0.01,0.014,-0.023,0.024,0.011,0.057,0.088,0.061,-0.002,-0.05,-0.011,0.099,0.044,0.022,0.047,0.05,0.102,0.11,0.105,0.061,0.018,-0.076,0.003,0.116
ctx-rh-K18_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,-0.011,-0.067,0.119,0.093,0.017,0.042,0.111,0.099,0.08,-0.042,0.009,-0.042,-0.097,-0.09,0.128,0.069,0.122,0.041,0.06,0.077,0.047,0.129,-0.006,0.099,0.004,0.008,0.109
ctx-rh-K19_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.012,-0.071,-0.004,0.018,0.032,0.098,0.084,0.071,0.034,0.101,0.043,-0.038,-0.051,-0.006,0.037,0.051,0.06,0.109,0.095,0.17,0.08,0.098,0.011,-0.002,0.042,0.115
ctx-rh-K19_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.01,-0.059,-0.02,0.002,-0.039,0.004,0.012,0.068,0.005,-0.082,-0.099,-0.036,0.104,0.09,0.021,0.031,0.028,0.072,0.035,0.056,0.029,-0.037,-0.049,-0.01,0.119
ctx-rh-K19_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,-0.022,0.055,0.005,0.071,0.088,0.036,0.008,-0.016,-0.079,-0.13,-0.088,0.062,0.13,0.088,0.09,0.072,0.069,0.064,0.036,0.051,0.06,0.01,0.039,0.116
ctx-rh-K20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.043,-0.044,0.002,-0.034,-0.056,0.063,-0.023,0.075,0.02,0.032,0.03,0.021,-0.069,0.1,0.009,0.06,-0.096,-0.091,0.014,-0.032,-0.024,0.031,-0.016
ctx-rh-K21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,-0.071,0.002,0.003,-0.091,-0.045,-0.1,0.02,0.002,0.02,-0.103,0.091,-0.046,0.114,0.078,0.089,0.045,-0.075,-0.052,-0.084,-0.077,0.024,-0.143
ctx-rh-K22a_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,-0.076,0.032,-0.056,0.071,-0.078,0.021,0.016,0.003,-0.027,-0.071,0.11,-0.014,-0.013,0.067,-0.041,0.013,0.059,0.034,0.077,0.06,-0.009
ctx-rh-K22a_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.059,0.013,0.099,-0.001,-0.072,0.093,0.098,-0.05,-0.001,-0.02,-0.006,-0.049,-0.083,0.006,-0.098,-0.001,-0.01,-0.105,-0.003,0.105,-0.039
