,ctx-lh-BA1_3,ctx-lh-BA2,ctx-lh-BA4,ctx-lh-BA5,ctx-lh-BA6,ctx-lh-BA7,ctx-lh-BA8,ctx-lh-BA9,ctx-lh-BA10,ctx-lh-BA11,ctx-lh-BA13,ctx-lh-BA16,ctx-lh-BA17,ctx-lh-BA18,ctx-lh-BA19,ctx-lh-BA20,ctx-lh-BA21,ctx-lh-BA22,ctx-lh-BA23,ctx-lh-BA24,ctx-lh-BA25,ctx-lh-BA26_29_30,ctx-lh-BA27,ctx-lh-BA28,ctx-lh-BA31,ctx-lh-BA32,ctx-lh-BA33,ctx-lh-BA34,ctx-lh-BA35_36,ctx-lh-BA37,ctx-lh-BA38,ctx-lh-BA39,ctx-lh-BA40,ctx-lh-BA41_42_52,ctx-lh-BA43,ctx-lh-BA44,ctx-lh-BA45,ctx-lh-BA46,ctx-lh-BA47,ctx-rh-BA1_3,ctx-rh-BA2,ctx-rh-BA4,ctx-rh-BA5,ctx-rh-BA6,ctx-rh-BA7,ctx-rh-BA8,ctx-rh-BA9,ctx-rh-BA10,ctx-rh-BA11,ctx-rh-BA13,ctx-rh-BA16,ctx-rh-BA17,ctx-rh-BA18,ctx-rh-BA19,ctx-rh-BA20,ctx-rh-BA21,ctx-rh-BA22,ctx-rh-BA23,ctx-rh-BA24,ctx-rh-BA25,ctx-rh-BA26_29_30,ctx-rh-BA27,ctx-rh-BA28,ctx-rh-BA31,ctx-rh-BA32,ctx-rh-BA33,ctx-rh-BA34,ctx-rh-BA35_36,ctx-rh-BA37,ctx-rh-BA38,ctx-rh-BA39,ctx-rh-BA40,ctx-rh-BA41_42_52,ctx-rh-BA43,ctx-rh-BA44,ctx-rh-BA45,ctx-rh-BA46,ctx-rh-BA47
ctx-lh-BA40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026,-0.019,-0.076,-0.12,0.016,0.016,-0.065,-0.008,-0.014,0.091,-0.022,0.064,0.1,-0.016,0.179,0.044,-0.062,0.001,0.072,-0.04,0.026,0.041,0.008,-0.076,-0.069,0.062,-0.102,-0.092,-0.105,-0.142,-0.032,0.055,0.056,-0.053,-0.16,-0.008,-0.091,-0.005,0.021,-0.12,-0.106,-0.037,-0.102,0.033,0.118
ctx-lh-BA41_42_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.223,-0.123,-0.146,-0.016,-0.095,-0.067,-0.045,0.017,0.067,-0.028,-0.007,-0.075,-0.131,-0.029,0.003,-0.018,-0.075,0.038,-0.076,-0.03,0.064,-0.15,-0.098,-0.065,-0.077,-0.008,-0.094,-0.135,-0.099,-0.097,-0.09,0.01,-0.098,-0.108,0.007,-0.213,-0.082,0.006,-0.323,-0.16,-0.022,-0.071,-0.008,-0.017
ctx-lh-BA43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.101,-0.127,-0.1,-0.089,-0.059,-0.039,-0.026,-0.011,-0.175,-0.168,-0.103,-0.195,-0.093,0.002,-0.134,-0.088,-0.108,-0.286,-0.247,-0.018,-0.102,-0.1,-0.181,-0.197,-0.008,-0.196,-0.322,-0.291,-0.162,-0.124,-0.016,-0.069,-0.227,-0.151,-0.144,-0.113,-0.064,-0.185,-0.199,-0.092,-0.19,-0.144,-0.043
ctx-lh-BA44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.022,0.003,0.01,-0.159,-0.056,-0.082,0.023,-0.101,-0.061,-0.025,-0.101,0.064,0.068,-0.034,-0.007,0.03,-0.13,-0.113,-0.035,-0.088,-0.086,-0.067,-0.065,-0.072,-0.055,-0.089,-0.158,-0.089,-0.012,-0.037,-0.045,-0.167,-0.08,-0.068,-0.07,-0.032,-0.115,-0.141,-0.108,-0.099,-0.01,0.008
ctx-lh-BA45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,-0.017,-0.161,-0.06,-0.069,-0.021,-0.03,-0.032,0.006,-0.007,0.129,0.11,-0.056,-0.062,0.071,-0.096,-0.043,-0.022,-0.107,-0.128,-0.071,0.048,-0.082,-0.067,-0.091,-0.164,-0.042,0.061,0.041,-0.079,-0.124,-0.073,-0.019,-0.073,-0.048,-0.235,-0.129,0.016,-0.058,0.032,0.045
ctx-lh-BA46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.153,-0.114,-0.043,-0.058,-0.057,-0.095,0.031,0.231,0.193,0.243,0.203,-0.138,-0.07,0.064,-0.029,0.011,0.011,0.122,-0.021,0.094,0.03,-0.031,0.062,0.027,-0.075,0.076,0.068,0.039,-0.052,-0.133,-0.013,0.019,0.102,-0.037,-0.104,-0.184,-0.048,-0.018,0.1,0.248
ctx-lh-BA47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.171,-0.041,-0.02,-0.027,0.026,0.009,0.066,0.084,0.155,0.068,-0.036,0.035,0.095,-0.028,0.043,-0.014,-0.081,-0.124,-0.007,0.073,-0.082,-0.029,-0.018,-0.07,0.003,0.067,0.081,-0.043,-0.077,0.033,-0.032,0.002,0.008,-0.181,-0.133,0.025,-0.08,0.095,0.07
ctx-rh-BA1_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16,-0.075,-0.123,-0.072,-0.158,-0.065,-0.126,-0.039,-0.004,-0.001,0.068,0.003,-0.212,-0.192,0.016,-0.087,-0.106,-0.145,-0.127,-0.075,-0.156,-0.159,-0.207,-0.122,-0.078,0.023,-0.052,-0.183,-0.188,-0.05,-0.146,-0.035,-0.1,-0.028,-0.024,-0.07,-0.106,-0.021
ctx-rh-BA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.082,-0.08,0.013,-0.085,0.028,-0.051,0.072,0.047,0.079,0.122,0.121,-0.11,-0.128,0.071,-0.078,-0.077,-0.146,-0.002,-0.022,-0.18,-0.174,-0.172,-0.05,0.022,0.168,0.001,-0.18,-0.101,0.02,-0.088,0.076,-0.101,-0.051,0.093,0.027,0.016,0.172
ctx-rh-BA4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,0.002,-0.06,-0.006,-0.088,0.031,0.057,0.056,0.111,0.054,-0.154,-0.125,-0.005,-0.032,-0.015,-0.121,-0.034,-0.024,-0.17,-0.126,-0.128,-0.082,0.004,0.048,-0.009,-0.162,-0.069,0.052,-0.118,0.026,-0.039,-0.008,0.06,0.041,0.003,0.082
ctx-rh-BA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.103,-0.064,0.08,-0.015,0.133,-0.022,0.064,0.135,-0.013,-0.165,-0.151,0.011,0.023,-0.024,-0.132,0.064,-0.073,-0.208,-0.165,-0.242,-0.034,0.153,0.102,0.039,-0.235,-0.072,-0.039,-0.073,0.115,0.034,-0.069,0.091,0.093,-0.011,0.128
ctx-rh-BA6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,-0.006,-0.099,0.061,0.077,-0.017,0.064,0.063,-0.087,-0.044,-0.075,-0.077,-0.013,-0.125,-0.034,-0.03,-0.133,-0.119,-0.12,-0.117,0.016,0.06,-0.009,-0.136,-0.003,-0.014,-0.154,-0.063,-0.094,-0.192,0.04,0.017,-0.025,0.1
ctx-rh-BA7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139,0.079,0.179,0.077,-0.065,-0.054,0.067,-0.066,-0.039,-0.062,-0.016,-0.071,-0.135,0.049,-0.173,-0.164,-0.139,-0.176,-0.025,0.095,0.232,-0.217,-0.257,-0.046,-0.167,-0.077,0.011,-0.111,-0.191,0.026,0.061,0.189,0.196
ctx-rh-BA8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.092,0.052,-0.099,-0.06,0.051,0.004,0.073,0.061,-0.014,0.011,0.057,-0.041,-0.102,0.032,0.064,-0.049,0.034,-0.066,-0.112,0.032,-0.088,0.006,0.03,0.017,0.013,-0.147,-0.092,-0.039,0.025,0.105,0.153
ctx-rh-BA9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081,0.082,-0.215,-0.17,0.065,0.015,0.043,0.074,0.019,-0.127,0.136,-0.059,-0.087,0.045,-0.03,-0.113,0.048,-0.132,-0.06,-0.079,-0.122,-0.034,-0.053,0.057,-0.116,-0.246,-0.183,-0.115,-0.043,0.012,0.166
ctx-rh-BA10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.126,-0.059,-0.055,0.104,0.083,0.102,0.073,0.017,-0.035,0.127,0.027,-0.112,0.043,0.043,0.001,0.105,-0.031,-0.087,-0.043,-0.014,0.045,0.001,0.125,0.013,-0.138,-0.067,-0.003,0.027,0.102,0.196
ctx-rh-BA11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039,0.126,0.171,0.146,0.159,0.061,-0.019,-0.042,0.168,0.033,-0.045,0.165,0.126,0.057,0.133,0.057,0.035,0.083,0.029,0.063,0.065,0.154,0.026,-0.066,0.025,0.054,0.031,0.051,0.049
ctx-rh-BA13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064,-0.07,-0.128,-0.051,-0.097,-0.134,-0.02,-0.221,-0.161,-0.024,-0.209,-0.229,-0.155,-0.206,-0.093,-0.117,-0.099,-0.081,0.019,-0.118,-0.178,-0.035,-0.013,-0.059,0.046,-0.099,-0.053,-0.083
ctx-rh-BA16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039,-0.063,0.003,0.115,-0.056,0.072,-0.092,-0.087,0.05,-0.124,-0.084,-0.066,-0.12,-0.05,-0.044,-0.017,0.025,0.084,-0.034,-0.11,0.076,-0.015,0.001,0.097,0.064,-0.043,0.052
ctx-rh-BA17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175,0.204,0.085,0.031,0.04,0.009,0.034,0.07,0.012,0.077,0.125,-0.069,0.055,0.139,-0.114,0.121,0.111,-0.02,0.053,0.079,-0.061,-0.082,0.058,0.081,0.118,0.122
ctx-rh-BA18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034,0.015,-0.059,-0.177,-0.04,0.036,-0.026,-0.027,0.016,0.024,-0.022,0.08,0.193,-0.185,-0.007,-0.042,-0.162,-0.02,0.005,-0.184,-0.229,-0.012,-0.021,0.087,0.07
ctx-rh-BA19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,-0.05,-0.147,-0.084,0.115,-0.073,-0.092,-0.087,-0.008,-0.011,0.13,0.211,-0.219,-0.031,-0.08,-0.12,-0.002,0.036,-0.17,-0.219,0.036,0.022,0.108,0.183
ctx-rh-BA20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.119,0.075,0.149,0.005,0.112,0.196,-0.025,0.064,0.106,0.083,0.056,-0.006,0.021,-0.073,0.029,0.149,0.006,0.061,0.022,-0.094,0.023,0.041,-0.005
ctx-rh-BA21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.125,0.046,-0.001,-0.124,0.022,-0.13,-0.109,0.097,-0.097,-0.057,-0.084,-0.156,-0.085,-0.142,0.071,0.021,-0.177,-0.094,-0.034,-0.025,0.066,-0.043
ctx-rh-BA22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.031,0.091,-0.036,-0.072,-0.151,-0.134,0.008,0.019,0.061,0.017,-0.174,-0.188,-0.167,-0.105,-0.022,-0.183,-0.066,0.081,0.059,0.076,0.073
ctx-rh-BA23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029,-0.191,0.055,-0.132,-0.185,0.166,-0.038,0.048,-0.086,-0.208,-0.147,-0.053,0.1,-0.077,-0.136,-0.214,-0.058,-0.033,0.069,0.106
ctx-rh-BA24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.057,-0.029,-0.112,-0.092,-0.074,0.011,-0.028,-0.19,-0.091,0.075,-0.029,-0.001,0.01,-0.057,-0.241,-0.049,-0.004,-0.004,0.044
ctx-rh-BA25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093,-0.015,-0.042,-0.142,-0.148,-0.127,0.042,0.027,-0.114,0.072,-0.068,-0.063,-0.064,-0.041,-0.005,-0.043,-0.019,-0.092
ctx-rh-BA26_29_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.097,-0.146,0.066,-0.022,0.089,-0.092,-0.123,-0.147,-0.072,0.058,-0.104,-0.181,-0.231,-0.043,-0.029,0.083,0.109
ctx-rh-BA27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.155,-0.036,-0.055,0.088,-0.153,-0.173,-0.18,-0.133,-0.051,-0.109,-0.244,-0.256,-0.099,-0.032,0.042,0.074
ctx-rh-BA28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,-0.09,0.061,-0.077,-0.099,-0.171,-0.218,-0.154,-0.085,-0.183,-0.243,-0.016,-0.063,-0.03,0.023
ctx-rh-BA31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.135,-0.016,-0.093,-0.131,-0.056,-0.057,0.14,-0.089,-0.111,-0.162,-0.112,-0.013,0.064,0.111
ctx-rh-BA32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11,-0.105,-0.097,0.005,0.02,0.009,-0.007,-0.098,-0.178,-0.068,-0.016,-0.049,0.008
ctx-rh-BA33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19,0.029,0.148,-0.046,0.072,0.078,0.008,-0.056,-0.111,-0.001,-0.027,-0.04
ctx-rh-BA34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019,-0.247,0.01,-0.068,-0.066,-0.097,-0.008,-0.049,-0.011,-0.069,-0.075
ctx-rh-BA35_36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.183,-0.076,-0.197,-0.114,-0.147,-0.135,-0.004,-0.051,-0.019,0.015
ctx-rh-BA37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.193,-0.142,0.025,-0.145,-0.192,0.072,0.008,0.102,0.138
ctx-rh-BA38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.041,-0.034,-0.095,0.011,0.067,0.0,0.046,-0.006
ctx-rh-BA39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.037,-0.143,-0.132,-0.064,-0.04,0.035,0.104
ctx-rh-BA40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,-0.078,-0.066,-0.066,-0.006,0.048
ctx-rh-BA41_42_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.097,-0.047,-0.102,-0.123,-0.101
ctx-rh-BA43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.057,-0.142,-0.134,-0.029
ctx-rh-BA44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,-0.035,-0.029
ctx-rh-BA45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,0.002
ctx-rh-BA46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.141
ctx-rh-BA47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
