,ctx-lh-callosA,ctx-lh-callosB,ctx-lh-callosC,ctx-lh-callosD,ctx-lh-froB,ctx-lh-froC,ctx-lh-froD,ctx-lh-froinf,ctx-lh-froint,ctx-lh-frointB,ctx-lh-froorb,ctx-lh-froprefro,ctx-lh-frosup,ctx-lh-frosupant,ctx-lh-insinf,ctx-lh-inspostc,ctx-lh-insprec,ctx-lh-occpar,ctx-lh-occparastr,ctx-lh-occperistr,ctx-lh-occstr,ctx-lh-occtemp,ctx-lh-paradent,ctx-lh-paraspl,ctx-lh-parinfA,ctx-lh-parinfB,ctx-lh-parinfC,ctx-lh-vis-sen-bnd,ctx-lh-parsupA,ctx-lh-parsupB,ctx-lh-postcentA,ctx-lh-postcentB,ctx-lh-precentA,ctx-lh-precentB,ctx-lh-pyriform,ctx-lh-tempinf,ctx-lh-tempmed,ctx-lh-temppara,ctx-lh-temppole,ctx-lh-tempsup,ctx-lh-froA,ctx-lh-tempHeschl,ctx-lh-vis-aud-bnd,ctx-lh-parolfact,ctx-rh-callosA,ctx-rh-callosB,ctx-rh-callosC,ctx-rh-callosD,ctx-rh-froB,ctx-rh-froC,ctx-rh-froD,ctx-rh-froinf,ctx-rh-froint,ctx-rh-frointB,ctx-rh-froorb,ctx-rh-froprefro,ctx-rh-frosup,ctx-rh-frosupant,ctx-rh-insinf,ctx-rh-inspostc,ctx-rh-insprec,ctx-rh-occpar,ctx-rh-occparastr,ctx-rh-occperistr,ctx-rh-occstr,ctx-rh-occtemp,ctx-rh-paradent,ctx-rh-paraspl,ctx-rh-parinfA,ctx-rh-parinfB,ctx-rh-parinfC,ctx-rh-vis-sen-bnd,ctx-rh-parsupA,ctx-rh-parsupB,ctx-rh-postcentA,ctx-rh-postcentB,ctx-rh-precentA,ctx-rh-precentB,ctx-rh-pyriform,ctx-rh-tempinf,ctx-rh-tempmed,ctx-rh-temppara,ctx-rh-temppole,ctx-rh-tempsup,ctx-rh-froA,ctx-rh-tempHeschl,ctx-rh-vis-aud-bnd,ctx-rh-parolfact
ctx-rh-frosup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.072,0.012,-0.076,0.016,-0.019,-0.102,-0.01,-0.003,-0.012,-0.051,-0.131,-0.118,0.037,0.006,-0.059,-0.034,0.072,0.0,-0.028,0.03,0.012,-0.052,-0.06,-0.101,0.001,-0.049,-0.019,-0.007,-0.011,-0.052,0.041
ctx-rh-frosupant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.072,-0.113,-0.097,0.063,0.18,0.121,0.105,0.034,-0.016,0.055,0.006,-0.038,-0.052,0.135,0.037,-0.008,-0.077,-0.111,-0.132,-0.055,0.033,-0.086,-0.104,-0.012,-0.08,-0.059,-0.126,-0.159,0.006,-0.118
ctx-rh-insinf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.046,0.014,0.006,-0.133,-0.051,-0.107,0.048,-0.104,-0.108,-0.053,0.008,-0.038,-0.014,-0.084,0.002,0.035,0.077,0.088,0.056,-0.052,0.097,0.054,-0.008,0.033,0.047,-0.002,0.007,-0.038,0.045
ctx-rh-inspostc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.01,-0.107,-0.062,-0.006,0.018,0.032,-0.046,-0.032,0.06,-0.049,-0.041,-0.026,0.002,-0.106,-0.07,-0.01,-0.091,-0.024,-0.024,-0.042,-0.029,0.041,-0.043,-0.037,0.009,-0.023,0.091
ctx-rh-insprec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.073,-0.13,-0.046,-0.081,-0.044,-0.072,-0.036,-0.058,0.019,0.036,-0.02,-0.048,0.125,0.114,0.17,0.151,0.076,-0.09,-0.038,0.023,0.016,0.019,0.071,-0.029,0.046,-0.049,-0.015
ctx-rh-occpar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.126,-0.028,0.004,0.026,0.039,0.091,0.073,-0.014,-0.022,-0.007,0.058,-0.055,-0.007,-0.077,0.028,-0.047,-0.023,0.108,0.081,-0.008,-0.021,0.019,0.034,0.04,0.056,0.021
ctx-rh-occparastr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018,0.09,-0.073,0.074,0.068,0.135,-0.052,-0.129,-0.05,0.034,-0.049,-0.118,-0.175,-0.088,-0.139,-0.042,0.039,0.033,-0.125,-0.131,-0.155,0.171,-0.079,-0.125,0.013
ctx-rh-occperistr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,-0.081,0.008,0.051,0.077,-0.005,-0.063,-0.108,-0.008,-0.09,-0.069,-0.088,0.005,-0.062,-0.048,0.02,0.054,-0.081,-0.042,-0.059,0.105,-0.01,-0.058,0.049
ctx-rh-occstr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006,0.069,-0.044,0.002,-0.067,-0.066,-0.045,-0.075,-0.037,0.058,0.028,0.082,0.021,-0.067,0.017,0.004,-0.013,-0.077,-0.056,0.05,-0.033,-0.015,-0.007
ctx-rh-occtemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072,0.126,0.101,0.004,-0.031,-0.053,0.031,-0.132,-0.085,-0.108,-0.071,-0.059,-0.006,0.043,0.114,0.015,0.084,-0.012,0.028,0.029,0.031,0.076
ctx-rh-paradent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,0.05,-0.029,-0.019,0.076,0.132,0.007,-0.014,-0.018,-0.07,-0.053,-0.029,0.001,-0.023,0.03,-0.064,-0.134,-0.047,0.077,0.049,-0.041
ctx-rh-paraspl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.117,-0.023,-0.106,0.076,-0.015,-0.063,-0.074,-0.061,-0.116,-0.114,-0.045,-0.056,-0.005,0.05,-0.008,0.019,0.015,-0.151,0.053,-0.023
ctx-rh-parinfA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.098,0.042,0.1,0.034,0.044,0.028,-0.022,-0.038,-0.053,0.037,-0.072,0.015,0.069,-0.021,0.006,-0.054,-0.059,0.046,-0.059
ctx-rh-parinfB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.122,-0.041,-0.068,0.103,0.104,0.147,0.145,0.081,0.003,-0.019,0.014,0.043,-0.005,0.082,-0.023,0.192,0.036,0.007
ctx-rh-parinfC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.061,-0.104,0.015,-0.028,0.062,0.013,-0.006,-0.045,0.113,0.048,-0.003,0.025,0.017,-0.057,0.108,-0.004,0.031
ctx-rh-vis-sen-bnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,-0.052,-0.071,-0.103,-0.071,-0.081,-0.01,0.053,0.117,-0.065,-0.008,0.026,0.068,0.032,0.012,0.017
ctx-rh-parsupA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,0.038,-0.043,-0.015,-0.044,-0.054,0.033,0.074,-0.025,-0.053,0.062,0.043,0.011,0.086,-0.042
ctx-rh-parsupB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.077,-0.058,-0.02,0.028,-0.024,0.052,0.093,-0.046,0.008,0.04,0.06,0.097,0.016,0.077
ctx-rh-postcentA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.227,-0.158,-0.031,0.071,0.009,-0.101,-0.055,-0.019,-0.098,-0.056,-0.043,-0.129,-0.036
ctx-rh-postcentB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13,-0.033,0.006,0.012,-0.069,-0.064,-0.029,-0.073,-0.074,-0.039,-0.085,0.026
ctx-rh-precentA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.0,-0.092,-0.171,-0.104,-0.103,-0.156,-0.046,-0.023,-0.137,-0.001
ctx-rh-precentB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.038,-0.011,-0.055,-0.061,-0.036,-0.03,-0.021,0.033,-0.094,0.017
ctx-rh-pyriform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079,0.026,-0.013,0.036,-0.093,0.04,-0.026,0.03,-0.008
ctx-rh-tempinf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093,0.084,-0.002,-0.062,-0.098,-0.062,0.053,-0.071
ctx-rh-tempmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,-0.057,-0.046,-0.142,-0.076,-0.004,-0.036
ctx-rh-temppara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,-0.042,-0.015,0.059,0.017,0.073
ctx-rh-temppole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.069,-0.018,0.039,0.016,-0.051
ctx-rh-tempsup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011,-0.04,-0.067,0.034
ctx-rh-froA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12,-0.036,-0.116
ctx-rh-tempHeschl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.087,0.061
ctx-rh-vis-aud-bnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062
ctx-rh-parolfact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
