,ctx-lh-callosA,ctx-lh-callosB,ctx-lh-callosC,ctx-lh-callosD,ctx-lh-froB,ctx-lh-froC,ctx-lh-froD,ctx-lh-froinf,ctx-lh-froint,ctx-lh-frointB,ctx-lh-froorb,ctx-lh-froprefro,ctx-lh-frosup,ctx-lh-frosupant,ctx-lh-insinf,ctx-lh-inspostc,ctx-lh-insprec,ctx-lh-occpar,ctx-lh-occparastr,ctx-lh-occperistr,ctx-lh-occstr,ctx-lh-occtemp,ctx-lh-paradent,ctx-lh-paraspl,ctx-lh-parinfA,ctx-lh-parinfB,ctx-lh-parinfC,ctx-lh-vis-sen-bnd,ctx-lh-parsupA,ctx-lh-parsupB,ctx-lh-postcentA,ctx-lh-postcentB,ctx-lh-precentA,ctx-lh-precentB,ctx-lh-pyriform,ctx-lh-tempinf,ctx-lh-tempmed,ctx-lh-temppara,ctx-lh-temppole,ctx-lh-tempsup,ctx-lh-froA,ctx-lh-tempHeschl,ctx-lh-vis-aud-bnd,ctx-lh-parolfact,ctx-rh-callosA,ctx-rh-callosB,ctx-rh-callosC,ctx-rh-callosD,ctx-rh-froB,ctx-rh-froC,ctx-rh-froD,ctx-rh-froinf,ctx-rh-froint,ctx-rh-frointB,ctx-rh-froorb,ctx-rh-froprefro,ctx-rh-frosup,ctx-rh-frosupant,ctx-rh-insinf,ctx-rh-inspostc,ctx-rh-insprec,ctx-rh-occpar,ctx-rh-occparastr,ctx-rh-occperistr,ctx-rh-occstr,ctx-rh-occtemp,ctx-rh-paradent,ctx-rh-paraspl,ctx-rh-parinfA,ctx-rh-parinfB,ctx-rh-parinfC,ctx-rh-vis-sen-bnd,ctx-rh-parsupA,ctx-rh-parsupB,ctx-rh-postcentA,ctx-rh-postcentB,ctx-rh-precentA,ctx-rh-precentB,ctx-rh-pyriform,ctx-rh-tempinf,ctx-rh-tempmed,ctx-rh-temppara,ctx-rh-temppole,ctx-rh-tempsup,ctx-rh-froA,ctx-rh-tempHeschl,ctx-rh-vis-aud-bnd,ctx-rh-parolfact
ctx-lh-froorb,,,,,,,,,,,,-0.029,-0.01,-0.089,0.017,0.048,0.026,-0.014,0.111,0.025,0.072,0.093,-0.052,0.071,-0.058,-0.111,-0.028,0.024,0.025,0.055,0.006,0.011,0.005,0.008,0.064,0.056,-0.052,0.118,-0.005,-0.073,-0.009,-0.043,0.045,-0.038,-0.132,-0.02,-0.021,-0.001,-0.052,0.041,-0.065,-0.023,-0.043,-0.144,0.039,-0.028,-0.07,-0.093,0.038,-0.025,-0.015,-0.039,0.099,0.087,0.107,0.107,0.024,0.041,-0.098,-0.129,-0.027,0.036,-0.098,-0.102,-0.053,-0.082,-0.033,-0.016,-0.076,-0.083,-0.058,0.092,-0.017,-0.056,-0.056,-0.051,0.014,-0.016
ctx-lh-froprefro,,,,,,,,,,,,,0.021,0.063,0.075,0.074,0.05,0.058,0.172,0.042,0.098,0.01,0.045,-0.04,-0.042,-0.034,0.043,0.008,0.038,-0.001,-0.034,-0.047,-0.027,-0.07,0.084,0.017,-0.018,0.089,0.072,-0.041,-0.027,0.018,0.009,-0.091,-0.044,0.018,-0.011,-0.009,-0.051,-0.1,-0.036,-0.013,0.024,-0.061,0.025,-0.053,0.006,-0.065,0.088,0.058,0.025,0.01,0.157,0.104,0.091,0.049,0.088,-0.077,-0.129,0.015,0.029,0.039,-0.018,-0.074,-0.144,-0.103,-0.121,0.029,0.04,-0.067,-0.04,0.013,0.067,-0.063,-0.105,-0.031,-0.016,0.061
ctx-lh-frosup,,,,,,,,,,,,,,0.085,-0.125,-0.12,-0.054,-0.009,-0.099,-0.024,0.012,-0.066,0.032,0.064,0.046,0.012,-0.191,-0.138,0.052,-0.031,-0.088,-0.12,-0.179,-0.117,-0.036,-0.059,0.018,-0.082,0.027,-0.122,0.117,-0.176,0.017,0.029,-0.086,-0.053,0.027,0.022,0.156,0.178,0.086,-0.033,-0.104,-0.065,0.006,0.073,-0.096,0.186,-0.123,-0.093,-0.052,-0.033,-0.059,-0.09,-0.034,-0.031,-0.056,0.07,0.039,-0.122,-0.179,-0.15,0.024,-0.114,-0.099,-0.08,-0.132,-0.139,-0.086,-0.039,-0.002,-0.117,-0.022,-0.183,0.183,-0.197,-0.137,-0.034
ctx-lh-frosupant,,,,,,,,,,,,,,,0.015,0.027,0.004,0.007,0.013,0.009,0.053,0.058,0.011,0.009,-0.038,0.003,0.044,-0.058,0.053,-0.001,-0.068,0.011,-0.054,-0.044,0.094,0.041,0.051,0.156,-0.062,-0.057,0.11,-0.047,0.002,0.024,-0.041,0.023,-0.022,0.024,0.021,0.017,-0.035,-0.036,-0.044,-0.074,-0.046,0.009,-0.077,-0.022,0.101,0.011,-0.032,-0.074,0.012,-0.076,0.025,-0.033,-0.067,-0.002,-0.113,0.002,0.055,-0.049,-0.035,-0.083,-0.159,-0.045,-0.114,-0.056,-0.102,-0.124,-0.054,-0.033,-0.031,-0.077,0.068,-0.077,-0.013,-0.053
ctx-lh-insinf,,,,,,,,,,,,,,,,-0.007,0.034,0.067,-0.02,0.05,-0.042,0.038,-0.023,0.134,-0.035,-0.055,-0.068,0.014,-0.009,0.018,-0.029,0.02,-0.014,-0.041,-0.083,0.062,-0.043,-0.059,0.03,-0.051,0.121,0.005,0.001,0.087,0.02,-0.035,0.047,-0.008,-0.091,-0.003,0.029,0.066,0.029,0.053,0.023,-0.006,-0.053,0.002,-0.055,-0.057,-0.017,0.081,0.012,0.038,-0.012,0.013,-0.083,0.085,-0.021,-0.052,-0.025,0.001,-0.025,-0.035,-0.045,-0.032,0.002,-0.027,-0.03,0.019,0.024,0.019,0.003,-0.009,0.073,-0.027,0.036,0.057
ctx-lh-inspostc,,,,,,,,,,,,,,,,,-0.011,0.146,-0.048,0.083,-0.033,0.049,0.039,0.085,0.044,-0.069,-0.094,0.097,0.003,0.077,-0.009,0.07,-0.028,-0.01,-0.021,0.104,-0.029,-0.008,0.037,-0.03,0.018,-0.049,0.043,0.055,-0.03,-0.079,-0.02,0.003,-0.036,0.005,-0.058,-0.007,0.019,0.004,0.062,0.037,-0.076,0.027,-0.072,0.032,-0.057,0.033,-0.041,0.009,-0.004,-0.0,-0.044,0.011,0.011,-0.121,-0.148,0.02,-0.008,-0.015,-0.066,-0.04,-0.008,-0.021,0.063,0.072,-0.048,0.032,-0.018,-0.061,-0.004,-0.055,-0.031,0.067
ctx-lh-insprec,,,,,,,,,,,,,,,,,,-0.006,-0.053,0.035,-0.054,0.05,-0.078,0.034,-0.029,-0.076,-0.074,-0.025,0.017,0.142,-0.012,0.069,-0.031,-0.024,-0.106,0.044,-0.074,-0.025,0.044,-0.078,0.093,-0.16,0.077,0.072,-0.044,-0.064,0.066,-0.079,0.098,0.124,0.064,0.002,-0.011,0.001,0.055,-0.019,-0.014,0.107,-0.064,-0.098,0.078,-0.005,0.025,-0.038,-0.08,0.036,-0.149,-0.01,0.009,-0.028,-0.0,0.008,0.05,0.047,-0.013,0.076,-0.001,-0.029,-0.063,-0.001,-0.037,0.017,-0.012,-0.025,0.126,-0.105,0.03,0.001
ctx-lh-occpar,,,,,,,,,,,,,,,,,,,0.012,-0.09,-0.031,0.07,0.038,0.06,0.089,0.076,0.077,0.02,-0.019,0.022,-0.014,0.075,0.081,0.032,-0.025,0.004,-0.013,-0.078,0.056,0.115,-0.013,0.25,-0.032,-0.067,0.082,0.05,0.017,0.095,-0.008,-0.009,0.021,0.029,-0.037,0.012,0.041,0.013,-0.047,-0.003,0.016,0.161,0.011,-0.109,-0.041,-0.071,-0.096,-0.025,0.028,0.021,0.01,0.044,0.082,-0.053,-0.102,0.019,0.121,0.157,0.112,0.056,0.049,0.035,0.019,-0.113,0.062,0.188,-0.044,0.2,-0.017,0.06
ctx-lh-occparastr,,,,,,,,,,,,,,,,,,,,0.027,0.02,0.016,0.051,0.102,0.174,0.089,-0.014,0.055,0.055,0.015,-0.065,-0.04,-0.082,-0.124,-0.057,0.015,0.02,-0.078,0.062,-0.036,0.06,0.019,0.072,0.122,0.059,-0.048,0.005,0.203,-0.017,0.047,-0.006,-0.08,0.043,-0.125,-0.003,0.117,-0.118,-0.071,-0.027,-0.001,-0.034,-0.021,-0.056,-0.016,0.022,-0.016,0.031,0.086,0.119,-0.012,0.025,0.013,0.044,0.024,0.003,-0.013,-0.021,-0.04,0.079,0.017,-0.048,-0.049,0.059,-0.019,-0.01,-0.037,-0.049,0.082
ctx-lh-occperistr,,,,,,,,,,,,,,,,,,,,,0.071,-0.036,0.013,0.039,0.033,0.059,0.126,-0.015,0.009,-0.039,-0.03,0.054,0.021,-0.021,-0.059,-0.105,-0.038,-0.1,-0.029,0.069,-0.013,0.177,0.004,0.004,0.156,0.032,0.14,0.09,0.061,-0.014,0.124,-0.015,0.036,0.017,-0.04,0.004,0.024,-0.027,0.03,0.069,0.058,-0.103,0.068,-0.059,0.034,0.002,0.105,0.017,0.078,0.124,0.12,-0.027,-0.052,0.027,0.083,0.041,0.008,0.044,0.08,0.016,-0.043,-0.065,0.012,0.113,-0.026,0.157,-0.018,0.061
ctx-lh-occstr,,,,,,,,,,,,,,,,,,,,,,0.05,-0.014,0.104,0.108,0.062,0.005,0.015,-0.005,-0.018,-0.05,0.003,-0.004,-0.052,-0.024,-0.111,0.037,-0.098,0.027,0.04,0.007,0.003,0.027,-0.0,0.123,-0.055,0.026,0.091,-0.011,0.034,0.076,-0.195,-0.071,-0.125,0.007,0.096,-0.021,0.014,-0.063,-0.035,-0.023,-0.015,0.022,0.048,0.011,0.074,0.065,0.024,0.098,-0.01,-0.008,0.019,-0.022,0.043,0.005,0.005,0.043,0.002,0.091,0.064,-0.01,0.025,0.055,0.052,-0.052,0.013,0.043,-0.003
ctx-lh-occtemp,,,,,,,,,,,,,,,,,,,,,,,0.028,0.089,0.098,0.061,0.035,0.067,0.122,0.008,-0.054,0.004,-0.005,-0.042,-0.119,-0.007,-0.035,-0.08,-0.013,-0.03,0.029,0.141,0.047,-0.012,0.178,-0.006,0.115,0.149,0.082,0.078,0.027,0.044,-0.002,-0.006,-0.013,0.059,-0.049,0.016,0.059,-0.007,-0.018,-0.029,0.056,-0.041,0.037,-0.118,0.132,0.095,0.119,0.021,0.004,-0.029,0.019,-0.036,0.004,-0.069,-0.024,-0.071,0.024,-0.006,-0.023,-0.019,-0.054,0.007,0.038,0.085,-0.032,0.032
ctx-lh-paradent,,,,,,,,,,,,,,,,,,,,,,,,0.062,0.049,0.079,-0.079,0.081,-0.015,0.0,0.073,-0.035,-0.05,-0.052,0.044,0.132,0.129,0.087,-0.036,0.09,0.009,0.081,-0.08,-0.013,0.069,0.045,0.003,0.057,-0.026,0.099,0.026,-0.108,-0.13,-0.142,0.022,-0.023,-0.037,-0.107,-0.121,0.082,-0.136,-0.006,-0.029,0.037,0.017,0.044,-0.056,0.065,-0.019,-0.058,-0.059,-0.018,-0.07,0.0,0.067,0.013,0.013,0.025,-0.042,0.024,0.053,0.012,0.029,0.047,-0.013,0.104,0.023,0.022
ctx-lh-paraspl,,,,,,,,,,,,,,,,,,,,,,,,,-0.118,0.034,0.151,-0.03,0.047,-0.032,-0.031,-0.046,-0.047,-0.014,0.177,0.047,0.064,0.16,0.057,0.094,-0.086,0.076,-0.002,-0.002,0.047,0.105,0.019,-0.023,-0.119,-0.161,-0.056,-0.033,-0.04,-0.08,-0.068,-0.157,-0.025,-0.2,0.164,0.149,0.091,-0.011,0.025,0.076,0.144,0.076,0.037,-0.082,-0.126,0.029,0.126,-0.008,-0.024,-0.072,-0.06,-0.007,-0.072,0.06,-0.106,-0.177,-0.013,0.061,0.086,0.072,-0.118,0.089,0.029,-0.044
ctx-lh-parinfA,,,,,,,,,,,,,,,,,,,,,,,,,,0.041,0.025,0.067,0.091,-0.0,-0.043,-0.022,0.006,-0.043,0.106,0.043,0.06,0.151,-0.072,0.018,-0.102,0.064,-0.07,-0.066,0.015,-0.022,-0.087,-0.029,-0.084,-0.049,-0.093,-0.069,-0.039,-0.079,-0.094,-0.038,-0.024,-0.147,0.046,0.038,-0.06,0.013,0.06,0.059,0.13,0.034,-0.018,-0.104,-0.132,0.005,0.02,0.104,0.097,0.008,-0.089,0.024,-0.016,0.011,-0.09,-0.126,-0.023,0.063,-0.004,-0.094,-0.129,0.042,-0.031,-0.012
ctx-lh-parinfB,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,-0.008,0.076,0.082,0.043,0.005,0.004,-0.048,-0.004,-0.038,0.023,0.091,-0.096,-0.032,0.032,0.001,0.045,-0.077,0.034,-0.045,-0.113,-0.021,-0.124,-0.074,-0.013,-0.037,-0.05,-0.028,-0.037,0.042,-0.026,0.024,-0.028,-0.105,-0.123,0.075,0.06,0.058,0.062,0.082,0.006,0.085,0.047,-0.026,0.01,0.033,0.083,0.001,-0.032,0.016,0.016,-0.103,-0.094,-0.031,0.054,0.044,-0.055,-0.026,0.034,-0.064,0.122,-0.043
ctx-lh-parinfC,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.012,0.056,-0.052,-0.016,-0.062,-0.072,-0.133,0.021,-0.029,-0.045,-0.001,-0.05,0.062,-0.071,0.043,0.002,-0.065,-0.051,0.03,-0.046,0.011,0.006,0.017,0.029,0.003,0.017,0.021,0.039,-0.108,0.123,-0.116,-0.115,-0.092,0.102,0.024,0.074,0.005,0.03,-0.05,0.167,0.093,-0.083,-0.075,-0.024,0.043,-0.022,-0.024,-0.051,-0.041,-0.108,-0.014,0.054,0.064,0.003,-0.064,-0.055,0.069,-0.1,0.008,-0.026
ctx-lh-vis-sen-bnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,0.001,0.057,-0.0,-0.002,-0.087,-0.038,0.061,-0.039,0.045,0.011,0.031,-0.058,0.134,0.007,0.011,0.1,-0.007,0.025,0.085,-0.004,-0.001,0.053,-0.06,-0.124,-0.003,0.079,0.138,-0.056,0.054,0.056,0.08,-0.02,-0.015,0.021,-0.005,-0.004,0.05,0.053,-0.052,-0.021,-0.089,-0.017,-0.059,0.07,0.027,0.136,0.055,0.017,-0.034,0.032,0.024,0.014,0.066,-0.083,-0.011,-0.026,0.108,0.008,0.058
ctx-lh-parsupA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.084,0.004,-0.095,-0.018,0.0,0.091,0.077,0.096,0.043,0.133,0.093,-0.022,0.08,-0.003,0.045,0.013,-0.014,0.001,0.003,-0.162,-0.079,-0.025,-0.051,-0.138,-0.075,-0.063,-0.005,-0.094,-0.099,0.003,0.104,0.024,-0.052,-0.096,0.005,-0.011,0.034,-0.023,-0.044,-0.055,-0.022,0.042,-0.027,-0.112,-0.104,0.054,0.017,0.012,0.065,0.008,-0.079,0.039,-0.034,0.071,0.063,-0.088,0.115,-0.018,-0.04
ctx-lh-parsupB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.003,0.009,0.038,0.01,0.059,-0.017,-0.11,0.161,0.033,-0.075,0.055,-0.059,0.142,0.009,0.098,0.12,0.051,-0.019,-0.007,0.087,0.141,0.08,0.147,0.12,-0.063,-0.001,0.081,-0.016,0.067,0.067,-0.022,-0.022,-0.075,-0.068,-0.143,0.062,-0.021,0.053,0.001,-0.028,-0.162,-0.058,-0.087,0.065,-0.024,0.033,-0.065,0.097,0.09,0.112,-0.076,0.01,0.021,0.009,0.067,0.006,0.007
ctx-lh-postcentA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.016,0.041,0.051,0.094,-0.064,-0.047,0.096,0.008,-0.087,-0.064,-0.006,0.144,-0.011,-0.02,-0.053,-0.059,0.066,0.005,-0.086,0.001,0.127,0.086,-0.001,-0.052,0.011,-0.066,-0.058,0.023,-0.032,-0.072,-0.052,-0.075,-0.033,-0.09,-0.002,0.03,0.003,-0.05,-0.116,-0.029,0.052,0.01,-0.061,-0.041,-0.028,0.042,0.057,-0.023,-0.036,-0.056,0.043,-0.058,-0.06,-0.093,-0.084,0.055
ctx-lh-postcentB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.046,-0.001,0.112,-0.064,-0.048,0.075,0.041,-0.092,0.008,-0.008,0.139,-0.031,0.034,-0.037,-0.012,0.035,0.016,-0.088,0.095,0.094,0.1,-0.013,-0.07,-0.055,0.003,0.018,0.088,0.008,0.014,-0.007,0.01,0.041,-0.064,-0.02,-0.046,-0.09,-0.13,-0.138,-0.087,-0.048,-0.103,0.03,-0.033,0.081,-0.017,0.031,0.019,0.014,-0.001,-0.013,-0.012,-0.031,-0.043,-0.056,-0.014
ctx-lh-precentA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042,-0.03,0.105,-0.055,-0.021,0.009,-0.077,-0.062,-0.087,0.054,0.09,-0.031,-0.038,-0.055,-0.008,0.102,0.052,-0.113,0.035,0.093,0.075,-0.045,-0.02,-0.011,0.005,-0.091,0.001,-0.057,0.03,-0.02,-0.017,-0.011,-0.024,-0.073,0.005,0.011,-0.071,-0.104,-0.018,0.055,0.031,-0.049,-0.017,-0.082,0.01,-0.055,-0.013,-0.007,-0.026,-0.065,-0.088,0.05,-0.152,-0.083,0.014
ctx-lh-precentB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.094,-0.017,-0.088,-0.087,0.026,-0.039,0.012,-0.077,0.028,0.071,0.045,0.071,0.059,0.052,0.132,0.138,0.021,0.073,-0.011,0.078,0.076,0.007,0.072,0.125,-0.05,-0.09,-0.025,0.03,-0.099,-0.073,-0.07,-0.046,-0.032,0.011,-0.008,-0.087,-0.112,-0.133,0.02,0.063,0.032,0.037,-0.013,-0.044,-0.011,-0.035,-0.004,-0.078,-0.044,-0.092,0.145,-0.12,-0.061,-0.019
