,ctx-lh-BA1_3,ctx-lh-BA2,ctx-lh-BA4,ctx-lh-BA5,ctx-lh-BA6,ctx-lh-BA7,ctx-lh-BA8,ctx-lh-BA9,ctx-lh-BA10,ctx-lh-BA11,ctx-lh-BA13,ctx-lh-BA16,ctx-lh-BA17,ctx-lh-BA18,ctx-lh-BA19,ctx-lh-BA20,ctx-lh-BA21,ctx-lh-BA22,ctx-lh-BA23,ctx-lh-BA24,ctx-lh-BA25,ctx-lh-BA26_29_30,ctx-lh-BA27,ctx-lh-BA28,ctx-lh-BA31,ctx-lh-BA32,ctx-lh-BA33,ctx-lh-BA34,ctx-lh-BA35_36,ctx-lh-BA37,ctx-lh-BA38,ctx-lh-BA39,ctx-lh-BA40,ctx-lh-BA41_42_52,ctx-lh-BA43,ctx-lh-BA44,ctx-lh-BA45,ctx-lh-BA46,ctx-lh-BA47,ctx-rh-BA1_3,ctx-rh-BA2,ctx-rh-BA4,ctx-rh-BA5,ctx-rh-BA6,ctx-rh-BA7,ctx-rh-BA8,ctx-rh-BA9,ctx-rh-BA10,ctx-rh-BA11,ctx-rh-BA13,ctx-rh-BA16,ctx-rh-BA17,ctx-rh-BA18,ctx-rh-BA19,ctx-rh-BA20,ctx-rh-BA21,ctx-rh-BA22,ctx-rh-BA23,ctx-rh-BA24,ctx-rh-BA25,ctx-rh-BA26_29_30,ctx-rh-BA27,ctx-rh-BA28,ctx-rh-BA31,ctx-rh-BA32,ctx-rh-BA33,ctx-rh-BA34,ctx-rh-BA35_36,ctx-rh-BA37,ctx-rh-BA38,ctx-rh-BA39,ctx-rh-BA40,ctx-rh-BA41_42_52,ctx-rh-BA43,ctx-rh-BA44,ctx-rh-BA45,ctx-rh-BA46,ctx-rh-BA47
ctx-lh-BA13,,,,,,,,,,,,-0.045,-0.062,0.01,0.039,0.005,0.007,0.001,0.071,0.048,0.042,0.046,-0.041,-0.027,0.105,0.062,0.041,-0.017,-0.023,-0.041,0.038,0.046,0.037,0.051,-0.001,-0.047,-0.018,-0.009,0.06,0.052,0.14,0.092,0.108,-0.047,0.06,0.016,-0.013,0.02,0.053,-0.031,0.043,-0.044,0.019,0.067,-0.051,-0.027,-0.041,0.047,0.044,0.03,0.059,-0.039,0.013,0.015,0.017,0.031,-0.014,-0.087,-0.002,0.02,0.019,-0.033,0.03,-0.007,-0.149,-0.15,-0.058,-0.034
ctx-lh-BA16,,,,,,,,,,,,,-0.033,-0.026,-0.0,0.01,0.023,-0.015,0.016,-0.012,0.022,0.001,-0.047,-0.062,0.038,-0.017,0.01,0.044,-0.057,-0.065,0.006,0.013,-0.047,-0.038,-0.1,0.008,0.002,-0.031,0.051,-0.049,0.046,0.051,0.016,-0.016,0.031,-0.016,-0.007,-0.001,0.011,-0.112,-0.066,0.003,-0.012,0.024,-0.041,-0.028,-0.109,0.012,-0.058,-0.019,0.009,-0.049,-0.014,-0.001,-0.015,0.012,-0.045,-0.089,-0.039,-0.012,0.002,-0.113,-0.069,-0.101,-0.062,-0.067,-0.028,-0.033
ctx-lh-BA17,,,,,,,,,,,,,,0.031,0.071,-0.001,0.044,0.036,0.087,0.016,-0.01,0.046,-0.046,-0.033,0.11,0.024,-0.045,0.038,-0.048,-0.011,-0.007,0.072,0.067,-0.001,-0.012,-0.023,-0.011,-0.03,-0.016,0.047,0.033,0.052,0.071,0.004,0.06,0.01,0.022,-0.004,-0.056,-0.07,-0.038,-0.081,0.005,0.049,-0.03,0.002,-0.027,0.101,0.036,-0.007,0.033,-0.036,-0.032,0.079,0.036,0.027,-0.058,-0.055,-0.064,0.013,0.062,0.0,-0.003,-0.031,-0.059,-0.063,-0.007,-0.06
ctx-lh-BA18,,,,,,,,,,,,,,,-0.012,0.008,0.019,-0.035,0.08,0.039,0.026,0.062,-0.054,-0.048,0.113,0.039,-0.038,0.035,-0.032,-0.064,-0.057,0.073,0.086,0.002,-0.026,0.005,-0.009,-0.016,-0.022,-0.024,-0.072,-0.056,-0.002,-0.014,0.016,0.053,0.027,-0.0,-0.038,-0.036,-0.039,0.016,-0.038,-0.03,-0.04,-0.031,-0.096,0.093,0.057,-0.009,0.041,-0.084,-0.024,0.106,0.053,0.026,-0.06,-0.075,-0.126,-0.032,0.063,0.0,0.005,-0.061,0.006,-0.03,0.008,-0.037
ctx-lh-BA19,,,,,,,,,,,,,,,,0.014,-0.016,-0.078,0.099,0.081,0.006,0.087,-0.048,-0.079,0.139,0.065,0.054,0.041,-0.081,-0.142,-0.071,0.077,0.104,0.002,-0.055,0.032,0.006,0.027,0.023,-0.047,-0.074,-0.059,0.008,-0.024,-0.005,0.07,0.041,0.03,-0.029,-0.023,-0.014,0.046,-0.091,-0.128,-0.066,-0.065,-0.127,0.099,0.106,-0.034,0.054,-0.065,-0.092,0.124,0.083,0.074,-0.094,-0.137,-0.265,-0.051,0.049,0.015,0.007,-0.073,0.005,-0.019,0.033,-0.022
ctx-lh-BA20,,,,,,,,,,,,,,,,,-0.01,-0.077,0.004,-0.057,-0.01,0.021,0.011,0.038,-0.008,-0.049,-0.028,-0.003,0.091,0.037,0.026,-0.016,-0.099,-0.014,0.022,-0.044,-0.05,-0.05,-0.043,-0.04,-0.031,-0.052,-0.055,-0.052,-0.037,-0.083,-0.072,-0.052,-0.017,-0.002,-0.019,0.006,0.001,-0.019,-0.052,-0.08,-0.056,0.022,-0.056,-0.031,0.027,0.001,0.058,0.017,-0.055,-0.066,-0.008,0.02,0.008,0.013,-0.021,-0.059,-0.027,0.006,-0.063,-0.053,-0.044,-0.077
ctx-lh-BA21,,,,,,,,,,,,,,,,,,-0.048,-0.044,-0.035,-0.028,-0.014,-0.081,-0.089,-0.095,-0.071,-0.042,0.053,-0.017,-0.002,-0.054,-0.047,-0.068,-0.076,0.004,-0.042,-0.083,-0.051,-0.052,-0.078,-0.082,-0.094,-0.088,-0.019,-0.056,-0.129,-0.14,-0.139,-0.052,0.022,-0.038,0.065,0.012,-0.048,-0.063,-0.175,-0.1,-0.043,-0.05,-0.08,-0.033,-0.112,-0.04,-0.026,-0.07,-0.024,-0.024,-0.037,0.01,-0.075,-0.084,-0.018,-0.081,-0.033,-0.034,-0.069,-0.026,-0.071
ctx-lh-BA22,,,,,,,,,,,,,,,,,,,-0.035,-0.006,0.006,0.02,-0.1,-0.157,0.016,-0.02,-0.032,0.049,-0.098,-0.12,-0.07,-0.04,-0.023,-0.14,-0.087,-0.046,-0.059,-0.084,-0.05,-0.181,-0.158,-0.155,-0.125,-0.038,-0.058,-0.03,-0.066,-0.081,-0.04,-0.04,-0.077,0.063,-0.023,-0.096,-0.08,-0.126,-0.194,0.006,-0.021,-0.096,-0.02,-0.175,-0.08,0.046,-0.005,0.019,-0.047,-0.128,-0.092,-0.087,-0.047,-0.04,-0.154,-0.148,-0.022,-0.07,-0.025,-0.069
ctx-lh-BA23,,,,,,,,,,,,,,,,,,,,-0.127,-0.001,-0.101,-0.103,-0.089,-0.164,-0.145,-0.108,0.044,-0.056,0.065,-0.106,0.006,0.053,-0.036,-0.031,0.063,0.003,0.079,0.058,-0.03,-0.058,-0.062,-0.045,-0.001,0.056,-0.059,-0.061,-0.052,-0.023,0.021,-0.035,0.103,0.084,0.063,-0.06,-0.103,-0.064,-0.203,-0.087,-0.057,-0.213,-0.065,-0.041,-0.059,-0.086,-0.035,-0.034,-0.021,0.028,-0.113,-0.032,0.055,-0.061,-0.065,0.035,0.005,0.107,0.045
ctx-lh-BA24,,,,,,,,,,,,,,,,,,,,,-0.009,-0.117,-0.119,-0.118,-0.099,-0.123,-0.006,0.031,-0.073,-0.001,-0.074,0.004,0.029,-0.005,0.016,0.115,0.088,0.073,0.082,0.02,0.079,0.067,0.015,0.052,0.06,-0.029,-0.065,-0.073,-0.011,0.051,-0.013,0.049,0.06,0.064,-0.127,-0.085,-0.04,-0.132,-0.073,-0.116,-0.16,-0.136,-0.07,-0.091,-0.058,-0.032,-0.057,-0.091,0.026,-0.102,-0.04,0.04,-0.016,-0.013,0.043,0.002,0.044,0.038
ctx-lh-BA25,,,,,,,,,,,,,,,,,,,,,,-0.017,0.009,-0.034,-0.014,-0.006,-0.013,0.117,0.005,0.008,0.01,0.028,0.033,0.015,0.03,0.08,0.062,0.068,0.054,0.016,-0.026,-0.014,-0.04,-0.0,-0.015,-0.013,0.007,0.039,0.074,0.033,0.034,0.002,-0.005,-0.001,-0.014,0.009,0.018,-0.002,-0.001,0.011,-0.009,-0.034,0.035,0.016,0.017,-0.007,-0.022,0.018,0.02,0.012,0.005,0.011,0.007,-0.003,0.039,0.049,0.032,0.048
ctx-lh-BA26_29_30,,,,,,,,,,,,,,,,,,,,,,,-0.123,-0.122,-0.172,-0.16,-0.064,0.054,-0.055,0.071,-0.05,0.006,0.065,0.004,-0.022,0.073,0.031,0.08,0.031,-0.013,-0.03,-0.047,-0.03,-0.004,0.035,-0.06,-0.072,-0.058,0.013,0.001,-0.023,0.057,0.059,0.048,-0.032,-0.061,-0.008,-0.16,-0.099,-0.027,-0.169,-0.058,-0.072,-0.106,-0.079,-0.039,-0.027,-0.027,0.025,-0.078,-0.035,0.059,-0.033,-0.049,0.024,0.005,0.079,0.029
ctx-lh-BA27,,,,,,,,,,,,,,,,,,,,,,,,-0.007,-0.067,-0.096,0.003,-0.01,0.015,-0.034,-0.053,-0.084,-0.003,-0.053,-0.114,-0.073,-0.053,-0.044,0.011,-0.081,-0.075,-0.059,-0.032,-0.085,-0.02,-0.098,-0.082,-0.034,0.057,-0.071,-0.042,-0.028,-0.037,-0.051,0.027,-0.094,-0.138,-0.106,-0.14,-0.031,-0.107,-0.068,-0.03,-0.044,-0.09,-0.024,-0.028,-0.036,-0.043,-0.081,-0.086,-0.017,-0.106,-0.083,-0.068,-0.101,-0.029,-0.021
ctx-lh-BA28,,,,,,,,,,,,,,,,,,,,,,,,,-0.092,-0.116,-0.007,0.039,-0.094,-0.073,-0.086,-0.102,-0.068,-0.095,-0.103,-0.053,-0.083,-0.101,-0.058,-0.074,-0.089,-0.085,-0.073,-0.107,-0.073,-0.09,-0.111,-0.103,0.039,-0.061,-0.097,-0.027,-0.044,-0.078,0.003,-0.13,-0.183,-0.112,-0.116,-0.019,-0.092,-0.06,-0.122,-0.058,-0.087,-0.036,-0.054,-0.112,-0.085,-0.095,-0.107,-0.063,-0.079,-0.083,-0.079,-0.128,-0.04,-0.079
ctx-lh-BA31,,,,,,,,,,,,,,,,,,,,,,,,,,-0.121,-0.033,0.042,-0.071,0.086,-0.143,-0.073,0.126,0.042,-0.006,0.126,0.026,0.099,0.041,-0.012,-0.004,0.012,0.012,0.049,0.127,-0.076,-0.105,-0.065,-0.048,0.052,0.032,0.139,0.136,0.129,-0.097,-0.19,-0.067,-0.275,-0.02,-0.083,-0.25,-0.025,-0.026,-0.164,-0.076,-0.046,-0.041,-0.038,0.06,-0.152,-0.13,0.111,0.032,-0.036,0.085,-0.007,0.11,0.025
ctx-lh-BA32,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.003,-0.067,-0.008,-0.099,-0.032,0.011,-0.025,-0.01,0.095,0.045,0.055,0.04,-0.03,-0.004,-0.012,0.0,0.027,0.063,-0.044,-0.066,-0.062,-0.011,0.018,-0.031,0.012,0.052,0.039,-0.122,-0.11,-0.044,-0.15,-0.06,-0.09,-0.176,-0.087,-0.045,-0.137,-0.077,-0.021,-0.037,-0.07,-0.0,-0.117,-0.075,0.038,-0.052,-0.04,0.054,-0.013,0.048,0.027
ctx-lh-BA33,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,-0.015,0.054,-0.041,-0.022,0.012,0.014,0.013,0.019,0.019,0.038,0.013,0.025,0.053,0.031,0.05,0.077,0.089,-0.011,-0.024,-0.004,0.001,0.055,0.016,-0.058,-0.015,0.05,-0.043,-0.062,-0.011,-0.079,-0.017,-0.087,-0.082,-0.047,-0.016,-0.04,-0.01,-0.019,-0.003,0.029,0.052,-0.062,-0.036,0.057,-0.025,-0.015,0.026,0.007,0.029,0.027
ctx-lh-BA34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.071,0.029,0.027,0.028,0.047,0.064,0.035,0.024,-0.003,0.016,0.01,0.026,0.016,0.035,-0.01,0.032,0.01,-0.001,-0.008,0.01,0.01,0.048,0.056,0.041,0.071,0.01,0.06,0.071,0.043,0.012,0.049,0.069,0.058,0.061,0.069,0.016,0.055,-0.035,-0.008,0.067,0.038,0.063,0.033,0.042,0.034,-0.005,0.005,-0.008,-0.023
ctx-lh-BA35_36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033,-0.008,-0.09,-0.041,-0.043,-0.054,-0.043,-0.058,-0.072,-0.011,-0.035,-0.063,-0.061,-0.057,-0.1,-0.048,-0.045,-0.081,-0.025,0.043,-0.062,-0.064,-0.002,-0.056,-0.08,0.023,-0.071,-0.145,-0.056,-0.079,0.025,-0.029,-0.039,-0.113,-0.006,-0.06,-0.009,-0.052,-0.085,-0.081,-0.038,-0.074,-0.043,-0.047,-0.075,-0.083,-0.098,-0.017,-0.068
ctx-lh-BA37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034,0.05,-0.031,-0.088,-0.11,-0.079,-0.078,-0.057,-0.019,-0.061,-0.115,-0.103,-0.059,-0.114,-0.118,0.027,0.006,-0.031,-0.037,-0.08,-0.085,-0.012,-0.119,-0.161,-0.032,-0.077,-0.211,0.061,0.017,-0.028,0.041,-0.077,-0.095,0.1,0.012,0.05,-0.055,-0.114,-0.177,0.002,0.026,-0.092,-0.093,-0.124,-0.069,-0.075,-0.024,-0.061
ctx-lh-BA38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.118,-0.104,-0.073,0.013,-0.002,-0.022,-0.026,-0.03,-0.039,-0.041,-0.029,-0.066,-0.002,-0.065,-0.102,-0.151,-0.132,0.027,0.006,-0.044,-0.01,-0.057,-0.091,-0.056,-0.07,-0.027,-0.094,-0.1,-0.009,-0.028,-0.062,-0.05,-0.076,-0.054,-0.022,-0.016,-0.069,-0.03,-0.05,-0.11,-0.034,-0.063,0.003,-0.028,-0.034,-0.026,-0.054
ctx-lh-BA39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,-0.03,-0.012,0.014,-0.024,0.032,0.048,-0.018,-0.036,-0.058,-0.028,0.012,0.015,-0.05,-0.016,-0.012,-0.004,0.042,-0.02,0.126,0.068,0.037,-0.089,-0.133,-0.087,-0.083,0.022,-0.068,-0.113,-0.087,-0.078,-0.039,0.01,-0.013,-0.033,-0.079,0.036,-0.104,-0.137,0.067,-0.029,-0.042,0.052,0.03,0.091,0.034
ctx-lh-BA40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,-0.03,-0.066,-0.084,-0.057,-0.013,-0.026,0.012,-0.003,0.025,-0.042,0.071,-0.039,-0.048,-0.0,-0.023,-0.005,-0.031,0.107,0.083,0.098,-0.133,-0.129,-0.088,0.034,0.044,-0.061,-0.002,-0.002,0.009,0.079,0.015,0.027,-0.038,-0.085,-0.002,-0.072,-0.038,-0.016,-0.004,-0.059,-0.028,-0.125,-0.023,-0.038
ctx-lh-BA41_42_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.131,0.005,-0.057,-0.049,-0.017,-0.196,-0.092,-0.112,-0.053,-0.013,0.057,-0.049,-0.039,-0.048,-0.005,-0.019,-0.08,0.026,0.009,0.006,-0.082,-0.132,-0.247,-0.008,-0.022,-0.051,-0.058,-0.084,-0.023,0.041,-0.0,0.035,-0.016,-0.068,-0.066,-0.086,-0.031,0.016,-0.121,-0.167,0.013,-0.064,-0.003,-0.044
ctx-lh-BA43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044,0.018,-0.008,0.074,-0.158,-0.065,-0.035,-0.07,-0.004,-0.011,0.014,0.02,0.029,0.041,-0.086,-0.123,0.02,-0.045,-0.056,-0.028,-0.017,-0.14,0.002,-0.024,-0.024,-0.027,-0.145,-0.066,0.017,0.032,0.015,-0.002,-0.095,-0.061,0.026,0.007,-0.029,-0.176,-0.186,0.004,0.003,0.02,0.041
ctx-lh-BA44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.063,-0.08,0.04,0.017,0.071,0.044,0.072,-0.046,0.023,0.003,-0.001,0.055,0.075,0.0,-0.021,0.022,0.03,0.036,-0.059,-0.062,-0.046,0.06,0.095,0.023,0.058,-0.016,0.013,0.073,0.072,0.06,0.033,-0.093,-0.024,0.018,0.009,-0.041,0.0,0.002,-0.094,-0.142,-0.08,-0.031
ctx-lh-BA45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.064,-0.005,0.023,0.021,0.001,0.008,-0.03,-0.022,0.0,-0.036,-0.004,0.037,0.014,-0.035,0.01,0.005,-0.005,-0.068,-0.097,-0.047,0.012,0.045,-0.028,0.027,-0.082,-0.024,0.04,0.023,0.046,0.023,-0.09,-0.01,-0.036,-0.009,-0.01,-0.038,-0.029,-0.054,-0.103,-0.007,-0.026
ctx-lh-BA46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.003,0.027,-0.049,-0.032,-0.088,0.007,0.034,0.026,0.08,0.074,-0.025,-0.059,-0.012,-0.01,0.024,-0.052,-0.036,-0.091,0.086,0.034,-0.016,0.073,-0.045,-0.016,0.122,0.036,0.048,0.026,-0.061,-0.009,0.003,0.042,0.009,-0.044,-0.063,-0.059,-0.064,0.007,0.033
ctx-lh-BA47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.035,0.007,-0.014,0.019,0.021,-0.035,-0.048,-0.022,-0.024,0.039,0.026,-0.007,-0.012,0.026,-0.093,-0.07,-0.033,0.055,0.019,-0.033,0.056,-0.04,0.026,0.065,0.039,0.045,-0.027,-0.036,0.016,-0.079,0.028,0.03,0.012,0.019,0.023,-0.006,0.008,-0.013
ctx-rh-BA1_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.084,-0.091,-0.091,0.055,0.04,0.051,0.029,-0.002,-0.005,0.028,-0.062,0.068,-0.012,-0.033,0.025,-0.02,-0.119,-0.007,0.022,-0.061,-0.051,-0.094,0.011,0.036,0.033,-0.013,0.02,-0.042,0.004,0.022,0.03,0.021,-0.17,-0.147,0.07,0.076,0.063,0.068
ctx-rh-BA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013,-0.045,0.116,0.014,0.022,0.014,-0.025,-0.044,0.101,0.027,0.04,-0.049,-0.074,-0.03,-0.046,-0.117,-0.011,0.094,-0.08,-0.056,-0.064,0.013,0.037,0.06,0.014,-0.008,-0.061,-0.058,-0.024,-0.013,0.055,-0.059,-0.06,0.124,0.082,0.061,0.05
