,ctx-lh-FA,ctx-lh-FB,ctx-lh-FBA,ctx-lh-FC,ctx-lh-FCBm,ctx-lh-FDdelta,ctx-lh-FDL,ctx-lh-FDm,ctx-lh-FDp,ctx-lh-FE,ctx-lh-FF,ctx-lh-FG,ctx-lh-FH,ctx-lh-FL,ctx-lh-H,ctx-lh-IA,ctx-lh-IB,ctx-lh-LA,ctx-lh-LC1,ctx-lh-LC2,ctx-lh-LE,ctx-lh-OA,ctx-lh-OB,ctx-lh-OC,ctx-lh-PB,ctx-lh-PC,ctx-lh-PEm,ctx-lh-PEp,ctx-lh-PF,ctx-lh-PFD,ctx-lh-PG,ctx-lh-PH,ctx-lh-TA,ctx-lh-TB,ctx-lh-TE1,ctx-lh-TE2,ctx-lh-TF,ctx-lh-TG,ctx-rh-FA,ctx-rh-FB,ctx-rh-FBA,ctx-rh-FC,ctx-rh-FCBm,ctx-rh-FDdelta,ctx-rh-FDL,ctx-rh-FDm,ctx-rh-FDp,ctx-rh-FE,ctx-rh-FF,ctx-rh-FG,ctx-rh-FH,ctx-rh-FL,ctx-rh-H,ctx-rh-IA,ctx-rh-IB,ctx-rh-LA,ctx-rh-LC1,ctx-rh-LC2,ctx-rh-LE,ctx-rh-OA,ctx-rh-OB,ctx-rh-OC,ctx-rh-PB,ctx-rh-PC,ctx-rh-PEm,ctx-rh-PEp,ctx-rh-PF,ctx-rh-PFD,ctx-rh-PG,ctx-rh-PH,ctx-rh-TA,ctx-rh-TB,ctx-rh-TE1,ctx-rh-TE2,ctx-rh-TF,ctx-rh-TG
ctx-lh-FF,,,,,,,,,,,,-0.067,0.02,-0.032,0.094,0.162,0.1,-0.005,-0.105,-0.124,-0.102,0.043,0.012,0.025,0.048,0.112,0.049,-0.006,-0.035,0.07,-0.086,-0.011,0.022,-0.046,-0.097,0.064,0.055,-0.008,0.026,0.113,0.065,-0.055,0.056,-0.059,-0.031,-0.007,0.046,-0.028,-0.021,-0.067,-0.111,-0.058,0.046,0.106,0.082,0.011,-0.073,-0.084,-0.1,0.046,0.028,0.001,-0.058,0.04,0.025,0.02,-0.027,0.071,-0.098,-0.056,0.019,0.051,-0.159,0.042,0.013,0.005
ctx-lh-FG,,,,,,,,,,,,,-0.103,-0.104,0.058,-0.026,0.063,-0.013,-0.033,-0.115,-0.08,-0.019,0.011,-0.016,-0.007,0.047,0.005,0.045,-0.151,-0.059,0.017,-0.095,-0.157,-0.039,-0.091,-0.018,-0.041,-0.002,-0.07,-0.078,-0.033,0.006,-0.012,-0.062,0.032,0.031,0.111,-0.021,-0.047,-0.133,-0.119,-0.189,-0.003,-0.053,-0.015,-0.075,-0.005,-0.091,-0.088,-0.022,-0.068,-0.072,-0.112,-0.115,-0.068,-0.021,-0.115,-0.036,-0.041,-0.072,-0.139,-0.048,-0.178,-0.032,0.017,-0.029
ctx-lh-FH,,,,,,,,,,,,,,-0.09,0.099,-0.052,-0.053,-0.008,0.035,-0.03,0.024,0.063,0.045,0.058,0.02,-0.019,-0.049,0.035,-0.052,-0.091,0.082,0.023,-0.015,-0.072,0.043,0.008,0.013,-0.038,-0.047,0.026,-0.091,0.036,0.041,-0.045,-0.064,0.006,0.087,-0.024,0.049,0.114,-0.017,-0.04,-0.005,0.09,-0.027,0.007,0.007,-0.025,-0.004,0.018,0.004,-0.033,-0.116,-0.121,-0.082,-0.014,-0.053,-0.128,-0.053,-0.027,0.054,0.038,-0.054,0.016,-0.01,0.008
ctx-lh-FL,,,,,,,,,,,,,,,-0.005,0.024,0.034,0.076,-0.053,-0.068,0.017,0.166,0.267,0.167,0.126,-0.011,-0.082,0.001,-0.057,0.029,0.001,0.057,0.036,0.011,0.018,-0.026,-0.041,0.092,-0.038,-0.064,0.056,-0.059,0.077,-0.171,-0.012,-0.022,-0.043,-0.071,-0.094,-0.011,-0.059,-0.055,-0.064,0.086,0.037,-0.043,-0.079,-0.112,-0.029,0.172,0.151,0.161,-0.044,-0.102,-0.093,0.007,-0.016,-0.021,-0.061,0.06,0.119,-0.022,-0.066,-0.079,-0.024,0.094
ctx-lh-H,,,,,,,,,,,,,,,,-0.009,-0.033,-0.071,0.068,-0.005,-0.006,-0.022,-0.022,0.037,0.052,0.044,-0.136,-0.111,-0.157,-0.06,-0.046,-0.063,0.017,-0.018,0.009,-0.109,0.028,0.075,-0.019,0.071,-0.074,0.185,0.08,0.006,0.095,0.065,0.158,0.016,0.14,0.086,0.088,0.013,-0.023,-0.091,-0.014,-0.003,0.005,0.069,0.007,-0.034,-0.016,0.024,-0.085,-0.039,-0.132,-0.086,-0.052,-0.017,-0.026,-0.042,0.055,0.062,0.014,-0.049,0.03,0.01
ctx-lh-IA,,,,,,,,,,,,,,,,,-0.021,-0.012,-0.167,-0.103,-0.152,-0.078,-0.085,-0.179,0.028,0.099,0.107,-0.091,0.08,0.02,-0.008,0.069,0.149,-0.061,0.013,0.08,0.134,0.003,0.119,0.027,-0.011,-0.07,-0.008,0.172,-0.095,-0.009,-0.086,-0.0,-0.004,-0.066,-0.013,0.069,-0.028,0.104,0.042,0.024,-0.277,-0.131,-0.2,-0.098,-0.078,-0.159,0.138,0.177,0.079,-0.047,-0.002,-0.046,-0.145,-0.036,0.126,0.089,0.009,-0.044,0.048,0.056
ctx-lh-IB,,,,,,,,,,,,,,,,,,-0.088,-0.166,-0.099,-0.193,-0.022,-0.025,-0.107,-0.017,0.143,0.05,-0.094,0.103,0.102,-0.041,0.204,0.072,-0.013,0.022,0.161,0.212,0.014,0.191,0.023,0.043,-0.17,0.099,0.069,-0.136,-0.091,-0.126,-0.107,-0.044,-0.002,-0.046,-0.015,-0.138,0.048,0.034,-0.104,-0.268,-0.033,-0.219,-0.056,-0.055,-0.029,0.144,0.196,0.024,-0.006,0.112,0.017,-0.117,0.11,0.036,0.017,0.03,0.068,0.006,-0.016
ctx-lh-LA,,,,,,,,,,,,,,,,,,,-0.047,-0.016,-0.106,0.11,0.017,-0.149,0.065,0.14,0.187,-0.014,0.099,0.086,0.042,0.267,0.064,-0.066,0.028,0.06,0.131,-0.01,0.087,0.017,0.048,-0.153,-0.045,0.011,-0.077,-0.027,-0.17,-0.04,-0.025,-0.036,-0.081,-0.086,-0.08,-0.002,-0.052,0.052,-0.157,-0.072,-0.119,0.066,-0.02,-0.098,0.084,0.071,0.08,-0.034,0.14,-0.007,-0.124,0.158,0.16,0.05,0.07,0.01,0.025,0.016
ctx-lh-LC1,,,,,,,,,,,,,,,,,,,,0.175,0.058,0.051,-0.055,-0.071,-0.071,-0.086,-0.099,0.011,-0.12,-0.101,0.202,0.052,-0.099,-0.046,0.099,0.059,0.052,0.031,-0.108,-0.088,-0.037,0.062,-0.086,-0.189,0.08,-0.074,0.026,-0.024,-0.008,0.011,0.016,-0.103,0.067,-0.157,-0.068,-0.041,0.135,0.149,0.063,0.017,-0.041,-0.053,-0.125,-0.136,-0.14,-0.052,-0.095,-0.153,0.151,0.077,-0.013,0.012,0.071,0.052,0.014,-0.062
ctx-lh-LC2,,,,,,,,,,,,,,,,,,,,,0.044,0.094,-0.03,-0.077,0.014,-0.038,-0.055,0.062,-0.11,-0.131,0.108,0.067,-0.013,-0.019,0.087,-0.017,-0.044,0.035,-0.082,-0.16,-0.04,0.014,-0.064,-0.174,-0.002,-0.092,0.054,-0.018,0.002,-0.001,-0.046,-0.077,0.006,-0.1,-0.022,-0.008,0.12,0.107,0.035,0.062,-0.005,-0.04,-0.101,-0.115,-0.092,-0.008,-0.058,-0.1,0.081,0.089,0.067,0.021,0.047,0.024,-0.015,0.027
ctx-lh-LE,,,,,,,,,,,,,,,,,,,,,,0.065,-0.055,-0.106,-0.083,-0.088,-0.142,0.02,-0.059,-0.22,0.151,0.072,-0.1,-0.163,0.058,0.062,-0.078,-0.072,-0.073,-0.063,-0.06,0.095,-0.024,-0.04,-0.015,-0.057,0.042,-0.007,0.028,-0.026,0.089,-0.044,-0.008,-0.103,-0.188,-0.117,-0.003,0.119,-0.029,0.011,-0.009,-0.093,-0.119,-0.146,-0.185,-0.057,-0.029,-0.22,0.192,0.07,-0.016,-0.153,0.064,0.119,-0.031,-0.078
ctx-lh-OA,,,,,,,,,,,,,,,,,,,,,,,0.098,0.17,-0.252,-0.194,-0.22,-0.071,0.006,-0.072,0.012,0.073,-0.047,0.059,0.045,-0.009,0.017,-0.052,-0.129,-0.036,-0.009,0.16,0.028,0.183,0.185,0.133,0.103,0.159,0.111,0.038,0.07,0.067,-0.1,-0.026,-0.027,0.213,0.066,0.115,0.028,0.112,0.217,0.166,-0.189,-0.167,-0.226,0.06,-0.011,-0.074,0.061,-0.04,-0.062,0.001,-0.053,-0.022,0.028,-0.126
ctx-lh-OB,,,,,,,,,,,,,,,,,,,,,,,,0.05,-0.026,0.071,-0.045,-0.066,0.011,0.038,0.004,0.115,-0.054,0.01,-0.016,0.025,0.05,-0.06,0.09,0.058,0.107,0.024,0.049,-0.0,0.037,0.035,-0.126,0.042,0.01,0.049,0.122,0.119,-0.07,-0.011,-0.033,0.035,-0.083,0.006,-0.097,0.051,-0.003,0.04,0.038,0.085,-0.084,-0.016,0.017,0.032,0.045,0.054,-0.009,-0.005,0.012,-0.002,0.078,-0.138
ctx-lh-OC,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.087,0.012,-0.099,-0.032,0.018,0.05,0.181,-0.08,-0.121,0.054,0.085,0.181,0.019,0.101,0.016,0.039,-0.002,-0.005,0.03,0.014,-0.002,-0.107,-0.009,0.053,0.019,0.111,0.122,-0.014,-0.079,-0.079,-0.111,-0.131,-0.051,-0.115,0.126,0.059,-0.065,0.042,0.08,-0.029,-0.048,0.002,-0.024,0.058,0.146,0.009,-0.071,0.088,0.029,0.174,-0.022
ctx-lh-PB,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,0.063,-0.048,0.075,-0.03,0.018,-0.193,0.012,0.036,-0.055,-0.03,-0.022,0.012,0.054,0.039,0.073,0.016,0.071,0.001,-0.033,-0.013,-0.198,0.046,0.026,0.06,0.01,0.015,0.004,0.087,0.024,-0.007,-0.072,0.081,-0.044,-0.255,-0.082,0.017,-0.06,-0.119,-0.056,-0.009,0.137,-0.076,-0.026,-0.098,0.003,0.104,0.048,-0.108,-0.093,0.032
ctx-lh-PC,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,-0.131,0.108,0.043,0.009,-0.153,0.013,0.138,-0.075,-0.077,-0.002,0.072,-0.018,-0.022,0.105,-0.026,0.091,0.018,-0.009,-0.02,-0.086,0.023,0.072,0.044,-0.07,0.004,-0.002,0.166,0.097,0.077,-0.078,-0.028,-0.084,-0.19,0.029,0.127,-0.021,-0.098,-0.042,-0.107,0.075,-0.062,-0.108,-0.173,-0.04,0.056,-0.064,-0.158,-0.116,0.075
ctx-lh-PEm,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.129,0.219,0.094,-0.083,-0.218,-0.011,0.148,-0.109,-0.128,-0.11,-0.082,0.09,0.147,0.073,0.118,0.079,0.216,0.056,0.142,-0.025,-0.066,0.08,-0.053,-0.025,-0.005,-0.105,0.107,0.063,0.217,-0.114,-0.119,-0.095,-0.185,-0.067,-0.009,0.097,0.073,0.04,-0.16,0.188,0.036,-0.093,-0.152,-0.001,0.161,0.052,-0.181,-0.119,-0.065
ctx-lh-PEp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049,-0.104,0.039,-0.094,-0.012,0.046,0.039,-0.076,-0.143,-0.099,-0.096,-0.003,-0.044,0.167,-0.079,0.166,0.12,0.101,0.192,0.055,0.051,0.036,0.021,-0.036,-0.079,-0.094,-0.099,0.037,-0.018,0.026,0.004,-0.057,-0.043,-0.091,-0.019,-0.104,0.025,0.035,0.003,-0.137,0.13,-0.03,0.015,-0.036,0.069,-0.029,-0.095,-0.074
ctx-lh-PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.136,-0.055,0.092,0.091,0.087,-0.056,0.043,0.018,-0.031,0.022,0.062,0.036,-0.047,-0.052,0.175,-0.095,-0.085,-0.073,-0.119,-0.101,-0.174,-0.105,-0.128,-0.04,0.072,0.057,0.12,-0.219,-0.129,-0.157,-0.013,0.035,0.004,0.041,0.11,0.154,-0.035,0.087,0.057,-0.101,0.077,-0.021,0.075,0.035,-0.061,-0.006,-0.036
ctx-lh-PFD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007,0.016,0.024,0.053,-0.049,0.036,0.035,0.077,0.04,-0.024,0.045,-0.141,0.048,0.034,-0.086,-0.063,-0.061,-0.073,0.036,-0.089,-0.117,0.004,-0.087,0.105,0.051,0.044,-0.211,-0.09,-0.161,-0.12,-0.021,0.043,0.067,0.019,-0.017,-0.05,0.134,-0.166,-0.07,-0.047,-0.013,0.029,0.004,-0.026,-0.097,0.039
ctx-lh-PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.095,-0.154,0.02,0.037,-0.09,-0.166,-0.024,-0.102,-0.105,0.01,0.048,-0.038,-0.108,0.151,0.011,0.167,0.019,-0.082,0.025,0.112,-0.022,-0.047,-0.121,0.001,0.071,0.196,0.138,0.121,0.032,0.023,0.011,-0.1,-0.11,-0.025,-0.006,-0.019,-0.099,0.061,-0.034,-0.046,-0.011,-0.048,0.018,-0.082,-0.024
ctx-lh-PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,0.159,-0.029,-0.104,-0.069,-0.054,-0.142,0.044,0.018,0.138,0.122,0.184,0.131,0.14,0.158,0.087,0.069,-0.055,0.086,0.029,-0.167,0.077,0.124,0.349,0.093,0.08,0.083,0.094,0.185,0.158,-0.163,-0.119,-0.237,0.012,0.04,-0.041,-0.114,-0.05,-0.074,0.11,-0.078,-0.067,-0.04,-0.128
ctx-lh-TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.074,-0.195,0.229,0.038,-0.108,0.053,0.094,0.014,-0.009,0.179,0.047,-0.143,0.038,-0.004,-0.098,0.046,-0.067,-0.037,-0.057,-0.088,0.148,0.064,0.059,-0.049,-0.009,-0.115,-0.079,-0.078,-0.028,0.014,-0.002,-0.052,0.078,0.047,-0.02,-0.078,-0.103,-0.245,0.051,-0.189,0.19,-0.158,-0.171
ctx-lh-TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035,0.141,0.092,-0.033,0.082,-0.019,-0.035,-0.231,-0.003,-0.018,-0.209,-0.157,-0.114,-0.091,-0.029,-0.064,-0.131,-0.081,0.008,-0.043,-0.085,-0.109,-0.097,-0.011,-0.098,0.013,-0.076,-0.061,0.106,0.098,0.134,0.111,0.068,-0.058,-0.004,0.063,0.004,-0.132,0.007,0.194,0.017,-0.05
ctx-lh-TE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123,-0.072,-0.023,-0.102,-0.043,-0.002,0.03,-0.005,-0.12,0.022,-0.007,0.165,-0.038,-0.072,-0.012,0.032,-0.114,-0.029,-0.012,-0.009,0.025,0.095,0.063,0.075,-0.002,0.0,0.039,-0.148,-0.108,-0.136,-0.049,-0.068,-0.031,0.055,-0.053,-0.215,-0.049,-0.191,0.139,-0.135,-0.109
ctx-lh-TE2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.078,0.048,-0.076,-0.017,-0.011,0.035,-0.025,-0.081,-0.046,-0.042,0.137,-0.067,-0.033,-0.015,0.018,-0.06,-0.061,0.052,0.125,0.006,0.05,0.004,0.091,-0.073,0.039,0.078,-0.097,-0.017,-0.092,-0.132,-0.006,0.068,-0.075,-0.084,0.018,0.08,0.001,-0.049,-0.141,-0.045
ctx-lh-TF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,-0.005,0.114,0.027,0.04,0.088,0.037,0.016,0.011,0.113,0.044,0.069,-0.021,0.034,0.055,-0.155,0.111,0.156,0.191,-0.038,-0.022,-0.023,-0.015,0.118,0.164,-0.071,-0.0,-0.11,-0.064,-0.003,0.053,-0.197,-0.063,-0.07,0.106,-0.187,-0.105,-0.096,-0.099
ctx-lh-TG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.089,0.02,0.055,0.008,-0.073,-0.012,0.008,0.061,-0.048,-0.054,0.028,0.018,0.051,0.045,-0.03,0.034,-0.04,0.052,-0.008,-0.031,-0.044,-0.075,0.007,-0.004,0.075,-0.046,-0.102,-0.011,0.24,0.016,-0.061,-0.048,0.132,-0.101,0.082,0.102,-0.148
ctx-rh-FA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.047,-0.025,0.106,0.026,-0.132,-0.066,-0.188,0.009,0.12,0.006,-0.101,-0.032,0.048,0.152,0.114,0.052,-0.121,-0.026,-0.126,-0.116,0.029,0.113,0.017,0.001,0.029,0.032,0.104,0.043,-0.169,-0.1,0.048,0.107,0.007,-0.061,-0.048,0.169
ctx-rh-FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.126,-0.03,-0.034,0.174,-0.062,0.03,-0.12,-0.027,0.087,0.015,-0.035,0.022,0.124,0.099,-0.013,0.006,-0.086,-0.106,0.001,-0.025,0.052,0.021,0.099,0.088,0.203,0.02,0.014,-0.018,-0.137,0.036,0.045,-0.011,0.106,-0.061,0.088,0.199
ctx-rh-FBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14,0.052,0.072,-0.038,-0.119,-0.114,-0.046,-0.026,-0.077,-0.07,-0.047,-0.061,0.061,0.041,-0.023,-0.145,-0.006,-0.104,-0.029,0.075,0.103,0.114,0.089,-0.008,0.039,0.033,-0.064,-0.087,0.008,0.073,0.081,0.018,-0.016,-0.028,0.061
ctx-rh-FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17,-0.138,-0.079,-0.129,-0.062,-0.012,-0.047,-0.025,0.022,-0.016,0.13,-0.101,-0.144,-0.2,0.112,0.008,0.153,0.226,0.131,0.022,0.055,0.037,0.215,0.099,-0.109,-0.05,0.063,0.116,-0.036,-0.185,0.045,0.036,0.052,0.027
ctx-rh-FCBm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052,-0.054,-0.044,-0.09,-0.004,-0.022,-0.033,0.031,0.167,0.161,0.025,0.078,-0.079,-0.117,-0.03,-0.044,0.06,0.102,0.02,0.136,0.137,0.063,-0.029,-0.125,0.023,-0.096,0.093,0.235,0.115,0.095,0.024,0.126,0.178
ctx-rh-FDdelta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.094,-0.056,-0.184,-0.047,-0.094,-0.176,-0.096,-0.166,0.063,0.112,0.033,0.016,-0.076,-0.217,-0.028,0.171,0.079,0.05,0.12,0.023,0.224,0.131,0.007,0.016,-0.068,0.075,0.007,-0.041,-0.141,-0.109,0.053,-0.108
ctx-rh-FDL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.076,-0.066,0.019,-0.117,-0.048,-0.069,-0.146,-0.009,-0.094,-0.124,-0.122,0.054,0.027,0.058,0.203,0.075,0.031,-0.058,-0.119,0.092,0.12,-0.046,-0.089,0.043,0.118,-0.086,-0.119,-0.025,-0.029,0.052,-0.065
